総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,107,51,4,em-82e546e8de79,ランたん,fire,CR,29,2198,3612,2,1ターンの間、味方全員の属性を全属性(3色混合)に変更する,adaptive,4,0.875,0.63,0.25,0.25,1,0.1051,1,0.1547,0,0,0.99,0.01478
2,108,52,5,em-251852280bcf,どうしんさん,water,CR,12,615,605,1,水属性の味方全員のHPを5%回復する,advantage_creation,4,0.875,0.63,1,1,1,0.0466,1,0.0743,0,0,0.9899,0.014377
3,109,53,11,em-712bee050113,ターヌムンゴネキ,fire,MZR,35,4089,4089,2,6ターンの間、自身の攻撃力を65%増加させる,counteraction,4,0.75,0.4671,0.5,0.25,1,0.2208,1,0.2842,0,0,0.919,0.013129
4,85,54,7,em-d07cd0c8b0b0,二条城☆浴衣モード,fire_water,CR,19,2656,2495,1,1ターンの間、風属性の攻撃を自身に集中させる。(80%カット),advantage_creation,4,0.75,0.4671,1,1,1,0.2197,1,0.2803,0.25,0,0.9896,0.013918
5,86,55,9,em-d08c9e36ef51,地獄雀！阿蘇さん,fire,CR,17,3413,2061,1,1ターンの間、水属性の攻撃を自身に集中させる(80%カット),advantage_creation,4,0.75,0.4671,1,1,1,0.1981,1,0.2608,0.25,0,0.9895,0.013526
6,110,56,12,em-c547f488bc34,警告！クジラの尊,water,N,12,30,1410,1,2ターンの間、自身の属性を風属性に変更する,adaptive,4,0.75,0.4671,0,1,1,0.1886,1,0.2495,0,0,0.9998,0.013001
7,111,57,10,em-e6496091dd0f,シャーミーくん,fire_wind,CR,20,2948,2556,1,2ターンの間、火属性の敵に対する自身の攻撃力を60%増加させる,counteraction,4,0.75,0.4671,1,1,1,0.1515,1,0.2098,0,0,0.9893,0.01348
8,112,58,14,em-ff5dd5331817,デメ子ちゃん,water,CR,18,1704,3067,2,1ターンの間、自身の属性を全属性(3色混合)に変更する,adaptive,4,0.75,0.4671,0,0.25,1,0.1507,1,0.2046,0,0,0.9891,0.012142
9,4,59,1,em-7f847f5ad505,電ドロ白鷺嬢,fire,MZR,40,6816,2556,1,自身のHPを70%回復する,advantage_creation,4,0.75,0.4671,1,1,1,0.119,1,0.1689,2,0,0.916,0.016899
10,113,60,17,em-3c7a40d5b751,宇和島マタドーるん,fire,CR,19,2737,3059,1,1ターンの間、味方全員に水属性の敵からのダメージを50%軽減するシールドを与える,advantage_creation,4,0.75,0.4671,1,1,1,0.1158,1,0.1666,0,0,0.9889,0.011528
11,114,61,20,em-cf2619ce2878,俺っち氷河,water,CR,28,3864,3222,2,1ターンの間、味方全員の属性を風属性に変更する,adaptive,4,0.75,0.4671,0,0.5,1,0.1268,1,0.1665,0,0,0.9888,0.011184
12,115,62,24,em-a818769b8b91,田島の春,all,MZR,44,1618,5112,2,3ターンの間、自身の攻撃が2回連続攻撃になる,counteraction,4,0.75,0.4671,0,0,1,0.1255,1,0.1646,0,0,0.9145,0.010068
13,61,63,16,em-627c09c619f8,さくら…こなのか,water,N,7,888,482,1,1ターンの間、風属性の攻撃を自身に集中させる(70%カット),advantage_creation,4,0.75,0.4671,1,1,1,0.092,1,0.1335,0.5,0,0.9995,0.011767
14,11,64,2,em-64a5161e8307,優美な二条嬢,fire,CR,15,1250,1150,2,1ターンの間、水属性の攻撃を自身に集中させる(80%カット),advantage_creation,4,0.75,0.4671,0.5,0,1,0.0795,1,0.1145,1.5,0,0.9884,0.015524
15,116,28,15,em-7a7f1cd12450,スオ面スナイパー,water_wind,R,13,1132,1812,1,1ターンの間、水属性の敵に対する自身の攻撃力を150%増加させる,counteraction,4,0.75,0.4671,1,1,1,0.0789,1,0.1145,0,0.5,0.9991,0.011782
16,117,65,25,em-712f122e2051,オロモ君は欝気味,fire_water,R,17,1536,2684,1,1ターンの間、攻撃を自身に集中させる(66%カット),advantage_creation,4,0.75,0.4671,1,1,1,0.0359,1,0.0569,0,0,0.999,0.009888
17,118,1,3,em-d1302899cad6,ナポレオーヌ一世,water,ZR,32,3512,2930,1,5ターンの間、水属性の敵に対する水属性の味方全員の攻撃力を23%増加させる,counteraction,30,0.6167,0.4493,0.9667,1,1,0.1575,0.912,0.2143,0,1.5667,0.9654,0.015067
18,10,66,6,em-4e2a71a8e1a6,ハチモドキアブ,water,ZR,55,5623,6100,2,死亡している水属性の味方全員を50%のHPで蘇らせる,advantage_creation,30,0.6167,0.4429,0.8333,0.2,1,0.1542,0.9212,0.2142,1.5667,0,0.9651,0.014321
19,12,67,8,em-0e6d3baf12ca,ネギ少女じゅんちゃん,water,ZR,36,3544,3544,1,水属性の味方全員のHPを45%回復する,advantage_creation,30,0.6,0.4217,1,1,1,0.176,0.8562,0.2361,1.5,0,0.9649,0.013771
20,119,68,34,em-d518108f13e3,トランシルヴァニア家族,water,MZR,45,5350,6059,2,2ターンの間、自身の攻撃が2回連続攻撃になる,counteraction,4,0.625,0.38,0,0.25,1,0.1136,1,0.1453,0,0,0.9104,0.008094
21,120,8,13,em-f76821f7daba,スライディング・ケベック,water,CR,18,2532,1993,1,2ターンの間、水属性の敵に対する自身の攻撃力を60%増加させる,counteraction,30,0.55,0.372,1,1,1,0.1275,0.8867,0.1814,0,1.2,0.9876,0.012945
22,105,69,33,em-aae4f48cb489,もん親方,fire,ZR,28,3748,3748,2,1ターンの間、火属性の攻撃を自身に集中させる(70%カット),advantage_creation,30,0.5333,0.3644,0.5333,0.2333,1,0.1303,0.8544,0.176,0.2333,0,0.964,0.008266
23,121,27,21,em-84589d5b3594,コロちゃん,fire,N,11,1551,1551,1,5ターンの間、水属性の敵に対する味方全員の攻撃力を25%増加させる,counteraction,30,0.5333,0.3579,0.9667,1,1,0.157,0.8632,0.2091,0,0.5667,0.9991,0.010765
24,83,70,31,em-c8ed16119cbe,ヴェルラの木こり,water,CR,28,3014,3162,2,1ターンの間、攻撃を自身に集中させる(75%カット),advantage_creation,30,0.5333,0.3579,0.6667,0.3667,1,0.0878,0.8946,0.1263,0.4667,0,0.9872,0.008381
25,122,39,29,em-a7be30f0211a,烏枢さま降臨！,fire,R,13,1359,2416,2,1ターンの間、水属性の敵に対する味方全員の攻撃力を250%増加させる,counteraction,30,0.5167,0.3574,0.3667,0.3,1,0.1203,0.8903,0.1608,0,0.3,0.9984,0.008894
26,36,71,18,em-d65d8f8b3d2e,エズ in スミス,water,CR,20,3542,1771,1,2ターンの間、火属性の攻撃を自身に集中させる(50%カット),advantage_creation,30,0.5167,0.3574,1,1,1,0.119,0.8564,0.1556,0.9333,0,0.9869,0.011379
27,123,37,35,em-35db097208c5,勝斧・冠,water,MZR,60,6816,4089,1,8ターンの間、風属性の敵に対する自身の攻撃力を60%増加させる,counteraction,30,0.5167,0.3441,0.8333,1,1,0.1181,0.8973,0.1612,0,0.4667,0.9069,0.008057
28,124,19,22,em-b343077dd75f,塚井さんは4人乗り,fire,ZR,38,4294,3374,2,3ターンの間、自身の攻撃力を90%増加させる,counteraction,30,0.5167,0.3441,0.7,0.3,1,0.099,0.8422,0.1398,0,0.8,0.9623,0.01071
29,125,16,27,em-6b69fff3a46d,怒るよ!!勝斧さん,water,MZR,47,6164,3748,1,6ターンの間、風属性の敵に対する自身の攻撃力を60%増加させる,counteraction,30,0.5,0.3306,0.8333,1,1,0.1257,0.8702,0.1693,0,0.9,0.9059,0.009532
30,54,72,32,em-db1935c2a136,コーベリアル公爵,water,N,10,1229,1173,1,1ターンの間、火属性の攻撃を自身に集中させる(90%カット),advantage_creation,30,0.5,0.3306,1,1,1,0.1079,0.8678,0.1467,0.7333,0,0.9988,0.008298
31,126,2,65,em-cd52b65347bc,フローラさま,fire,伝,75,11161,3408,1,2ターンの間、水属性の敵に対する自身の攻撃力を250%増加させる,counteraction,30,0.5,0.3306,1,1,1,0.098,0.8555,0.1389,0,1.4,0.3877,0.004899
32,127,29,101,em-ceda64319ca1,蜜香のウミリンゴ,fire_water,伝,75,8520,5453,1,5ターンの間、風属性の敵に対する味方全員の攻撃力を25%増加させる,counteraction,30,0.5,0.3242,0.8333,1,1,0.12,0.8806,0.1602,0,0.5,0.3873,0.003538
