総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,24,45,37,em-33880cee5e60,三貴子ツクヨミ,water_wind,伝,75,10735,4686,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,30,0.5833,0.42,0.9333,0.3,1,0.2082,0.8947,0.2489,0.8,0,0.4,0.008266
2,83,17,4,em-dcc49aea103a,恐竜大好き竜也くん,wind,CR,18,2737,3059,2,1ターンの間、自身の攻撃力を200%増加させる,counteraction,30,0.5833,0.4134,1,1,1,0.2086,0.8852,0.2614,0,0.5333,0.9898,0.017598
3,84,25,8,em-b7b738711fb0,ちくわサンド,all,CR,23,2817,2656,2,1ターンの間、自身の攻撃力を250%増加させる,counteraction,30,0.5833,0.4134,1,1,1,0.2016,0.8533,0.2497,0,0.4667,0.9896,0.016487
4,85,16,5,em-16f5c5743e68,駆けろわだっしー,wind,ZR,42,1559,4968,2,2ターンの間、自身の攻撃力を155%増加させる,counteraction,30,0.5833,0.4134,1,1,1,0.1872,0.8828,0.2331,0,0.7,0.9687,0.017462
5,6,46,1,em-7380c7ba233b,大崎どんと先輩,wind,ZR,37,4771,3408,3,2ターンの間、風属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,30,0.5667,0.399,0.8667,0.4667,1,0.2313,0.8792,0.2869,1.6,0,0.9683,0.020935
6,86,42,12,em-88d646d3b1b4,みるるん,wind,R,7,500,600,2,1ターンの間、火属性の敵に対する自身の攻撃力を100%増加させる,counteraction,30,0.5667,0.399,0.9333,1,1,0.196,0.8591,0.2457,0,0.0333,0.9995,0.014488
7,25,47,2,em-6f409bf9b5bd,素敵なステチュさん,fire_wind,N,14,211,2115,2,2ターンの間、水属性の味方全員にダメージを70%軽減するシールドを与える,advantage_creation,30,0.5667,0.3925,0.7333,1,1,0.23,0.8541,0.2827,0.8,0,0.9996,0.018042
8,80,48,13,em-301c11f4a1d7,ウサポワンちゃん,all,CR,20,1363,2317,3,1ターンの間、攻撃を自身に集中させる(85%カット),advantage_creation,30,0.5667,0.3925,0.9,0.7,1,0.2095,0.8708,0.2618,0.1333,0,0.9887,0.013546
9,36,49,10,em-8d610f16d330,明日香大怪盗,wind,ZR,44,3578,3067,3,1ターンの間、風属性の攻撃を自身に集中させる(90%カット),advantage_creation,30,0.55,0.3849,0.9,0.5333,1,0.2012,0.8664,0.2454,0.6,0,0.9666,0.01483
10,87,11,7,em-7fd9b48cee31,七夕星人☆たたるんるん,all,CR,20,3220,1610,2,2ターンの間、味方全員の攻撃力を30%増加させる,counteraction,30,0.55,0.3783,1,1,1,0.2121,0.867,0.2617,0,0.7667,0.9884,0.016558
11,22,19,3,em-66ea9ae769d2,白拍子キリコ,wind,CR,22,2898,2898,2,1ターンの間、味方全員の属性を火属性に変更する,adaptive,30,0.55,0.3783,1,1,1,0.2092,0.8533,0.2544,0.9667,0.5,0.9882,0.017844
12,88,43,17,em-361f82120d03,オイボくん,fire_wind,MZR,40,6645,2556,2,4ターンの間、自身の攻撃力を95%増加させる,counteraction,30,0.55,0.372,1,1,1,0.1855,0.8761,0.2376,0,0.0333,0.9119,0.012094
13,14,50,9,em-11cceded3ad2,創造主・アヌンナキ,water_wind,MZR,70,4260,5964,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,30,0.55,0.372,0.8667,0.3,1,0.1907,0.8668,0.2335,1,0,0.9111,0.016054
14,57,51,16,em-3c2d84f01c84,休憩。蟹男,wind,ZR,35,6105,2726,2,1ターンの間、攻撃を自身に集中させる(60%カット),advantage_creation,30,0.5333,0.371,1,1,1,0.2047,0.8719,0.2479,0.4667,0,0.9645,0.01213
15,23,52,14,em-95694ab0605a,超★メジェド様,all,MZR,44,2300,3432,2,1ターンの間、攻撃を自身に集中させる(90%カット),advantage_creation,30,0.5333,0.371,1,1,1,0.148,0.8872,0.1902,0.9333,0,0.9096,0.013468
16,81,41,18,em-abc85163565c,コキリコ・QB,fire_wind,CR,23,2817,2978,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,30,0.5333,0.371,0.2667,1,1,0.1743,0.8774,0.2183,0.1,0.0667,0.9873,0.011598
17,11,53,6,em-8cc0455bca09,バンクロ・フッド,wind,CR,25,3220,2093,3,2ターンの間、攻撃を自身に集中させる(60%カット),advantage_creation,30,0.5333,0.3644,0.9667,0.5667,1,0.2057,0.8669,0.2566,1.3667,0,0.9871,0.016601
18,89,39,25,em-e442a06775e7,祭りだ☆富姫,wind,MZR,40,3067,5453,2,3ターンの間、風属性の敵に対する自身の攻撃力を133%増加させる,counteraction,30,0.5333,0.3579,0.9667,1,1,0.1738,0.8637,0.2184,0,0.1667,0.9074,0.010907
19,35,54,21,em-53967f33f7c3,R&Rレストラン子,wind,MZR,52,5230,5230,2,火属性の味方全員のHPを120%回復する,advantage_creation,30,0.5167,0.3574,0.9,1,1,0.1915,0.8934,0.2379,0.6667,0,0.9066,0.011402
20,37,3,11,em-192a5247d83c,マサムネーダー,wind,MZR,32,3919,5112,2,1ターンの間、味方全員の属性を火属性に変更する,adaptive,30,0.5167,0.3507,1,1,1,0.1277,0.8813,0.1699,0.6,1.4,0.9059,0.014729
21,90,26,23,em-3699794fb820,新・からっ風太郎,wind,CR,13,815,815,3,1ターンの間、風属性の味方全員の攻撃力を50%増加させる,counteraction,30,0.5,0.3306,0.9,0.6,1,0.169,0.8518,0.2106,0,0.4,0.9864,0.011207
22,38,55,20,em-eeba5b4dcba6,カニパンだっ！,fire_wind,CR,23,2737,2415,2,1ターンの間、攻撃を自身に集中させる(60%カット),advantage_creation,30,0.5,0.3306,1,1,1,0.1692,0.8479,0.2066,0.6,0,0.9862,0.011473
23,34,56,19,em-8de6e4494a60,称えよ☆メジェド様！,all,CR,25,2415,2415,2,1ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,30,0.4833,0.3173,1,1,1,0.1951,0.8713,0.2357,0.7,0,0.986,0.011543
24,58,57,29,em-3434078c33f2,橋の上のかずら,fire_wind,CR,20,2012,2173,2,1ターンの間、攻撃をリーダーに集中させる(70%カット),advantage_creation,30,0.4833,0.3108,1,1,1,0.1568,0.8663,0.2011,0.4667,0,0.9858,0.00986
