総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,34,58,2,em-166bce10d212,ギューちゃん,wind,CR,23,2726,3748,5,死亡している風属性の味方全員を77%のHPで蘇らせる,advantage_creation,30,0.65,0.4862,0.9333,0.8333,1,0.3536,0.8731,0.4028,0.7,0,0.99,0.016811
2,15,59,34,em-8d4f1b618997,コトレードさん,wind,伝,68,8861,3748,5,3ターンの間、味方全員に風属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,30,0.6,0.428,0.7667,0.7667,1,0.2233,0.831,0.2797,0.9667,0,0.3996,0.00796
3,99,29,6,em-2c71a7740b67,エルチェの椰子少女,water_wind,MZR,42,4601,4601,5,2ターンの間、風属性の敵に対する味方全員の攻撃力を500%増加させる,counteraction,30,0.55,0.3917,0.8333,0.9333,1,0.2499,0.801,0.2862,0,0.4,0.919,0.014654
4,55,60,7,em-ff5428a9ceca,アブラムシ,wind,ZR,30,5112,3408,4,死亡している風属性の味方全員を25%のHPで蘇らせる,advantage_creation,30,0.55,0.3849,1,1,1,0.214,0.8152,0.2501,0.2667,0,0.9692,0.014165
5,35,61,5,em-e5fb3c6a3323,ガジュ・まる子さん,fire_wind,ZR,34,3748,4430,5,死亡している風属性の味方全員を82%のHPで蘇らせる,advantage_creation,30,0.5333,0.371,0.8667,0.7667,1,0.2857,0.858,0.3087,0.6,0,0.9689,0.014963
6,6,62,1,em-a43c7b67cbc3,ケルトレントさん,wind,MZR,47,6816,3067,6,3ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,30,0.5333,0.3644,0.8667,0.5,1,0.2792,0.8103,0.3185,1.1333,0,0.9176,0.018251
7,53,30,3,em-d61fdde3a8d0,キジーたん,wind,CR,16,2254,3864,4,2ターンの間、味方全員の属性を火属性に変更する,adaptive,30,0.5167,0.3507,1,1,1,0.2432,0.7836,0.2746,0.3,0.3667,0.9893,0.015595
8,100,56,10,em-1abf600d3612,祝宴！さくらぴよ子,wind,CR,8,1359,2265,5,3ターンの間、風属性の敵に対する自身の攻撃力を200%増加させる,counteraction,30,0.5,0.3442,0.6667,0.8333,1,0.1856,0.8502,0.2207,0,0.0667,0.9892,0.012702
9,49,63,8,em-c57b08a735c9,考えたかった男,wind,N,12,250,1100,6,死亡している味方全員を15%のHPで蘇らせる,advantage_creation,30,0.5,0.3372,0.6333,0.4667,1,0.2451,0.7678,0.2686,0.4667,0,0.9997,0.013268
10,56,64,14,em-bccc8308e871,ぶうやれギュウちゃん,wind,ZR,34,3919,5112,5,死亡している風属性の味方全員を77%のHPで蘇らせる,advantage_creation,30,0.5,0.3372,0.9,0.7667,1,0.2077,0.8382,0.2433,0.2667,0,0.9675,0.012216
11,50,65,11,em-a98f8dbf76e4,考える男,wind,N,5,150,700,6,死亡している味方全員を5%のHPで蘇らせる,advantage_creation,30,0.5,0.3306,0.6667,0.6667,1,0.2452,0.7721,0.2814,0.4667,0,0.9996,0.012595
12,16,66,4,em-1449792f77c2,3900点とヨハンお嬢,wind,R,24,3900,755,6,死亡している風属性の味方全員を130%のHPで蘇らせる,advantage_creation,30,0.4833,0.3173,0.8,0.4667,1,0.2599,0.8129,0.2866,0.9333,0,0.9993,0.015211
13,51,67,16,em-0d449e302187,水神ヨッカブイ先生,water_wind,MZR,54,3714,5418,5,2ターンの間、味方全員にダメージを72%軽減するシールドを与える,advantage_creation,30,0.4667,0.3044,0.9,0.7667,1,0.151,0.8156,0.1862,0.3667,0,0.9142,0.011719
14,33,68,13,em-2ec5c7515f64,甲羅暮らしの201号,wind,MZR,36,5455,3751,5,3ターンの間、攻撃を自身に集中させる(75%カット),advantage_creation,30,0.45,0.2849,0.9333,0.6333,1,0.2421,0.7995,0.2663,0.7333,0,0.9137,0.012468
15,101,57,19,em-8d1bebbead3e,たこ焼きーナ先輩,wind,R,5,192,840,4,2ターンの間、自身の攻撃力を60%増加させる,counteraction,30,0.4333,0.2794,1,1,1,0.1945,0.7735,0.2169,0,0.0333,0.9991,0.010558
16,57,69,21,em-84d85240bb16,養老のバッカス,wind,ZR,47,6475,3408,5,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,30,0.45,0.2783,0.9667,0.7667,1,0.1262,0.8076,0.165,0.2667,0,0.9659,0.010542
17,54,70,17,em-2c08686a6d88,猿もの追い払いネキ,fire_wind,MZR,42,4171,3977,5,2ターンの間、味方全員に風属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,30,0.4167,0.2602,0.8,0.8333,1,0.1553,0.7518,0.1779,0.3,0,0.9122,0.010998
18,102,35,20,em-1ae3b1da454a,白虎ねっつ,wind,N,4,306,297,5,1ターンの間、風属性の敵に対する自身の攻撃力を200%増加させる,counteraction,4,0.75,0.26,0.75,1,1,0.4214,0.9444,0.4816,0,0.25,0.9993,0.010552
19,103,71,26,em-6b89d5c1e7c1,景虎くん,wind,CR,8,900,900,8,2ターンの間、味方全員の攻撃が全体攻撃になる,counteraction,4,0.75,0.26,0,0,1,0.381,0.9167,0.4483,0,0,0.9879,0.008944
20,104,12,12,em-9f99dd4907e3,愛の塚ジェンヌ,wind,R,19,1684,1676,5,2ターンの間、風属性の味方全員の攻撃力を150%増加させる,counteraction,4,0.75,0.26,1,1,1,0.3393,0.8269,0.434,0,0.5,0.9988,0.012505
21,105,72,30,em-5aedbdf577ac,霧子たん,wind,N,7,312,300,8,死亡している風属性の味方全員を30%のHPで蘇らせる,advantage_creation,4,0.75,0.26,0,0,1,0.3321,0.8333,0.4216,0,0,0.9992,0.008603
22,106,73,36,em-8cb75e870411,マンいーたち,fire_wind,MZR,50,3408,6816,4,3ターンの間、水属性の味方全員の攻撃が全体攻撃になる,counteraction,4,0.75,0.26,0,1,1,0.3456,0.8333,0.4118,0,0,0.9098,0.007598
23,107,74,33,em-feb63aeda54a,古のさくどん,wind,N,9,1215,1187,6,敵全員の攻撃カウントを2増加させる,ignored,4,0.75,0.26,0,0.75,1,0.3482,0.8409,0.3936,0,0,0.9991,0.00819
24,17,75,15,em-22f9adeaa0c2,祈るよ霧子たん,wind,N,10,405,375,7,死亡している風属性の味方全員を50%のHPで蘇らせる,advantage_creation,4,0.75,0.26,0.25,0.25,1,0.3472,0.7857,0.3931,0.75,0,0.9991,0.012201
25,108,76,35,em-4299af9bd2dc,皐月むりょく,all,N,4,614,614,6,リーダーのスキルカウントを1減少させる,ignored,4,0.75,0.26,0,1,1,0.275,0.75,0.3547,0,0,0.9991,0.007697
26,109,77,37,em-5faf1b394dcf,ナナコちゃん先輩,wind,N,6,500,500,6,1ターンの間、味方全員の攻撃が全体攻撃になる,counteraction,4,0.75,0.26,0,0.75,1,0.2579,0.8636,0.3369,0,0,0.999,0.007515
27,110,36,25,em-6b768f05d267,カオヤイ姉さん,wind,R,17,1063,3007,5,2ターンの間、味方全員の攻撃力を250%増加させる,counteraction,4,0.75,0.26,1,1,1,0.2528,0.8036,0.3309,0,0.25,0.9983,0.009049
28,111,78,40,em-7cc5e7a30be0,一番のうっぴー,wind,R,12,700,700,4,風属性の味方全員のスキルカウントを1減少させる,ignored,4,0.75,0.26,0,1,1,0.2444,0.8333,0.33,0,0,0.9982,0.007123
29,7,79,9,em-48860dff9f84,カナ★パラ,water_wind,R,20,1661,1812,5,死亡している味方全員を50%のHPで蘇らせる,advantage_creation,4,0.75,0.26,1,1,1,0.2405,0.8214,0.3261,1,0,0.9982,0.012743
30,112,80,44,em-1b674c13ddf2,伊賀のイカ丸,wind,R,13,1623,1736,5,風属性の味方全員のスキルカウントを2減少させる,ignored,4,0.75,0.26,0,1,1,0.2381,0.85,0.3188,0,0,0.9981,0.006832
31,113,81,48,em-a30066999e70,降臨！天草トッキー,wind,ZR,40,4260,5964,4,1ターンの間、風属性の味方全員の攻撃力を200%増加させる,counteraction,4,0.75,0.26,1,1,1,0.2167,0.9643,0.2923,0,0,0.9617,0.006337
32,114,82,46,em-03a8c7071b85,カステーラちゃん,wind,N,4,330,282,4,味方全員のHPを20%回復する,advantage_creation,4,0.75,0.26,1,1,1,0.1958,0.9583,0.2765,0,0,0.9988,0.006437
33,115,83,50,em-9cc423bd9843,沼んだーライド！,water_wind,R,21,1585,1887,5,3ターンの間、水属性の味方全員の攻撃が全体攻撃になる,counteraction,4,0.75,0.26,0,1,1,0.1977,0.85,0.2655,0,0,0.9979,0.00628
34,116,84,55,em-d9d5f56bc25e,マダム・P・コウテイ,wind,ZR,23,4543,1986,5,風属性の味方全員のスキルカウントを3減少させる,ignored,4,0.75,0.26,0,1,1,0.1991,0.875,0.2596,0,0,0.9608,0.005884
35,117,85,53,em-98939d92fea9,グリンすマン,wind,R,8,613,593,7,敵全員の攻撃カウントを1増加させる,ignored,4,0.75,0.26,0,0,1,0.1845,0.7833,0.2557,0,0,0.9978,0.005929
36,118,86,58,em-093a94ca0f33,スピードキング,wind,R,8,607,612,6,1ターンの間、リーダーの攻撃力を200%増加させる,counteraction,4,0.75,0.26,1,1,1,0.175,0.9091,0.2497,0,0,0.9977,0.00584
37,119,87,59,em-4f4f96fc9b98,秋の落花妖精,wind,CR,15,1377,1209,8,死亡している味方全員を30%のHPで蘇らせる,advantage_creation,4,0.75,0.26,0,0,1,0.15,0.7885,0.2152,0,0,0.9857,0.005572
38,120,88,60,em-36832fcaae9c,政虎さん,wind,CR,12,1100,1100,7,2ターンの間、味方全員の攻撃が全体攻撃になる,counteraction,4,0.75,0.26,0,0.5,1,0.1444,0.7857,0.2098,0,0,0.9856,0.005451
39,121,3,18,em-13eb68eee59d,マーサイ兄さん,wind,ZR,34,4260,3834,4,3ターンの間、風属性の味方全員の攻撃力を80%増加させる,counteraction,4,0.75,0.26,1,1,1,0.126,0.9286,0.1867,0,1,0.9594,0.010758
40,122,25,32,em-dc3f141a4c92,天の民草トッキー,wind,CR,20,1200,1200,5,3ターンの間、風属性の味方全員の攻撃力を80%増加させる,counteraction,30,0.4167,0.2533,0.9333,0.9,1,0.2158,0.7453,0.2379,0,0.4667,0.9854,0.008196
41,123,9,29,em-66075c4def49,K・Y・イマガワ,fire_wind,MZR,40,5793,3237,5,3ターンの間、風属性の味方全員の攻撃力を200%増加させる,counteraction,30,0.4167,0.2467,0.9667,0.8333,1,0.1405,0.7847,0.1737,0,0.7,0.9004,0.008837
42,124,89,69,em-f681bd79382b,しずこちゃん,wind,CR,8,700,1000,5,1ターンの間、自身の攻撃が2回連続攻撃になる,counteraction,30,0.4,0.2414,0,0.8667,1,0.1507,0.7535,0.1759,0,0,0.9851,0.004871
43,125,32,39,em-6b4ea2116a46,降臨先祖★ににぎくん,water_wind,CR,20,2334,2817,5,3ターンの間、風属性の敵に対する味方全員の攻撃力を200%増加させる,counteraction,30,0.4,0.2345,0.8333,0.9333,1,0.2183,0.7942,0.2383,0,0.3333,0.985,0.007253
44,52,90,54,em-9cbbb04818bd,シミ,all,ZR,20,1704,2215,4,味方全員のHPを200%回復する,advantage_creation,30,0.3833,0.2227,1,1,1,0.1857,0.6928,0.2095,0.3333,0,0.958,0.005918
45,97,91,70,em-24c2d1e7a74d,悦子ちゃん,wind,N,6,650,700,4,死亡している火属性の味方全員を15%のHPで蘇らせる,advantage_creation,30,0.3833,0.2227,0.4667,1,1,0.1254,0.7051,0.1509,0.0667,0,0.9982,0.004835
46,93,92,77,em-599b57f2e5c4,Halloweenの蘭子さん,fire_wind,MZR,37,2044,5964,5,死亡している風属性の味方全員を20%のHPで蘇らせる,advantage_creation,30,0.3333,0.2061,0.9,0.8,1,0.075,0.7997,0.0887,0.2,0,0.8979,0.004295
47,126,93,75,em-564e1dfe9c75,コニーちゃん,water_wind,N,3,300,300,4,1ターンの間、味方全員に水属性の敵からのダメージを40%軽減するシールドを与える。,advantage_creation,30,0.3667,0.2044,0.5333,1,1,0.2125,0.7115,0.2337,0,0,0.9982,0.004345
48,127,11,31,em-a45ddac1b69c,ハクさんの本気,wind,ZR,44,4601,4089,5,2ターンの間、味方全員の攻撃力を150%増加させる,counteraction,30,0.3667,0.2044,0.9,0.7667,1,0.1572,0.7799,0.1838,0,0.5333,0.9569,0.008215
49,128,26,49,em-dde4510af0e1,花の魔女るる,wind,CR,12,1100,1100,5,1ターンの間、風属性の敵に対する味方全員の攻撃力を100%増加させる。,counteraction,30,0.35,0.1931,0.7333,0.9333,1,0.1071,0.6674,0.1344,0,0.4667,0.9843,0.00628
50,129,28,51,em-623023f3cb8c,嫁劇！くーにゃん,wind,MZR,50,2556,6816,4,2ターンの間、風属性の味方全員の攻撃力を160%増加させる,counteraction,30,0.35,0.1862,1,1,1,0.1207,0.6953,0.1479,0,0.4333,0.8959,0.006225
51,130,13,38,em-c358b6553866,ご機嫌斜めのウィーン様,all,MZR,58,4941,2896,5,3ターンの間、味方全員の攻撃力を150%増加させる,counteraction,30,0.3333,0.1823,0.9333,0.8667,1,0.1063,0.7232,0.1291,0,0.5,0.8954,0.007254
52,131,55,67,em-79a4cfaf943a,たこ焼きーナ先生,wind,R,6,252,1210,4,3ターンの間、自身の攻撃力を80%増加させる,counteraction,30,0.35,0.1796,1,1,1,0.1924,0.6838,0.2182,0,0.2333,0.9966,0.004898
53,95,94,83,em-9329de26d52c,iびるん大魔王,all,R,14,1812,1963,5,1ターンの間、攻撃をリーダーに集中させる(50%カット),advantage_creation,30,0.3333,0.1752,0.9333,0.8333,1,0.1159,0.6919,0.1449,0.1,0,0.9965,0.004079
54,132,27,47,em-4aaecdf41c4d,えらいわ世界師匠,wind,CR,15,1260,1210,4,2ターンの間、火属性の敵に対する味方全員の攻撃力を200%増加させる,counteraction,30,0.3167,0.1645,0.7333,1,1,0.1,0.6916,0.1208,0,0.4667,0.9836,0.006417
55,133,95,94,em-ceac25f15ae4,桜レンジャーズ,wind,ZR,35,3843,4013,5,5ターンの間、自身の攻撃が全体攻撃になる,counteraction,30,0.3167,0.1645,0,0.8333,1,0.1797,0.7198,0.1886,0,0,0.9549,0.003434
56,1,96,23,em-89867a1b17eb,ゴッホさんとおこﾀﾞﾘｱ,wind,ZR,25,3158,3220,4,1ターンの間、攻撃を自身に集中させる(90%カット),advantage_creation,4,0.625,0.1559,1,1,1,0.4583,0.7969,0.4732,1.25,0,0.9546,0.010022
57,2,97,22,em-fb77c2210cce,滅私奉公霧子たん,wind,N,17,1243,1161,5,死亡している風属性の味方全員を100%のHPで蘇らせる,advantage_creation,4,0.625,0.1559,1,1,1,0.375,0.875,0.4063,1.25,0,0.9978,0.010235
58,3,98,24,em-7d3aff4377e1,となりの201号さん,wind,MZR,60,7159,3751,5,4ターンの間、攻撃を自身に集中させる(75%カット),advantage_creation,4,0.625,0.1559,1,1,1,0.3438,0.9722,0.3922,1.25,0,0.8918,0.00988
59,134,99,98,em-dec0ba391522,こまちさん,wind,R,10,750,750,5,1ターンの間、風属性の味方全員の攻撃が全体攻撃になる,counteraction,4,0.625,0.1559,0,1,1,0.3571,0.7885,0.3889,0,0,0.9961,0.003234
60,135,37,72,em-94283a1459c4,充実☆エンジェる道！,wind,R,15,1610,1914,4,1ターンの間、風属性の味方全員の攻撃力を120%増加させる,counteraction,4,0.625,0.1559,1,1,1,0.3264,0.825,0.3773,0,0.25,0.9961,0.004679
61,8,100,28,em-d176a6300617,シルバーとげぬきさん,wind,N,10,490,490,5,死亡している風属性の味方全員を20%のHPで蘇らせる,advantage_creation,4,0.625,0.1559,1,1,1,0.3333,0.9583,0.3636,1,0,0.9976,0.008837
62,136,101,105,em-f1c89b71f7a5,ソクラテツ,wind,N,3,600,500,8,火属性の敵全員の攻撃カウントを3増加させる,ignored,4,0.625,0.1559,0,0,1,0.2986,0.7917,0.3512,0,0,0.9976,0.002995
