総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,51,41,7,em-e394b3795363,伝説の少女キャンディ,fire_wind,MZR,50,5507,5507,7,味方全員のスキルカウントを5減少させる,ignored,72,0.5764,0.4708,0,0,1,0.1028,0.9294,0.1443,0,0,0.92,0.018138
2,2,42,49,em-9445cdb23342,ハビリスさん,wind,伝,94,10319,5207,0,自身のHPを56%回復する,advantage_creation,72,0.5972,0.4899,1,1,1,0.1067,0.9428,0.1511,0.8194,0,0.3981,0.009705
3,8,43,3,em-a447724e3bc1,ヴァレサバ☆関くん,water_wind,MZR,54,4055,5759,0,1ターンの間、攻撃をリーダーに集中させる(10%カット),advantage_creation,72,0.5694,0.4627,1,1,1,0.0889,0.9306,0.1278,0.5417,0,0.9153,0.019993
4,52,44,70,em-22f9d46fe6f4,ウサウサ八幡,water_wind,伝,88,10872,5964,6,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5347,0.4262,0,0,1,0.0878,0.9378,0.1234,0,0,0.3943,0.007126
5,53,45,15,em-5d34c0af44dd,白兎神★ばうあー,fire,MZR,72,3878,5487,3,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5486,0.4387,0,0,1,0.0744,0.925,0.1094,0,0,0.9106,0.016434
6,54,46,13,em-cd5bbd27a3ee,熊とか絶対殺すマン,water,ZR,40,4086,4771,5,敵全員の攻撃カウントを2増加させる,ignored,72,0.5556,0.445,0,0,1,0.0794,0.9267,0.1151,0,0,0.9633,0.016526
7,55,47,17,em-37ae218b7e9e,有砂小町,water,ZR,40,5112,5112,7,味方全員のスキルカウントを4減少させる,ignored,72,0.5417,0.4307,0,0,1,0.0883,0.9328,0.1267,0,0,0.9619,0.016117
8,56,48,18,em-9a400a6535d5,ｸﾗﾌﾄｼﾞﾝｼﾞｬｰの妖精,wind,ZR,44,5054,5006,4,火属性の味方全員のスキルカウントを3減少させる,ignored,72,0.5417,0.4324,0,0,1,0.0722,0.9289,0.106,0,0,0.9606,0.015632
9,57,49,19,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5347,0.4262,0,0,1,0.0839,0.93,0.1189,0,0,0.9592,0.015355
10,58,50,25,em-448c2fa1943c,熊とか絶対殺すマン,wind,MZR,44,4086,4771,5,敵全員の攻撃カウントを2増加させる,ignored,72,0.5347,0.4245,0,0,1,0.0833,0.92,0.1193,0,0,0.8986,0.013759
