総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,4,43,42,em-9445cdb23342,ハビリスさん,wind,伝,94,10319,5207,0,自身のHPを56%回復する,advantage_creation,72,0.6042,0.4999,1,1,1,0.0861,0.965,0.125,0.7917,0,0.4,0.009991
2,42,44,58,em-22f9d46fe6f4,ウサウサ八幡,water_wind,伝,88,10872,5964,6,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5347,0.4262,0,0,1,0.0883,0.9456,0.1269,0,0,0.3981,0.00785
3,43,45,8,em-02bbd3e33593,飛んだ！イスタン大王,wind,ZR,35,3408,5793,3,水属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.5208,0.4104,0,0,1,0.0667,0.9367,0.0989,0,0,0.9673,0.018616
4,44,46,10,em-05133b447edd,コメツキ,water,ZR,55,5453,5406,5,水属性の味方全員のスキルカウントを3減少させる,ignored,72,0.5208,0.4121,0,0,1,0.0761,0.9433,0.1101,0,0,0.966,0.017996
5,45,47,13,em-039b9996f6f0,おろろセット先輩,fire,ZR,45,1363,5623,5,火属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.4931,0.3826,0,0,1,0.0683,0.93,0.101,0,0,0.9646,0.017474
6,46,9,1,em-2b9338d5254c,電撃のびゃ子,fire,MZR,58,2641,6219,0,2ターンの間、水属性の敵に対する自身の攻撃力を39%増加させる,counteraction,72,0.5,0.3903,0.9722,1,1,0.0817,0.9417,0.1174,0,0.4028,0.9082,0.024186
7,47,48,11,em-f3861e35df6f,暗黒王まはーかーらん,fire_water,ZR,47,3731,3926,4,水属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.5417,0.4342,0,0,1,0.0667,0.9444,0.0993,0,0,0.9619,0.017933
8,48,49,20,em-70a9a07ea8d9,うさ☆八幡さま,water_wind,MZR,60,5964,5964,6,火属性の敵全員の攻撃カウントを3増加させる,ignored,72,0.4722,0.3645,0,0,1,0.0611,0.9472,0.0899,0,0,0.9034,0.015185
9,10,50,9,em-f9fcb91b983d,アエネウスと弟くん,fire_water,MZR,60,4175,4175,0,2ターンの間、味方全員に火属性の敵からのダメージを15%軽減するシールドを与える,advantage_creation,72,0.5625,0.4619,0.9306,1,1,0.0761,0.9539,0.1104,0.5972,0,0.901,0.018409
10,7,51,12,em-3de6064f1850,?????,wind,MZR,49,5623,4771,0,1ターンの間、攻撃をリーダーに集中させる(8%カット),advantage_creation,72,0.5208,0.4139,1,1,1,0.0617,0.9422,0.0914,0.6806,0,0.8986,0.017926
11,49,52,78,em-4a7831bec582,春の音連れ,wind,伝,66,10906,3748,6,味方全員のスキルカウントを4減少させる,ignored,72,0.5069,0.3999,0,0,1,0.0667,0.9411,0.0973,0,0,0.3806,0.005932
12,50,53,23,em-039a051d72bb,伊万里の重畳,fire,MZR,36,4260,3919,3,火属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.5,0.3938,0,0,1,0.0594,0.9356,0.0882,0,0,0.8937,0.014418
13,51,6,3,em-52f6158a170b,まろやかマロカ先輩,wind,MZR,55,7668,3919,0,1ターンの間、水属性の敵に対する味方全員の攻撃力を50%増加させる,counteraction,72,0.5347,0.428,0.9583,1,1,0.0767,0.9433,0.1097,0,0.4444,0.8912,0.021661
14,52,54,81,em-05c5072dc080,橘の元祖☆みっちー,water_wind,伝,75,9798,4515,4,味方全員のスキルカウントを2減少させる,ignored,72,0.4722,0.3645,0,0,1,0.0689,0.9339,0.0995,0,0,0.3746,0.00548
15,13,55,21,em-ccfeb40e6439,更にThe★Youなリバ子,all,MZR,50,1509,5770,0,味方全員のHPを22%回復する,advantage_creation,72,0.4514,0.3432,1,1,1,0.0656,0.9272,0.0952,0.4444,0,0.8862,0.015062
16,53,56,31,em-abcae044297d,ラ・ショー・ドさん,fire_water,MZR,44,5453,3424,5,風属性の敵全員の攻撃カウントを3増加させる,ignored,72,0.5,0.3886,0,0,1,0.0744,0.9411,0.1086,0,0,0.8838,0.01209
17,54,57,26,em-433922ef3e4e,夏至祭のぺた也君,fire_water,ZR,53,7266,2153,2,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5278,0.4183,0,0,1,0.0672,0.9233,0.0995,0,0,0.948,0.01358
18,55,5,4,em-ceb860c3dbdd,美姫お市,water_wind,MZR,60,5964,2556,0,3ターンの間、自身の攻撃力を30%増加させる,counteraction,72,0.5208,0.4139,1,1,1,0.0728,0.9361,0.1051,0,0.4861,0.8787,0.021538
19,3,58,17,em-e7f75bf37d9f,あっついさん,water,MZR,40,6134,2726,0,自身のHPを60%回復する,advantage_creation,72,0.5208,0.4087,1,1,1,0.0722,0.9472,0.1054,0.8056,0,0.8762,0.016036
20,56,59,35,em-a16b37d47f95,ふわふわちゃんとママ,wind,MZR,60,6928,3520,3,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4653,0.3568,0,0,1,0.0622,0.9311,0.0916,0,0,0.8736,0.01115
21,57,3,2,em-490281caead8,にくぁう羽子板・辰,fire_water,MZR,36,3449,3449,0,6ターンの間、風属性の敵に対する自身の攻撃力を24%増加させる,counteraction,72,0.5,0.3921,0.9306,1,1,0.065,0.9378,0.0961,0,0.6667,0.8711,0.02177
22,58,12,5,em-c1bbe00e5d61,ジョンは時を知らない,all,ZR,48,4771,3493,0,7ターンの間、自身の攻撃力を16%増加させる,counteraction,72,0.4792,0.3688,1,1,1,0.0617,0.9272,0.0916,0,0.3611,0.9408,0.019802
23,59,60,33,em-a66d3edc0ac1,水戸Come On!,water,ZR,38,3493,3237,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.4722,0.3628,0,0,1,0.0628,0.92,0.0929,0,0,0.9393,0.011388
24,60,61,34,em-cec2f0ad9373,Dr.フォックス,water_wind,ZR,40,4089,4430,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.4306,0.3256,0,0,1,0.0539,0.9178,0.0794,0,0,0.9378,0.011227
25,9,62,24,em-018ed1cdac9e,フユシャク,wind,ZR,28,3067,3408,0,味方全員のHPを30%回復する,advantage_creation,72,0.4861,0.3765,1,1,1,0.0694,0.9317,0.1014,0.6111,0,0.9363,0.013825
26,61,21,15,em-d1a3ff650b2f,メテオ大好きっこ,fire,CR,26,4669,3229,0,2ターンの間、自身の攻撃力を10%増加させる,counteraction,72,0.4722,0.3645,1,1,1,0.0578,0.9239,0.0857,0,0.25,0.9749,0.017121
27,62,63,43,em-bae534d22214,猫キャットとOLさん,wind,ZR,37,3786,3786,3,風属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.4167,0.307,0,0,1,0.0589,0.9239,0.0875,0,0,0.9333,0.009842
28,19,64,37,em-2a823144560b,パンのん☆春間,all,MZR,56,3919,3408,0,1ターンの間、味方全員に風属性の敵からのダメージを20%軽減するシールドを与える,advantage_creation,72,0.4722,0.3645,0.9306,1,1,0.0589,0.9167,0.0872,0.3333,0,0.8527,0.010898
29,63,14,6,em-3600ec808f3f,日本海女中,water,CR,15,1288,2898,0,5ターンの間、リーダーの攻撃力を20%増加させる,counteraction,72,0.4583,0.3508,1,1,1,0.0589,0.9144,0.0854,0,0.3194,0.973,0.019615
