総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,29,41,5,em-31da7ca7be23,安倍晴明,wind,ZR,40,3919,4566,4,死亡している風属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5347,0.4297,0.9444,1,1,0.2051,0.8665,0.2441,0.3056,0,0.97,0.019546
2,9,42,2,em-a81a753351d9,戸定梨香,all,MZR,28,3216,3534,4,死亡している味方全員を7%のHPで蘇らせる,advantage_creation,72,0.5139,0.4132,1,1,1,0.2353,0.8839,0.2579,0.6667,0,0.9177,0.020278
3,19,43,6,em-7f4209b23c36,狐狗狸コックス,wind,CR,15,805,4025,4,死亡している風属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5,0.3974,1,1,1,0.2185,0.8829,0.2484,0.4722,0,0.9889,0.019523
4,55,14,1,em-84d3175a9388,コン勝神☆くー様,fire,MZR,48,3809,7024,4,3ターンの間、火属性の味方全員の攻撃力を130%増加させる,counteraction,72,0.4236,0.3254,1,1,1,0.1271,0.7961,0.1558,0,0.2917,0.9129,0.020517
5,20,44,7,em-89867a1b17eb,ゴッホさんとおこﾀﾞﾘｱ,wind,ZR,25,3158,3220,4,1ターンの間、攻撃を自身に集中させる(90%カット),advantage_creation,72,0.4861,0.3818,1,1,1,0.1967,0.8173,0.2329,0.4028,0,0.9646,0.018629
6,21,45,10,em-b5e0f2fbff78,養老のバッカス,water,MZR,65,6475,3408,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4861,0.3854,0.9861,1,1,0.1364,0.852,0.1691,0.3889,0,0.9082,0.017791
7,18,46,65,em-ef36b9b34984,外道丸☆酒呑童子,wind,伝,88,8179,7668,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.3958,0.288,1,1,1,0.1252,0.744,0.159,0.5139,0,0.3885,0.007304
8,7,47,4,em-ea0b1e4c739b,イタ子大師匠,wind,N,18,564,1269,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5139,0.4151,1,1,1,0.2098,0.8671,0.2339,0.6944,0,0.9987,0.019779
9,56,48,23,em-c1137ad2cb1c,繊細さん？な芥川君,wind,CR,15,1400,3703,5,水属性の味方全員のスキルカウントを4減少させる,ignored,72,0.4653,0.3658,0,0.9306,1,0.1385,0.8177,0.1728,0,0,0.9854,0.014569
10,17,49,19,em-eec45136fb23,鋼の肝臓を持つ童子,wind,MZR,60,1704,7497,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.3611,0.2657,0.9861,1,1,0.1396,0.815,0.1545,0.5278,0,0.8986,0.016239
11,13,50,20,em-1ad78d7d3c2f,狐仮面,fire,MZR,22,2215,1789,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4792,0.3795,0.9861,1,1,0.2053,0.8582,0.2293,0.5833,0,0.8961,0.015804
12,6,51,13,em-955edfecd83b,天晴！ぶんぶくん,fire,ZR,22,1883,1162,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4861,0.3854,1,1,1,0.1872,0.8428,0.2146,0.7222,0,0.9551,0.017387
13,30,52,24,em-cb0ef748882f,八狗神伏姫様,fire,MZR,35,5538,2130,4,3ターンの間、攻撃を自身に集中させる(65%カット),advantage_creation,72,0.4722,0.3699,1,1,1,0.141,0.809,0.1725,0.3056,0,0.8912,0.013916
14,57,21,11,em-f119f767f457,アダム＆エバ,fire_water,ZR,50,5112,4260,4,2ターンの間、味方全員の攻撃力を100%増加させる,counteraction,72,0.4236,0.3254,1,1,1,0.1035,0.7908,0.1321,0,0.2639,0.9523,0.017712
15,5,53,14,em-549e080062a7,ぶんぶくん,fire,CR,22,1550,895,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4931,0.386,0.9861,1,1,0.2629,0.8239,0.2875,0.7361,0,0.9818,0.01679
16,23,54,22,em-2697b5e55b56,あろまちゃん+空気,water,N,6,650,700,4,死亡している水属性の味方全員を15%のHPで蘇らせる,advantage_creation,72,0.4861,0.38,1,1,1,0.2591,0.8334,0.2904,0.3611,0,0.9971,0.014808
17,58,32,27,em-7941e8376c00,堕楽・ぴよボロス,fire,ZR,46,756,7572,4,5ターンの間、自身の攻撃力を120%増加させる,counteraction,72,0.3403,0.2418,1,1,1,0.0984,0.7147,0.1233,0,0.125,0.948,0.013722
18,59,22,15,em-05476daa6b31,だんじり鉄砲隊,fire_water,CR,26,805,3599,4,2ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.4167,0.3141,1,1,1,0.1567,0.7823,0.1838,0,0.2639,0.98,0.016775
19,60,15,9,em-13eb68eee59d,マーサイ兄さん,wind,ZR,34,4260,3834,4,3ターンの間、風属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.4167,0.3123,1,1,1,0.1365,0.75,0.1694,0,0.2917,0.9451,0.017953
20,61,29,34,em-78785b8bf619,企業だ浅ちゃん！,water,MZR,42,1192,7327,4,2ターンの間、自身の攻撃力を400%増加させる,counteraction,72,0.3125,0.2147,1,1,1,0.1183,0.7453,0.1397,0,0.1667,0.8736,0.012434
21,62,19,26,em-0dca19ae5992,降臨！天草トッキー,water,MZR,43,4260,5964,4,2ターンの間、水属性の味方全員の攻撃力を130%増加させる,counteraction,72,0.3403,0.2418,1,1,1,0.1505,0.7493,0.1685,0,0.2778,0.8711,0.013818
22,63,11,12,em-8527b3dd869a,帰って来たいぬやマン,fire_water,R,21,1661,1661,4,1ターンの間、味方全員の攻撃力を150%増加させる,counteraction,72,0.4306,0.333,1,1,1,0.1397,0.8254,0.1659,0,0.375,0.993,0.017493
23,64,33,28,em-0e72749fac67,たこ焼きーナ師匠,wind,R,8,561,2446,4,4ターンの間、自身の攻撃力を100%増加させる,counteraction,72,0.4167,0.3197,1,1,1,0.1282,0.7856,0.1528,0,0.125,0.9927,0.013603
24,46,55,33,em-b8c4235090fa,バビるわバビル君。,fire,MZR,39,5367,3441,4,3ターンの間、味方全員にダメージを55%軽減するシールドを与える,advantage_creation,72,0.375,0.2766,1,1,1,0.1204,0.7775,0.1457,0.1389,0,0.8633,0.012748
25,65,13,16,em-294f61da0084,Ｃ・Ｃ☆電車姫,fire_water,CR,22,3741,1973,4,3ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.4097,0.3122,1,1,1,0.1206,0.8218,0.1504,0,0.3611,0.9756,0.01671
26,66,1,3,em-18a6642e277e,旧市街地の魔物,fire,N,8,2799,16,4,1ターンの間、自身の攻撃力を115000%増加させる,counteraction,72,0.4514,0.3485,1,1,1,0.1557,0.8269,0.1894,0,0.7778,0.995,0.020113
27,67,56,58,em-1c55e9acc3aa,水戸Come On!,wind,MZR,32,3493,3237,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.3819,0.2785,0,1,1,0.1316,0.7456,0.159,0,0,0.8554,0.008462
28,41,57,36,em-06a82dd4f95a,やまとーる海将,water,R,18,2567,1208,4,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4097,0.3084,1,1,1,0.1505,0.8079,0.1819,0.1944,0,0.9909,0.011862
