総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,18,36,2,em-32ef1535a66a,ハバキたん,fire_wind,MZR,60,6816,4260,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5069,0.3982,1,1,1,0.1387,0.8783,0.1792,0.4167,0,0.92,0.021223
2,20,37,7,em-6eed78e1fe62,リア充の権化安倍晴明,all,MZR,100,6782,6271,3,味方全員のHPを100%回復する,advantage_creation,72,0.4375,0.3332,1,1,1,0.1152,0.8385,0.1468,0.3889,0,0.9177,0.018705
3,59,30,6,em-b27009a57b71,架けろきしわだっしー,fire_wind,MZR,49,1559,6672,3,3ターンの間、自身の攻撃力を255%増加させる,counteraction,72,0.4236,0.3163,1,1,1,0.0734,0.8376,0.1027,0,0.1944,0.9153,0.018918
4,12,38,58,em-748c1a866dbc,Hey Yeah 清盛,fire_wind,伝,75,11417,2896,3,1ターンの間、攻撃を自身に集中させる(77%カット),advantage_creation,72,0.4861,0.3782,1,1,1,0.1178,0.8546,0.1564,0.4861,0,0.3943,0.008169
5,60,19,9,em-a85045965911,まさか殿(マジ),all,MZR,100,7463,6628,3,4ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.3889,0.2823,1,1,1,0.0961,0.8319,0.125,0,0.3194,0.9106,0.018468
6,61,24,12,em-30058093183f,ダイソナールの竜也,wind,MZR,48,2044,7497,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.3611,0.2638,1,1,1,0.0705,0.8267,0.0948,0,0.2778,0.9082,0.017079
7,62,10,4,em-5f311c45014a,パーントゥ大先生,water_wind,MZR,37,2409,4819,3,1ターンの間、味方全員の攻撃力を150%増加させる,counteraction,72,0.4097,0.3066,1,1,1,0.087,0.8737,0.117,0,0.4167,0.9058,0.019809
8,23,39,65,em-33880cee5e60,三貴子ツクヨミ,water_wind,伝,75,10735,4686,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4028,0.299,1,1,1,0.0934,0.8489,0.1217,0.3472,0,0.3865,0.007483
9,63,15,5,em-fe89d9d421f3,竜也エボリューション,wind,ZR,45,2044,6305,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.3611,0.2618,1,1,1,0.0917,0.8207,0.1146,0,0.3333,0.9592,0.019286
10,15,40,13,em-4533a7697d48,謀反人ミッツ,fire_water,MZR,60,6645,4430,3,2ターンの間、水属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,72,0.3958,0.2916,1,1,1,0.099,0.8696,0.1266,0.4444,0,0.8986,0.01673
11,26,41,10,em-b17b3174de7d,ネギtheフィクサー,all,ZR,45,2405,5135,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.375,0.2711,1,1,1,0.0904,0.8389,0.1205,0.2917,0,0.9564,0.017673
12,35,42,21,em-6193e7af4d97,がうがうは考える,water,MZR,44,1704,5964,3,3ターンの間、味方全員に風属性の敵からのダメージを66%軽減するシールドを与える,advantage_creation,72,0.3611,0.2638,0.9444,1,1,0.089,0.8346,0.1119,0.1944,0,0.8937,0.015255
13,64,4,1,em-a0601347b042,グラーツ君,fire,ZR,36,2896,5282,3,2ターンの間、水属性の敵に対する味方全員の攻撃力を150%増加させる,counteraction,72,0.3889,0.2823,0.9167,1,1,0.0879,0.8175,0.1167,0,0.5,0.9537,0.022934
14,32,43,18,em-9d7275c7d84e,ハンドさんの匍匐前進,fire,ZR,27,1840,3220,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4028,0.2955,1,1,1,0.11,0.8458,0.1467,0.2222,0,0.9523,0.015708
15,51,44,26,em-4805525cb8a4,ｴﾝｾﾞﾘｯｸ☆エンゼル,all,MZR,60,6816,4771,3,自身のHPを200%回復する,advantage_creation,72,0.375,0.2711,1,1,1,0.0549,0.8128,0.0791,0.0972,0,0.8862,0.012604
16,16,45,24,em-c5e484c5d286,マウント取瑠代,fire_wind,MZR,31,6076,1850,3,死亡している水属性の味方全員を29%のHPで蘇らせる,advantage_creation,72,0.4722,0.3662,0.875,1,1,0.1356,0.8717,0.1679,0.4444,0,0.8838,0.014818
17,21,46,17,em-d5ea84224259,ﾌﾗﾝﾀﾞｰｽのわんわんお,water,MZR,38,5538,3190,3,2ターンの間、攻撃を自身に集中させる(68%カット),advantage_creation,72,0.3889,0.2823,1,1,1,0.0955,0.8429,0.1223,0.3611,0,0.8812,0.015765
18,13,47,8,em-7652802e8fc0,郷大先生,wind,CR,19,2737,2415,3,2ターンの間、味方全員に火属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.3958,0.2934,1,1,1,0.086,0.8578,0.1111,0.4583,0,0.98,0.018695
19,65,1,3,em-32dd2642183e,ハイパーハンギョジン,fire,MZR,60,5889,3996,3,2ターンの間、味方全員の攻撃力を78%増加させる,counteraction,72,0.3611,0.2563,1,1,1,0.0979,0.8197,0.1251,0,0.7083,0.8762,0.02013
20,66,21,15,em-80894fcaa10c,とんこつ神！博多美子,water,ZR,40,4089,5350,3,3ターンの間、水属性の味方全員の攻撃力を50%増加させる,counteraction,72,0.3194,0.22,1,1,1,0.0815,0.8211,0.1059,0,0.3056,0.9437,0.016147
21,31,48,83,em-94f677409ee2,月甲のルナタスピス,water,伝,75,10224,4543,3,3ターンの間、攻撃を自身に集中させる(33%カット),advantage_creation,72,0.3333,0.2308,1,1,1,0.0985,0.8343,0.1242,0.25,0,0.3603,0.005552
22,67,35,34,em-089b38d8a821,超天狗くまのたん,wind,MZR,55,1704,7497,3,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.2639,0.171,1,1,1,0.0535,0.8071,0.0697,0,0.0972,0.8685,0.011325
23,68,12,14,em-93a9275d427c,肉食ドゥブロさん,fire_water,ZR,32,5106,3404,3,3ターンの間、火属性の敵に対する味方全員の攻撃力を100%増加させる,counteraction,72,0.375,0.2805,0.9722,1,1,0.0802,0.8342,0.1036,0,0.3611,0.9393,0.016624
24,69,13,11,em-69643c1d0dd1,かなんで世界師匠,wind,CR,19,2705,2576,3,2ターンの間、火属性の敵に対する味方全員の攻撃力を200%増加させる,counteraction,72,0.4028,0.2972,0.9444,1,1,0.0904,0.8751,0.1185,0,0.3611,0.9762,0.01746
25,70,8,16,em-4c7896c435d3,宮司の尊氏公,wind,MZR,48,2556,3036,3,2ターンの間、自身の攻撃力を800%増加させる,counteraction,72,0.375,0.2693,1,1,1,0.0924,0.8319,0.1211,0,0.4583,0.8607,0.016079
26,71,49,47,em-d020ce26e899,ＴＡＳマニア先輩,fire,ZR,40,5964,3418,3,水属性の味方全員のスキルカウントを2減少させる,ignored,72,0.3611,0.26,0,1,1,0.0979,0.8343,0.1262,0,0,0.9348,0.010036
27,30,50,40,em-f9383e2e4919,ユハンヌスのサウナー,water_wind,MZR,42,5231,3067,3,1ターンの間、水属性の味方全員にダメージを78%軽減するシールドを与える,advantage_creation,72,0.3681,0.2637,1,1,1,0.1056,0.8189,0.1343,0.2639,0,0.8554,0.01064
28,36,51,30,em-68afa2dec462,みどりのたけしマン,water_wind,CR,23,2592,2432,3,3ターンの間、味方全員にダメージを40%軽減するシールドを与える,advantage_creation,72,0.375,0.2711,1,1,1,0.0902,0.8471,0.1202,0.1944,0,0.9736,0.011898
29,72,16,25,em-801d7ddfee5b,3年ε組！エレナ先生,wind,MZR,43,4430,4260,3,2ターンの間、水属性の味方全員の攻撃力を150%増加させる,counteraction,72,0.375,0.2711,0.8472,1,1,0.0885,0.8145,0.1153,0,0.3333,0.8501,0.014357
30,37,52,33,em-e62b9e33c2aa,たけしマンＺ,wind,CR,24,2576,2415,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.375,0.2747,1,1,1,0.0813,0.8428,0.1062,0.1944,0,0.9723,0.011364
31,73,53,52,em-d2350f280cb8,伊賀NINJA!,wind,ZR,40,1704,5112,3,味方全員のスキルカウントを1減少させる,ignored,72,0.3056,0.2095,0,1,1,0.0746,0.8009,0.0935,0,0,0.9272,0.008847
32,5,54,27,em-eec45136fb23,鋼の肝臓を持つ童子,wind,MZR,60,1704,7497,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4931,0.3933,0.8056,0.7083,1,0.1431,0.8877,0.1725,0.6389,0,0.8419,0.012449
33,74,28,39,em-0bcb369cdcd9,キタキツネの神様,water,ZR,36,3748,4771,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.3125,0.2128,1,1,1,0.0617,0.7999,0.0839,0,0.2083,0.9241,0.01068
