総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,1,46,2,em-a81a753351d9,戸定梨香,all,MZR,28,3216,3534,4,死亡している味方全員を7%のHPで蘇らせる,advantage_creation,72,0.6319,0.5294,0.9861,1,1,0.3087,0.8904,0.3485,0.6806,0,0.92,0.021163
2,8,47,4,em-eec45136fb23,鋼の肝臓を持つ童子,wind,MZR,60,1704,7497,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5,0.3938,0.9861,1,1,0.2293,0.8723,0.2579,0.5833,0,0.9177,0.019282
3,11,48,8,em-b5e0f2fbff78,養老のバッカス,water,MZR,65,6475,3408,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5833,0.4864,0.9861,1,1,0.2608,0.894,0.2909,0.5694,0,0.9153,0.018423
4,15,49,3,em-83b1d87342f9,コン美なん吉先生,water,CR,20,882,3381,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5486,0.4495,1,1,1,0.2539,0.8748,0.2755,0.4861,0,0.9883,0.019962
5,9,50,5,em-7f4209b23c36,狐狗狸コックス,wind,CR,15,805,4025,4,死亡している風属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5278,0.4236,1,1,1,0.256,0.8786,0.2873,0.5833,0,0.9877,0.019191
6,2,51,7,em-c89260e1ef3b,曲芸師・ブンブク,fire,MZR,60,6305,2996,4,死亡している味方全員を10%のHPで蘇らせる,advantage_creation,72,0.5417,0.4377,0.9861,1,1,0.2693,0.872,0.3032,0.6806,0,0.9082,0.018462
7,26,52,13,em-9372502bc6a4,餞のガブリン,fire,MZR,42,1913,5367,4,死亡している火属性の味方全員を40%のHPで蘇らせる,advantage_creation,72,0.4861,0.3854,1,1,1,0.1428,0.8642,0.1773,0.3611,0,0.9058,0.015972
8,53,19,6,em-623023f3cb8c,嫁劇！くーにゃん,wind,MZR,50,2556,6816,4,2ターンの間、風属性の味方全員の攻撃力を160%増加させる,counteraction,72,0.4444,0.3446,1,1,1,0.1462,0.8244,0.1717,0,0.1667,0.9034,0.018573
9,54,42,28,em-f89a98dd9893,大魔神！せいタン降臨,water,MZR,48,2044,6305,4,4ターンの間、水属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.4167,0.3123,1,1,1,0.1521,0.7893,0.1828,0,0.0556,0.901,0.012987
10,27,53,14,em-28a4ccf4cbfc,ステンバーイちび蔵,fire_water,ZR,24,596,3748,4,死亡している水属性の味方全員を30%のHPで蘇らせる,advantage_creation,72,0.4514,0.3522,1,1,1,0.1494,0.8708,0.1758,0.3611,0,0.9578,0.015921
11,55,20,12,em-84d3175a9388,コン勝神☆くー様,fire,MZR,48,3809,7024,4,3ターンの間、火属性の味方全員の攻撃力を130%増加させる,counteraction,72,0.3819,0.2803,1,1,1,0.11,0.7916,0.136,0,0.1667,0.8961,0.016207
12,56,40,21,em-a30066999e70,降臨！天草トッキー,wind,ZR,40,4260,5964,4,1ターンの間、風属性の味方全員の攻撃力を200%増加させる,counteraction,72,0.3958,0.303,1,1,1,0.119,0.8203,0.1391,0,0.0694,0.9551,0.014087
13,20,54,22,em-51bdb94ec3b1,熱ぅい！地獄雀,water,MZR,43,5964,3408,4,死亡している火属性の味方全員を130%のHPで蘇らせる,advantage_creation,72,0.5,0.3956,0.8611,1,1,0.1853,0.8423,0.2241,0.4028,0,0.8912,0.014046
14,57,25,75,em-4c03ad40dce9,源のゴライコー,all,伝,75,7923,6390,4,3ターンの間、自身の攻撃力を500%増加させる,counteraction,72,0.3819,0.2767,1,1,1,0.1454,0.7649,0.1752,0,0.1528,0.3746,0.006163
15,58,1,1,em-14d31235a3f8,かっちゃんのBIG強飯,fire_wind,ZR,48,3067,4601,4,2ターンの間、味方全員の攻撃力を120%増加させる,counteraction,72,0.4167,0.3141,1,1,1,0.1255,0.7988,0.1539,0,0.4167,0.9508,0.023118
16,28,55,31,em-832edc9513ca,Ｈ・Ｆ・ウーマン,fire,MZR,45,6305,3748,4,1ターンの間、攻撃を自身に集中させる(88%カット),advantage_creation,72,0.4306,0.3293,1,1,1,0.1719,0.7778,0.1974,0.3611,0,0.8838,0.012662
17,30,56,18,em-b09ebd864da6,みずがめəろまちゃん,water,N,14,1057,1198,4,死亡している水属性の味方全員を20%のHPで蘇らせる,advantage_creation,72,0.4792,0.3758,1,1,1,0.1617,0.8262,0.1988,0.25,0,0.9969,0.014342
18,59,14,11,em-7941e8376c00,堕楽・ぴよボロス,fire,ZR,46,756,7572,4,5ターンの間、自身の攻撃力を120%増加させる,counteraction,72,0.3264,0.2311,1,1,1,0.1084,0.7387,0.1281,0,0.1806,0.9466,0.016461
19,37,57,30,em-f346c1f4c45d,八狗神伏姫様,water,ZR,35,5538,2130,4,3ターンの間、攻撃を自身に集中させる(65%カット),advantage_creation,72,0.4583,0.3581,1,1,1,0.122,0.8014,0.1518,0.125,0,0.9451,0.012843
20,19,58,26,em-1ad78d7d3c2f,狐仮面,fire,MZR,22,2215,1789,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4514,0.3504,1,1,1,0.1504,0.8511,0.1752,0.4306,0,0.8736,0.01322
21,60,8,9,em-18279a838450,白刃舞うは存亡の秋,water,MZR,70,6816,4260,4,3ターンの間、火属性の敵に対する味方全員の攻撃力を222%増加させる,counteraction,72,0.4236,0.3198,0.9028,1,1,0.1456,0.7924,0.1786,0,0.2083,0.8711,0.017659
22,61,44,45,em-7d756ba8373e,謹賀新年のびゃこ,fire_wind,MZR,47,2300,6219,4,3ターンの間、水属性の敵に対する自身の攻撃力を999%増加させる,counteraction,72,0.4028,0.3009,0.7917,1,1,0.1238,0.8091,0.1542,0,0.0278,0.8685,0.010406
23,62,21,17,em-0dca19ae5992,降臨！天草トッキー,water,MZR,43,4260,5964,4,2ターンの間、水属性の味方全員の攻撃力を130%増加させる,counteraction,72,0.3542,0.2526,1,1,1,0.1418,0.75,0.1655,0,0.1667,0.8659,0.014394
24,63,41,38,em-ba3e87e06882,ぴよ子ファーザー,water,ZR,20,357,3577,4,2ターンの間、自身の攻撃力を400%増加させる,counteraction,72,0.4028,0.3085,1,1,1,0.0997,0.8125,0.1212,0,0.0694,0.9378,0.011091
25,64,22,25,em-d295de1e4086,海の日シスターズ♪,fire_water,ZR,40,3823,4657,4,3ターンの間、水属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.375,0.2747,1,1,1,0.1423,0.7826,0.1698,0,0.1667,0.9363,0.013632
26,65,29,40,em-a280c7496ca0,武門の誉れ玄き冬将軍,wind,MZR,70,9375,2896,4,2ターンの間、水属性の敵に対する味方全員の攻撃力を250%増加させる,counteraction,72,0.4583,0.3544,0.8194,1,1,0.1425,0.8512,0.1804,0,0.1389,0.8581,0.010567
27,43,59,47,em-0e376d1892df,メネリくん一世,all,MZR,72,6134,3067,4,3ターンの間、攻撃を自身に集中させる(72%カット),advantage_creation,72,0.4028,0.3046,1,1,1,0.1238,0.8079,0.1515,0.0833,0,0.8554,0.010223
28,16,60,93,em-962f1faafed7,三貴子アマテラス,fire_water,伝,75,10309,5112,5,死亡している味方全員を20%のHPで蘇らせる,advantage_creation,72,0.5694,0.47,0.9722,0.8333,1,0.2345,0.8983,0.2649,0.4861,0,0.3455,0.00461
29,14,61,33,em-549e080062a7,ぶんぶくん,fire,CR,22,1550,895,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4444,0.3446,1,1,1,0.1663,0.8527,0.1875,0.5139,0,0.973,0.012345
30,66,26,19,em-b50530766df4,夏の妖精白良さん,water,R,19,1699,1699,4,2ターンの間、水属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.4306,0.3274,1,1,1,0.1514,0.7842,0.1821,0,0.1528,0.9902,0.014274
31,67,6,10,em-f119f767f457,アダム＆エバ,fire_water,ZR,50,5112,4260,4,2ターンの間、味方全員の攻撃力を100%増加させる,counteraction,72,0.3681,0.2673,1,1,1,0.1277,0.7522,0.1517,0,0.25,0.9272,0.017542
32,42,62,49,em-b8c4235090fa,バビるわバビル君。,fire,MZR,39,5367,3441,4,3ターンの間、味方全員にダメージを55%軽減するシールドを与える,advantage_creation,72,0.375,0.2747,1,1,1,0.1393,0.7918,0.1653,0.0972,0,0.8419,0.010042
33,68,32,32,em-4aaecdf41c4d,えらいわ世界師匠,wind,CR,15,1260,1210,4,2ターンの間、火属性の敵に対する味方全員の攻撃力を200%増加させる,counteraction,72,0.4792,0.3758,0.7917,1,1,0.1716,0.8252,0.2098,0,0.125,0.9703,0.012523
34,69,39,46,em-b932d51bd1fd,もりりんもんそん,wind,R,16,1005,2974,4,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.375,0.2786,1,1,1,0.0859,0.7592,0.1101,0,0.0833,0.9887,0.010336
35,70,15,16,em-294f61da0084,Ｃ・Ｃ☆電車姫,fire_water,CR,22,3741,1973,4,3ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.3889,0.2841,1,1,1,0.1439,0.7739,0.1743,0,0.1806,0.969,0.014498
36,45,63,61,em-c87499b64151,ラパヌイ先生,fire_water,MZR,45,6441,3067,4,6ターンの間、攻撃を自身に集中させる(50%カット),advantage_creation,72,0.3472,0.2472,1,1,1,0.1075,0.7706,0.1354,0.0556,0,0.8308,0.008131
37,71,9,78,em-60119eda4c9c,猿田彦大先輩,all,伝,80,7838,7157,5,3ターンの間、火属性の味方全員の攻撃力を200%増加させる,counteraction,72,0.4375,0.3332,0.9861,0.7917,1,0.1201,0.8248,0.1515,0,0.2083,0.3254,0.00578
38,36,64,55,em-2a01f5ee5de4,ガラパゴスおぅぼっと,water,R,12,1200,600,4,2ターンの間、味方全員にダメージを40%軽減するシールドを与える,advantage_creation,72,0.4097,0.3084,1,1,1,0.1401,0.7403,0.1679,0.1389,0,0.9872,0.009023
39,32,65,51,em-4c77b2b8ad46,トキシッくんさん,water,N,6,700,600,4,死亡している火属性の味方全員を80%のHPで蘇らせる,advantage_creation,72,0.4653,0.3639,0.7917,1,1,0.1643,0.7833,0.199,0.2222,0,0.9921,0.00955
40,46,66,39,em-a882d269c658,郷先輩,wind,CR,16,1400,1200,4,2ターンの間、味方全員に火属性の敵からのダメージを80%軽減するシールドを与える,advantage_creation,72,0.4167,0.3159,0.875,1,1,0.1645,0.7614,0.1868,0.0556,0,0.9655,0.010773
41,72,11,24,em-7499fb228620,にほりん,fire,CR,15,2898,3059,5,1ターンの間、火属性の味方全員の攻撃力を500%増加させる,counteraction,72,0.4861,0.3836,0.9583,0.875,1,0.1484,0.8241,0.1824,0,0.1944,0.9648,0.013719
42,40,67,60,em-e51e56c23fa1,上級国民ロヴィーサ,all,ZR,44,2832,2984,4,4ターンの間、火属性の攻撃を自身に集中させる(80%カット),advantage_creation,72,0.3264,0.2331,0.9583,1,1,0.0908,0.7417,0.1099,0.1111,0,0.9096,0.008247
