総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,66,32,11,em-6fd11d4d3308,超天狗くまのたん,fire,ZR,35,1704,7497,3,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.5347,0.428,1,1,1,0.1378,0.8735,0.1806,0,0.0694,0.97,0.018047
2,12,34,2,em-11cceded3ad2,創造主・アヌンナキ,water_wind,MZR,70,4260,5964,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.4931,0.3878,1,1,1,0.1217,0.8942,0.1596,0.5139,0,0.9177,0.021833
3,10,35,6,em-15545bc62fe7,幽霊烏賊図,water,MZR,60,3408,4260,3,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5417,0.4342,0.9861,1,1,0.1854,0.9018,0.2294,0.5833,0,0.9153,0.019831
4,67,8,1,em-b27009a57b71,架けろきしわだっしー,fire_wind,MZR,49,1559,6672,3,3ターンの間、自身の攻撃力を255%増加させる,counteraction,72,0.4722,0.3662,1,1,1,0.1057,0.878,0.1405,0,0.3333,0.9129,0.02195
5,13,36,5,em-32ef1535a66a,ハバキたん,fire_wind,MZR,60,6816,4260,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5208,0.4175,1,1,1,0.1255,0.9037,0.1695,0.5139,0,0.9106,0.020566
6,17,37,56,em-33880cee5e60,三貴子ツクヨミ,water_wind,伝,75,10735,4686,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4931,0.3843,1,1,1,0.1496,0.9085,0.1898,0.4444,0,0.3904,0.008342
7,26,38,12,em-6193e7af4d97,がうがうは考える,water,MZR,44,1704,5964,3,3ターンの間、味方全員に風属性の敵からのダメージを66%軽減するシールドを与える,advantage_creation,72,0.4931,0.3878,0.9167,1,1,0.0993,0.8708,0.138,0.3611,0,0.9058,0.017738
8,68,2,3,em-f33de53ee597,遊無給(ニート)な小町,all,MZR,100,7327,5623,3,1ターンの間、味方全員の攻撃力を200%増加させる,counteraction,72,0.4583,0.3562,1,1,1,0.0945,0.8772,0.123,0,0.5694,0.9034,0.021593
9,23,39,9,em-7e4426102b17,タンジャンじゃん,fire,CR,22,3139,3139,3,死亡している風属性の味方全員を100%のHPで蘇らせる,advantage_creation,72,0.5556,0.4484,0.8472,1,1,0.1377,0.9072,0.1809,0.3889,0,0.9854,0.018293
10,11,40,7,em-48fc0bb31337,踊る☆なまずおじさん,water,MZR,60,5793,2130,3,2ターンの間、味方全員に風属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.5486,0.4422,0.8889,1,1,0.1743,0.9016,0.2187,0.5278,0,0.8986,0.018962
11,36,41,19,em-f9383e2e4919,ユハンヌスのサウナー,water_wind,MZR,42,5231,3067,3,1ターンの間、水属性の味方全員にダメージを78%軽減するシールドを与える,advantage_creation,72,0.5069,0.3999,1,1,1,0.1346,0.8725,0.1751,0.25,0,0.8961,0.01459
12,69,22,15,em-80894fcaa10c,とんこつ神！博多美子,water,ZR,40,4089,5350,3,3ターンの間、水属性の味方全員の攻撃力を50%増加させる,counteraction,72,0.4514,0.3432,1,1,1,0.1176,0.8547,0.1549,0,0.2083,0.9551,0.016108
13,42,42,25,em-52de8bb54262,ボビンちゃん,water,MZR,33,3748,4771,3,1ターンの間、味方全員にダメージを66%軽減するシールドを与える,advantage_creation,72,0.4583,0.3544,1,1,1,0.11,0.8902,0.1461,0.2222,0,0.8912,0.013487
14,2,43,65,em-ef36b9b34984,外道丸☆酒呑童子,wind,伝,88,8179,7668,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.625,0.5229,0.9306,0.75,1,0.2043,0.9251,0.2577,0.8889,0,0.3746,0.007095
15,70,3,4,em-93a9275d427c,肉食ドゥブロさん,fire_water,ZR,32,5106,3404,3,3ターンの間、火属性の敵に対する味方全員の攻撃力を100%増加させる,counteraction,72,0.4861,0.3782,0.9722,1,1,0.0957,0.8783,0.1333,0,0.4861,0.9508,0.02128
16,47,44,16,em-b17b3174de7d,ネギtheフィクサー,all,ZR,45,2405,5135,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4167,0.3159,1,1,1,0.1031,0.8872,0.1305,0.2083,0,0.9494,0.015596
17,9,45,8,em-2def672b1533,バターリャ後悔王子,fire,CR,30,3213,3213,3,2ターンの間、味方全員に水属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.4861,0.3836,0.9306,1,1,0.1189,0.9019,0.1556,0.6667,0,0.9806,0.018901
18,33,46,17,em-4352c1e3cc20,恋する☆にいがタン,wind,CR,19,4508,1610,3,2ターンの間、水属性の攻撃を自身に集中させる。(70%カット),advantage_creation,72,0.5139,0.4078,0.9444,1,1,0.1182,0.8877,0.1555,0.2639,0,0.98,0.015475
19,71,23,23,em-a85045965911,まさか殿(マジ),all,MZR,100,7463,6628,3,4ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.3681,0.2711,1,1,1,0.0789,0.8662,0.0986,0,0.2083,0.8762,0.013712
20,72,20,21,em-32dd2642183e,ハイパーハンギョジン,fire,MZR,60,5889,3996,3,2ターンの間、味方全員の攻撃力を78%増加させる,counteraction,72,0.4375,0.3332,1,1,1,0.0942,0.8635,0.1265,0,0.25,0.8736,0.014283
21,14,47,18,em-88028fdebb04,オペラハウス侯爵,water,CR,24,3154,3177,3,死亡している火属性の味方全員を100%のHPで蘇らせる,advantage_creation,72,0.4792,0.3758,0.9167,1,1,0.1386,0.9029,0.1749,0.5,0,0.9781,0.014877
22,73,28,24,em-1a8cab078d61,イグナシオさんミニ,wind,R,14,2567,1812,3,1ターンの間、水属性の敵に対する自身の攻撃力を999%増加させる,counteraction,72,0.5208,0.4157,0.9028,1,1,0.1375,0.8733,0.1755,0,0.1389,0.993,0.013662
23,25,48,30,em-de36aab296aa,月下皇帝ランたん様,fire_water,ZR,50,3150,5367,3,死亡している風属性の味方全員を50%のHPで蘇らせる,advantage_creation,72,0.4583,0.3526,0.7778,1,1,0.1474,0.8852,0.1848,0.375,0,0.9393,0.012359
24,74,49,51,em-039a051d72bb,伊万里の重畳,fire,MZR,36,4260,3919,3,火属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.4375,0.3314,0,1,1,0.1047,0.8661,0.1387,0,0,0.8633,0.009245
25,54,50,92,em-94f677409ee2,月甲のルナタスピス,water,伝,75,10224,4543,3,3ターンの間、攻撃を自身に集中させる(33%カット),advantage_creation,72,0.4097,0.3103,1,1,1,0.0979,0.8791,0.1266,0.1528,0,0.3519,0.004117
26,75,9,13,em-68e23b3f15d7,あっぴーの外出,fire,CR,15,1610,3500,3,3ターンの間、リーダーの攻撃力を250%増加させる,counteraction,72,0.4375,0.3369,0.9861,1,1,0.0865,0.8783,0.1148,0,0.3333,0.9749,0.017683
27,5,51,14,em-347ffee895b9,明日香大明神,wind,N,8,989,1343,3,2ターンの間、味方全員に水属性の敵からのダメージを90%軽減するシールドを与える,advantage_creation,72,0.5,0.3956,0.9306,1,1,0.1331,0.9137,0.1729,0.7778,0,0.9948,0.016355
28,76,13,22,em-9ec6297ea6ca,バスてとにゃん,fire_wind,MZR,38,4260,4771,3,2ターンの間、水属性の味方全員の攻撃力を250%増加させる,counteraction,72,0.4375,0.3332,0.875,1,1,0.0901,0.8572,0.1201,0,0.3056,0.8527,0.013918
29,77,1,10,em-e49404c0e4be,?????,fire,ZR,43,5350,2712,3,2ターンの間、水属性の敵に対する味方全員の攻撃力を214%増加させる,counteraction,72,0.4514,0.3485,0.9861,1,1,0.1018,0.8735,0.1325,0,0.5833,0.9303,0.018157
30,55,52,49,em-314fadaf0ea9,オシラサマ,water,ZR,28,4260,3322,3,味方全員のHPを40%回復する,advantage_creation,72,0.4236,0.3217,1,1,1,0.1219,0.8761,0.1497,0.1528,0,0.9288,0.009421
31,43,53,28,em-68afa2dec462,みどりのたけしマン,water_wind,CR,23,2592,2432,3,3ターンの間、味方全員にダメージを40%軽減するシールドを与える,advantage_creation,72,0.4375,0.3332,1,1,1,0.131,0.8592,0.1645,0.2222,0,0.9717,0.012482
32,34,54,32,em-9d7275c7d84e,ハンドさんの匍匐前進,fire,ZR,27,1840,3220,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4236,0.3217,1,1,1,0.098,0.8638,0.1279,0.2639,0,0.9257,0.012066
33,78,15,29,em-b95ac93b816d,キタキツネの神様,fire,MZR,29,3748,4771,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.3819,0.2803,1,1,1,0.0902,0.8677,0.1176,0,0.2917,0.8392,0.012439
34,40,55,33,em-76e8610f4ab5,ラリベラ大先輩,wind,R,22,2265,2265,3,2ターンの間、水属性の味方全員にダメージを75%軽減するシールドを与える,advantage_creation,72,0.4861,0.3782,0.8611,1,1,0.115,0.8845,0.1504,0.2361,0,0.9887,0.011915
35,49,56,45,em-40350463a9fa,ハンドさんは泳がない,fire,MZR,27,2044,3578,3,2ターンの間、味方全員にダメージを56%軽減するシールドを与える,advantage_creation,72,0.4028,0.3009,1,1,1,0.1,0.8582,0.1282,0.1944,0,0.8336,0.009681
36,79,16,34,em-4c7896c435d3,宮司の尊氏公,wind,MZR,48,2556,3036,3,2ターンの間、自身の攻撃力を800%増加させる,counteraction,72,0.4236,0.3163,1,1,1,0.1003,0.8634,0.1357,0,0.2917,0.8308,0.011642
37,80,18,26,em-4f0b20692fd7,コンドアーズ,fire,N,17,273,2120,3,4ターンの間、火属性の味方全員の攻撃力を40%増加させる,counteraction,72,0.4444,0.3356,1,1,1,0.1202,0.856,0.1561,0,0.2639,0.9925,0.013388
38,37,57,35,em-24b5b550f587,ジョロウグモ,fire,ZR,10,937,2113,3,2ターンの間、味方全員に風属性の敵からのダメージを80%軽減するシールドを与える,advantage_creation,72,0.4583,0.3508,0.9306,1,1,0.0892,0.8822,0.1207,0.25,0,0.9162,0.011484
39,15,58,44,em-5d34df1253d1,氷点下のレーカさん,water,MZR,40,2044,2556,3,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4236,0.3198,1,1,1,0.1011,0.8635,0.1339,0.4583,0,0.8223,0.009747
40,27,59,38,em-31758a7d7c63,ﾗｰｶﾞﾙﾌﾘｮｩﾄﾙﾑりん,water,MZR,47,5700,2292,3,2ターンの間、火属性の味方全員にダメージを75%軽減するシールドを与える,advantage_creation,72,0.4306,0.3256,0.9444,1,1,0.1304,0.8747,0.1643,0.3333,0,0.8195,0.010732
41,38,60,66,em-e795d2bbe2f0,北政所ねね様,fire_wind,MZR,60,5623,4601,3,2ターンの間、風属性の攻撃を自身に集中させる(80%カット),advantage_creation,72,0.4028,0.3009,0.8889,1,1,0.083,0.8606,0.1096,0.25,0,0.8166,0.007066
42,64,61,71,em-bc2106c87bcd,?????,water,ZR,15,511,2811,3,5ターンの間、自身にダメージを55%軽減するシールドを与える,advantage_creation,72,0.4167,0.3123,1,1,1,0.0997,0.8429,0.1282,0.0694,0,0.9096,0.006662
43,39,62,47,em-0de053498de9,犬ひらり屋,wind,CR,25,3542,1771,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4306,0.3293,1,1,1,0.1039,0.8777,0.1341,0.25,0,0.9634,0.00955
44,41,63,60,em-6c1c64d0e4ed,七夕ぴよ子,water,CR,7,1104,1104,3,死亡している風属性の味方全員を30%のHPで蘇らせる,advantage_creation,72,0.5069,0.4035,0.7778,1,1,0.1264,0.8765,0.1635,0.2361,0,0.9627,0.007866
45,50,64,70,em-4efe36123302,輝け☆椛マン！,water,ZR,35,4260,3408,3,水属性の味方全員のHPを50%回復する,advantage_creation,72,0.375,0.2747,1,1,1,0.0946,0.843,0.1211,0.1667,0,0.9046,0.006698
46,21,65,43,em-7652802e8fc0,郷大先生,wind,CR,19,2737,2415,3,2ターンの間、味方全員に火属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.4167,0.3105,0.9306,1,1,0.1181,0.8558,0.1518,0.4167,0,0.9612,0.009876
47,81,66,79,em-bae534d22214,猫キャットとOLさん,wind,ZR,37,3786,3786,3,風属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.3611,0.2638,0,1,1,0.0757,0.8501,0.0984,0,0,0.9012,0.005812
48,58,67,50,em-e62b9e33c2aa,たけしマンＺ,wind,CR,24,2576,2415,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.3819,0.2841,1,1,1,0.0674,0.8822,0.0891,0.125,0,0.9598,0.009381
49,60,68,73,em-285738d60a75,もん先輩,wind,R,13,2567,1057,3,火属性の味方全員のHPを80%回復する,advantage_creation,72,0.4444,0.3465,0.8889,1,1,0.0869,0.868,0.1147,0.0972,0,0.9828,0.006636
50,44,69,76,em-8d610f16d330,明日香大怪盗,wind,ZR,44,3578,3067,3,1ターンの間、風属性の攻撃を自身に集中させる(90%カット),advantage_creation,72,0.3611,0.2581,0.9583,1,1,0.0803,0.859,0.1083,0.2222,0,0.8959,0.006504
51,51,70,72,em-7f18b9c64c74,家族贖罪という字面,water,ZR,40,5964,1704,3,5ターンの間、味方全員に火属性の敵からのダメージを45%軽減するシールドを与える,advantage_creation,72,0.4028,0.3027,0.9028,1,1,0.098,0.8617,0.1255,0.1667,0,0.8941,0.006655
52,3,71,53,em-c89260e1ef3b,曲芸師・ブンブク,fire,MZR,60,6305,2996,4,死亡している味方全員を10%のHPで蘇らせる,advantage_creation,72,0.6319,0.5312,0.9028,0.7083,1,0.1807,0.9162,0.2302,0.875,0,0.7832,0.009064
53,65,72,80,em-ec6e97efd933,ラホさん,wind,R,13,2114,1661,3,火属性の味方全員のHPを50%回復する,advantage_creation,72,0.4028,0.2955,0.9306,1,1,0.0965,0.8323,0.1273,0.0694,0,0.9811,0.005766
54,6,73,42,em-83b1d87342f9,コン美なん吉先生,water,CR,20,882,3381,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5903,0.4871,0.7222,0.6667,1,0.1878,0.9029,0.2344,0.7778,0,0.9552,0.010181
