総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,16,43,3,em-6cd949ff7539,?????,fire_water,MZR,53,1842,6475,2,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,72,0.5208,0.4104,1,1,1,0.1215,0.9215,0.1622,0.5417,0,0.92,0.019998
2,43,44,6,em-667dae45fa9f,怪童の金たろす,wind,MZR,52,6049,6049,2,3ターンの間、自身にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5069,0.3999,1,1,1,0.1004,0.9047,0.1352,0.2639,0,0.9177,0.018611
3,56,29,8,em-1749aff71419,ミシャグジさまさま,water_wind,MZR,60,6986,3578,2,1ターンの間、火属性の敵に対する味方全員の攻撃力を170%増加させる,counteraction,72,0.5903,0.4853,0.9583,1,1,0.1269,0.9294,0.1723,0,0.25,0.9153,0.017825
4,57,34,7,em-16f5c5743e68,駆けろわだっしー,wind,ZR,42,1559,4968,2,2ターンの間、自身の攻撃力を155%増加させる,counteraction,72,0.5,0.3886,1,1,1,0.0935,0.9101,0.1299,0,0.2083,0.966,0.017934
5,58,41,14,em-983cb2f685ee,再びニートだ浅ちゃん,fire,MZR,40,2044,6816,2,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.4444,0.3356,1,1,1,0.0856,0.8966,0.12,0,0.1528,0.9106,0.015585
6,59,4,1,em-1e9e4475c353,ゲラー･ｻﾞ･ｸﾞﾗﾃﾞｨｴｲﾀｰ,fire_wind,MZR,55,3408,5964,2,1ターンの間、水属性の敵に対する味方全員の攻撃力を181%増加させる,counteraction,72,0.4861,0.3765,0.9444,1,1,0.0969,0.906,0.1326,0,0.5278,0.9082,0.021785
7,9,45,4,em-95e1d74be5b6,Ｈ・Ｆ・ウーマン,water,ZR,47,6305,3748,2,1ターンの間、攻撃を自身に集中させる(70%カット),advantage_creation,72,0.5278,0.4166,1,1,1,0.1325,0.934,0.1769,0.7222,0,0.9619,0.019622
8,53,46,77,em-b2d6a846bb36,哀哭のオオウミガラス,fire_wind,伝,75,9713,4941,2,5ターンの間、味方全員に火属性の敵からのダメージを25%軽減するシールドを与える,advantage_creation,72,0.4861,0.3782,0.9583,1,1,0.0916,0.9047,0.125,0.1667,0,0.3865,0.006453
9,60,22,63,em-a06f040c9490,冬の加奈多パレード,water,伝,80,9542,5282,2,3ターンの間、自身の攻撃力を150%増加させる,counteraction,72,0.4653,0.3568,1,1,1,0.0937,0.8957,0.1282,0,0.3056,0.3846,0.007925
10,61,17,5,em-d138d4e46038,きぬたン,water_wind,ZR,48,3067,4771,2,8ターンの間、味方全員の攻撃力を18%増加させる,counteraction,72,0.4792,0.3671,1,1,1,0.0963,0.9037,0.1328,0,0.375,0.9578,0.019385
11,62,20,12,em-3c2628783368,すまぁとヤスマサニキ,fire,MZR,50,4260,5623,2,2ターンの間、水属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.4653,0.3603,0.9306,1,1,0.104,0.8956,0.14,0,0.3194,0.8961,0.016871
12,4,47,10,em-454ebee4a0cd,3人はフォニピュア,all,MZR,60,4941,3578,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5139,0.406,1,1,1,0.1154,0.9106,0.1545,0.7778,0,0.8937,0.016988
13,63,48,30,em-010ca8278422,伊賀NINJA!,fire,MZR,42,1704,5112,3,味方全員のスキルカウントを1減少させる,ignored,72,0.4236,0.3163,0,0.4861,1,0.0795,0.8753,0.1091,0,0,0.8912,0.012307
14,64,5,2,em-4206205a0bb1,リュウ・ツカイ,fire,MZR,60,5708,4515,2,3ターンの間、自身の攻撃力を130%増加させる,counteraction,72,0.4792,0.3705,1,1,1,0.0992,0.9016,0.1335,0,0.5,0.8887,0.020058
15,17,49,20,em-a02f06328adf,ゼネコン大公,water,MZR,60,6134,2726,2,1ターンの間、攻撃を自身に集中させる(77%カット),advantage_creation,72,0.5278,0.4183,1,1,1,0.1269,0.9148,0.1727,0.5417,0,0.8862,0.014858
16,65,50,31,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4097,0.2978,0,1,1,0.1022,0.879,0.1363,0,0,0.9494,0.012217
