総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,10,39,3,em-6eed78e1fe62,リア充の権化安倍晴明,all,MZR,100,6782,6271,3,味方全員のHPを100%回復する,advantage_creation,72,0.5625,0.46,1,1,1,0.1868,0.9076,0.2288,0.5139,0,0.92,0.020241
2,56,32,10,em-089b38d8a821,超天狗くまのたん,wind,MZR,55,1704,7497,3,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.5069,0.4017,1,1,1,0.1102,0.8871,0.1475,0,0.1806,0.9177,0.017599
3,57,36,13,em-30058093183f,ダイソナールの竜也,wind,MZR,48,2044,7497,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.4792,0.3758,1,1,1,0.1158,0.8785,0.1512,0,0.1389,0.9153,0.016811
4,14,40,2,em-11cceded3ad2,創造主・アヌンナキ,water_wind,MZR,70,4260,5964,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.4931,0.3843,1,1,1,0.1449,0.904,0.1879,0.4861,0,0.9129,0.020887
5,58,30,11,em-6a50fe1ba475,青き春の酔竜,water,MZR,70,2556,7668,3,2ターンの間、自身の攻撃力を400%増加させる,counteraction,72,0.4444,0.3427,1,1,1,0.1132,0.8797,0.1475,0,0.1944,0.9106,0.017448
6,59,27,9,em-a85045965911,まさか殿(マジ),all,MZR,100,7463,6628,3,4ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.4722,0.3662,1,1,1,0.1069,0.8717,0.1427,0,0.2083,0.9082,0.017956
7,60,16,4,em-fe89d9d421f3,竜也エボリューション,wind,ZR,45,2044,6305,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.4792,0.374,1,1,1,0.1356,0.8651,0.1777,0,0.3056,0.9619,0.02008
8,61,2,1,em-98730869df6a,朱染めの夏炎・朱雀,fire,MZR,70,5282,6475,3,2ターンの間、風属性の敵に対する味方全員の攻撃力を200%増加させる,counteraction,72,0.4653,0.3603,0.9861,1,1,0.1161,0.8964,0.1539,0,0.5139,0.9034,0.022412
9,62,14,8,em-b27009a57b71,架けろきしわだっしー,fire_wind,MZR,49,1559,6672,3,3ターンの間、自身の攻撃力を255%増加させる,counteraction,72,0.4514,0.3432,1,1,1,0.1209,0.8827,0.1594,0,0.3333,0.901,0.018567
10,63,15,6,em-6fd11d4d3308,超天狗くまのたん,fire,ZR,35,1704,7497,3,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.4306,0.3256,1,1,1,0.1168,0.8698,0.1536,0,0.3194,0.9578,0.0193
