総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,4,45,4,em-1f563ca1152b,キューバのラムちゃん,wind,ZR,47,4703,4703,2,風属性の味方全員のHPを90%回復する,advantage_creation,72,0.5694,0.4645,1,1,1,0.1614,0.898,0.2056,0.875,0,0.97,0.022383
2,17,46,56,em-9667a89799b5,冬の双子姫,all,伝,77,9628,4686,2,1ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5625,0.4547,1,1,1,0.1164,0.9138,0.1586,0.4444,0,0.3981,0.008319
3,49,23,6,em-0984e8e9ee06,加賀のカブキ者,all,MZR,60,4430,6816,2,1ターンの間、自身の攻撃力を350%増加させる,counteraction,72,0.4792,0.3722,1,1,1,0.1017,0.8886,0.1386,0,0.2778,0.9153,0.019671
4,10,3,2,em-9b4f5ff97dee,モスウーマン師匠,wind,MZR,47,6390,4345,2,1ターンの間、味方全員の属性を火属性に変更する,adaptive,72,0.5486,0.4476,0.9861,1,1,0.1159,0.9204,0.1557,0.6528,0.5972,0.9129,0.026352
5,14,47,10,em-a11a3441fd8e,レンネルアルケニー,fire_wind,MZR,43,2896,3919,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5486,0.4476,1,1,1,0.1074,0.9311,0.1479,0.5278,0,0.9106,0.018565
6,6,48,8,em-454ebee4a0cd,3人はフォニピュア,all,MZR,60,4941,3578,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5556,0.452,1,1,1,0.1297,0.9196,0.174,0.8056,0,0.9082,0.018944
7,22,49,11,em-667dae45fa9f,怪童の金たろす,wind,MZR,52,6049,6049,2,3ターンの間、自身にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4792,0.3705,1,1,1,0.1013,0.8878,0.1375,0.4306,0,0.9058,0.01816
8,50,15,9,em-00b4dc762ce0,ハクさんはファイター,wind,MZR,50,3890,5112,2,1ターンの間、味方全員の攻撃力を66%増加させる,counteraction,72,0.4931,0.3843,1,1,1,0.1227,0.8883,0.1625,0,0.3333,0.9034,0.018899
9,37,6,5,em-192a5247d83c,マサムネーダー,wind,MZR,32,3919,5112,2,1ターンの間、味方全員の属性を火属性に変更する,adaptive,72,0.5,0.3938,0.9861,1,1,0.0871,0.902,0.1228,0.2222,0.5139,0.901,0.021428
10,51,50,22,em-02bbd3e33593,飛んだ！イスタン大王,wind,ZR,35,3408,5793,3,水属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.4306,0.3256,0,0.4444,1,0.0792,0.8814,0.1091,0,0,0.9578,0.014249
11,52,11,3,em-d138d4e46038,きぬたン,water_wind,ZR,48,3067,4771,2,8ターンの間、味方全員の攻撃力を18%増加させる,counteraction,72,0.4861,0.38,1,1,1,0.0896,0.9098,0.1224,0,0.4167,0.9564,0.022512
12,53,27,14,em-beaaa8c15744,カメハメハワイ大王,water_wind,MZR,50,3059,5879,2,1ターンの間、火属性の味方全員の攻撃力を120%増加させる,counteraction,72,0.4931,0.3878,0.8611,1,1,0.0866,0.8928,0.1181,0,0.25,0.8937,0.015886
13,54,39,21,em-2c691fe63d0d,ブッシュドノエルん,fire_wind,ZR,38,3652,5354,2,1ターンの間、リーダーの攻撃力を250%増加させる,counteraction,72,0.4653,0.3621,1,1,1,0.0729,0.8703,0.1014,0,0.1806,0.9537,0.014445
14,24,4,48,em-e0ae1e287b90,春のお兄さん,wind,伝,80,9202,5793,2,3ターンの間、自身の属性を火属性に変更する,adaptive,72,0.4514,0.3449,1,1,1,0.0917,0.8902,0.1242,0.4167,0.5972,0.3746,0.008934
15,8,51,16,em-95694ab0605a,超★メジェド様,all,MZR,44,2300,3432,2,1ターンの間、攻撃を自身に集中させる(90%カット),advantage_creation,72,0.5208,0.4157,1,1,1,0.113,0.8984,0.1541,0.7778,0,0.8862,0.015457
16,55,33,20,em-1ee791ea027b,絶許！からっ風太郎,wind,CR,24,2598,2592,2,1ターンの間、風属性の味方全員の攻撃力を50%増加させる,counteraction,72,0.5417,0.4359,1,1,1,0.1026,0.891,0.143,0,0.2083,0.9812,0.015001
17,56,52,29,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4306,0.3221,0,1,1,0.0828,0.8574,0.115,0,0,0.948,0.012088
18,57,53,37,em-7ba25345ffb0,シーさま,fire_wind,MZR,60,4601,4601,3,敵全員の攻撃カウントを1増加させる,ignored,72,0.4375,0.335,0,0.5139,1,0.0772,0.8906,0.1051,0,0,0.8787,0.010892
19,58,54,33,em-06a3d28ae15f,オオガラッパ,wind,ZR,36,3783,4771,2,風属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4236,0.3217,0,1,1,0.0683,0.8746,0.0959,0,0,0.9451,0.011378
20,59,55,39,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.4028,0.3009,0,1,1,0.0453,0.8654,0.0668,0,0,0.8736,0.01023
21,60,18,19,em-16f5c5743e68,駆けろわだっしー,wind,ZR,42,1559,4968,2,2ターンの間、自身の攻撃力を155%増加させる,counteraction,72,0.4583,0.3491,1,1,1,0.1055,0.8681,0.1432,0,0.3194,0.9422,0.015012
22,12,56,23,em-638abcb1284e,パレンケＶＲＳ,wind,ZR,49,5282,3386,2,1ターンの間、攻撃を自身に集中させる(75%カット),advantage_creation,72,0.5,0.3921,1,1,1,0.1019,0.9059,0.1388,0.6111,0,0.9408,0.014006
23,61,19,25,em-d77542ffe604,?????,fire_wind,MZR,42,6475,3067,2,1ターンの間、自身の攻撃力を500%増加させる,counteraction,72,0.5,0.3921,1,1,1,0.098,0.9041,0.1361,0,0.3194,0.8659,0.013716
24,62,13,18,em-1749aff71419,ミシャグジさまさま,water_wind,MZR,60,6986,3578,2,1ターンの間、火属性の敵に対する味方全員の攻撃力を170%増加させる,counteraction,72,0.5,0.3921,0.9444,1,1,0.1062,0.8724,0.1447,0,0.3889,0.8633,0.015066
25,63,57,40,em-d7aa913cd61c,チョーカーちゃん,wind,CR,18,805,3935,3,水属性の味方全員のスキルカウントを3減少させる,ignored,72,0.4375,0.328,0,0.4722,1,0.078,0.8572,0.1096,0,0,0.9756,0.0102
26,64,58,51,em-eb039b6519a5,古代のウルファマン,wind,MZR,53,7364,3067,3,水属性の味方全員のスキルカウントを3減少させる,ignored,72,0.4514,0.3467,0,0.4722,1,0.0782,0.8609,0.1084,0,0,0.8581,0.008727
27,25,59,36,em-3c2d84f01c84,休憩。蟹男,wind,ZR,35,6105,2726,2,1ターンの間、攻撃を自身に集中させる(60%カット),advantage_creation,72,0.4931,0.386,1,1,1,0.0916,0.8936,0.1285,0.4028,0,0.9333,0.011069
28,1,1,1,em-344c7687cce5,アウス大先輩,fire_wind,R,17,1924,1924,2,11ターンの間、味方全員の属性を火属性に変更する,adaptive,72,0.5208,0.4121,0.9722,1,1,0.1055,0.9084,0.1455,0.8889,0.9306,0.9909,0.027622
29,65,16,17,em-b7b738711fb0,ちくわサンド,all,CR,23,2817,2656,2,1ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.4792,0.374,1,1,1,0.0776,0.8939,0.1086,0,0.3333,0.973,0.015413
30,18,60,44,em-a3563f41a151,ラクダンデス隊長,fire_wind,MZR,38,4941,3578,2,1ターンの間、攻撃を自身に集中させる(70%カット),advantage_creation,72,0.4514,0.3432,1,1,1,0.1015,0.8762,0.1382,0.4444,0,0.8474,0.009913
31,66,61,60,em-f47697209ae1,メルっ子☆メルルン,wind,MZR,60,4856,5538,2,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.3542,0.2526,0,1,1,0.0516,0.8481,0.0735,0,0,0.8447,0.007687
32,67,44,38,em-b8280ba8915c,ゲンゴロウ,wind,ZR,50,6475,2585,2,4ターンの間、水属性の敵に対する自身の攻撃力を150%増加させる,counteraction,72,0.5208,0.4071,0.8194,1,1,0.1125,0.871,0.1547,0,0.0694,0.9257,0.01033
33,68,31,31,em-e442a06775e7,祭りだ☆富姫,wind,MZR,40,3067,5453,2,3ターンの間、風属性の敵に対する自身の攻撃力を133%増加させる,counteraction,72,0.4028,0.2955,0.9306,1,1,0.0846,0.8475,0.1191,0,0.2222,0.8392,0.011859
34,35,62,95,em-b2d6a846bb36,哀哭のオオウミガラス,fire_wind,伝,75,9713,4941,2,5ターンの間、味方全員に火属性の敵からのダメージを25%軽減するシールドを与える,advantage_creation,72,0.4236,0.3128,0.9028,1,1,0.0949,0.8699,0.1294,0.2361,0,0.3322,0.003272
35,19,63,30,em-bb2bd26d4796,のり男の浪漫,water_wind,ZR,36,3098,2695,2,2ターンの間、火属性の攻撃を自身に集中させる(75%カット),advantage_creation,72,0.4792,0.3688,0.9444,1,1,0.1071,0.8786,0.1462,0.4444,0,0.921,0.01202
36,69,64,61,em-74d3b0f1ac0c,ひみつのメルルン,wind,ZR,22,3067,3476,3,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.3958,0.2916,0,0.4861,1,0.0687,0.8651,0.0965,0,0,0.9194,0.007564
37,9,65,32,em-2fe87d344c40,都井 岬パイセン,wind,ZR,36,3237,2896,2,1ターンの間、味方全員に火属性の敵からのダメージを75%軽減するシールドを与える,advantage_creation,72,0.4931,0.3843,0.9167,1,1,0.1051,0.872,0.1443,0.6667,0,0.9178,0.011732
38,70,41,47,em-7c8471edf1df,ハロハロ☆ナモミさま,water_wind,ZR,36,2556,4260,2,1ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.4097,0.3047,1,1,1,0.0843,0.8736,0.1149,0,0.1528,0.9162,0.009053
39,15,2,7,em-66ea9ae769d2,白拍子キリコ,wind,CR,22,2898,2898,2,1ターンの間、味方全員の属性を火属性に変更する,adaptive,72,0.4514,0.3467,0.9861,1,1,0.1012,0.8801,0.1367,0.5278,0.6667,0.9662,0.019226
