総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,49,9,1,em-06bad6d4123b,猿もの追い払いネキ,wind,ZR,31,2556,5367,1,2ターンの間、味方全員の攻撃力を20%増加させる,counteraction,72,0.5903,0.4871,1,1,1,0.0843,0.9582,0.1211,0,0.3611,0.97,0.025405
2,50,50,12,em-4c2a43ecd770,ナンマトル君,all,N,14,2115,2115,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5972,0.4972,0,0.2778,1,0.0768,0.9459,0.112,0,0,0.9998,0.017449
3,51,51,15,em-06a3d28ae15f,オオガラッパ,wind,ZR,36,3783,4771,2,風属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5069,0.4072,0,0.3333,1,0.0674,0.9393,0.0966,0,0,0.9673,0.016344
4,52,52,16,em-62cea78f14d3,ガラッパ,wind,CR,18,2078,3067,2,風属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5556,0.4467,0,0.2917,1,0.0846,0.9331,0.1218,0,0,0.9883,0.016286
5,7,53,11,em-ad53908276ac,ピコ島ぴーこ,fire_wind,MZR,47,4007,5112,1,風属性の味方全員のHPを42%回復する,advantage_creation,72,0.5625,0.4564,1,1,1,0.0842,0.9417,0.122,0.6111,0,0.9106,0.017685
6,6,54,7,em-eb82ebf01396,ぶりょぶりょ,wind,N,16,39,2961,1,1ターンの間、風属性の攻撃を自身に集中させる(99%カット),advantage_creation,72,0.6181,0.5202,1,1,1,0.0765,0.967,0.1133,0.625,0,0.999,0.019996
7,53,18,6,em-e72fd59cfccf,フルーツ運ぶネキ,wind,CR,17,1007,3493,1,2ターンの間、味方全員の攻撃力を15%増加させる,counteraction,72,0.5694,0.4759,1,1,1,0.0709,0.9667,0.1035,0,0.2639,0.9865,0.02008
8,54,21,8,em-fef48f3b2f9e,まん丸！シャーミー君,fire_wind,ZR,28,3800,3237,1,2ターンの間、火属性の敵に対する自身の攻撃力を70%増加させる,counteraction,72,0.6111,0.5081,0.8889,1,1,0.0818,0.9434,0.1188,0,0.2083,0.9606,0.019286
9,55,55,27,em-7099769414bf,ある半ブラというＰＷ,wind,CR,16,2994,2962,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5069,0.3999,0,0.3889,1,0.0745,0.9317,0.1079,0,0,0.9854,0.01439
10,56,12,3,em-4a6f3bc3bbfb,けるるんぱさらん,wind,R,16,906,1884,1,5ターンの間、風属性の敵に対する味方全員の攻撃力を20%増加させる,counteraction,72,0.6111,0.5063,1,1,1,0.1022,0.9405,0.1476,0,0.3472,0.9971,0.022655
11,9,56,9,em-679b3b1b58a8,シャフとリサブス,water_wind,R,25,2944,3548,1,リーダーのHPを110%回復する,advantage_creation,72,0.5694,0.47,1,1,1,0.0801,0.9524,0.115,0.5833,0,0.9968,0.018211
12,57,57,38,em-f69cec08bbe4,魔女っ魚☆メルルン,wind,MZR,41,3834,4345,2,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4583,0.3544,0,0.2778,1,0.0508,0.9314,0.0735,0,0,0.8937,0.012054
13,58,58,31,em-f13a3baa139d,伝説のビスカやん！,water_wind,N,9,1893,1241,2,火属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5347,0.4391,0,0.3194,1,0.0568,0.9494,0.083,0,0,0.9977,0.013213
14,59,59,37,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4306,0.3256,0,0.2778,1,0.0548,0.9215,0.0801,0,0,0.9523,0.012153
15,10,60,20,em-ee43bce0e25f,vにゅーさん,all,MZR,51,3567,5271,1,5ターンの間、自身にダメージを35%軽減するシールドを与える,advantage_creation,72,0.5,0.3974,1,1,1,0.0641,0.9346,0.0923,0.5833,0,0.8862,0.015347
16,60,1,2,em-2c2759ede728,?????,water_wind,ZR,44,4771,2385,1,3ターンの間、風属性の敵に対する味方全員の攻撃力を35%増加させる,counteraction,72,0.5694,0.4739,1,1,1,0.0746,0.9406,0.1076,0,0.6667,0.9494,0.024706
17,2,61,18,em-4f85690db8f2,メムノン２８号,wind,ZR,32,937,3408,1,1ターンの間、風属性の攻撃を自身に集中させる(95%カット),advantage_creation,72,0.5556,0.4538,1,1,1,0.0868,0.9442,0.1249,0.8611,0,0.948,0.016192
18,61,29,26,em-bf60c5d7bbe5,ワイン塗れのぐっすん,fire_wind,ZR,39,2453,5555,1,1ターンの間、水属性の敵に対する自身の攻撃力を200%増加させる,counteraction,72,0.5694,0.47,0.5833,1,1,0.0738,0.9479,0.1074,0,0.1667,0.9466,0.014467
19,62,30,21,em-f203cae3d671,ペーチパイセン,fire_wind,N,9,1974,1100,1,5ターンの間、自身の攻撃力を39%増加させる,counteraction,72,0.5972,0.4917,1,1,1,0.1083,0.9464,0.1523,0,0.1667,0.9964,0.015291
20,63,44,33,em-422d01ea2ac0,走れわだっしー,wind,CR,21,1559,3264,1,1ターンの間、自身の攻撃力を55%増加させる,counteraction,72,0.5347,0.4316,1,1,1,0.0804,0.9406,0.1117,0,0.0556,0.9787,0.012497
21,64,39,40,em-9974d2b554c4,ｼｬﾐｯ子！シャーミー君,fire_wind,MZR,36,4652,3919,1,2ターンの間、火属性の敵に対する自身の攻撃力を80%増加させる,counteraction,72,0.5556,0.4557,0.8333,1,1,0.0645,0.944,0.0936,0,0.0833,0.8711,0.011937
22,65,62,51,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.3889,0.2896,0,0.2639,1,0.0433,0.9207,0.0633,0,0,0.8685,0.009321
23,31,15,22,em-7a57f923ab2c,ありえんキャット様,fire_wind,MZR,61,6069,5622,1,1ターンの間、自身の属性を火属性に変更する,adaptive,72,0.4792,0.3758,0.9861,1,1,0.0538,0.9306,0.0792,0.2222,0.3056,0.8659,0.015227
24,66,13,5,em-dd80c8492923,?????,water_wind,CR,22,3067,1533,1,3ターンの間、風属性の敵に対する味方全員の攻撃力を25%増加させる,counteraction,72,0.5694,0.4682,1,1,1,0.0959,0.9488,0.1347,0,0.3333,0.9762,0.020092
25,3,63,25,em-44fb3ea29b8e,カナちゃんでい,wind,ZR,29,3438,2831,1,味方全員のHPを40%回復する,advantage_creation,72,0.5417,0.4396,1,1,1,0.0772,0.9408,0.1118,0.7222,0,0.9363,0.014492
26,67,22,24,em-0097333c9ab6,切れちゃうイナフさん,wind,MZR,42,3408,3408,1,5ターンの間、自身の攻撃力を45%増加させる,counteraction,72,0.5069,0.4072,1,1,1,0.0591,0.9326,0.0822,0,0.2083,0.8581,0.014683
27,68,64,58,em-f47697209ae1,メルっ子☆メルルン,wind,MZR,60,4856,5538,2,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.3681,0.2692,0,0.2361,1,0.0515,0.9121,0.0735,0,0,0.8554,0.008182
28,21,65,29,em-30b1960a9425,赤城山の風神太郎,wind,ZR,43,3446,3919,1,2ターンの間、攻撃を自身に集中させる(50%カット),advantage_creation,72,0.5,0.4012,1,1,1,0.0528,0.9387,0.0778,0.3472,0,0.9318,0.013456
29,69,35,82,em-8d38e9c3aa92,オルカアタッカー虎子,water_wind,伝,70,9202,6134,1,3ターンの間、火属性の敵に対する自身の攻撃力を111%増加させる,counteraction,72,0.4444,0.3391,0.9167,1,1,0.0575,0.9246,0.0827,0,0.125,0.3433,0.004498
30,18,66,90,em-77df113e9f3b,聖方理納,wind,伝,80,8350,5118,1,1ターンの間、風属性の味方全員にダメージを25%軽減するシールドを与える,advantage_creation,72,0.4653,0.3621,1,1,1,0.0588,0.9287,0.0854,0.4028,0,0.3411,0.003879
31,70,33,35,em-a38fa612ab4f,ピサ立ちボナンノ君,wind,CR,17,2209,3221,1,1ターンの間、火属性の敵に対する自身の攻撃力を300%増加させる,counteraction,72,0.5625,0.4619,0.7778,1,1,0.0759,0.9386,0.1091,0,0.1528,0.9717,0.012222
32,23,67,41,em-4016fa16a6ca,Dr.&萌やﾁﾝｹﾞｰﾙ,all,R,14,773,2573,1,味方全員のHPを40%回復する,advantage_creation,72,0.5208,0.4193,1,1,1,0.0838,0.9459,0.1193,0.3194,0,0.9894,0.011006
33,24,68,45,em-f46ba2125449,黍deギャリソン,wind,R,20,3020,1963,1,自身のHPを111%回復する,advantage_creation,72,0.5347,0.4372,1,1,1,0.0739,0.9423,0.1065,0.3056,0,0.9891,0.010187
34,71,2,10,em-b9b57c4067ef,危険なイナフさん,wind,MZR,60,4089,4089,1,8ターンの間、自身の攻撃力を45%増加させる,counteraction,72,0.4792,0.3814,1,1,1,0.0536,0.93,0.0781,0,0.625,0.8364,0.01795
35,22,3,14,em-65efdfdd59b3,「ぼ」じゃなくてゔぉたん,water_wind,MZR,40,4941,3408,1,2ターンの間、自身の属性を火属性に変更する,adaptive,72,0.5069,0.4053,1,1,1,0.0695,0.9335,0.0987,0.3472,0.6111,0.8336,0.016492
36,15,69,48,em-1211d6248533,ピンクなコンクさん,all,ZR,32,3067,2044,1,1ターンの間、味方全員にダメージを27%軽減するシールドを与える,advantage_creation,72,0.5347,0.4297,1,1,1,0.0733,0.9328,0.1072,0.4444,0,0.9194,0.009681
