総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,1,30,1,em-32ef1535a66a,ハバキたん,fire_wind,MZR,60,6816,4260,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5069,0.3999,1,1,1,0.1696,0.8989,0.211,0.9306,0,0.92,0.024245
2,62,7,3,em-5f311c45014a,パーントゥ大先生,water_wind,MZR,37,2409,4819,3,1ターンの間、味方全員の攻撃力を150%増加させる,counteraction,72,0.4931,0.3878,1,1,1,0.1498,0.8768,0.1912,0,0.3194,0.9177,0.02203
3,2,31,4,em-5981c18a4a99,オシラサマ,wind,MZR,33,4260,3322,3,味方全員のHPを90%回復する,advantage_creation,72,0.5139,0.4043,1,1,1,0.1762,0.8835,0.2194,0.8611,0,0.9153,0.021602
4,5,32,2,em-7380c7ba233b,大崎どんと先輩,wind,ZR,37,4771,3408,3,2ターンの間、風属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,72,0.5,0.3921,1,1,1,0.1539,0.8855,0.1984,0.6667,0,0.966,0.023784
5,7,33,5,em-11cceded3ad2,創造主・アヌンナキ,water_wind,MZR,70,4260,5964,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.4306,0.3274,1,1,1,0.1054,0.8847,0.1361,0.5278,0,0.9106,0.021516
6,26,34,6,em-0de053498de9,犬ひらり屋,wind,CR,25,3542,1771,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5208,0.4193,1,1,1,0.1287,0.9086,0.1655,0.3889,0,0.9871,0.021424
7,63,21,8,em-fe89d9d421f3,竜也エボリューション,wind,ZR,45,2044,6305,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.4167,0.3178,1,1,1,0.0968,0.8575,0.1232,0,0.1528,0.9619,0.018634
8,64,13,7,em-b27009a57b71,架けろきしわだっしー,fire_wind,MZR,49,1559,6672,3,3ターンの間、自身の攻撃力を255%増加させる,counteraction,72,0.4028,0.3046,1,1,1,0.0844,0.8708,0.1107,0,0.2083,0.9034,0.018936
9,22,35,10,em-904dc3a6cb19,ɚすぃとLulu？,water_wind,ZR,24,4260,2726,3,1ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,72,0.5069,0.4017,1,1,1,0.1265,0.8702,0.1672,0.4167,0,0.9592,0.018231
10,14,36,12,em-e795d2bbe2f0,北政所ねね様,fire_wind,MZR,60,5623,4601,3,2ターンの間、風属性の攻撃を自身に集中させる(80%カット),advantage_creation,72,0.4583,0.36,0.9306,1,1,0.1179,0.877,0.146,0.4583,0,0.8986,0.017841
11,6,37,13,em-f7f78d464e92,ウミウサーヌ,all,MZR,60,3408,4601,3,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,72,0.4375,0.3332,1,1,1,0.1344,0.8719,0.1706,0.6389,0,0.8961,0.017764
