総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,13,35,2,em-11cceded3ad2,創造主・アヌンナキ,water_wind,MZR,70,4260,5964,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5764,0.4708,1,1,1,0.1901,0.8913,0.2366,0.5972,0,0.92,0.022895
2,54,8,1,em-a85045965911,まさか殿(マジ),all,MZR,100,7463,6628,3,4ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.5347,0.428,1,1,1,0.1619,0.8726,0.2065,0,0.3333,0.9177,0.023877
3,55,24,9,em-b27009a57b71,架けろきしわだっしー,fire_wind,MZR,49,1559,6672,3,3ターンの間、自身の攻撃力を255%増加させる,counteraction,72,0.5278,0.42,1,1,1,0.1596,0.8902,0.2057,0,0.1667,0.9153,0.018809
4,56,26,12,em-089b38d8a821,超天狗くまのたん,wind,MZR,55,1704,7497,3,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.5069,0.4017,1,1,1,0.1456,0.8739,0.1865,0,0.1528,0.9129,0.017727
5,23,36,49,em-33880cee5e60,三貴子ツクヨミ,water_wind,伝,75,10735,4686,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5625,0.4564,1,1,1,0.1729,0.8936,0.218,0.3472,0,0.3924,0.008455
6,9,37,8,em-f7f78d464e92,ウミウサーヌ,all,MZR,60,3408,4601,3,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,72,0.5694,0.461,1,1,1,0.1952,0.8684,0.2485,0.6806,0,0.9082,0.018821
7,19,38,7,em-b17b3174de7d,ネギtheフィクサー,all,ZR,45,2405,5135,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5417,0.4359,1,1,1,0.164,0.8848,0.2072,0.4028,0,0.9619,0.019136
8,57,33,15,em-fe89d9d421f3,竜也エボリューション,wind,ZR,45,2044,6305,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.5139,0.406,1,1,1,0.1488,0.8664,0.1949,0,0.0833,0.9606,0.01733
9,16,39,17,em-6eed78e1fe62,リア充の権化安倍晴明,all,MZR,100,6782,6271,3,味方全員のHPを100%回復する,advantage_creation,72,0.5069,0.3982,1,1,1,0.1609,0.8838,0.2051,0.4583,0,0.901,0.016987
10,58,6,5,em-f33de53ee597,遊無給(ニート)な小町,all,MZR,100,7327,5623,3,1ターンの間、味方全員の攻撃力を200%増加させる,counteraction,72,0.5208,0.4139,1,1,1,0.1574,0.891,0.2008,0,0.3611,0.8986,0.020086
11,59,15,13,em-30058093183f,ダイソナールの竜也,wind,MZR,48,2044,7497,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.4653,0.3568,1,1,1,0.14,0.8603,0.1779,0,0.2778,0.8961,0.017538
12,17,40,6,em-7380c7ba233b,大崎どんと先輩,wind,ZR,37,4771,3408,3,2ターンの間、風属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,72,0.5417,0.4359,1,1,1,0.156,0.895,0.2008,0.4583,0,0.9551,0.019193
13,11,41,11,em-32ef1535a66a,ハバキたん,fire_wind,MZR,60,6816,4260,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5069,0.3999,1,1,1,0.1596,0.8853,0.2038,0.6389,0,0.8912,0.018507
14,10,42,66,em-748c1a866dbc,Hey Yeah 清盛,fire_wind,伝,75,11417,2896,3,1ターンの間、攻撃を自身に集中させる(77%カット),advantage_creation,72,0.5486,0.4422,1,1,1,0.1986,0.8695,0.245,0.6667,0,0.3746,0.006879
15,60,1,3,em-2a550653f0a8,時のプラズマ,wind,CR,15,1610,2737,3,1ターンの間、味方全員の攻撃力を150%増加させる,counteraction,72,0.5486,0.4404,1,1,1,0.1481,0.8897,0.1955,0,0.5556,0.9818,0.022803
16,4,43,4,em-7652802e8fc0,郷大先生,wind,CR,19,2737,2415,3,2ターンの間、味方全員に火属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.5764,0.4708,0.9028,1,1,0.1733,0.8828,0.2252,0.9028,0,0.9812,0.020286
17,61,4,10,em-5f311c45014a,パーントゥ大先生,water_wind,MZR,37,2409,4819,3,1ターンの間、味方全員の攻撃力を150%増加させる,counteraction,72,0.4792,0.3705,1,1,1,0.1634,0.8755,0.2057,0,0.4028,0.8812,0.018511
18,26,44,18,em-558066e14c81,ダブル・ブロッコリー,water_wind,CR,33,2595,2436,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5347,0.428,1,1,1,0.153,0.8795,0.1998,0.3194,0,0.98,0.0166
19,20,45,25,em-904dc3a6cb19,ɚすぃとLulu？,water_wind,ZR,24,4260,2726,3,1ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,72,0.5278,0.42,1,1,1,0.1666,0.8631,0.2101,0.4028,0,0.9451,0.014423
20,18,46,23,em-e795d2bbe2f0,北政所ねね様,fire_wind,MZR,60,5623,4601,3,2ターンの間、風属性の攻撃を自身に集中させる(80%カット),advantage_creation,72,0.5069,0.3964,0.9028,1,1,0.1549,0.863,0.1989,0.4583,0,0.8736,0.014666
21,34,47,32,em-f9383e2e4919,ユハンヌスのサウナー,water_wind,MZR,42,5231,3067,3,1ターンの間、水属性の味方全員にダメージを78%軽減するシールドを与える,advantage_creation,72,0.5069,0.3999,1,1,1,0.1649,0.8783,0.2082,0.25,0,0.8711,0.011779
22,62,48,37,em-7ba25345ffb0,シーさま,fire_wind,MZR,60,4601,4601,3,敵全員の攻撃カウントを1増加させる,ignored,72,0.4653,0.3568,0,1,1,0.1539,0.8561,0.1908,0,0,0.8685,0.010275
23,51,49,33,em-31f11b9a8df8,ももとふFREEダム,fire_wind,ZR,40,3408,4260,3,自身のHPを80%回復する,advantage_creation,72,0.4653,0.3621,1,1,1,0.1361,0.8584,0.1719,0.0694,0,0.9393,0.011136
24,63,2,14,em-4c7896c435d3,宮司の尊氏公,wind,MZR,48,2556,3036,3,2ターンの間、自身の攻撃力を800%増加させる,counteraction,72,0.4931,0.3843,1,1,1,0.1721,0.8641,0.2162,0,0.4722,0.8633,0.017448
25,64,50,94,em-05c5072dc080,橘の元祖☆みっちー,water_wind,伝,75,9798,4515,4,味方全員のスキルカウントを2減少させる,ignored,72,0.4583,0.3508,0,0.5417,1,0.136,0.8634,0.1725,0,0,0.3519,0.003875
26,14,51,22,em-e62b9e33c2aa,たけしマンＺ,wind,CR,24,2576,2415,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5069,0.3964,1,1,1,0.1681,0.8567,0.2095,0.5972,0,0.9749,0.015251
27,15,52,21,em-68afa2dec462,みどりのたけしマン,water_wind,CR,23,2592,2432,3,3ターンの間、味方全員にダメージを40%軽減するシールドを与える,advantage_creation,72,0.5,0.3921,1,1,1,0.142,0.8637,0.1826,0.4722,0,0.9743,0.01569
28,65,53,47,em-a9f11e917d08,さふらんボルギーニャ,wind,MZR,40,5163,3970,3,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4653,0.3585,0,1,1,0.1331,0.8757,0.1721,0,0,0.8527,0.00874
29,66,54,42,em-459f1ecad59a,電波姫☆いまりちゃん,wind,ZR,28,3919,4260,4,水属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.4444,0.3391,0,0.6667,1,0.1257,0.8599,0.1575,0,0,0.9303,0.009233
30,67,9,19,em-8c8bd83ed246,夜王・超人ひきやマン,wind,CR,20,2656,2495,3,1ターンの間、風属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.4861,0.3765,1,1,1,0.1388,0.8631,0.1805,0,0.3333,0.9723,0.016323
31,68,55,46,em-d2350f280cb8,伊賀NINJA!,wind,ZR,40,1704,5112,3,味方全員のスキルカウントを1減少させる,ignored,72,0.4167,0.3087,0,1,1,0.1319,0.8301,0.1675,0,0,0.9272,0.008793
32,36,56,29,em-8cc0455bca09,バンクロ・フッド,wind,CR,25,3220,2093,3,2ターンの間、攻撃を自身に集中させる(60%カット),advantage_creation,72,0.4792,0.3705,1,1,1,0.1578,0.8512,0.1997,0.2361,0,0.971,0.012666
33,3,57,89,em-ef36b9b34984,外道丸☆酒呑童子,wind,伝,88,8179,7668,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5972,0.4899,0.8889,0.6806,1,0.2457,0.9064,0.297,0.9444,0,0.3345,0.004822
34,69,25,91,em-4c03ad40dce9,源のゴライコー,all,伝,75,7923,6390,4,3ターンの間、自身の攻撃力を500%増加させる,counteraction,72,0.5903,0.4853,0.8194,0.6667,1,0.1981,0.8708,0.248,0,0.1667,0.3322,0.004606
35,70,10,20,em-1d6b42059506,レーティッシュ凛子,water_wind,ZR,35,5623,3229,3,2ターンの間、火属性の敵に対する味方全員の攻撃力を150%増加させる,counteraction,72,0.5,0.3938,0.8333,1,1,0.1641,0.8566,0.208,0,0.3333,0.921,0.016084
36,71,58,55,em-02bbd3e33593,飛んだ！イスタン大王,wind,ZR,35,3408,5793,3,水属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.3889,0.2823,0,1,1,0.0995,0.8358,0.1306,0,0,0.9194,0.007815
37,72,12,26,em-89f674ec8b42,ハクさん隊長,wind,CR,25,2737,3059,3,1ターンの間、味方全員の攻撃力を100%増加させる,counteraction,72,0.4514,0.3415,1,1,1,0.1405,0.8557,0.1809,0,0.3194,0.9676,0.014404
38,73,59,63,em-5a5c1d1004c1,妖精女王ミカーンニア,wind,ZR,42,3408,4771,4,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4097,0.3047,0,0.5972,1,0.1161,0.8183,0.1498,0,0,0.9162,0.007434
39,74,5,16,em-1661134d99fb,魔女っ子ruruとlulu,wind,CR,19,2898,2898,3,1ターンの間、風属性の敵に対する味方全員の攻撃力を100%増加させる。,counteraction,72,0.4861,0.3818,0.875,1,1,0.1301,0.8879,0.1676,0,0.3889,0.9662,0.017078
40,75,60,62,em-d7aa913cd61c,チョーカーちゃん,wind,CR,18,805,3935,3,水属性の味方全員のスキルカウントを3減少させる,ignored,72,0.4236,0.3163,0,1,1,0.1385,0.8331,0.1761,0,0,0.9655,0.0075
41,30,61,61,em-bbda291d459c,漆黒及び純白のポワン,all,MZR,20,1704,2896,3,1ターンの間、攻撃を自身に集中させる(90%カット),advantage_creation,72,0.4514,0.3432,1,1,1,0.134,0.8379,0.1729,0.2778,0,0.8166,0.007508
42,44,62,59,em-05de078a2e7c,幼妻！エンゼルちゃん,all,ZR,22,1993,2913,3,水属性の味方全員のHPを100%回復する,advantage_creation,72,0.4444,0.3409,1,1,1,0.1249,0.8577,0.1594,0.1528,0,0.9096,0.007549
43,41,63,54,em-942c8f8de44d,エンゼルちゃん,all,CR,22,1772,2590,3,水属性の味方全員のHPを90%回復する,advantage_creation,72,0.4514,0.3432,1,1,1,0.1652,0.8474,0.2001,0.1944,0,0.9634,0.007874
44,76,64,73,em-cec2f0ad9373,Dr.フォックス,water_wind,ZR,40,4089,4430,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.4097,0.3084,0,0.6528,1,0.097,0.8337,0.124,0,0,0.9063,0.00635
45,1,65,39,em-eec45136fb23,鋼の肝臓を持つ童子,wind,MZR,60,1704,7497,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5833,0.472,0.7222,0.625,1,0.2376,0.8862,0.2924,1.0417,0,0.8047,0.010007
46,77,66,87,em-1c55e9acc3aa,水戸Come On!,wind,MZR,32,3493,3237,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.4236,0.3163,0,0.6528,1,0.1245,0.8433,0.1613,0,0,0.8017,0.005363
47,45,67,51,em-d695befcbdc2,収穫☆にいがタン,fire_wind,CR,26,4508,3655,3,2ターンの間、水属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.4861,0.3748,0.75,1,1,0.1435,0.8324,0.1866,0.1528,0,0.9605,0.008119
48,78,7,31,em-623023f3cb8c,嫁劇！くーにゃん,wind,MZR,50,2556,6816,4,2ターンの間、風属性の味方全員の攻撃力を160%増加させる,counteraction,72,0.5417,0.4307,0.7361,0.6667,1,0.1812,0.8781,0.2298,0,0.3611,0.7956,0.012285
49,79,11,28,em-6e34e2ee96ae,元祖・からっ風太郎,wind,CR,18,1188,1197,3,1ターンの間、風属性の味方全員の攻撃力を50%増加させる,counteraction,72,0.4653,0.3568,1,1,1,0.1439,0.8407,0.1857,0,0.3333,0.959,0.013322
50,38,68,72,em-d7e6501e0b63,ダークるる,water_wind,MZR,60,4771,4771,3,1ターンの間、味方全員に水属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.4722,0.3611,0.6806,1,1,0.1402,0.8517,0.1798,0.2083,0,0.7895,0.006368
51,49,69,76,em-52c5ebfefb96,一服のうっぴー,wind,ZR,42,6475,3408,3,自身のHPを70%回復する,advantage_creation,72,0.4028,0.2972,1,1,1,0.1431,0.835,0.1768,0.1111,0,0.8941,0.005956
52,39,70,52,em-0de053498de9,犬ひらり屋,wind,CR,25,3542,1771,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4375,0.328,1,1,1,0.1658,0.8591,0.2039,0.2083,0,0.9567,0.008047
53,80,71,86,em-c3c3a8e92b71,仮面のいはと先生,water_wind,CR,25,2095,3063,3,水属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.4097,0.303,0,1,1,0.1124,0.8282,0.1435,0,0,0.9559,0.005452
54,24,72,36,em-8b0ee22a5cd7,ドナドナう皮,all,R,26,1676,1664,3,2ターンの間、攻撃を自身に集中させる(60%カット),advantage_creation,72,0.4306,0.3256,1,1,1,0.1231,0.8351,0.1582,0.3472,0,0.9806,0.010337
55,81,73,92,em-1e8ec25622df,切間・ンジャロさん,fire_wind,MZR,39,5871,3442,4,リーダーのスキルカウントを4減少させる,ignored,72,0.3889,0.2806,0,0.75,1,0.1014,0.8114,0.1341,0,0,0.7735,0.004278
56,47,74,74,em-cf978e56c758,大スギですっ♪,wind,R,19,2718,1057,3,1ターンの間、攻撃を自身に集中させる(65%カット),advantage_creation,72,0.4444,0.3373,1,1,1,0.1163,0.8415,0.1514,0.125,0,0.9798,0.006156
57,50,75,79,em-e160051446cf,賀正ぴよ子,wind,CR,8,1509,1005,3,味方全員のHPを30%回復する,advantage_creation,72,0.4375,0.335,1,1,1,0.1231,0.8708,0.1521,0.0972,0,0.9528,0.005811
58,82,20,30,em-e2c8365ae02e,ɔリバーくん,fire_wind,N,10,704,1689,3,2ターンの間、自身の攻撃力を100%増加させる,counteraction,72,0.4236,0.3163,1,1,1,0.1173,0.8276,0.1536,0,0.2361,0.9873,0.012389
59,83,76,90,em-29cc8a9cf9cd,ビール売りの小娘,fire_wind,CR,18,1516,3638,3,味方全員のスキルカウントを1減少させる,ignored,72,0.3681,0.2601,0,1,1,0.1293,0.8195,0.1614,0,0,0.9511,0.00481
60,84,16,35,em-f9894daec60a,ひきやまんさん先輩,wind,CR,16,1209,1267,3,1ターンの間、風属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.4236,0.318,1,1,1,0.1251,0.8419,0.1603,0,0.2778,0.9503,0.01095
61,12,77,50,em-ad82a61bcc2a,ｺﾄﾖﾛ!巳ーちゃん様,all,MZR,55,6901,3451,4,2ターンの間、味方全員にダメージを66%軽減するシールドを与える,advantage_creation,72,0.5833,0.4789,0.8611,0.6528,1,0.2127,0.9118,0.2674,0.6111,0,0.7532,0.008185
62,37,19,34,em-13fd4fd7ab5c,きりこさん,wind,CR,12,1100,1100,3,1ターンの間、味方全員の属性を火属性に変更する,adaptive,72,0.4306,0.3221,0.9861,1,1,0.1367,0.835,0.1774,0.2222,0.25,0.9486,0.011106
63,27,78,75,em-4352c1e3cc20,恋する☆にいがタン,wind,CR,19,4508,1610,3,2ターンの間、水属性の攻撃を自身に集中させる。(70%カット),advantage_creation,72,0.4861,0.38,0.7361,1,1,0.1302,0.8486,0.1717,0.3194,0,0.9477,0.006085
64,85,14,41,em-9ec6297ea6ca,バスてとにゃん,fire_wind,MZR,38,4260,4771,3,2ターンの間、水属性の味方全員の攻撃力を250%増加させる,counteraction,72,0.4167,0.3105,0.6944,1,1,0.1119,0.8403,0.1467,0,0.3056,0.7426,0.009581
65,40,79,84,em-285738d60a75,もん先輩,wind,R,13,2567,1057,3,火属性の味方全員のHPを80%回復する,advantage_creation,72,0.4653,0.3551,0.8472,1,1,0.1543,0.8439,0.194,0.2083,0,0.9755,0.005527
66,86,21,44,em-a30066999e70,降臨！天草トッキー,wind,ZR,40,4260,5964,4,1ターンの間、風属性の味方全員の攻撃力を200%増加させる,counteraction,72,0.5139,0.4043,0.8333,0.6806,1,0.1574,0.8624,0.2031,0,0.2222,0.8652,0.009159
