総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,4,39,41,em-9667a89799b5,冬の双子姫,all,伝,77,9628,4686,2,1ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5069,0.3982,1,1,1,0.1229,0.8993,0.164,0.7222,0,0.4,0.009608
2,49,10,2,em-16f5c5743e68,駆けろわだっしー,wind,ZR,42,1559,4968,2,2ターンの間、自身の攻撃力を155%増加させる,counteraction,72,0.4861,0.3765,1,1,1,0.1023,0.8863,0.1399,0,0.4861,0.9687,0.025449
3,50,40,15,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.4306,0.3221,0,1,1,0.0772,0.8457,0.1081,0,0,0.9153,0.016718
4,23,41,6,em-667dae45fa9f,怪童の金たろす,wind,MZR,52,6049,6049,2,3ターンの間、自身にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4444,0.3373,1,1,1,0.0917,0.8758,0.1277,0.3056,0,0.9129,0.018994
5,51,4,3,em-00b4dc762ce0,ハクさんはファイター,wind,MZR,50,3890,5112,2,1ターンの間、味方全員の攻撃力を66%増加させる,counteraction,72,0.4722,0.3628,1,1,1,0.1026,0.8928,0.1411,0,0.6806,0.9106,0.023892
6,15,42,8,em-a11a3441fd8e,レンネルアルケニー,fire_wind,MZR,43,2896,3919,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.4931,0.386,1,1,1,0.1129,0.8964,0.151,0.375,0,0.9082,0.018001
7,52,29,13,em-0984e8e9ee06,加賀のカブキ者,all,MZR,60,4430,6816,2,1ターンの間、自身の攻撃力を350%増加させる,counteraction,72,0.4167,0.3087,1,1,1,0.0917,0.8806,0.1241,0,0.25,0.9058,0.01693
8,34,43,67,em-b2d6a846bb36,哀哭のオオウミガラス,fire_wind,伝,75,9713,4941,2,5ターンの間、味方全員に火属性の敵からのダメージを25%軽減するシールドを与える,advantage_creation,72,0.4722,0.3628,0.9444,1,1,0.0995,0.8754,0.1339,0.1944,0,0.3865,0.007024
9,53,27,10,em-2c691fe63d0d,ブッシュドノエルん,fire_wind,ZR,38,3652,5354,2,1ターンの間、リーダーの攻撃力を250%増加させる,counteraction,72,0.4444,0.3409,0.9861,1,1,0.0717,0.8636,0.1015,0,0.2639,0.9592,0.017506
10,54,44,23,em-06a3d28ae15f,オオガラッパ,wind,ZR,36,3783,4771,2,風属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4097,0.3066,0,1,1,0.0822,0.8731,0.1117,0,0,0.9578,0.014883
11,3,45,9,em-454ebee4a0cd,3人はフォニピュア,all,MZR,60,4941,3578,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.4792,0.374,1,1,1,0.1125,0.8976,0.1518,0.7917,0,0.8961,0.017522
12,55,15,5,em-361f82120d03,オイボくん,fire_wind,MZR,40,6645,2556,2,4ターンの間、自身の攻撃力を95%増加させる,counteraction,72,0.5,0.3903,1,1,1,0.0928,0.8873,0.1295,0,0.4167,0.8937,0.020193
13,5,46,12,em-95694ab0605a,超★メジェド様,all,MZR,44,2300,3432,2,1ターンの間、攻撃を自身に集中させる(90%カット),advantage_creation,72,0.4931,0.386,1,1,1,0.0913,0.8807,0.1278,0.6944,0,0.8912,0.01714
14,8,2,4,em-192a5247d83c,マサムネーダー,wind,MZR,32,3919,5112,2,1ターンの間、味方全員の属性を火属性に変更する,adaptive,72,0.4514,0.3415,0.9861,1,1,0.0903,0.8768,0.126,0.5278,0.7639,0.8887,0.023421
15,56,47,27,em-d2350f280cb8,伊賀NINJA!,wind,ZR,40,1704,5112,3,味方全員のスキルカウントを1減少させる,ignored,72,0.3958,0.2898,0,0.4722,1,0.0683,0.843,0.0962,0,0,0.9508,0.013099
16,57,21,21,em-7f5fe06d82f7,特攻のびゃこ,wind,MZR,39,2641,6219,2,1ターンの間、火属性の敵に対する自身の攻撃力を999%増加させる,counteraction,72,0.4306,0.3204,0.8889,1,1,0.0937,0.8611,0.1294,0,0.3056,0.8838,0.015174
17,16,7,51,em-e0ae1e287b90,春のお兄さん,wind,伝,80,9202,5793,2,3ターンの間、自身の属性を火属性に変更する,adaptive,72,0.4097,0.2995,1,1,1,0.099,0.8569,0.1349,0.3472,0.5278,0.3686,0.008655
18,12,48,17,em-1f563ca1152b,キューバのラムちゃん,wind,ZR,47,4703,4703,2,風属性の味方全員のHPを90%回復する,advantage_creation,72,0.4306,0.3256,1,1,1,0.1088,0.8791,0.1453,0.4583,0,0.9466,0.015548
19,58,18,16,em-e442a06775e7,祭りだ☆富姫,wind,MZR,40,3067,5453,2,3ターンの間、風属性の敵に対する自身の攻撃力を133%増加させる,counteraction,72,0.4236,0.318,0.9444,1,1,0.0863,0.8718,0.1174,0,0.3611,0.8762,0.016329
20,19,49,24,em-53967f33f7c3,R&Rレストラン子,wind,MZR,52,5230,5230,2,火属性の味方全員のHPを120%回復する,advantage_creation,72,0.4653,0.3551,0.8472,1,1,0.0976,0.8905,0.1337,0.3194,0,0.8736,0.014008
21,59,50,33,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.3681,0.2673,0,1,1,0.078,0.8636,0.1053,0,0,0.9422,0.0114
22,60,51,40,em-a9f11e917d08,さふらんボルギーニャ,wind,MZR,40,5163,3970,3,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4028,0.2955,0,0.4444,1,0.0875,0.8528,0.1187,0,0,0.8685,0.010184
23,61,32,31,em-beaaa8c15744,カメハメハワイ大王,water_wind,MZR,50,3059,5879,2,1ターンの間、火属性の味方全員の攻撃力を120%増加させる,counteraction,72,0.4444,0.3338,0.7917,1,1,0.0913,0.8639,0.1268,0,0.2083,0.8659,0.011802
24,24,52,32,em-a3563f41a151,ラクダンデス隊長,fire_wind,MZR,38,4941,3578,2,1ターンの間、攻撃を自身に集中させる(70%カット),advantage_creation,72,0.4583,0.3491,1,1,1,0.0936,0.8712,0.1285,0.2778,0,0.8633,0.011782
