総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,1,40,41,em-9445cdb23342,ハビリスさん,wind,伝,94,10319,5207,0,自身のHPを56%回復する,advantage_creation,72,0.6944,0.5946,1,1,1,0.1367,0.9661,0.1942,1.375,0,0.4,0.010779
2,40,41,7,em-70a9a07ea8d9,うさ☆八幡さま,water_wind,MZR,60,5964,5964,6,火属性の敵全員の攻撃カウントを3増加させる,ignored,72,0.5694,0.4593,0,0,1,0.0961,0.9461,0.1376,0,0,0.9177,0.019322
3,41,42,9,em-e394b3795363,伝説の少女キャンディ,fire_wind,MZR,50,5507,5507,7,味方全員のスキルカウントを5減少させる,ignored,72,0.5764,0.4656,0,0,1,0.0928,0.9422,0.1334,0,0,0.9153,0.018739
4,42,43,61,em-22f9d46fe6f4,ウサウサ八幡,water_wind,伝,88,10872,5964,6,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5556,0.4467,0,0,1,0.0833,0.9561,0.1211,0,0,0.3943,0.007849
5,43,44,8,em-02bbd3e33593,飛んだ！イスタン大王,wind,ZR,35,3408,5793,3,水属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.5486,0.4422,0,0,1,0.0683,0.9517,0.1009,0,0,0.9646,0.019212
6,7,45,4,em-d72497692e5c,バリ……トゥンク…王,fire_wind,MZR,41,1530,5279,0,1ターンの間、攻撃を自身に集中させる(50%カット),advantage_creation,72,0.5833,0.4789,1,1,1,0.0922,0.9456,0.1317,0.6111,0,0.9082,0.020802
7,44,46,12,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5556,0.4484,0,0,1,0.0911,0.9389,0.1287,0,0,0.9619,0.017657
8,45,47,67,em-4a7831bec582,春の音連れ,wind,伝,66,10906,3748,6,味方全員のスキルカウントを4減少させる,ignored,72,0.5903,0.4835,0,0,1,0.0939,0.9544,0.1358,0,0,0.3865,0.006959
9,46,48,13,em-448c2fa1943c,熊とか絶対殺すマン,wind,MZR,44,4086,4771,5,敵全員の攻撃カウントを2増加させる,ignored,72,0.5486,0.4404,0,0,1,0.0767,0.9439,0.1114,0,0,0.901,0.015742
10,12,49,10,em-0784bb7beecf,ダリア・宮子・9,water_wind,MZR,42,4771,4089,0,味方全員のHPを25%回復する,advantage_creation,72,0.5903,0.4835,1,1,1,0.0778,0.9378,0.1141,0.4444,0,0.8986,0.018344
11,47,50,16,em-a9f11e917d08,さふらんボルギーニャ,wind,MZR,40,5163,3970,3,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5625,0.453,0,0,1,0.0817,0.9211,0.1194,0,0,0.8961,0.014943
12,48,51,19,em-f69cec08bbe4,魔女っ魚☆メルルン,wind,MZR,41,3834,4345,2,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5347,0.4228,0,0,1,0.0761,0.9289,0.1112,0,0,0.8937,0.01432
13,49,52,22,em-32538f7c8341,熊殺しのサンタマン,water_wind,MZR,58,6560,4345,5,敵全員の攻撃カウントを2増加させる,ignored,72,0.5208,0.4157,0,0,1,0.0806,0.9472,0.1158,0,0,0.8912,0.013955
14,50,3,1,em-52f6158a170b,まろやかマロカ先輩,wind,MZR,55,7668,3919,0,1ターンの間、水属性の敵に対する味方全員の攻撃力を50%増加させる,counteraction,72,0.5764,0.4673,0.9444,1,1,0.0961,0.9522,0.1395,0,0.5417,0.8887,0.023432
15,51,53,27,em-a16b37d47f95,ふわふわちゃんとママ,wind,MZR,60,6928,3520,3,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5417,0.4359,0,0,1,0.0794,0.9489,0.1145,0,0,0.8862,0.013145
16,52,54,24,em-06a3d28ae15f,オオガラッパ,wind,ZR,36,3783,4771,2,風属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5069,0.3964,0,0,1,0.0728,0.9361,0.1059,0,0,0.9494,0.013695
17,53,55,23,em-d2350f280cb8,伊賀NINJA!,wind,ZR,40,1704,5112,3,味方全員のスキルカウントを1減少させる,ignored,72,0.4931,0.3826,0,0,1,0.0817,0.9289,0.1169,0,0,0.948,0.013697
18,54,56,29,em-9a400a6535d5,ｸﾗﾌﾄｼﾞﾝｼﾞｬｰの妖精,wind,ZR,44,5054,5006,4,火属性の味方全員のスキルカウントを3減少させる,ignored,72,0.4931,0.3826,0,0,1,0.0706,0.9333,0.1017,0,0,0.9466,0.012921
19,55,7,2,em-ceb860c3dbdd,美姫お市,water_wind,MZR,60,5964,2556,0,3ターンの間、自身の攻撃力を30%増加させる,counteraction,72,0.5764,0.4656,1,1,1,0.1033,0.9333,0.1471,0,0.4583,0.8762,0.022011
20,19,57,26,em-ccfeb40e6439,更にThe★Youなリバ子,all,MZR,50,1509,5770,0,味方全員のHPを22%回復する,advantage_creation,72,0.4931,0.386,1,1,1,0.0661,0.9333,0.0964,0.3194,0,0.8736,0.013337
21,56,58,39,em-681c8662f2b6,まさか殿(ｼﾞｬｰｼﾞ),all,MZR,55,6475,3748,6,敵全員の攻撃カウントを3増加させる,ignored,72,0.5208,0.4104,0,0,1,0.0811,0.9328,0.1174,0,0,0.8711,0.011326
22,57,59,42,em-27802083d7f5,チュニスさん,fire_wind,MZR,50,5964,3919,4,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5139,0.4043,0,0,1,0.0828,0.9339,0.1196,0,0,0.8685,0.010744
23,58,60,35,em-5b018e628ca0,道化師・コシャレ,wind,CR,32,3703,4669,5,風属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.4931,0.3792,0,0,1,0.0878,0.9211,0.1271,0,0,0.9768,0.011753
24,59,61,38,em-8d98226e5962,玉稜の首領・たまうー,fire_wind,ZR,29,3067,4260,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.5,0.3903,0,0,1,0.075,0.9322,0.1086,0,0,0.9378,0.011594
25,4,62,21,em-3de6064f1850,?????,wind,MZR,49,5623,4771,0,1ターンの間、攻撃をリーダーに集中させる(8%カット),advantage_creation,72,0.5069,0.3964,1,1,1,0.0939,0.9383,0.1315,0.6667,0,0.8607,0.014055
26,60,63,43,em-cec2f0ad9373,Dr.フォックス,water_wind,ZR,40,4089,4430,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.4861,0.38,0,0,1,0.0672,0.9222,0.0973,0,0,0.9348,0.010518
27,61,9,5,em-c1bbe00e5d61,ジョンは時を知らない,all,ZR,48,4771,3493,0,7ターンの間、自身の攻撃力を16%増加させる,counteraction,72,0.5347,0.4245,1,1,1,0.08,0.93,0.1163,0,0.3889,0.9333,0.020271
28,62,64,45,em-a97f49a1b6e8,篠島しらす子,water_wind,ZR,41,5453,2726,5,水属性の味方全員のスキルカウントを3減少させる,ignored,72,0.5347,0.4212,0,0,1,0.0761,0.9272,0.1119,0,0,0.9318,0.010194
29,63,65,56,em-eb039b6519a5,古代のウルファマン,wind,MZR,53,7364,3067,3,水属性の味方全員のスキルカウントを3減少させる,ignored,72,0.5139,0.4026,0,0,1,0.0722,0.9378,0.1054,0,0,0.8501,0.008787
30,64,66,48,em-d7aa913cd61c,チョーカーちゃん,wind,CR,18,805,3935,3,水属性の味方全員のスキルカウントを3減少させる,ignored,72,0.4861,0.3715,0,0,1,0.0856,0.9189,0.122,0,0,0.9723,0.009778
31,65,20,20,em-eae2cf594e90,オオカマキリ,wind,ZR,32,2215,5521,0,1ターンの間、水属性の敵に対する自身の攻撃力を99%増加させる,counteraction,72,0.4861,0.3765,0.8889,1,1,0.0783,0.9294,0.1122,0,0.2222,0.9272,0.014315
