総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,49,47,8,em-814151a5ca65,登別ッキー,water,ZR,35,2556,6134,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5208,0.4193,0,0.2083,1,0.053,0.9372,0.0785,0,0,0.97,0.017623
2,50,2,1,em-52a11488ce9e,新・ウオ丸くん,water,MZR,60,4294,3578,1,6ターンの間、水属性の味方全員の攻撃力を20%増加させる,counteraction,72,0.6389,0.5435,1,1,1,0.0887,0.9557,0.1276,0,0.5833,0.9177,0.027916
3,51,48,14,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.4861,0.38,0,0.1944,1,0.0692,0.9343,0.0992,0,0,0.9153,0.01587
4,52,49,12,em-6262a008b5c9,脱力コンビあろま＆るる,water,ZR,38,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.4861,0.38,0,0.2222,1,0.0532,0.9272,0.0789,0,0,0.966,0.016263
5,53,19,58,em-ceda64319ca1,蜜香のウミリンゴ,fire_water,伝,75,8520,5453,1,5ターンの間、風属性の敵に対する味方全員の攻撃力を25%増加させる,counteraction,72,0.5903,0.4889,0.8889,1,1,0.0807,0.9527,0.1167,0,0.2917,0.3924,0.008412
6,54,21,5,em-8b710fe84fda,モチノ・ウオ丸,water,MZR,32,3902,3254,1,8ターンの間、水属性の敵に対する水属性の味方全員の攻撃力を23%増加させる,counteraction,72,0.6181,0.5164,1,1,1,0.1191,0.955,0.1662,0,0.2778,0.9082,0.020667
7,3,50,63,em-dec390a52ee6,英国ストヘン技師,water_wind,伝,70,8861,4260,1,2ターンの間、味方全員に水属性の敵からのダメージを40%軽減するシールドを与える,advantage_creation,72,0.6111,0.5028,1,1,1,0.1014,0.9426,0.1444,0.7083,0,0.3885,0.007848
8,55,11,57,em-8d38e9c3aa92,オルカアタッカー虎子,water_wind,伝,70,9202,6134,1,3ターンの間、火属性の敵に対する自身の攻撃力を111%増加させる,counteraction,72,0.5417,0.4377,0.875,1,1,0.0785,0.943,0.111,0,0.4028,0.3865,0.00842
9,10,51,66,em-d7873747b412,藤のフヒッティ,fire_water,伝,75,10735,3578,1,3ターンの間、自身にダメージを30%軽減するシールドを与える,advantage_creation,72,0.5833,0.4772,1,1,1,0.0964,0.936,0.1369,0.5833,0,0.3846,0.007531
10,34,52,16,em-ee43bce0e25f,vにゅーさん,all,MZR,51,3567,5271,1,5ターンの間、自身にダメージを35%軽減するシールドを与える,advantage_creation,72,0.5208,0.4231,1,1,1,0.0538,0.9375,0.0781,0.2917,0,0.8986,0.015315
