総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,2,58,1,em-34ff44ed1803,富士さんは魔女,water,ZR,42,5112,4260,4,死亡している水属性の味方全員を10%のHPで蘇らせる,advantage_creation,30,0.6333,0.4644,1,1,1,0.3756,0.8626,0.4204,1.2667,0,0.97,0.018233
2,48,52,4,em-40c34074cbb0,おかいこさま,water,CR,17,2756,2511,4,2ターンの間、味方全員の属性を風属性に変更する,adaptive,30,0.6167,0.4493,1,1,1,0.3185,0.8747,0.3773,0.3667,0.2,0.9899,0.014995
3,5,59,2,em-28a4ccf4cbfc,ステンバーイちび蔵,fire_water,ZR,24,596,3748,4,死亡している水属性の味方全員を30%のHPで蘇らせる,advantage_creation,30,0.5833,0.42,1,1,1,0.363,0.8612,0.3907,1.1667,0,0.9695,0.017662
4,25,60,5,em-64fa899f397f,ダル飯☆杏,water,MZR,44,5896,3340,4,2ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,30,0.5667,0.399,1,1,1,0.2371,0.8142,0.2849,0.7333,0,0.9186,0.014802
5,45,61,7,em-f35caa7e177a,モンポスさん,water_wind,ZR,40,5112,2556,4,1ターンの間、味方全員にダメージを80%軽減するシールドを与える,advantage_creation,30,0.5667,0.4127,1,1,1,0.2266,0.8573,0.2695,0.4667,0,0.9689,0.013265
6,26,62,6,em-f346c1f4c45d,八狗神伏姫様,water,ZR,35,5538,2130,4,3ターンの間、攻撃を自身に集中させる(65%カット),advantage_creation,30,0.5667,0.4057,1,1,1,0.1834,0.8512,0.2273,0.5,0,0.9687,0.014755
7,109,63,13,em-575ad888f045,スワン先生,water,N,5,400,380,6,味方全員のスキルカウントを1減少させる,ignored,4,0.75,0.26,0,1,1,0.4518,0.9583,0.5154,0,0,0.9998,0.011778
8,110,64,14,em-bbff6b354f45,くうかいさん,water,R,12,700,1100,4,水属性の味方全員のスキルカウントを1減少させる,ignored,4,0.75,0.26,0,1,1,0.2892,0.9318,0.335,0,0,0.9996,0.011451
9,111,27,10,em-f89a98dd9893,大魔神！せいタン降臨,water,MZR,48,2044,6305,4,4ターンの間、水属性の味方全員の攻撃力を80%増加させる,counteraction,30,0.4167,0.2675,1,1,1,0.1227,0.7696,0.1439,0,0.3333,0.9162,0.012715
10,112,28,9,em-d295de1e4086,海の日シスターズ♪,fire_water,ZR,40,3823,4657,4,3ターンの間、水属性の味方全員の攻撃力を80%増加させる,counteraction,4,0.625,0.1559,1,1,1,0.2083,0.9286,0.2699,0,0.25,0.9676,0.012717
11,27,65,12,em-902bd624dbdb,パンタナルの狼男,water,MZR,70,5898,4260,5,死亡している水属性の味方全員を121%のHPで蘇らせる,advantage_creation,4,0.75,0.4671,1,0.75,1,0.2857,1,0.3043,0.5,0,0.9152,0.011961
12,12,66,8,em-a81a753351d9,戸定梨香,all,MZR,28,3216,3534,4,死亡している味方全員を7%のHPで蘇らせる,advantage_creation,4,0.625,0.1559,1,1,1,0.4063,0.9545,0.4338,0.75,0,0.9148,0.012831
13,113,67,18,em-f119f767f457,アダム＆エバ,fire_water,ZR,50,5112,4260,4,2ターンの間、味方全員の攻撃力を100%増加させる,counteraction,4,0.625,0.1559,1,1,1,0.1354,0.9583,0.1875,0,0,0.9668,0.009721
14,51,68,17,em-83c97b8f4e6e,アルルのキャミー,water,MZR,40,4001,6236,4,水属性の味方全員のHPを166%回復する,advantage_creation,30,0.4,0.2345,1,1,1,0.1645,0.7736,0.1983,0.2667,0,0.9138,0.009848
15,114,69,20,em-2e6716824578,横きゅっちゃん,water_wind,CR,19,2817,2817,5,風属性の敵全員の攻撃カウントを2増加させる,ignored,4,0.625,0.1559,0,0.75,1,0.3643,0.9545,0.4058,0,0,0.9884,0.009406
16,115,5,3,em-33efacdd0b0b,ににぎ先輩,water,CR,18,1100,1300,5,2ターンの間、水属性の味方全員の攻撃力を90%増加させる,counteraction,4,0.75,0.4671,1,1,1,0.2976,1,0.3409,0,0.75,0.9883,0.015904
17,54,70,19,em-e51e56c23fa1,上級国民ロヴィーサ,all,ZR,44,2832,2984,4,4ターンの間、火属性の攻撃を自身に集中させる(80%カット),advantage_creation,4,0.75,0.26,0.5,1,1,0.3801,0.9643,0.4702,0.25,0,0.9657,0.009586
18,116,71,23,em-bc840d35c547,ジ・あるじや,water,CR,20,4025,1610,4,水属性の味方全員のスキルカウントを2減少させる,ignored,4,0.625,0.1559,0,1,1,0.5,0.9,0.5,0,0,0.988,0.008698
19,55,72,16,em-9cbbb04818bd,シミ,all,ZR,20,1704,2215,4,味方全員のHPを200%回復する,advantage_creation,4,0.625,0.1559,1,1,1,0.3667,0.8636,0.4097,0.25,0,0.9651,0.010246
20,117,73,27,em-a97f49a1b6e8,篠島しらす子,water_wind,ZR,41,5453,2726,5,水属性の味方全員のスキルカウントを3減少させる,ignored,4,0.625,0.1559,0,0.75,1,0.1167,0.9545,0.1667,0,0,0.9649,0.008041
21,118,74,28,em-90b0d123f99e,かんきゅっちゃん,water,CR,15,2817,2817,5,水属性の敵全員の攻撃カウントを2増加させる,ignored,4,0.625,0.1559,0,1,1,0.2857,0.8182,0.3043,0,0,0.9877,0.008007
22,56,75,24,em-12386dff9bd5,サリエリ許さないマン,water,CR,21,2827,2827,4,死亡している風属性の味方全員を100%のHPで蘇らせる,advantage_creation,4,0.75,0.26,0.5,1,1,0.5069,0.8438,0.5527,0.25,0,0.9876,0.008626
23,13,76,11,em-59ac9769ef60,神犬八房伏姫様,water,CR,24,4093,1223,4,2ターンの間、攻撃を自身に集中させる(70%カット),advantage_creation,4,0.625,0.1559,1,1,1,0.3036,0.9643,0.3579,0.75,0,0.9874,0.012332
24,28,77,22,em-b5e0f2fbff78,養老のバッカス,water,MZR,65,6475,3408,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,30,0.4333,0.2592,1,1,1,0.1804,0.764,0.2149,0.5,0,0.909,0.009049
25,119,54,31,em-ba3e87e06882,ぴよ子ファーザー,water,ZR,20,357,3577,4,2ターンの間、自身の攻撃力を400%増加させる,counteraction,30,0.4167,0.2675,1,1,1,0.0952,0.8026,0.1244,0,0.1667,0.9635,0.007842
26,120,78,36,em-8476f5773554,エーランドちゃん,fire_water,CR,30,6070,2160,7,風属性の敵全員の攻撃カウントを5増加させる,ignored,4,0.625,0.1559,0,0.25,1,0.1667,0.9167,0.2188,0,0,0.9871,0.007019
27,121,79,37,em-2110fa48fdc1,グリンすマン・ﾌｨｰﾊﾞｰ!,water_wind,R,22,1661,1736,5,敵全員の攻撃カウントを2増加させる,ignored,4,0.625,0.1559,0,0.75,1,0.2778,0.875,0.3352,0,0,0.9983,0.006906
28,47,80,29,em-0e376d1892df,メネリくん一世,all,MZR,72,6134,3067,4,3ターンの間、攻撃を自身に集中させる(72%カット),advantage_creation,30,0.4167,0.2602,1,1,1,0.1496,0.7625,0.1768,0.4,0,0.9071,0.007996
29,122,81,42,em-19a1ef813069,絶品！さくらん兄妹,water,R,10,780,820,5,火属性の味方全員のスキルカウントを1減少させる,ignored,4,0.625,0.1559,0,0.75,1,0.375,0.9,0.4063,0,0,0.9982,0.00655
30,123,82,47,em-05133b447edd,コメツキ,water,ZR,55,5453,5406,5,水属性の味方全員のスキルカウントを3減少させる,ignored,4,0.5,0.0999,0,0.75,1,0.1563,0.8214,0.1838,0,0,0.9621,0.006143
31,57,83,35,em-2f5dd4b0a739,大内先輩,water,R,9,800,800,4,水属性の味方全員のHPを50%回復する,advantage_creation,4,0.625,0.1559,1,1,1,0.3651,0.8636,0.405,0.25,0,0.9981,0.007041
32,124,84,48,em-e37685227f53,さくちゃん,water,R,9,680,724,5,火属性の味方全員のスキルカウントを2減少させる,ignored,4,0.625,0.1559,0,0.75,1,0.2778,0.9167,0.3132,0,0,0.998,0.006037
33,125,11,82,em-4c03ad40dce9,源のゴライコー,all,伝,75,7923,6390,4,3ターンの間、自身の攻撃力を500%増加させる,counteraction,30,0.3167,0.1574,1,1,1,0.1376,0.775,0.1649,0,0.6,0.3875,0.004205
34,126,85,60,em-70a9a07ea8d9,うさ☆八幡さま,water_wind,MZR,60,5964,5964,6,火属性の敵全員の攻撃カウントを3増加させる,ignored,30,0.3333,0.1823,0,0.2667,1,0.1086,0.7361,0.1322,0,0,0.9042,0.005196
35,49,86,39,em-c6a0a8b51afe,ライオットうお太,water,MZR,41,3152,4175,4,2ターンの間、味方全員に水属性の敵からのダメージを75%軽減するシールドを与える,advantage_creation,30,0.4,0.2345,0.9,1,1,0.1469,0.8049,0.1787,0.3333,0,0.9037,0.006788
36,127,87,57,em-354b4786550a,魔滅！鷹山先生,water_wind,R,27,1283,1283,4,風属性の敵全員の攻撃カウントを2増加させる,ignored,4,0.625,0.1559,0,1,1,0.1131,0.9167,0.1625,0,0,0.9977,0.005442
37,128,13,15,em-309e9bdb12e4,萌やし戦士,water,R,14,773,2573,4,2ターンの間、自身の攻撃力を300%増加させる,counteraction,30,0.4167,0.2533,1,1,1,0.1071,0.7591,0.1409,0,0.5,0.9977,0.010568
38,129,88,62,em-6b4ea2116a46,降臨先祖★ににぎくん,water_wind,CR,20,2334,2817,5,3ターンの間、風属性の敵に対する味方全員の攻撃力を200%増加させる,counteraction,4,0.75,0.26,0.75,1,1,0.3875,0.9375,0.4629,0,0,0.9857,0.005118
39,130,89,64,em-7db55d8e78d1,やまなしーヌさん,water,R,6,400,500,6,味方全員のスキルカウントを1減少させる,ignored,4,0.625,0.1559,0,0.75,1,0.1553,0.9375,0.2078,0,0,0.9975,0.005041
40,11,90,25,em-b943dbad0d0c,姫武者伏姫,water,MZR,54,6253,3823,5,2ターンの間、攻撃を自身に集中させる(85%カット),advantage_creation,30,0.5667,0.4057,1,0.8333,1,0.2602,0.8648,0.2996,0.7667,0,0.9012,0.00848
