総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,12,27,2,em-4533a7697d48,謀反人ミッツ,fire_water,MZR,60,6645,4430,3,2ターンの間、水属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,72,0.5556,0.4484,1,1,1,0.2125,0.8895,0.2559,0.5833,0,0.92,0.023392
2,68,4,1,em-80894fcaa10c,とんこつ神！博多美子,water,ZR,40,4089,5350,3,3ターンの間、水属性の味方全員の攻撃力を50%増加させる,counteraction,72,0.5417,0.4307,1,1,1,0.1924,0.8685,0.2381,0,0.4722,0.9687,0.0252
3,18,28,6,em-d7e6501e0b63,ダークるる,water_wind,MZR,60,4771,4771,3,1ターンの間、味方全員に水属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.5556,0.4484,0.9861,1,1,0.217,0.8698,0.2544,0.4861,0,0.9153,0.020222
4,36,29,10,em-52de8bb54262,ボビンちゃん,water,MZR,33,3748,4771,3,1ターンの間、味方全員にダメージを66%軽減するシールドを与える,advantage_creation,72,0.5486,0.4404,1,1,1,0.1832,0.8615,0.2264,0.2917,0,0.9129,0.017467
5,69,8,4,em-a85045965911,まさか殿(マジ),all,MZR,100,7463,6628,3,4ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.4931,0.3826,1,1,1,0.1713,0.8668,0.214,0,0.3611,0.9106,0.021255
6,29,30,7,em-6193e7af4d97,がうがうは考える,water,MZR,44,1704,5964,3,3ターンの間、味方全員に風属性の敵からのダメージを66%軽減するシールドを与える,advantage_creation,72,0.5278,0.4183,0.875,1,1,0.1757,0.8689,0.2185,0.3611,0,0.9082,0.019281
7,1,31,5,em-5d34df1253d1,氷点下のレーカさん,water,MZR,40,2044,2556,3,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5764,0.4708,1,1,1,0.1843,0.899,0.2339,0.8611,0,0.9058,0.020366
8,70,22,15,em-6a50fe1ba475,青き春の酔竜,water,MZR,70,2556,7668,3,2ターンの間、自身の攻撃力を400%増加させる,counteraction,72,0.4375,0.3297,1,1,1,0.1573,0.8299,0.195,0,0.1667,0.9034,0.016377
9,71,9,3,em-0bcb369cdcd9,キタキツネの神様,water,ZR,36,3748,4771,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.5,0.3903,1,1,1,0.1714,0.871,0.2134,0,0.3611,0.9592,0.021384
10,24,32,9,em-11cceded3ad2,創造主・アヌンナキ,water_wind,MZR,70,4260,5964,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.4653,0.3585,1,1,1,0.1508,0.8606,0.1923,0.3889,0,0.8986,0.017989
11,14,33,68,em-33880cee5e60,三貴子ツクヨミ,water_wind,伝,75,10735,4686,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5,0.3938,1,1,1,0.1874,0.8598,0.2279,0.5694,0,0.3806,0.007034
12,23,34,12,em-d5ea84224259,ﾌﾗﾝﾀﾞｰｽのわんわんお,water,MZR,38,5538,3190,3,2ターンの間、攻撃を自身に集中させる(68%カット),advantage_creation,72,0.5278,0.4183,1,1,1,0.2195,0.8615,0.2612,0.4028,0,0.8937,0.017016
13,16,35,13,em-15545bc62fe7,幽霊烏賊図,water,MZR,60,3408,4260,3,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5069,0.3948,1,1,1,0.1867,0.8637,0.2328,0.5417,0,0.8912,0.016798
14,19,36,18,em-f7f78d464e92,ウミウサーヌ,all,MZR,60,3408,4601,3,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,72,0.4861,0.38,1,1,1,0.1503,0.8565,0.1912,0.4861,0,0.8887,0.015346
15,38,37,23,em-54cb13a72721,不思議の海のモヅルン,fire_water,MZR,60,6475,4941,3,1ターンの間、風属性の攻撃を自身に集中させる(92%カット),advantage_creation,72,0.5,0.3903,0.9028,1,1,0.1707,0.861,0.2146,0.2778,0,0.8862,0.013383
16,42,38,17,em-b17b3174de7d,ネギtheフィクサー,all,ZR,45,2405,5135,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4444,0.3356,1,1,1,0.1536,0.8549,0.1925,0.25,0,0.9494,0.015688
17,72,5,11,em-f33de53ee597,遊無給(ニート)な小町,all,MZR,100,7327,5623,3,1ターンの間、味方全員の攻撃力を200%増加させる,counteraction,72,0.4306,0.3238,1,1,1,0.1529,0.8461,0.1867,0,0.4444,0.8812,0.017436
18,73,2,8,em-5f311c45014a,パーントゥ大先生,water_wind,MZR,37,2409,4819,3,1ターンの間、味方全員の攻撃力を150%増加させる,counteraction,72,0.4306,0.3221,1,1,1,0.1558,0.8679,0.1927,0,0.5556,0.8787,0.018093
19,32,39,24,em-96a3648b46e2,チョコ染めの安井さん,water,ZR,32,3646,4089,3,1ターンの間、攻撃をリーダーに集中させる(85%カット),advantage_creation,72,0.4514,0.3432,0.9583,1,1,0.2058,0.8538,0.2407,0.3472,0,0.9451,0.013283
20,44,40,37,em-4805525cb8a4,ｴﾝｾﾞﾘｯｸ☆エンゼル,all,MZR,60,6816,4771,3,自身のHPを200%回復する,advantage_creation,72,0.4236,0.3163,1,1,1,0.1515,0.8332,0.1861,0.2361,0,0.8736,0.011505
21,10,41,16,em-48fc0bb31337,踊る☆なまずおじさん,water,MZR,60,5793,2130,3,2ターンの間、味方全員に風属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.5208,0.4121,0.8889,1,1,0.1823,0.8451,0.225,0.6528,0,0.8711,0.015775
22,26,42,27,em-f9383e2e4919,ユハンヌスのサウナー,water_wind,MZR,42,5231,3067,3,1ターンの間、水属性の味方全員にダメージを78%軽減するシールドを与える,advantage_creation,72,0.4653,0.3551,1,1,1,0.1599,0.832,0.2001,0.375,0,0.8685,0.012682
23,37,43,31,em-de36aab296aa,月下皇帝ランたん様,fire_water,ZR,50,3150,5367,3,死亡している風属性の味方全員を50%のHPで蘇らせる,advantage_creation,72,0.4514,0.3467,0.8194,1,1,0.1349,0.8684,0.1668,0.2917,0,0.9393,0.012247
24,74,18,19,em-1d6b42059506,レーティッシュ凛子,water_wind,ZR,35,5623,3229,3,2ターンの間、火属性の敵に対する味方全員の攻撃力を150%増加させる,counteraction,72,0.4861,0.3782,0.8611,1,1,0.1542,0.8639,0.1939,0,0.2083,0.9378,0.014735
25,48,44,32,em-05de078a2e7c,幼妻！エンゼルちゃん,all,ZR,22,1993,2913,3,水属性の味方全員のHPを100%回復する,advantage_creation,72,0.4514,0.3467,1,1,1,0.1528,0.8529,0.1823,0.1944,0,0.9363,0.011894
26,45,45,42,em-eb8dcb3ecb46,ヨーコ須賀パイセン,fire_water,ZR,45,5964,3237,3,1ターンの間、火属性の攻撃を自身に集中させる(85%カット),advantage_creation,72,0.5,0.3903,0.8194,1,1,0.1587,0.8431,0.2053,0.2361,0,0.9348,0.010845
27,34,46,21,em-68afa2dec462,みどりのたけしマン,water_wind,CR,23,2592,2432,3,3ターンの間、味方全員にダメージを40%軽減するシールドを与える,advantage_creation,72,0.4514,0.3432,1,1,1,0.1468,0.8567,0.1867,0.3056,0,0.9743,0.014126
28,75,12,22,em-d8af1ee7968e,ザ★女王の世界,water,MZR,42,1936,2006,3,1ターンの間、水属性の敵に対する水属性の味方全員の攻撃力を400%増加させる,counteraction,72,0.4653,0.3551,1,1,1,0.183,0.8393,0.2252,0,0.2778,0.8527,0.013514
