総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,45,40,57,em-22f9d46fe6f4,ウサウサ八幡,water_wind,伝,88,10872,5964,6,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.6806,0.5774,0,0,1,0.13,0.9594,0.1846,0,0,0.4,0.008165
2,46,41,61,em-05c5072dc080,橘の元祖☆みっちー,water_wind,伝,75,9798,4515,4,味方全員のスキルカウントを2減少させる,ignored,72,0.6806,0.5793,0,0,1,0.1056,0.9639,0.1514,0,0,0.3981,0.007945
3,47,42,8,em-70a9a07ea8d9,うさ☆八幡さま,water_wind,MZR,60,5964,5964,6,火属性の敵全員の攻撃カウントを3増加させる,ignored,72,0.5972,0.4899,0,0,1,0.1044,0.9461,0.1489,0,0,0.9153,0.017985
4,48,43,11,em-3e2d46063b3e,なっとくん様,all,MZR,70,8026,4618,1,リーダーのスキルカウントを1減少させる,ignored,72,0.625,0.5247,0,0,1,0.0939,0.9606,0.1346,0,0,0.9129,0.017281
5,49,44,6,em-cec2f0ad9373,Dr.フォックス,water_wind,ZR,40,4089,4430,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.625,0.5247,0,0,1,0.0933,0.9578,0.1348,0,0,0.9646,0.018358
6,50,45,10,em-6262a008b5c9,脱力コンビあろま＆るる,water,ZR,38,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.5903,0.4835,0,0,1,0.0889,0.9444,0.1298,0,0,0.9633,0.017515
7,51,46,13,em-760bb0daf1c9,ゲキ悪オヤジ(神),all,ZR,53,5112,5112,6,敵全員の攻撃カウントを3増加させる,ignored,72,0.5972,0.4917,0,0,1,0.0783,0.9456,0.1159,0,0,0.9619,0.016627
8,52,47,14,em-cd5bbd27a3ee,熊とか絶対殺すマン,water,ZR,40,4086,4771,5,敵全員の攻撃カウントを2増加させる,ignored,72,0.6042,0.4999,0,0,1,0.0828,0.95,0.1215,0,0,0.9606,0.016497
9,53,1,1,em-ceb860c3dbdd,美姫お市,water_wind,MZR,60,5964,2556,0,3ターンの間、自身の攻撃力を30%増加させる,counteraction,72,0.6806,0.5811,1,1,1,0.1106,0.9594,0.1581,0,0.5972,0.901,0.025536
10,54,48,19,em-814151a5ca65,登別ッキー,water,ZR,35,2556,6134,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5556,0.4538,0,0,1,0.0683,0.94,0.1001,0,0,0.9578,0.015371
11,55,6,2,em-1be59b60bcb4,アメンボ,water,ZR,30,2215,3919,0,1ターンの間、水属性の味方全員の攻撃力を15%増加させる,counteraction,72,0.6389,0.5378,1,1,1,0.0928,0.9511,0.1345,0,0.375,0.9564,0.023422
