総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,1,42,2,em-4e2a71a8e1a6,ハチモドキアブ,water,ZR,55,5623,6100,2,死亡している水属性の味方全員を50%のHPで蘇らせる,advantage_creation,72,0.75,0.6633,1,1,1,0.1615,0.9709,0.2187,1.4444,0,0.97,0.023146
2,57,36,13,em-0984e8e9ee06,加賀のカブキ者,all,MZR,60,4430,6816,2,1ターンの間、自身の攻撃力を350%増加させる,counteraction,72,0.4931,0.386,1,1,1,0.1071,0.8835,0.1423,0,0.1806,0.9177,0.017223
3,58,43,15,em-814151a5ca65,登別ッキー,water,ZR,35,2556,6134,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4167,0.3141,0,1,1,0.0578,0.8726,0.0824,0,0,0.9673,0.01688
4,59,6,1,em-37e222cb9f2b,いんばーぬたん,water,MZR,53,3748,4771,2,2ターンの間、水属性の敵に対する水属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.4792,0.3758,1,1,1,0.0851,0.9047,0.1173,0,0.6111,0.9129,0.024277
5,60,44,18,em-6262a008b5c9,脱力コンビあろま＆るる,water,ZR,38,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.3958,0.288,0,1,1,0.089,0.8484,0.119,0,0,0.9646,0.016021
6,61,22,10,em-bffb26ad3975,アイヌ☆らっくるん,fire_water,MZR,60,2896,6645,2,1ターンの間、風属性の敵に対する味方全員の攻撃力を170%増加させる,counteraction,72,0.4583,0.3544,0.8194,1,1,0.0945,0.8667,0.1258,0,0.3333,0.9082,0.018143
7,24,45,14,em-6cd949ff7539,?????,fire_water,MZR,53,1842,6475,2,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,72,0.4097,0.3012,1,1,1,0.1109,0.8705,0.1449,0.3333,0,0.9058,0.016907
8,6,46,8,em-454ebee4a0cd,3人はフォニピュア,all,MZR,60,4941,3578,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.4722,0.368,1,1,1,0.1,0.8938,0.1326,0.7222,0,0.9034,0.01843
9,30,47,21,em-438753e77e6c,デロスの月陽姉弟,fire_water,MZR,41,3237,5453,2,味方全員のHPを60%回復する,advantage_creation,72,0.4167,0.3123,1,1,1,0.0858,0.8677,0.1153,0.2917,0,0.901,0.014945
10,17,48,69,em-9667a89799b5,冬の双子姫,all,伝,77,9628,4686,2,1ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4375,0.3369,1,1,1,0.0937,0.8647,0.1247,0.4167,0,0.3826,0.006928
