総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,1,29,2,em-15545bc62fe7,幽霊烏賊図,water,MZR,60,3408,4260,3,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.6181,0.5164,1,1,1,0.2208,0.9091,0.2739,1.1667,0,0.92,0.022954
2,15,30,5,em-6eed78e1fe62,リア充の権化安倍晴明,all,MZR,100,6782,6271,3,味方全員のHPを100%回復する,advantage_creation,72,0.5069,0.3982,1,1,1,0.16,0.8521,0.205,0.5,0,0.9177,0.020699
3,7,31,6,em-11cceded3ad2,創造主・アヌンナキ,water_wind,MZR,70,4260,5964,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5139,0.4009,1,1,1,0.172,0.8601,0.2189,0.5417,0,0.9153,0.020223
4,20,32,49,em-33880cee5e60,三貴子ツクヨミ,water_wind,伝,75,10735,4686,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5069,0.3948,1,1,1,0.1826,0.8599,0.2293,0.4444,0,0.3943,0.00887
5,64,3,1,em-a85045965911,まさか殿(マジ),all,MZR,100,7463,6628,3,4ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.4583,0.3491,1,1,1,0.1448,0.8299,0.1834,0,0.5694,0.9106,0.023426
6,65,2,4,em-f33de53ee597,遊無給(ニート)な小町,all,MZR,100,7327,5623,3,1ターンの間、味方全員の攻撃力を200%増加させる,counteraction,72,0.4722,0.3611,1,1,1,0.1603,0.8372,0.2044,0,0.5972,0.9082,0.022145
7,66,8,3,em-80894fcaa10c,とんこつ神！博多美子,water,ZR,40,4089,5350,3,3ターンの間、水属性の味方全員の攻撃力を50%増加させる,counteraction,72,0.4583,0.3491,1,1,1,0.1332,0.8405,0.1724,0,0.4167,0.9619,0.022519
8,21,33,8,em-96a3648b46e2,チョコ染めの安井さん,water,ZR,32,3646,4089,3,1ターンの間、攻撃をリーダーに集中させる(85%カット),advantage_creation,72,0.5069,0.3931,0.9722,1,1,0.1701,0.8221,0.2153,0.4444,0,0.9606,0.018455
9,8,34,9,em-d7e6501e0b63,ダークるる,water_wind,MZR,60,4771,4771,3,1ターンの間、味方全員に水属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.4722,0.3611,0.9861,1,1,0.15,0.8596,0.1933,0.5417,0,0.901,0.01763
10,6,35,7,em-4533a7697d48,謀反人ミッツ,fire_water,MZR,60,6645,4430,3,2ターンの間、水属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,72,0.4653,0.3551,1,1,1,0.1697,0.8495,0.2115,0.5556,0,0.8986,0.019838
11,67,14,10,em-5f311c45014a,パーントゥ大先生,water_wind,MZR,37,2409,4819,3,1ターンの間、味方全員の攻撃力を150%増加させる,counteraction,72,0.4583,0.3491,1,1,1,0.1366,0.8434,0.1771,0,0.3333,0.8961,0.017368
12,34,36,11,em-68afa2dec462,みどりのたけしマン,water_wind,CR,23,2592,2432,3,3ターンの間、味方全員にダメージを40%軽減するシールドを与える,advantage_creation,72,0.5069,0.3964,1,1,1,0.185,0.8421,0.2279,0.25,0,0.9836,0.017367
13,10,37,12,em-4819d53ddb48,ブハラ師匠,water,ZR,39,5708,3237,3,味方全員のHPを130%回復する,advantage_creation,72,0.4861,0.3765,1,1,1,0.1699,0.8459,0.2155,0.5278,0,0.9537,0.017252
14,68,23,18,em-6a50fe1ba475,青き春の酔竜,water,MZR,70,2556,7668,3,2ターンの間、自身の攻撃力を400%増加させる,counteraction,72,0.375,0.2675,1,1,1,0.0994,0.8104,0.13,0,0.1389,0.8887,0.01549
15,37,38,19,em-54cb13a72721,不思議の海のモヅルン,fire_water,MZR,60,6475,4941,3,1ターンの間、風属性の攻撃を自身に集中させる(92%カット),advantage_creation,72,0.4722,0.3611,0.8472,1,1,0.162,0.8508,0.201,0.2361,0,0.8862,0.014129
16,35,39,27,em-81078d011501,年齢不詳！エンゼル様,all,MZR,22,2215,3237,3,水属性の味方全員のHPを111%回復する,advantage_creation,72,0.4722,0.3594,1,1,1,0.1696,0.8064,0.2105,0.25,0,0.8838,0.01316
17,69,17,14,em-0bcb369cdcd9,キタキツネの神様,water,ZR,36,3748,4771,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.4236,0.3198,1,1,1,0.1044,0.8508,0.1327,0,0.2361,0.948,0.017129
18,5,40,16,em-5d34df1253d1,氷点下のレーカさん,water,MZR,40,2044,2556,3,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4722,0.368,1,1,1,0.1418,0.8736,0.1829,0.5833,0,0.8787,0.015832
19,41,41,31,em-4805525cb8a4,ｴﾝｾﾞﾘｯｸ☆エンゼル,all,MZR,60,6816,4771,3,自身のHPを200%回復する,advantage_creation,72,0.4236,0.3163,1,1,1,0.1276,0.8219,0.1623,0.1944,0,0.8762,0.011983
20,30,42,32,em-52de8bb54262,ボビンちゃん,water,MZR,33,3748,4771,3,1ターンの間、味方全員にダメージを66%軽減するシールドを与える,advantage_creation,72,0.4236,0.3145,1,1,1,0.1184,0.8065,0.1541,0.2778,0,0.8736,0.011976
21,27,43,15,em-558066e14c81,ダブル・ブロッコリー,water_wind,CR,33,2595,2436,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4514,0.3432,1,1,1,0.1406,0.8371,0.1799,0.3194,0,0.9781,0.015855
22,38,44,30,em-6193e7af4d97,がうがうは考える,water,MZR,44,1704,5964,3,3ターンの間、味方全員に風属性の敵からのダメージを66%軽減するシールドを与える,advantage_creation,72,0.4028,0.2937,0.8333,1,1,0.1307,0.8248,0.1702,0.2083,0,0.8685,0.012122
23,24,45,21,em-88028fdebb04,オペラハウス侯爵,water,CR,24,3154,3177,3,死亡している火属性の味方全員を100%のHPで蘇らせる,advantage_creation,72,0.4931,0.3809,0.7917,1,1,0.1566,0.8333,0.2023,0.375,0,0.9768,0.013973
24,28,46,36,em-bbda291d459c,漆黒及び純白のポワン,all,MZR,20,1704,2896,3,1ターンの間、攻撃を自身に集中させる(90%カット),advantage_creation,72,0.4306,0.3221,1,1,1,0.1391,0.8251,0.1767,0.3056,0,0.8633,0.011215
25,19,47,33,em-f9383e2e4919,ユハンヌスのサウナー,water_wind,MZR,42,5231,3067,3,1ターンの間、水属性の味方全員にダメージを78%軽減するシールドを与える,advantage_creation,72,0.4236,0.3128,1,1,1,0.1436,0.8081,0.1808,0.4583,0,0.8607,0.011756
26,51,48,40,em-fcf6ec919e80,ｱﾙﾊﾟ力のお兄(父)さん,water_wind,N,10,763,2205,3,味方全員のHPを40%回復する,advantage_creation,72,0.4444,0.3356,1,1,1,0.144,0.8027,0.185,0.125,0,0.995,0.010993
27,13,49,29,em-05de078a2e7c,幼妻！エンゼルちゃん,all,ZR,22,1993,2913,3,水属性の味方全員のHPを100%回復する,advantage_creation,72,0.4236,0.3145,1,1,1,0.1433,0.8169,0.1807,0.5139,0,0.9333,0.012542
28,26,50,35,em-904dc3a6cb19,ɚすぃとLulu？,water_wind,ZR,24,4260,2726,3,1ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,72,0.4306,0.3204,1,1,1,0.1408,0.8088,0.1796,0.3333,0,0.9318,0.011257
29,70,51,47,em-a66d3edc0ac1,水戸Come On!,water,ZR,38,3493,3237,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.4167,0.3087,0,0.6667,1,0.1114,0.8133,0.1482,0,0,0.9303,0.009114
30,71,52,50,em-cec2f0ad9373,Dr.フォックス,water_wind,ZR,40,4089,4430,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.3889,0.2789,0,0.5833,1,0.1023,0.798,0.1346,0,0,0.9288,0.008851
31,72,21,24,em-1d6b42059506,レーティッシュ凛子,water_wind,ZR,35,5623,3229,3,2ターンの間、火属性の敵に対する味方全員の攻撃力を150%増加させる,counteraction,72,0.4514,0.3415,0.8611,1,1,0.1243,0.8415,0.1634,0,0.1528,0.9272,0.01366
32,42,53,93,em-94f677409ee2,月甲のルナタスピス,water,伝,75,10224,4543,3,3ターンの間、攻撃を自身に集中させる(33%カット),advantage_creation,72,0.375,0.2675,1,1,1,0.1002,0.7971,0.1304,0.1944,0,0.3367,0.00372
33,73,25,34,em-f8e6761b2883,青龍,water,ZR,36,1704,6816,3,2ターンの間、火属性の敵に対する自身の攻撃力を300%増加させる,counteraction,72,0.375,0.2675,0.7917,1,1,0.1175,0.7913,0.1478,0,0.1111,0.9241,0.011327
34,74,1,17,em-d8af1ee7968e,ザ★女王の世界,water,MZR,42,1936,2006,3,1ターンの間、水属性の敵に対する水属性の味方全員の攻撃力を400%増加させる,counteraction,72,0.4306,0.3221,0.9861,1,1,0.141,0.8292,0.1775,0,0.6944,0.8364,0.015689
35,2,54,28,em-34ff44ed1803,富士さんは魔女,water,ZR,42,5112,4260,4,死亡している水属性の味方全員を10%のHPで蘇らせる,advantage_creation,72,0.6042,0.4963,0.8889,0.7361,1,0.215,0.9035,0.2677,0.7361,0,0.921,0.013019
36,59,55,44,em-bc2106c87bcd,?????,water,ZR,15,511,2811,3,5ターンの間、自身にダメージを55%軽減するシールドを与える,advantage_creation,72,0.3958,0.2916,1,1,1,0.117,0.8172,0.1463,0.0833,0,0.9194,0.009981
37,45,56,68,em-d5ea84224259,ﾌﾗﾝﾀﾞｰｽのわんわんお,water,MZR,38,5538,3190,3,2ターンの間、攻撃を自身に集中させる(68%カット),advantage_creation,72,0.3889,0.2789,1,1,1,0.1238,0.8081,0.161,0.1667,0,0.828,0.007214
38,75,57,59,em-bd35a359234a,ジョーカーくん,water,CR,18,805,3935,3,火属性の味方全員のスキルカウントを3減少させる,ignored,72,0.3542,0.2472,0,1,1,0.0886,0.7961,0.1204,0,0,0.9669,0.007928
39,50,58,53,em-aae1801458f8,ɚすぃとあろま？,water_wind,CR,12,3748,681,3,1ターンの間、攻撃を自身に集中させる(66%カット),advantage_creation,72,0.4236,0.3145,1,1,1,0.1076,0.8154,0.1447,0.1389,0,0.9662,0.008396
40,76,4,26,em-99460641a41d,奇岩妖精ペリバじゃん,fire_water,MZR,40,6816,852,3,1ターンの間、自身の攻撃力を5000%増加させる,counteraction,72,0.4097,0.3012,1,1,1,0.1329,0.8221,0.1677,0,0.5694,0.8195,0.013595
41,77,59,72,em-ab9b2ce76191,B・O・B,fire_water,ZR,37,4935,3244,3,風属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.3542,0.2472,0,1,1,0.1059,0.7766,0.1359,0,0,0.9113,0.006794
42,48,60,63,em-d368809aa822,ﾜﾙﾌﾟﾙｷﾞｽなメル子様,water_wind,ZR,39,6560,3152,3,1ターンの間、火属性の攻撃を自身に集中させる(80%カット),advantage_creation,72,0.3958,0.2898,0.8333,1,1,0.1202,0.8255,0.1541,0.1528,0,0.9096,0.007716
43,78,61,71,em-2f9e3ad50fc8,やまなしーヌの心,water_wind,CR,25,2415,2576,3,味方全員のスキルカウントを1減少させる,ignored,72,0.3611,0.2563,0,1,1,0.1168,0.8166,0.148,0,0,0.9634,0.006851
44,46,62,57,em-7f18b9c64c74,家族贖罪という字面,water,ZR,40,5964,1704,3,5ターンの間、味方全員に火属性の敵からのダメージを45%軽減するシールドを与える,advantage_creation,72,0.4306,0.3238,0.8194,1,1,0.1147,0.8329,0.1516,0.1667,0,0.9063,0.008116
