総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,15,35,2,em-b5e0f2fbff78,養老のバッカス,water,MZR,65,6475,3408,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5694,0.4682,0.9861,1,1,0.2216,0.8836,0.2585,0.5139,0,0.92,0.020647
2,6,36,1,em-a81a753351d9,戸定梨香,all,MZR,28,3216,3534,4,死亡している味方全員を7%のHPで蘇らせる,advantage_creation,72,0.5556,0.4538,1,1,1,0.2289,0.859,0.2645,0.6667,0,0.9177,0.02108
3,20,37,5,em-34ff44ed1803,富士さんは魔女,water,ZR,42,5112,4260,4,死亡している水属性の味方全員を10%のHPで蘇らせる,advantage_creation,72,0.5,0.3956,0.9861,1,1,0.2226,0.8486,0.253,0.4444,0,0.9673,0.019412
4,8,38,3,em-28a4ccf4cbfc,ステンバーイちび蔵,fire_water,ZR,24,596,3748,4,死亡している水属性の味方全員を30%のHPで蘇らせる,advantage_creation,72,0.5,0.3974,1,1,1,0.252,0.8586,0.2738,0.6389,0,0.966,0.020609
5,18,39,6,em-f49b19428b58,ちび丸のハロウィン,fire_water,CR,17,255,2896,4,死亡している水属性の味方全員を30%のHPで蘇らせる,advantage_creation,72,0.4792,0.3814,1,1,1,0.2147,0.8416,0.2318,0.4583,0,0.9877,0.019359
6,34,40,14,em-bd98030ead3e,首領子襲来!!,water,MZR,33,5680,3786,4,味方全員のHPを111%回復する,advantage_creation,72,0.4514,0.3467,1,1,1,0.1759,0.7912,0.2087,0.2222,0,0.9082,0.01601
7,32,41,13,em-64fa899f397f,ダル飯☆杏,water,MZR,44,5896,3340,4,2ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,72,0.4583,0.3544,1,1,1,0.1779,0.7885,0.208,0.2639,0,0.9058,0.01638
8,31,42,7,em-c6a0a8b51afe,ライオットうお太,water,MZR,41,3152,4175,4,2ターンの間、味方全員に水属性の敵からのダメージを75%軽減するシールドを与える,advantage_creation,72,0.4375,0.335,0.9444,1,1,0.1583,0.8014,0.185,0.2778,0,0.9034,0.017264
9,56,20,4,em-d295de1e4086,海の日シスターズ♪,fire_water,ZR,40,3823,4657,4,3ターンの間、水属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.4167,0.3141,1,1,1,0.1594,0.7373,0.1915,0,0.1806,0.9592,0.01954
10,57,12,66,em-4c03ad40dce9,源のゴライコー,all,伝,75,7923,6390,4,3ターンの間、自身の攻撃力を500%増加させる,counteraction,72,0.3681,0.2655,1,1,1,0.1476,0.7513,0.1713,0,0.2222,0.3826,0.007769
