総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,52,15,1,em-f89a98dd9893,大魔神！せいタン降臨,water,MZR,48,2044,6305,4,4ターンの間、水属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.4861,0.3818,1,1,1,0.1988,0.8017,0.2318,0,0.2778,0.92,0.022019
2,14,37,7,em-a81a753351d9,戸定梨香,all,MZR,28,3216,3534,4,死亡している味方全員を7%のHPで蘇らせる,advantage_creation,72,0.5417,0.4433,0.9722,1,1,0.2521,0.8993,0.2782,0.5417,0,0.9177,0.019938
3,8,38,4,em-9eb7fd81d237,ユウ・レーカさん,water,ZR,20,2044,2556,4,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5556,0.4557,1,1,1,0.2822,0.8976,0.3073,0.5833,0,0.9673,0.020861
4,15,39,9,em-34ff44ed1803,富士さんは魔女,water,ZR,42,5112,4260,4,死亡している水属性の味方全員を10%のHPで蘇らせる,advantage_creation,72,0.5139,0.4096,1,1,1,0.2307,0.8614,0.2614,0.4861,0,0.966,0.019435
5,4,40,2,em-f49b19428b58,ちび丸のハロウィン,fire_water,CR,17,255,2896,4,死亡している水属性の味方全員を30%のHPで蘇らせる,advantage_creation,72,0.5347,0.4316,1,1,1,0.2626,0.8699,0.2883,0.5972,0,0.9877,0.021232
6,5,41,5,em-28a4ccf4cbfc,ステンバーイちび蔵,fire_water,ZR,24,596,3748,4,死亡している水属性の味方全員を30%のHPで蘇らせる,advantage_creation,72,0.5069,0.4091,1,1,1,0.2308,0.8626,0.252,0.5972,0,0.9633,0.01998
7,9,42,8,em-83b1d87342f9,コン美なん吉先生,water,CR,20,882,3381,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5,0.4012,1,1,1,0.2142,0.8722,0.2374,0.5833,0,0.9865,0.019801
8,23,43,12,em-c6a0a8b51afe,ライオットうお太,water,MZR,41,3152,4175,4,2ターンの間、味方全員に水属性の敵からのダメージを75%軽減するシールドを与える,advantage_creation,72,0.5,0.3956,0.9583,1,1,0.182,0.8192,0.2176,0.3889,0,0.9034,0.017472
9,53,6,52,em-4c03ad40dce9,源のゴライコー,all,伝,75,7923,6390,4,3ターンの間、自身の攻撃力を500%増加させる,counteraction,72,0.4236,0.3254,1,1,1,0.1316,0.8182,0.157,0,0.4028,0.3846,0.00882
10,30,44,16,em-ffdcaffc4a41,雑煮入り☆うるっしー,all,ZR,36,3443,3443,4,2ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,72,0.4931,0.3933,1,1,1,0.1889,0.8187,0.2185,0.3056,0,0.9578,0.016583
