総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,39,37,59,em-22f9d46fe6f4,ウサウサ八幡,water_wind,伝,88,10872,5964,6,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.6458,0.5407,0,0,1,0.0961,0.9444,0.139,0,0,0.4,0.008375
2,40,38,9,em-70a9a07ea8d9,うさ☆八幡さま,water_wind,MZR,60,5964,5964,6,火属性の敵全員の攻撃カウントを3増加させる,ignored,72,0.5764,0.4691,0,0,1,0.0872,0.9333,0.1263,0,0,0.9177,0.018593
3,41,39,10,em-32538f7c8341,熊殺しのサンタマン,water_wind,MZR,58,6560,4345,5,敵全員の攻撃カウントを2増加させる,ignored,72,0.5556,0.4467,0,0,1,0.0894,0.9272,0.1282,0,0,0.9153,0.01809
4,42,40,69,em-05c5072dc080,橘の元祖☆みっちー,water_wind,伝,75,9798,4515,4,味方全員のスキルカウントを2減少させる,ignored,72,0.5208,0.4104,0,0,1,0.0894,0.9306,0.1259,0,0,0.3943,0.007573
5,8,41,5,em-a447724e3bc1,ヴァレサバ☆関くん,water_wind,MZR,54,4055,5759,0,1ターンの間、攻撃をリーダーに集中させる(10%カット),advantage_creation,72,0.5069,0.3948,1,1,1,0.0811,0.9217,0.1167,0.5556,0,0.9106,0.020383
6,6,42,4,em-ccfeb40e6439,更にThe★Youなリバ子,all,MZR,50,1509,5770,0,味方全員のHPを22%回復する,advantage_creation,72,0.5069,0.3982,1,1,1,0.0789,0.9172,0.1128,0.625,0,0.9082,0.020388
7,43,43,13,em-37ae218b7e9e,有砂小町,water,ZR,40,5112,5112,7,味方全員のスキルカウントを4減少させる,ignored,72,0.4792,0.3688,0,0,1,0.0722,0.9267,0.1047,0,0,0.9619,0.01698
8,44,44,14,em-05133b447edd,コメツキ,water,ZR,55,5453,5406,5,水属性の味方全員のスキルカウントを3減少させる,ignored,72,0.4583,0.3491,0,0,1,0.0778,0.9289,0.1116,0,0,0.9606,0.016728
9,2,45,8,em-0784bb7beecf,ダリア・宮子・9,water_wind,MZR,42,4771,4089,0,味方全員のHPを25%回復する,advantage_creation,72,0.5139,0.4043,1,1,1,0.0922,0.9289,0.129,0.8472,0,0.901,0.018973
10,45,46,18,em-3e2d46063b3e,なっとくん様,all,MZR,70,8026,4618,1,リーダーのスキルカウントを1減少させる,ignored,72,0.4722,0.3662,0,0,1,0.0789,0.9211,0.1109,0,0,0.8986,0.014627
11,46,10,2,em-ceb860c3dbdd,美姫お市,water_wind,MZR,60,5964,2556,0,3ターンの間、自身の攻撃力を30%増加させる,counteraction,72,0.5417,0.4307,1,1,1,0.0944,0.9278,0.134,0,0.3889,0.8961,0.020902
12,47,47,21,em-681c8662f2b6,まさか殿(ｼﾞｬｰｼﾞ),all,MZR,55,6475,3748,6,敵全員の攻撃カウントを3増加させる,ignored,72,0.4722,0.3628,0,0,1,0.0778,0.9183,0.1111,0,0,0.8937,0.014181
13,48,4,1,em-c1bbe00e5d61,ジョンは時を知らない,all,ZR,48,4771,3493,0,7ターンの間、自身の攻撃力を16%増加させる,counteraction,72,0.4931,0.3826,1,1,1,0.0806,0.9211,0.1162,0,0.5139,0.9537,0.023891
14,49,48,22,em-814151a5ca65,登別ッキー,water,ZR,35,2556,6134,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.3889,0.2841,0,0,1,0.0506,0.9111,0.0737,0,0,0.9523,0.014088
