総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,8,49,2,em-4533a7697d48,謀反人ミッツ,fire_water,MZR,60,6645,4430,3,2ターンの間、水属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,30,0.6167,0.4493,1,1,1,0.2153,0.8609,0.2647,1,0,0.92,0.018638
2,9,50,3,em-11cceded3ad2,創造主・アヌンナキ,water_wind,MZR,70,4260,5964,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,30,0.4833,0.3108,1,1,1,0.1713,0.8105,0.2178,1,0,0.9194,0.018108
3,23,51,4,em-96a3648b46e2,チョコ染めの安井さん,water,ZR,32,3646,4089,3,1ターンの間、攻撃をリーダーに集中させる(85%カット),advantage_creation,30,0.5333,0.3579,1,1,1,0.1637,0.8505,0.209,0.8667,0,0.9693,0.016539
4,37,52,7,em-f9383e2e4919,ユハンヌスのサウナー,water_wind,MZR,42,5231,3067,3,1ターンの間、水属性の味方全員にダメージを78%軽減するシールドを与える,advantage_creation,30,0.5167,0.3507,1,1,1,0.1941,0.8616,0.2318,0.6667,0,0.9181,0.014463
5,89,31,5,em-1d6b42059506,レーティッシュ凛子,water_wind,ZR,35,5623,3229,3,2ターンの間、火属性の敵に対する味方全員の攻撃力を150%増加させる,counteraction,30,0.5667,0.399,0.7667,1,1,0.188,0.8665,0.2325,0,0.3333,0.9686,0.01514
6,36,53,9,em-5d34df1253d1,氷点下のレーカさん,water,MZR,40,2044,2556,3,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,30,0.5,0.3372,1,1,1,0.111,0.8947,0.1489,0.7,0,0.9168,0.013862
7,52,54,11,em-904dc3a6cb19,ɚすぃとLulu？,water_wind,ZR,24,4260,2726,3,1ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,30,0.4833,0.3241,1,1,1,0.1898,0.8729,0.2171,0.4667,0,0.9678,0.013601
8,90,27,6,em-9d861b51bd30,波乗りキング,water,R,18,776,2582,3,1ターンの間、水属性の味方全員の攻撃力を70%増加させる,counteraction,30,0.5,0.3372,1,1,1,0.1348,0.8194,0.1653,0,0.3667,0.9994,0.015041
9,24,55,8,em-d5ea84224259,ﾌﾗﾝﾀﾞｰｽのわんわんお,water,MZR,38,5538,3190,3,2ターンの間、攻撃を自身に集中させる(68%カット),advantage_creation,30,0.4667,0.2977,1,1,1,0.1928,0.7931,0.2316,0.8333,0,0.9149,0.013945
10,7,13,1,em-dce9e83b7c07,長靴履いたなろう猫,fire_water,MZR,42,3786,2726,3,2ターンの間、味方全員の属性を風属性に変更する,adaptive,30,0.4667,0.3044,1,1,1,0.2074,0.8085,0.2438,1.0333,0.9,0.9143,0.019408
