総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,1,51,44,em-dec390a52ee6,英国ストヘン技師,water_wind,伝,70,8861,4260,1,2ターンの間、味方全員に水属性の敵からのダメージを40%軽減するシールドを与える,advantage_creation,72,0.6181,0.5076,1,1,1,0.1786,0.9352,0.2384,1.5833,0,0.4,0.009954
2,48,52,13,em-3e2d46063b3e,なっとくん様,all,MZR,70,8026,4618,1,リーダーのスキルカウントを1減少させる,ignored,72,0.5,0.3921,0,1,1,0.0902,0.899,0.1266,0,0,0.9177,0.016777
3,49,53,11,em-6262a008b5c9,脱力コンビあろま＆るる,water,ZR,38,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.4653,0.3568,0,0.3611,1,0.1021,0.8946,0.1395,0,0,0.9673,0.017037
4,50,54,18,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.4514,0.3415,0,0.3889,1,0.0867,0.8855,0.1209,0,0,0.9129,0.015635
5,51,55,17,em-814151a5ca65,登別ッキー,water,ZR,35,2556,6134,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4028,0.2955,0,0.3611,1,0.0932,0.879,0.1277,0,0,0.9646,0.016084
6,52,27,53,em-ceda64319ca1,蜜香のウミリンゴ,fire_water,伝,75,8520,5453,1,5ターンの間、風属性の敵に対する味方全員の攻撃力を25%増加させる,counteraction,72,0.5208,0.4087,0.9306,1,1,0.1148,0.8967,0.1595,0,0.3056,0.3904,0.008516
7,53,3,2,em-52a11488ce9e,新・ウオ丸くん,water,MZR,60,4294,3578,1,6ターンの間、水属性の味方全員の攻撃力を20%増加させる,counteraction,72,0.5486,0.4404,1,1,1,0.1217,0.9325,0.1671,0,0.7917,0.9058,0.026179
8,54,2,1,em-594e492a6818,ヤンなるネポムちゃん,water,ZR,50,3397,2930,1,2ターンの間、水属性の敵に対する味方全員の攻撃力を50%増加させる,counteraction,72,0.5833,0.4754,1,1,1,0.105,0.9152,0.1493,0,0.8472,0.9606,0.027904
9,55,16,4,em-872b1096af45,アシナガ,water,ZR,80,3748,6816,1,2ターンの間、自身の攻撃力を88%増加させる,counteraction,72,0.4514,0.3415,1,1,1,0.1025,0.8992,0.1415,0,0.4444,0.9592,0.020594
10,56,20,63,em-8d38e9c3aa92,オルカアタッカー虎子,water_wind,伝,70,9202,6134,1,3ターンの間、火属性の敵に対する自身の攻撃力を111%増加させる,counteraction,72,0.4931,0.3792,0.875,1,1,0.1159,0.9175,0.1615,0,0.4167,0.3826,0.007507
11,3,56,8,em-106b8d6fe4c5,ドヤ顔の女帝瑠璃,water,MZR,60,4430,4089,1,1ターンの間、水属性の味方全員に水属性の敵からのダメージを50%軽減するシールドを与える,advantage_creation,72,0.5486,0.437,1,1,1,0.1229,0.9083,0.1715,1.3472,0,0.8961,0.017844
12,9,57,5,em-313faf3b400a,バルパラ★イソ子,fire_water,ZR,36,3237,3067,1,2ターンの間、風属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.5764,0.4673,0.9306,1,1,0.1076,0.8987,0.1518,0.8056,0,0.9551,0.020273
13,39,58,24,em-898fce321115,にゅー師匠,water,CR,22,1610,4186,1,1ターンの間、攻撃を自身に集中させる(70%カット),advantage_creation,72,0.5208,0.4104,1,1,1,0.0845,0.8892,0.1187,0.2639,0,0.983,0.01433
