総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,16,34,39,em-d7873747b412,藤のフヒッティ,fire_water,伝,75,10735,3578,1,3ターンの間、自身にダメージを30%軽減するシールドを与える,advantage_creation,30,0.6167,0.4561,1,1,1,0.1278,0.9188,0.1662,0.5333,0,0.4,0.009236
2,5,35,36,em-9667a89799b5,冬の双子姫,all,伝,77,9628,4686,2,1ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,30,0.6167,0.4429,0.9,0.1,1,0.1373,0.896,0.1865,0.8,0,0.3993,0.009385
3,44,8,2,em-52b1a63b86dd,ヤマさんヤミーさん,fire,CR,27,1288,3220,1,5ターンの間、火属性の敵に対する味方全員の攻撃力を23%増加させる,counteraction,30,0.5667,0.399,1,1,1,0.1251,0.892,0.1687,0,1.0667,0.9896,0.021729
4,18,11,41,em-daac43f51729,四悪妖・鵺,all,伝,88,9542,5964,1,1ターンの間、自身の属性を水属性に変更する,adaptive,30,0.5667,0.399,1,1,1,0.1233,0.8822,0.1673,0.5,0.8667,0.3978,0.009047
5,2,6,1,em-f565b0314902,覚醒大氷怪・雪愛,fire_wind,ZR,37,4345,4515,1,2ターンの間、自身の属性を水属性に変更する,adaptive,30,0.55,0.3783,1,1,1,0.1159,0.8806,0.1592,1.2333,1.2333,0.968,0.02616
6,45,16,9,em-712bee050113,ターヌムンゴネキ,fire,MZR,35,4089,4089,2,6ターンの間、自身の攻撃力を65%増加させる,counteraction,30,0.5167,0.372,0.7667,0.2333,1,0.086,0.9,0.1161,0,0.7333,0.9155,0.017943
7,29,12,8,em-aa92178d2205,糸巻万太朗,fire,MZR,40,5623,4260,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,30,0.5333,0.371,0.6333,0.1333,1,0.1121,0.8935,0.1482,0.4667,0.8,0.9146,0.018523
8,7,36,5,em-a7fc49aa8c73,広報担当：アッシュ,fire_water,ZR,37,5112,3748,2,1ターンの間、火属性の攻撃を自身に集中させる。(70%カット),advantage_creation,30,0.5,0.3306,0.9,0.1667,1,0.1053,0.8976,0.1442,0.7667,0,0.9664,0.02018
9,6,37,4,em-86926ff7d06c,満喫♪新年にくぁう,fire,CR,24,2085,3449,1,1ターンの間、味方全員にダメージを20%軽減するシールドを与える,advantage_creation,30,0.5,0.3306,1,1,1,0.0877,0.8869,0.1223,0.8,0,0.9882,0.020468
10,10,38,6,em-59dbe02c39e1,吸血くん,fire,CR,18,1757,3067,1,1ターンの間、水属性の攻撃を自身に集中させる(90%カット),advantage_creation,30,0.4833,0.3241,0.8,1,1,0.1032,0.8861,0.1382,0.7333,0,0.988,0.019341
11,12,7,3,em-10b41d0249c9,ホタル,fire,ZR,40,4396,5163,1,1ターンの間、自身の属性を水属性に変更する,adaptive,30,0.4833,0.3241,1,1,1,0.073,0.9148,0.1041,0.6,1.2333,0.9649,0.021053
12,4,39,7,em-c37c2a529421,ディワリのｱﾗｸｼｭﾐｰ,fire,ZR,38,4771,3408,2,火属性の味方全員のHPを80%回復する,advantage_creation,30,0.4833,0.3173,0.7667,0.1333,1,0.0952,0.8677,0.1275,0.9,0,0.9643,0.019327
13,11,40,12,em-ab3947962bd3,姫騎士なコンクさん,all,MZR,60,4856,3237,1,1ターンの間、味方全員にダメージを30%軽減するシールドを与える,advantage_creation,30,0.4833,0.3108,1,1,1,0.0757,0.882,0.1055,0.7333,0,0.9091,0.016705
14,17,41,11,em-8e1d0fa65dc4,厩戸之太子大先生,fire,CR,24,2866,2447,1,火属性の味方全員のHPを20%回復する,advantage_creation,30,0.45,0.2849,1,1,1,0.0774,0.8961,0.107,0.5333,0,0.9871,0.016877
15,13,42,13,em-814e01d05463,非伝説の潮真,fire_water,MZR,60,7535,2423,1,1ターンの間、水属性の攻撃を自身に集中させる(50%カット),advantage_creation,30,0.45,0.2849,0.9333,1,1,0.0738,0.889,0.103,0.6,0,0.9073,0.01576
16,46,29,16,em-65d0268c18cf,うっす様。,fire,R,6,200,900,2,1ターンの間、水属性の敵に対する味方全員の攻撃力を100%増加させる,counteraction,30,0.45,0.2849,0.3667,0.2333,1,0.0755,0.8921,0.1005,0,0.1667,0.9982,0.014464
17,47,32,18,em-42c90dd17240,GSPS！秀郷先生,fire_water,ZR,34,3578,4601,2,2ターンの間、風属性の敵に対する自身の攻撃力を240%増加させる,counteraction,30,0.4333,0.2657,0.5,0.2,1,0.076,0.8732,0.1063,0,0.0333,0.9617,0.014187
18,48,43,20,em-f1ed908b1438,竹輪大明神,fire,N,10,493,1762,2,1ターンの間、自身の攻撃力を250%増加させる,counteraction,30,0.4333,0.2657,0.4333,0.3333,1,0.0634,0.8778,0.0892,0,0,0.9987,0.012976
19,49,23,17,em-b343077dd75f,塚井さんは4人乗り,fire,ZR,38,4294,3374,2,3ターンの間、自身の攻撃力を90%増加させる,counteraction,30,0.4167,0.2602,0.6667,0.1667,1,0.0407,0.8918,0.0583,0,0.4333,0.9607,0.014342
20,31,44,19,em-fa3191833d67,エヴァン,fire_water,CR,28,3381,2776,2,1ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,30,0.4167,0.2467,0.8333,0.3667,1,0.1026,0.8756,0.1357,0.2667,0,0.9858,0.013545
21,15,45,15,em-85da0a137fe9,北間・クララさん,fire,ZR,10,3561,629,1,自身のHPを90%回復する,advantage_creation,30,0.4167,0.2467,1,1,1,0.081,0.8327,0.1088,0.5667,0,0.9596,0.014799
22,30,9,10,em-d932b3b4e7ed,狼先生ジョン,fire,R,18,1963,2869,1,2ターンの間、自身の属性を水属性に変更する,adaptive,30,0.4,0.2414,1,1,1,0.0677,0.8915,0.0908,0.3333,1,0.9974,0.017662
23,50,46,24,em-a37b305548ef,なっとくんさん,fire,N,5,400,400,2,リーダーのスキルカウントを1減少させる,ignored,30,0.3833,0.2371,0,0.4333,1,0.0913,0.8631,0.1144,0,0,0.9984,0.011554
24,32,47,27,em-a3563f41a151,ラクダンデス隊長,fire_wind,MZR,38,4941,3578,2,1ターンの間、攻撃を自身に集中させる(70%カット),advantage_creation,30,0.3833,0.2371,0.5333,0.2,1,0.0562,0.873,0.0742,0.2667,0,0.8989,0.011345
25,51,31,22,em-640d19558093,聖なる打毬神！みるるん,fire_wind,R,19,1208,1963,2,1ターンの間、火属性の敵に対する味方全員の攻撃力を100%増加させる,counteraction,30,0.4,0.2345,0.4,0.2667,1,0.1132,0.8356,0.146,0,0.1,0.997,0.01191
26,52,48,29,em-e9a9af4ae9bc,梨豚ぴぐぺん,fire_water,R,6,500,600,2,1ターンの間、水属性の敵に対する自身の攻撃力を150%増加させる。,counteraction,30,0.4,0.2345,0.3333,0.2,1,0.0837,0.8433,0.1139,0,0,0.9969,0.010718
27,39,49,31,em-b127f99ae530,キラー・ｻﾞ・ｷﾗｰ,fire_water,MZR,55,5964,3408,2,1ターンの間、味方全員に風属性の敵からのダメージを72%軽減するシールドを与える,advantage_creation,30,0.4,0.228,0.7,0.1,1,0.0745,0.8492,0.1019,0.1667,0,0.8961,0.01015
28,40,25,21,em-acc7e76f32c6,満開☆チゥりっぷちゃん,fire_water,N,20,563,2957,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,30,0.3833,0.2227,0.4667,0.3,1,0.0898,0.8505,0.1187,0.1667,0.2667,0.998,0.012496
29,53,30,25,em-86e0d0475819,使い魔のミナヅキ,fire,CR,22,2385,3067,2,2ターンの間、風属性の味方全員の攻撃力を88%増加させる,counteraction,30,0.3833,0.2227,0.4,0.2333,1,0.0814,0.8599,0.1095,0,0.1333,0.9837,0.011376
30,43,50,37,em-6cd949ff7539,?????,fire_water,MZR,53,1842,6475,2,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,30,0.3833,0.2227,0.2333,0.0667,1,0.0795,0.8198,0.1036,0.0333,0,0.8933,0.009326
31,41,4,14,em-d0c26ab1312e,シガー☆直哉,fire_wind,CR,22,3542,2125,1,2ターンの間、自身の属性を水属性に変更する,adaptive,30,0.3833,0.2227,1,1,1,0.0495,0.8991,0.0686,0.1667,1.3333,0.9833,0.015421
32,54,28,23,em-f203cae3d671,ペーチパイセン,fire_wind,N,9,1974,1100,1,5ターンの間、自身の攻撃力を39%増加させる,counteraction,30,0.3833,0.216,1,1,1,0.0762,0.8479,0.1052,0,0.2333,0.9977,0.011631
33,55,51,40,em-4ea698949c11,侵略成功!?イカ翁,fire_water,N,20,1131,1272,2,死亡している風属性の味方全員を1%のHPで蘇らせる,advantage_creation,30,0.3833,0.216,0.2,0.2667,1,0.0736,0.8489,0.1015,0,0,0.9976,0.009176
34,14,52,26,em-f4980131820e,ﾊﾛｳｨﾝのヴラドさん,fire_water,MZR,41,4089,1757,2,1ターンの間、火属性の味方全員にダメージを72%軽減するシールドを与える,advantage_creation,30,0.3833,0.216,0.6333,0,1,0.0619,0.8704,0.0846,0.6,0,0.8895,0.011362
35,56,53,45,em-62994b487456,浪漫歌人♪晶子さん,fire,CR,25,3059,3059,2,死亡している風属性の味方全員を15%のHPで蘇らせる,advantage_creation,30,0.35,0.2003,0.3667,0.1333,1,0.0608,0.8476,0.0836,0,0,0.9823,0.008603
36,42,24,33,em-7a57f923ab2c,ありえんキャット様,fire_wind,MZR,61,6069,5622,1,1ターンの間、自身の属性を火属性に変更する,adaptive,30,0.35,0.2003,1,1,1,0.0634,0.8518,0.0834,0.1667,0.4,0.8876,0.009869
37,57,17,28,em-8660ff550c92,うどんの天使,fire,ZR,40,3067,3748,1,5ターンの間、自身の攻撃力を40%増加させる,counteraction,30,0.35,0.1931,1,1,1,0.0694,0.8562,0.0951,0,0.5,0.9511,0.01129
38,33,54,34,em-ead779b4526c,乗っとるダム制度君,fire,N,8,2115,535,2,死亡している風属性の味方全員を1%のHPで蘇らせる,advantage_creation,30,0.3333,0.1752,0.4,0.3333,1,0.0594,0.8452,0.0817,0.2667,0,0.9972,0.009775
39,58,55,46,em-344c7687cce5,アウス大先輩,fire_wind,R,17,1924,1924,2,11ターンの間、味方全員の属性を火属性に変更する,adaptive,30,0.3167,0.172,0.3,0.1667,1,0.0426,0.8306,0.058,0,0,0.9952,0.008424
40,59,33,49,em-983cb2f685ee,再びニートだ浅ちゃん,fire,MZR,40,2044,6816,2,1ターンの間、自身の攻撃力を300%増加させる,counteraction,30,0.3,0.1622,0.3333,0.1667,1,0.0511,0.8692,0.0653,0,0.0333,0.8838,0.007889
41,60,56,57,em-ad53908276ac,ピコ島ぴーこ,fire_wind,MZR,47,4007,5112,1,風属性の味方全員のHPを42%回復する,advantage_creation,4,0.625,0.1559,1,1,1,0.0828,0.9891,0.1184,0,0,0.8828,0.006708
42,61,57,52,em-629cc99564e0,帝王ヒルズ様,fire,CR,17,1867,3333,1,1ターンの間、水属性の敵に対する自身の攻撃力を300%増加させる,counteraction,4,0.625,0.1559,0.75,1,1,0.0614,0.9881,0.0919,0,0,0.9807,0.007237
43,62,58,53,em-0b273c3da2d3,ぴぐぺん＆びぐべん,fire_water,R,12,700,900,2,1ターンの間、水属性の敵に対する自身の攻撃力を150%増加させる。,counteraction,4,0.625,0.1559,0.25,1,1,0.0572,0.8889,0.0886,0,0,0.9947,0.007182
44,8,59,30,em-438753e77e6c,デロスの月陽姉弟,fire_water,MZR,41,3237,5453,2,味方全員のHPを60%回復する,advantage_creation,4,0.625,0.1559,0.75,0.5,1,0.0568,0.9868,0.0859,0.75,0,0.8799,0.010663
45,63,60,55,em-6a0e464e2855,収穫ぴよ子,fire,CR,10,1426,1304,1,1ターンの間、味方全員の属性を火属性に変更する,adaptive,4,0.625,0.1559,0.5,1,1,0.0389,0.9762,0.0614,0,0,0.98,0.006729
