総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,13,20,1,em-aa92178d2205,糸巻万太朗,fire,MZR,40,5623,4260,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,30,0.65,0.5003,1,1,1,0.1845,0.9147,0.2403,1.3333,0.6,0.92,0.020729
2,89,52,8,em-d09d2f80d34e,トマティーナ少佐,fire_water,CR,16,3748,2130,2,2ターンの間、自身の攻撃が2回連続攻撃になる,counteraction,30,0.6,0.4414,0,1,1,0.1717,0.8901,0.2236,0,0,0.9898,0.015261
3,90,11,2,em-93a9275d427c,肉食ドゥブロさん,fire_water,ZR,32,5106,3404,3,3ターンの間、火属性の敵に対する味方全員の攻撃力を100%増加させる,counteraction,30,0.5833,0.42,0.9,0.5333,1,0.1081,0.9137,0.1514,0,0.8,0.9692,0.018677
4,46,53,6,em-8de6e4494a60,称えよ☆メジェド様！,all,CR,25,2415,2415,2,1ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,30,0.5833,0.4134,1,1,1,0.1819,0.9038,0.2397,0.7333,0,0.9895,0.015972
5,49,54,7,em-9f9bdf00a915,ハンドフィッシュさん,fire,CR,27,1635,2862,3,1ターンの間、味方全員にダメージを62%軽減するシールドを与える,advantage_creation,30,0.5667,0.399,0.8,0.5667,1,0.1404,0.8566,0.1822,0.6333,0,0.9893,0.015405
6,91,49,12,em-6c215846fcb0,アン・ごろう,fire_water,N,16,1356,1189,2,1ターンの間、風属性の敵に対する味方全員の攻撃力を230%増加させる,counteraction,30,0.5667,0.399,0.7667,1,1,0.1312,0.8843,0.1787,0,0.0333,0.9997,0.014089
7,12,55,3,em-4533a7697d48,謀反人ミッツ,fire_water,MZR,60,6645,4430,3,2ターンの間、水属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,30,0.55,0.3849,0.8,0.2667,1,0.1785,0.8713,0.2288,1.3667,0,0.9158,0.01797
8,51,47,11,em-ae529aca2139,夜鳥の会会長,fire,ZR,35,3408,4260,3,1ターンの間、味方全員の属性を水属性に変更する,adaptive,30,0.55,0.3849,0.7667,0.5333,1,0.144,0.8828,0.1895,0.5667,0.1333,0.9672,0.014277
9,62,22,4,em-587d1ec0e30f,偉人さんトーマスん,fire,R,14,1359,2038,2,2ターンの間、自身の属性を水属性に変更する,adaptive,30,0.55,0.3783,1,1,1,0.1393,0.8701,0.1879,0.4333,0.5,0.9992,0.016429
10,50,56,10,em-b17b3174de7d,ネギtheフィクサー,all,ZR,45,2405,5135,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,30,0.5333,0.371,0.8,0.5333,1,0.158,0.871,0.2009,0.6333,0,0.9664,0.014669
11,48,57,16,em-a7fc49aa8c73,広報担当：アッシュ,fire_water,ZR,37,5112,3748,2,1ターンの間、火属性の攻撃を自身に集中させる。(70%カット),advantage_creation,30,0.5167,0.3645,1,1,1,0.0886,0.8845,0.1213,0.7,0,0.966,0.013186
12,47,58,13,em-7e35b72ac7e4,琵琶子ｲﾘｭｰｼﾞｮﾝ！,all,N,13,1809,1190,3,1ターンの間、味方全員にダメージを65%軽減するシールドを与える,advantage_creation,30,0.5167,0.3574,0.8333,0.5667,1,0.1377,0.8671,0.1769,0.7333,0,0.9994,0.013378
13,86,59,19,em-7b7bc6faa9ba,パティは実況勢,all,MZR,41,5623,3352,2,1ターンの間、自身にダメージを77%軽減するシールドを与える,advantage_creation,30,0.5167,0.3574,1,1,1,0.0824,0.8708,0.1128,0.1333,0,0.9116,0.01067
14,33,18,5,em-a91beec21e3d,やよいチゥりっぷ☆神,fire,N,13,2957,563,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,30,0.5167,0.3507,1,1,1,0.1221,0.8434,0.1616,0.7667,0.6667,0.9993,0.016181
15,92,17,15,em-712bee050113,ターヌムンゴネキ,fire,MZR,35,4089,4089,2,6ターンの間、自身の攻撃力を65%増加させる,counteraction,30,0.5167,0.3507,1,1,1,0.108,0.8743,0.1473,0,0.7333,0.9102,0.013259
16,20,46,9,em-4e0f06589604,新・やよいチゥりっぷ,fire,N,9,1100,200,3,1ターンの間、味方全員の属性を水属性に変更する,adaptive,30,0.5,0.3306,0.8,0.6,1,0.1198,0.8447,0.1625,1.0333,0.2,0.9991,0.015129
17,93,21,18,em-a9738b409d24,カジランガ守り隊員,fire_wind,MZR,45,7668,1533,2,1ターンの間、水属性の敵に対する味方全員の攻撃力を220%増加させる,counteraction,30,0.4833,0.3241,0.8333,1,1,0.1047,0.8603,0.138,0,0.5667,0.9088,0.011495
18,87,60,20,em-bc514db974f0,化石人骨ルーシー,fire,CR,23,3783,2173,3,死亡している水属性の味方全員を35%のHPで蘇らせる,advantage_creation,30,0.4833,0.3241,0.6667,0.5667,1,0.0935,0.8724,0.128,0.1333,0,0.9871,0.010241
19,64,61,17,em-ed21bd124ab2,牛タソ☆行進曲,fire_water,R,14,755,1812,2,2ターンの間、攻撃を自身に集中させる(30%カット,advantage_creation,30,0.4833,0.3241,1,1,1,0.0693,0.866,0.0912,0.3667,0,0.9983,0.011934
20,94,13,14,em-2d3e693a8406,ツキマシモン,all,ZR,35,3919,1704,2,2ターンの間、味方全員の攻撃力を50%増加させる,counteraction,30,0.4833,0.3173,1,1,1,0.1217,0.8304,0.1586,0,0.7667,0.9624,0.013343
21,95,62,26,em-6e1b672bdbe8,いやひこにゃん,fire,R,18,2718,1057,3,火属性の敵全員の攻撃カウントを1増加させる,ignored,30,0.4833,0.3173,0,0.5,1,0.0975,0.8605,0.1281,0,0,0.9981,0.00949
22,52,63,22,em-c37c2a529421,ディワリのｱﾗｸｼｭﾐｰ,fire,ZR,38,4771,3408,2,火属性の味方全員のHPを80%回復する,advantage_creation,30,0.4667,0.3044,1,1,1,0.0998,0.8521,0.1368,0.5333,0,0.9616,0.010103
23,96,50,28,em-d6397e37a32d,三山くまのたん,fire,CR,17,500,1900,3,1ターンの間、自身の攻撃力を200%増加させる,counteraction,30,0.4667,0.3044,0.8,0.6,1,0.0963,0.8594,0.1319,0,0.0333,0.9862,0.009344
24,14,64,63,em-b2d6a846bb36,哀哭のオオウミガラス,fire_wind,伝,75,9713,4941,2,5ターンの間、味方全員に火属性の敵からのダメージを25%軽減するシールドを与える,advantage_creation,30,0.4667,0.2977,1,1,1,0.1514,0.8453,0.1969,1.2667,0,0.3869,0.005663
25,66,65,29,em-e795d2bbe2f0,北政所ねね様,fire_wind,MZR,60,5623,4601,3,2ターンの間、風属性の攻撃を自身に集中させる(80%カット),advantage_creation,30,0.4667,0.2977,0.6333,0.3667,1,0.1309,0.8557,0.1757,0.2667,0,0.9031,0.009172
26,97,66,30,em-7c5fdd7af70d,覚醒むりょく,all,N,6,198,89,3,1ターンの間、味方全員の攻撃が2回連続攻撃になる,counteraction,30,0.4667,0.2977,0,0.6,1,0.0957,0.8231,0.1353,0,0,0.9986,0.008346
27,85,67,31,em-bca7c94c15fe,ひろしマンＲ,fire,N,10,1128,1128,2,火属性の味方全員のHPを35%回復する,advantage_creation,30,0.45,0.2849,1,1,1,0.1328,0.8578,0.1692,0.2333,0,0.9985,0.008332
28,98,32,27,em-e9a9af4ae9bc,梨豚ぴぐぺん,fire_water,R,6,500,600,2,1ターンの間、水属性の敵に対する自身の攻撃力を150%増加させる。,counteraction,30,0.45,0.2849,0.8667,1,1,0.1101,0.8247,0.1431,0,0.3333,0.9974,0.009382
29,63,34,23,em-cf71633a3be4,真・やよいチゥりっぷ,fire,N,12,1500,300,3,1ターンの間、味方全員の属性を水属性に変更する,adaptive,30,0.45,0.2849,0.7333,0.5667,1,0.0883,0.8301,0.1197,0.4333,0.2667,0.9984,0.009912
30,67,68,34,em-489782f8e31c,愛のぴよ子,fire,CR,7,1631,1993,3,水属性の味方全員のHPを100%回復する,advantage_creation,30,0.4333,0.2724,0.7,0.6,1,0.0993,0.8452,0.1262,0.2667,0,0.985,0.008124
31,99,33,24,em-5a100f5215c1,オリバーTHEトイ,fire_wind,N,6,300,600,3,2ターンの間、自身の攻撃力を50%増加させる,counteraction,30,0.4167,0.2602,0.8333,0.4333,1,0.0806,0.8723,0.1048,0,0.3333,0.9983,0.009855
32,100,69,38,em-c545b5a51997,トリニダの怪人,fire_water,R,13,4077,1057,2,リーダーのスキルカウントを2減少させる,ignored,4,0.75,0.26,0,1,1,0.337,0.8824,0.3997,0,0,0.997,0.007145
33,101,70,42,em-95a008b67c52,権現くまのたん,fire,CR,22,1030,4234,2,1ターンの間、自身の攻撃力を200%増加させる,counteraction,4,0.75,0.26,1,1,1,0.3092,0.8611,0.392,0,0,0.9845,0.006837
34,102,71,43,em-a71cd0e28586,ねぶるーさん,fire,CR,14,770,830,2,1ターンの間、風属性の敵に対する自身の攻撃力を100%増加させる,counteraction,4,0.75,0.26,0.75,1,1,0.2977,0.9063,0.3899,0,0,0.9843,0.006715
35,103,72,61,em-9fe53d26e9cb,ロイ・マタ先輩,fire,MZR,46,2726,6816,3,2ターンの間、火属性の味方全員の攻撃が2回連続攻撃になる,counteraction,4,0.75,0.26,0,0.5,1,0.298,0.9167,0.3774,0,0,0.8959,0.005923
36,104,73,51,em-01325fd9f459,いやひこさま,fire,R,16,1200,600,3,火属性の敵全員の攻撃カウントを1増加させる,ignored,4,0.75,0.26,0,0.5,1,0.2823,0.9265,0.3756,0,0,0.9966,0.006437
37,105,74,54,em-f439af6dc206,さんとくん大先生,fire,R,12,3020,755,3,水属性の敵全員の攻撃カウントを1増加させる,ignored,4,0.75,0.26,0,0.75,1,0.2974,0.9306,0.3745,0,0,0.9965,0.006275
38,106,75,58,em-fea44f2a7dd8,だが男だ彦にゃん,fire_water,R,15,2793,1132,3,火属性の味方全員のスキルカウントを1減少させる,ignored,4,0.75,0.26,0,0.5,1,0.2962,0.9167,0.3743,0,0,0.9964,0.00604
39,15,76,21,em-419c23e0ec81,新生☆ＢＴ５!!,fire_water,ZR,35,3287,3615,3,1ターンの間、味方全員に風属性の敵からのダメージを80%軽減するシールドを与える,advantage_creation,4,0.75,0.26,0.5,0.5,1,0.3029,0.8571,0.3735,1.25,0,0.9547,0.010194
40,21,77,25,em-fb5bfa8a3429,ひろしマン,fire,N,4,300,300,3,火属性の味方全員のHPを30%回復する,advantage_creation,4,0.75,0.26,1,0.75,1,0.3035,0.8971,0.3712,1,0,0.9977,0.009664
