総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,87,17,2,em-70d6edc2819a,熟練の剣闘士,fire,R,8,265,940,5,1ターンの間、火属性の敵に対する自身の攻撃力を200%増加させる,counteraction,4,0.75,0.4671,1,1,1,0.1,1,0.1471,0,0.5,1,0.016988
2,5,59,1,em-3e1bbfb34a76,芳一大師匠,fire,N,14,1128,1269,4,死亡している火属性の味方全員を20%のHPで蘇らせる,advantage_creation,4,0.625,0.38,1,1,1,0.1875,1,0.2083,1,0,1,0.02006
3,26,60,3,em-076ae15080b8,ゾウムシ,fire,ZR,40,7293,2044,7,1ターンの間、火属性の味方全員にダメージを100%軽減するシールドを与える,advantage_creation,4,0.625,0.38,0.75,0,1,0.1429,1,0.1724,0.5,0,0.9695,0.016287
4,88,61,10,em-08c1cf17f632,青竜けいび,fire,N,4,345,400,6,火属性の味方全員のHPを50%回復する,advantage_creation,4,0.625,0.38,0.75,0.75,1,0.0625,1,0.0893,0,0,0.9999,0.013521
5,50,62,7,em-c8baf5b3e504,斑鳩の太子くん,fire,ZR,36,4260,2896,4,火属性の味方全員のHPを100%回復する,advantage_creation,30,0.5,0.3242,1,1,1,0.2592,0.7405,0.2974,0.3333,0,0.9689,0.013884
6,27,63,4,em-10aded4f89d1,ゲイコツガブリムシ,fire,CR,13,820,2300,5,死亡している火属性の味方全員を20%のHPで蘇らせる,advantage_creation,30,0.4833,0.3241,0.9333,0.9333,1,0.2486,0.8494,0.2606,0.5,0,0.9894,0.015466
7,79,64,9,em-bf54cef3c3e9,タツノコくん,fire,CR,12,1058,1362,5,2ターンの間、味方全員にダメージを70%軽減するシールドを与える,advantage_creation,30,0.4833,0.3173,0.9667,0.8667,1,0.2149,0.7949,0.2448,0.2333,0,0.9893,0.013789
8,24,65,5,em-962fa89cd31d,極東恋姫☆霧子たん,fire_wind,N,15,1243,1161,5,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,30,0.45,0.2783,0.9667,0.9,1,0.2648,0.7479,0.2908,0.6667,0,0.9997,0.015276
9,80,66,13,em-b8c4235090fa,バビるわバビル君。,fire,MZR,39,5367,3441,4,3ターンの間、味方全員にダメージを55%軽減するシールドを与える,advantage_creation,30,0.4333,0.2724,1,1,1,0.1356,0.7877,0.1708,0.2333,0,0.9161,0.012207
10,89,32,8,em-b9e75bc0b1f9,わっしょいミカ先生,fire_wind,CR,20,4186,3220,5,3ターンの間、火属性の敵に対する味方全員の攻撃力を250%増加させる,counteraction,30,0.4333,0.2657,0.9667,0.8333,1,0.1833,0.6847,0.2131,0,0.3333,0.9889,0.013846
