総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,48,55,14,em-6262a008b5c9,脱力コンビあろま＆るる,water,ZR,38,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.5139,0.4078,0,0.2778,1,0.0773,0.9134,0.1115,0,0,0.97,0.017182
2,2,56,51,em-bdcce3725e8b,修験鬼ギュウちゃん,fire,伝,85,9372,5453,1,1ターンの間、味方全員に水属性の敵からのダメージを44%軽減するシールドを与える,advantage_creation,72,0.6111,0.5063,1,1,1,0.1179,0.9487,0.1668,0.9444,0,0.3981,0.008916
3,49,34,8,em-bf60c5d7bbe5,ワイン塗れのぐっすん,fire_wind,ZR,39,2453,5555,1,1ターンの間、水属性の敵に対する自身の攻撃力を200%増加させる,counteraction,72,0.5486,0.4404,1,1,1,0.1017,0.9117,0.1439,0,0.2639,0.9673,0.018369
4,16,57,12,em-563e34211286,大抵カールのせい,fire_water,MZR,50,4686,5112,1,1ターンの間、味方全員にダメージを20%軽減するシールドを与える,advantage_creation,72,0.5625,0.4564,1,1,1,0.0984,0.9301,0.1396,0.4583,0,0.9129,0.017602
5,50,35,9,em-872b1096af45,アシナガ,water,ZR,80,3748,6816,1,2ターンの間、自身の攻撃力を88%増加させる,counteraction,72,0.5139,0.406,1,1,1,0.0745,0.9166,0.107,0,0.25,0.9646,0.018219
6,4,58,6,em-53fae101e208,水海　月,water,ZR,34,3288,4260,1,1ターンの間、火属性の攻撃を自身に集中させる(80%カット),advantage_creation,72,0.5625,0.4547,1,1,1,0.1041,0.9172,0.1467,0.7361,0,0.9633,0.018734
7,9,59,5,em-bb22778026f9,吸血さん,fire,ZR,43,6645,2839,1,1ターンの間、水属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.6042,0.4981,1,1,1,0.0935,0.9379,0.1345,0.5833,0,0.9619,0.018778
8,51,24,58,em-ceda64319ca1,蜜香のウミリンゴ,fire_water,伝,75,8520,5453,1,5ターンの間、風属性の敵に対する味方全員の攻撃力を25%増加させる,counteraction,72,0.5278,0.4166,0.9028,1,1,0.0835,0.9268,0.1196,0,0.375,0.3865,0.007729
9,52,37,65,em-8d38e9c3aa92,オルカアタッカー虎子,water_wind,伝,70,9202,6134,1,3ターンの間、火属性の敵に対する自身の攻撃力を111%増加させる,counteraction,72,0.4792,0.3671,1,1,1,0.0896,0.9224,0.1278,0,0.2361,0.3846,0.006607
10,53,15,2,em-08c96cb40803,ノローニャ・パイセン,water_wind,ZR,43,5964,3410,1,5ターンの間、火属性の敵に対する味方全員の攻撃力を30%増加させる,counteraction,72,0.5625,0.4564,0.9861,1,1,0.0763,0.9323,0.1118,0,0.4444,0.9578,0.023214
11,21,36,17,em-f4025e805468,best of 長田さん,fire,MZR,50,3500,7000,1,1ターンの間、自身の属性を風属性に変更する,adaptive,72,0.4861,0.3748,0.8472,1,1,0.0794,0.9154,0.1133,0.375,0.25,0.8961,0.016001
12,54,60,34,em-3e7e7e54a83d,妖精女王ミカーンニア,fire,MZR,45,3408,4771,2,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4306,0.3221,0,0.2222,1,0.0623,0.9031,0.0908,0,0,0.8937,0.012067
13,17,61,23,em-5cd1890be20b,イーネちゃんの舟屋,water,ZR,41,3748,4771,1,1ターンの間、攻撃を自身に集中させる(60%カット),advantage_creation,72,0.5139,0.4078,1,1,1,0.0888,0.9112,0.1268,0.4167,0,0.9537,0.014912
14,55,62,39,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.4028,0.2937,0,0.1944,1,0.0767,0.8862,0.1075,0,0,0.8887,0.011402
15,5,63,63,em-dec390a52ee6,英国ストヘン技師,water_wind,伝,70,8861,4260,1,2ターンの間、味方全員に水属性の敵からのダメージを40%軽減するシールドを与える,advantage_creation,72,0.5208,0.4121,1,1,1,0.0957,0.9219,0.1352,0.7222,0,0.3726,0.007059
16,56,6,52,em-cd52b65347bc,フローラさま,fire,伝,75,11161,3408,1,2ターンの間、水属性の敵に対する自身の攻撃力を250%増加させる,counteraction,72,0.5417,0.4342,1,1,1,0.1043,0.9264,0.1465,0,0.625,0.3706,0.008847
17,37,64,45,em-4d47f8a702ed,モヘン女ダロぉ,fire,MZR,47,3374,6202,1,2ターンの間、味方全員に風属性の敵からのダメージを36%軽減するシールドを与える,advantage_creation,72,0.4861,0.3748,0.8889,1,1,0.0841,0.9086,0.1218,0.2361,0,0.8812,0.010666
18,57,25,21,em-2b584e87473c,ウルルさんのオフ曜日,water,MZR,41,2958,6816,1,5ターンの間、火属性の敵に対する自身の攻撃力を65%増加させる,counteraction,72,0.4444,0.3391,0.9861,1,1,0.0745,0.9063,0.1062,0,0.3472,0.8787,0.014945
19,7,65,20,em-418076b2d218,イシマンガリソ先輩,water,ZR,42,5367,3067,1,1ターンの間、風属性の攻撃を自身に集中させる(80%カット),advantage_creation,72,0.5694,0.4627,0.9583,1,1,0.0974,0.9247,0.1396,0.6389,0,0.9451,0.014972
20,58,10,3,em-5d696ecc61dd,カミキリ,fire,ZR,75,5845,6134,1,8ターンの間、火属性の敵に対する火属性の味方全員の攻撃力を20%増加させる,counteraction,72,0.4653,0.3551,0.9722,1,1,0.0861,0.9089,0.1231,0,0.5694,0.9437,0.020051
21,35,16,10,em-4debcfcadf66,艶奴太夫,water_wind,MZR,60,3919,5964,1,3ターンの間、自身の属性を水属性に変更する,adaptive,72,0.5417,0.4324,0.6528,1,1,0.0974,0.9255,0.1393,0.25,0.4444,0.8711,0.017738
22,59,2,1,em-594e492a6818,ヤンなるネポムちゃん,water,ZR,50,3397,2930,1,2ターンの間、水属性の敵に対する味方全員の攻撃力を50%増加させる,counteraction,72,0.5625,0.453,0.9722,1,1,0.1121,0.9323,0.1583,0,0.8056,0.9408,0.024091
23,60,4,7,em-52a11488ce9e,新・ウオ丸くん,water,MZR,60,4294,3578,1,6ターンの間、水属性の味方全員の攻撃力を20%増加させる,counteraction,72,0.5208,0.4104,1,1,1,0.088,0.927,0.1262,0,0.6667,0.8659,0.018571
24,23,66,37,em-cc1dd429dace,?????,fire_water,MZR,58,4171,4737,1,1ターンの間、味方全員に火属性の敵からのダメージを40%軽減するシールドを与える,advantage_creation,72,0.5,0.3921,0.9722,1,1,0.0797,0.9177,0.1146,0.3611,0,0.8633,0.011528
25,61,67,49,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.3681,0.2601,0,0.25,1,0.0719,0.8958,0.1017,0,0,0.9363,0.009471
26,62,19,25,em-9974d2b554c4,ｼｬﾐｯ子！シャーミー君,fire_wind,MZR,36,4652,3919,1,2ターンの間、火属性の敵に対する自身の攻撃力を80%増加させる,counteraction,72,0.4792,0.3705,0.9722,1,1,0.0856,0.9158,0.1223,0,0.4028,0.8581,0.014042
27,6,68,32,em-0e6d3baf12ca,ネギ少女じゅんちゃん,water,ZR,36,3544,3544,1,水属性の味方全員のHPを45%回復する,advantage_creation,72,0.4931,0.3878,1,1,1,0.0857,0.9204,0.1202,0.6667,0,0.9333,0.012775
28,18,69,38,em-dfbe69861ff7,餅もちにくぁうさん,fire,ZR,36,3449,3789,1,1ターンの間、味方全員にダメージを24%軽減するシールドを与える,advantage_creation,72,0.4792,0.3688,1,1,1,0.0873,0.9157,0.1236,0.4167,0,0.9318,0.01142
29,29,70,46,em-ee43bce0e25f,vにゅーさん,all,MZR,51,3567,5271,1,5ターンの間、自身にダメージを35%軽減するシールドを与える,advantage_creation,72,0.4306,0.3204,1,1,1,0.0866,0.9088,0.1214,0.3056,0,0.8501,0.010098
30,63,31,31,em-e84c5851ba6b,地下大河のルーシー,water_wind,MZR,73,7668,2641,1,4ターンの間、自身の攻撃力を50%増加させる,counteraction,72,0.4861,0.3765,1,1,1,0.0958,0.9141,0.1357,0,0.3056,0.8474,0.013052
31,64,71,55,em-c816189f2294,ブッダがやって来る！,water,R,17,1510,1510,2,火属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.4514,0.3415,0,0.3056,1,0.0811,0.8866,0.1137,0,0,0.9898,0.008679
32,65,17,28,em-6b69fff3a46d,怒るよ!!勝斧さん,water,MZR,47,6164,3748,1,6ターンの間、風属性の敵に対する自身の攻撃力を60%増加させる,counteraction,72,0.4861,0.3765,0.9444,1,1,0.081,0.9036,0.1152,0,0.4306,0.8419,0.013419
33,66,38,40,em-4f7f91fb4514,うどんの天使,water,MZR,42,3067,3748,1,5ターンの間、自身の攻撃力を40%増加させる,counteraction,72,0.4583,0.3491,1,1,1,0.0659,0.9086,0.096,0,0.2361,0.8392,0.011065
34,67,33,36,em-d95aa4fb8de0,北海！白川だるま,water_wind,ZR,45,4473,2556,1,5ターンの間、風属性の敵に対する味方全員の攻撃力を15%増加させる,counteraction,72,0.5139,0.406,0.9167,1,1,0.0754,0.9093,0.1084,0,0.2778,0.9226,0.011997
35,68,7,18,em-8b710fe84fda,モチノ・ウオ丸,water,MZR,32,3902,3254,1,8ターンの間、水属性の敵に対する水属性の味方全員の攻撃力を23%増加させる,counteraction,72,0.4722,0.3662,1,1,1,0.0849,0.9169,0.1203,0,0.625,0.8336,0.015954
36,8,8,16,em-c1c986f4f89a,爆誕！ももたろす,fire,MZR,62,4260,5964,1,1ターンの間、味方全員の属性を風属性に変更する,adaptive,72,0.4653,0.3551,0.75,1,1,0.088,0.8985,0.1254,0.6111,0.5833,0.8308,0.016443
37,13,72,50,em-68c38b69771b,ぱんつぁーぴよ子,fire_wind,MZR,28,4412,3287,1,1ターンの間、火属性の攻撃を自身に集中させる(10%カット),advantage_creation,72,0.4653,0.3568,0.9861,1,1,0.0853,0.9089,0.12,0.5,0,0.828,0.009414
38,14,73,30,em-313faf3b400a,バルパラ★イソ子,fire_water,ZR,36,3237,3067,1,2ターンの間、風属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.4931,0.3878,0.9722,1,1,0.0689,0.9177,0.0987,0.5,0,0.9162,0.013095
39,11,30,22,em-f565b0314902,覚醒大氷怪・雪愛,fire_wind,ZR,37,4345,4515,1,2ターンの間、自身の属性を水属性に変更する,adaptive,72,0.4653,0.3534,0.8333,1,1,0.0782,0.9064,0.1125,0.5417,0.3194,0.9146,0.01494
40,69,20,19,em-d1302899cad6,ナポレオーヌ一世,water,ZR,32,3512,2930,1,5ターンの間、水属性の敵に対する水属性の味方全員の攻撃力を23%増加させる,counteraction,72,0.4653,0.3534,0.9861,1,1,0.0756,0.9139,0.1088,0,0.4028,0.9129,0.015098
41,70,12,29,em-93bcb3ddcb90,蝦夷の鬼武者,fire,MZR,50,5367,4771,1,6ターンの間、火属性の敵に対する自身の攻撃力を50%増加させる,counteraction,72,0.4097,0.3066,0.9861,1,1,0.0804,0.9089,0.1125,0,0.5417,0.8166,0.013181
42,71,74,64,em-433922ef3e4e,夏至祭のぺた也君,fire_water,ZR,53,7266,2153,2,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4097,0.303,0,0.2639,1,0.0528,0.8928,0.0766,0,0,0.9096,0.00662
43,72,26,48,em-f5955c15b029,ばんば新年2026,all,MZR,60,7668,3438,1,2ターンの間、風属性の敵に対する自身の攻撃力を120%増加させる,counteraction,72,0.4653,0.3568,0.9167,1,1,0.0855,0.8981,0.1204,0,0.3472,0.8107,0.009473
44,3,75,35,em-d08c9e36ef51,地獄雀！阿蘇さん,fire,CR,17,3413,2061,1,1ターンの間、水属性の攻撃を自身に集中させる(80%カット),advantage_creation,72,0.5069,0.3964,1,1,1,0.0716,0.929,0.1054,0.8611,0,0.9627,0.011999
45,73,76,79,em-9298dde558c4,超豹！ペパりんさん,fire,MZR,30,2119,2545,2,風属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.3889,0.2806,0,0.2361,1,0.0547,0.8735,0.0785,0,0,0.8047,0.005297
46,1,77,43,em-4e2a71a8e1a6,ハチモドキアブ,water,ZR,55,5623,6100,2,死亡している水属性の味方全員を50%のHPで蘇らせる,advantage_creation,72,0.625,0.5193,0.6111,0.1528,1,0.1227,0.9326,0.1692,0.9583,0,0.9029,0.010833
