総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,43,34,58,em-22f9d46fe6f4,ウサウサ八幡,water_wind,伝,88,10872,5964,6,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.6181,0.5146,0,0,1,0.0961,0.9511,0.138,0,0,0.4,0.008453
2,44,35,59,em-05c5072dc080,橘の元祖☆みっちー,water_wind,伝,75,9798,4515,4,味方全員のスキルカウントを2減少させる,ignored,72,0.6319,0.5258,0,0,1,0.0989,0.9406,0.1435,0,0,0.3981,0.008342
3,45,36,6,em-70a9a07ea8d9,うさ☆八幡さま,water_wind,MZR,60,5964,5964,6,火属性の敵全員の攻撃カウントを3増加させる,ignored,72,0.5764,0.4708,0,0,1,0.0728,0.9439,0.1082,0,0,0.9153,0.018194
4,46,37,9,em-e394b3795363,伝説の少女キャンディ,fire_wind,MZR,50,5507,5507,7,味方全員のスキルカウントを5減少させる,ignored,72,0.5486,0.4439,0,0,1,0.0667,0.9411,0.0966,0,0,0.9129,0.017645
5,1,38,2,em-e7f75bf37d9f,あっついさん,water,MZR,40,6134,2726,0,自身のHPを60%回復する,advantage_creation,72,0.6458,0.5443,1,1,1,0.0978,0.9478,0.1414,1.1111,0,0.9106,0.022094
6,47,39,14,em-32538f7c8341,熊殺しのサンタマン,water_wind,MZR,58,6560,4345,5,敵全員の攻撃カウントを2増加させる,ignored,72,0.5625,0.4547,0,0,1,0.0844,0.9494,0.1224,0,0,0.9082,0.016773
7,48,40,17,em-7547c480c963,ウミユリーず,fire,MZR,60,4430,6475,5,味方全員のスキルカウントを2減少させる,ignored,72,0.5,0.3903,0,0,1,0.0606,0.9233,0.0894,0,0,0.9058,0.016162
8,49,41,18,em-5d34c0af44dd,白兎神★ばうあー,fire,MZR,72,3878,5487,3,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5208,0.4104,0,0,1,0.06,0.9244,0.0898,0,0,0.9034,0.015929
9,50,42,21,em-c2dc184a86c0,爆誕！さくどん,water,MZR,45,3408,4260,9,敵全員の攻撃カウントを6増加させる,ignored,72,0.5417,0.4342,0,0,1,0.06,0.9361,0.0895,0,0,0.901,0.015193
10,51,43,25,em-39a2f0d8ec72,ロードスのエルフ騎士,fire,MZR,44,4430,5623,6,味方全員のスキルカウントを4減少させる,ignored,72,0.5,0.3921,0,0,1,0.0644,0.9217,0.0941,0,0,0.8986,0.014735
11,52,44,20,em-039b9996f6f0,おろろセット先輩,fire,ZR,45,1363,5623,5,火属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.5,0.3903,0,0,1,0.0694,0.9189,0.103,0,0,0.9564,0.015318
12,8,45,7,em-f9fcb91b983d,アエネウスと弟くん,fire_water,MZR,60,4175,4175,0,2ターンの間、味方全員に火属性の敵からのダメージを15%軽減するシールドを与える,advantage_creation,72,0.5417,0.4324,1,1,1,0.0761,0.9372,0.111,0.5972,0,0.8937,0.018077
13,53,46,30,em-681c8662f2b6,まさか殿(ｼﾞｬｰｼﾞ),all,MZR,55,6475,3748,6,敵全員の攻撃カウントを3増加させる,ignored,72,0.5278,0.4218,0,0,1,0.07,0.9206,0.1017,0,0,0.8912,0.013515
14,18,47,16,em-d72497692e5c,バリ……トゥンク…王,fire_wind,MZR,41,1530,5279,0,1ターンの間、攻撃を自身に集中させる(50%カット),advantage_creation,72,0.5,0.3938,1,1,1,0.0672,0.9339,0.0976,0.3889,0,0.8887,0.016402
15,54,48,28,em-cec2f0ad9373,Dr.フォックス,water_wind,ZR,40,4089,4430,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.5,0.3921,0,0,1,0.0617,0.9272,0.0905,0,0,0.9508,0.013735
16,55,49,33,em-ffde6d61f228,有頂天☆安倍晴明,fire_wind,MZR,45,3936,4771,5,火属性の味方全員のスキルカウントを3減少させる,ignored,72,0.4861,0.38,0,0,1,0.0694,0.9256,0.1017,0,0,0.8838,0.012364
17,56,50,32,em-d6ea073b633e,鬼八先生,water,MZR,60,8861,2556,3,敵全員の攻撃カウントを1増加させる,ignored,72,0.5486,0.4404,0,0,1,0.0783,0.9411,0.1125,0,0,0.8812,0.012603
18,7,51,23,em-a447724e3bc1,ヴァレサバ☆関くん,water_wind,MZR,54,4055,5759,0,1ターンの間、攻撃をリーダーに集中させる(10%カット),advantage_creation,72,0.4792,0.3688,1,1,1,0.0711,0.9289,0.1032,0.6389,0,0.8787,0.014983
19,6,52,19,em-0784bb7beecf,ダリア・宮子・9,water_wind,MZR,42,4771,4089,0,味方全員のHPを25%回復する,advantage_creation,72,0.5069,0.4053,1,1,1,0.0828,0.9411,0.1178,0.7361,0,0.8762,0.015337
20,5,53,24,em-f2a813466bbe,The★Youなリバ子,all,MZR,50,5770,3113,0,自身のHPを77%回復する,advantage_creation,72,0.5417,0.4342,1,1,1,0.0739,0.9406,0.1088,0.7778,0,0.8736,0.014938
21,57,54,36,em-8d98226e5962,玉稜の首領・たまうー,fire_wind,ZR,29,3067,4260,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.4861,0.3782,0,0,1,0.06,0.92,0.0884,0,0,0.9422,0.011568
22,58,55,38,em-f3ce9865b46f,BeasT5,water,ZR,38,4116,4664,7,水属性の敵全員の攻撃カウントを5増加させる,ignored,72,0.4653,0.3551,0,0,1,0.0694,0.9161,0.101,0,0,0.9408,0.011234
23,59,10,10,em-2b9338d5254c,電撃のびゃ子,fire,MZR,58,2641,6219,0,2ターンの間、水属性の敵に対する自身の攻撃力を39%増加させる,counteraction,72,0.4375,0.3332,0.9861,1,1,0.0528,0.9294,0.0773,0,0.4028,0.8659,0.017543
24,60,3,1,em-c1bbe00e5d61,ジョンは時を知らない,all,ZR,48,4771,3493,0,7ターンの間、自身の攻撃力を16%増加させる,counteraction,72,0.5069,0.3999,1,1,1,0.0622,0.9289,0.0915,0,0.5,0.9378,0.022406
25,21,56,34,em-73652bbd630f,ツノザヤ君とｱｲｺﾃﾞｼｮ,water,MZR,60,2044,5112,0,1ターンの間、味方全員に水属性の敵からのダメージを20%軽減するシールドを与える,advantage_creation,72,0.4653,0.3534,1,1,1,0.0639,0.9194,0.0933,0.375,0,0.8607,0.011882
26,61,57,46,em-1e8ec25622df,切間・ンジャロさん,fire_wind,MZR,39,5871,3442,4,リーダーのスキルカウントを4減少させる,ignored,72,0.4722,0.3628,0,0,1,0.0639,0.9233,0.0938,0,0,0.8581,0.009733
27,4,58,27,em-7f6d8a20493b,寝起きのクラリス,fire,MZR,60,7668,1704,0,自身のHPを60%回復する,advantage_creation,72,0.5486,0.4422,1,1,1,0.0733,0.9394,0.107,0.9722,0,0.8554,0.013804
28,9,11,8,em-4784572b893f,シントラーのリスボン,fire,MZR,32,5680,3786,0,1ターンの間、自身の属性を風属性に変更する,adaptive,72,0.5139,0.4026,0.8889,1,1,0.0661,0.9217,0.0972,0.5972,0.4028,0.8527,0.018057
29,28,59,37,em-42b503c8643c,姉上と青コリくん,fire_water,MZR,48,3322,3322,0,1ターンの間、味方全員に火属性の敵からのダメージを20%軽減するシールドを与える,advantage_creation,72,0.4861,0.38,1,1,1,0.0561,0.9406,0.0823,0.25,0,0.8501,0.011469
30,14,17,22,em-03ca4c2f4e9d,勝手にストゥッツさん,fire_wind,MZR,51,6560,3786,0,1ターンの間、自身の属性を風属性に変更する,adaptive,72,0.5069,0.3999,0.875,1,1,0.0556,0.9356,0.0825,0.4444,0.2778,0.8474,0.015152
31,62,60,48,em-49cfaec18be0,富士五子ＢＴ５,water,CR,20,2415,2737,6,敵全員の攻撃カウントを3増加させる,ignored,72,0.4722,0.3662,0,0,1,0.0528,0.9194,0.0774,0,0,0.9717,0.009487
32,63,8,3,em-b6adaf9bf556,こうせえっつう女中,fire_water,CR,17,805,2898,0,5ターンの間、リーダーの攻撃力を20%増加させる,counteraction,72,0.4792,0.3722,1,1,1,0.0656,0.9206,0.0947,0,0.4167,0.971,0.020274
33,64,61,61,em-4e3940289203,スーパー軍師兵衛ズ,fire_water,MZR,60,7838,2385,3,水属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4792,0.3705,0,0,1,0.0561,0.935,0.083,0,0,0.8392,0.008051
34,65,62,54,em-a66d3edc0ac1,水戸Come On!,water,ZR,38,3493,3237,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.4514,0.3449,0,0,1,0.0589,0.9278,0.0854,0,0,0.9226,0.008809
35,66,2,4,em-d1a3ff650b2f,メテオ大好きっこ,fire,CR,26,4669,3229,0,2ターンの間、自身の攻撃力を10%増加させる,counteraction,72,0.4583,0.3562,1,1,1,0.0572,0.935,0.0834,0,0.5694,0.969,0.019893
36,67,63,60,em-f53bffc021ea,曲弾動物ウーミン,fire,ZR,33,2999,3544,5,味方全員のスキルカウントを2減少させる,ignored,72,0.4306,0.3204,0,0,1,0.0528,0.9206,0.0785,0,0,0.9194,0.008153
37,68,1,13,em-70f1d39031ed,うにうにする虎,fire_wind,MZR,50,6816,681,0,1ターンの間、水属性の敵に対する自身の攻撃力を1513%増加させる,counteraction,72,0.5417,0.4291,0.9861,1,1,0.09,0.9256,0.1302,0,0.7917,0.828,0.017167
38,15,9,12,em-7fe8d05d0c62,艶やかヤッコ,water_wind,ZR,30,3135,3408,0,2ターンの間、自身の属性を水属性に変更する,adaptive,72,0.5208,0.4121,0.7361,1,1,0.0544,0.9306,0.0814,0.4028,0.4167,0.9162,0.017186
39,69,22,31,em-ceb860c3dbdd,美姫お市,water_wind,MZR,60,5964,2556,0,3ターンの間、自身の攻撃力を30%増加させる,counteraction,72,0.4583,0.3474,1,1,1,0.0678,0.9339,0.0974,0,0.2222,0.8223,0.012743
40,19,64,45,em-c4c6b3b17960,青コリくんは怒らない,water,ZR,24,2350,3834,0,1ターンの間、味方全員に火属性の敵からのダメージを20%軽減するシールドを与える,advantage_creation,72,0.4236,0.318,1,1,1,0.0561,0.9217,0.0817,0.3889,0,0.9129,0.009811
41,16,65,53,em-2f0a120135a2,神降ろし！宮子様,fire,MZR,24,3578,3152,0,味方全員のHPを25%回復する,advantage_creation,72,0.4444,0.3338,1,1,1,0.0628,0.9217,0.0912,0.4028,0,0.8166,0.008926
42,70,66,69,em-433922ef3e4e,夏至祭のぺた也君,fire_water,ZR,53,7266,2153,2,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4514,0.3432,0,0,1,0.0483,0.9211,0.0714,0,0,0.9096,0.006959
43,12,67,40,em-285a6b18bfb1,いろはの曙ちゃん,fire_water,CR,18,2705,2705,0,自身のHPを50%回復する,advantage_creation,72,0.4444,0.3446,1,1,1,0.0517,0.9311,0.0759,0.4722,0,0.9634,0.010999
44,71,68,67,em-3a859cb07c11,こんぴらさん先輩,water,CR,25,2898,2898,10,敵全員の攻撃カウントを5増加させる,ignored,72,0.4167,0.3123,0,0,1,0.0544,0.915,0.0795,0,0,0.9627,0.006997
45,10,12,26,em-5d063141c6e0,ブルーフェイス姐さん,water_wind,MZR,33,3919,4260,0,2ターンの間、自身の属性を水属性に変更する,adaptive,72,0.4792,0.3758,0.7083,1,1,0.065,0.9311,0.0929,0.5417,0.4028,0.8047,0.014116
46,72,69,65,em-0ba3ddcc384c,雛段芸人☆さくらんず,all,R,16,1510,1887,5,味方全員のスキルカウントを2減少させる,ignored,72,0.4444,0.3373,0,0,1,0.0606,0.9156,0.0874,0,0,0.984,0.00753
47,73,70,80,em-21f078527946,マノすん博士,fire,MZR,40,4771,3408,7,火属性の敵全員の攻撃カウントを6増加させる,ignored,72,0.3958,0.2916,0,0,1,0.0517,0.9189,0.0757,0,0,0.7987,0.005427
48,29,71,47,em-2ddce7bebb05,ツノザヤ君は握手ﾁｭｳ,water,ZR,27,37,3023,0,2ターンの間、味方全員に水属性の敵からのダメージを9%軽減するシールドを与える,advantage_creation,72,0.4306,0.3238,0.9861,1,1,0.0556,0.9083,0.081,0.2361,0,0.8994,0.009641
49,22,72,44,em-9b1b7dceab8e,ブダ山ペスト太郎,all,MZR,40,6305,2044,0,2ターンの間、自身にダメージを20%軽減するシールドを与える,advantage_creation,72,0.4514,0.3449,1,1,1,0.0522,0.9261,0.0768,0.3611,0,0.7926,0.01001
50,20,73,39,em-0e45f68a7bc6,ツノザヤ君は腕ﾌﾘﾁｭｳ,water,CR,27,34,2688,0,2ターンの間、味方全員に水属性の敵からのダメージを8%軽減するシールドを与える,advantage_creation,72,0.4375,0.3297,0.9861,1,1,0.0583,0.9228,0.0853,0.3889,0,0.9582,0.011111
51,74,4,15,em-414540146c27,びぐべん選手,fire,CR,30,3220,1610,0,1ターンの間、水属性の敵に対する自身の攻撃力を450%増加させる,counteraction,72,0.4722,0.3645,0.9861,1,1,0.0622,0.9189,0.0899,0,0.5,0.9575,0.016545
