総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,1,47,1,em-4e2a71a8e1a6,ハチモドキアブ,water,ZR,55,5623,6100,2,死亡している水属性の味方全員を50%のHPで蘇らせる,advantage_creation,72,0.625,0.5193,1,1,1,0.1654,0.9351,0.2221,0.9444,0,0.97,0.023529
2,56,48,9,em-814151a5ca65,登別ッキー,water,ZR,35,2556,6134,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4722,0.3628,0,1,1,0.0971,0.8801,0.1332,0,0,0.9687,0.017404
3,3,49,4,em-a02f06328adf,ゼネコン大公,water,MZR,60,6134,2726,2,1ターンの間、攻撃を自身に集中させる(77%カット),advantage_creation,72,0.5625,0.4564,1,1,1,0.1436,0.9133,0.1884,0.8611,0,0.9153,0.020928
4,57,50,14,em-6262a008b5c9,脱力コンビあろま＆るる,water,ZR,38,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.4444,0.3356,0,1,1,0.1206,0.8625,0.1605,0,0,0.966,0.016435
5,58,34,69,em-a06f040c9490,冬の加奈多パレード,water,伝,80,9542,5282,2,3ターンの間、自身の攻撃力を150%増加させる,counteraction,72,0.4861,0.3731,1,1,1,0.1463,0.8774,0.191,0,0.2361,0.3924,0.007236
6,13,51,65,em-9667a89799b5,冬の双子姫,all,伝,77,9628,4686,2,1ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5,0.3903,1,1,1,0.1354,0.9047,0.177,0.5833,0,0.3904,0.007541
7,59,52,21,em-3e7e7e54a83d,妖精女王ミカーンニア,fire,MZR,45,3408,4771,2,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4583,0.3457,0,1,1,0.1082,0.8609,0.1465,0,0,0.9058,0.014274
8,60,24,7,em-1e9e4475c353,ゲラー･ｻﾞ･ｸﾞﾗﾃﾞｨｴｲﾀｰ,fire_wind,MZR,55,3408,5964,2,1ターンの間、水属性の敵に対する味方全員の攻撃力を181%増加させる,counteraction,72,0.4583,0.3544,0.9861,1,1,0.11,0.8981,0.1437,0,0.3194,0.9034,0.017678
9,15,20,2,em-f3be7c12380c,魔女ランダ,water,MZR,44,3067,5623,2,2ターンの間、味方全員の属性を水属性に変更する,adaptive,72,0.4722,0.3611,0.9722,1,1,0.1085,0.8769,0.148,0.5417,0.3472,0.901,0.022072
10,61,53,22,em-814b464a2192,ナナホシ,fire,ZR,50,5044,5044,3,味方全員のスキルカウントを1減少させる,ignored,72,0.4236,0.3198,0,0.5,1,0.0769,0.8805,0.1045,0,0,0.9578,0.014092
11,62,17,5,em-712bee050113,ターヌムンゴネキ,fire,MZR,35,4089,4089,2,6ターンの間、自身の攻撃力を65%増加させる,counteraction,72,0.4931,0.3826,1,1,1,0.0997,0.8869,0.1393,0,0.3611,0.8961,0.018205
12,30,54,24,em-438753e77e6c,デロスの月陽姉弟,fire_water,MZR,41,3237,5453,2,味方全員のHPを60%回復する,advantage_creation,72,0.4375,0.3297,1,1,1,0.1171,0.8765,0.1525,0.3056,0,0.8937,0.013924
13,63,16,13,em-37e222cb9f2b,いんばーぬたん,water,MZR,53,3748,4771,2,2ターンの間、水属性の敵に対する水属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.4583,0.3457,1,1,1,0.1058,0.8755,0.1434,0,0.375,0.8912,0.016577
14,18,55,19,em-454ebee4a0cd,3人はフォニピュア,all,MZR,60,4941,3578,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.4861,0.3765,1,1,1,0.1264,0.8839,0.1704,0.5139,0,0.8887,0.014511
15,64,45,30,em-983cb2f685ee,再びニートだ浅ちゃん,fire,MZR,40,2044,6816,2,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.3958,0.2934,1,1,1,0.0857,0.8598,0.1142,0,0.1111,0.8862,0.012402
16,65,21,10,em-d138d4e46038,きぬたン,water_wind,ZR,48,3067,4771,2,8ターンの間、味方全員の攻撃力を18%増加させる,counteraction,72,0.4444,0.3338,1,1,1,0.1257,0.8665,0.1648,0,0.3472,0.9494,0.017129
