総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,1,51,1,em-4e2a71a8e1a6,ハチモドキアブ,water,ZR,55,5623,6100,2,死亡している水属性の味方全員を50%のHPで蘇らせる,advantage_creation,72,0.7361,0.6412,1,1,1,0.2008,0.9704,0.2682,1.375,0,0.97,0.022195
2,49,52,15,em-6262a008b5c9,脱力コンビあろま＆るる,water,ZR,38,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.5903,0.4889,0,1,1,0.0977,0.9276,0.1376,0,0,0.9687,0.016532
3,50,30,6,em-3c2628783368,すまぁとヤスマサニキ,fire,MZR,50,4260,5623,2,2ターンの間、水属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.6042,0.4963,0.9861,1,1,0.1216,0.9189,0.1704,0,0.2222,0.9153,0.018648
4,51,23,4,em-37e222cb9f2b,いんばーぬたん,water,MZR,53,3748,4771,2,2ターンの間、水属性の敵に対する水属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.6111,0.5081,1,1,1,0.1256,0.9435,0.1712,0,0.2639,0.9129,0.019426
5,13,53,11,em-438753e77e6c,デロスの月陽姉弟,fire_water,MZR,41,3237,5453,2,味方全員のHPを60%回復する,advantage_creation,72,0.5972,0.4935,1,1,1,0.1448,0.9289,0.1917,0.5556,0,0.9106,0.017413
6,30,54,68,em-b2d6a846bb36,哀哭のオオウミガラス,fire_wind,伝,75,9713,4941,2,5ターンの間、味方全員に火属性の敵からのダメージを25%軽減するシールドを与える,advantage_creation,72,0.6111,0.5011,0.9722,1,1,0.1423,0.9185,0.1938,0.375,0,0.3904,0.006978
7,52,55,28,em-5d34c0af44dd,白兎神★ばうあー,fire,MZR,72,3878,5487,3,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5486,0.4439,0,0.5,1,0.1133,0.9133,0.1545,0,0,0.9058,0.013644
8,53,42,22,em-983cb2f685ee,再びニートだ浅ちゃん,fire,MZR,40,2044,6816,2,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.5556,0.445,1,1,1,0.1117,0.9054,0.1546,0,0.1389,0.9034,0.014388
9,54,56,26,em-814151a5ca65,登別ッキー,water,ZR,35,2556,6134,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5208,0.4139,0,1,1,0.113,0.9086,0.1521,0,0,0.9592,0.013735
10,55,26,12,em-28c6b952551d,海の昇竜貫,water,ZR,33,4601,3408,2,3ターンの間、自身の攻撃力を110%増加させる,counteraction,72,0.6111,0.5045,1,1,1,0.1456,0.9308,0.1974,0,0.25,0.9578,0.017275
11,22,57,19,em-a7fc49aa8c73,広報担当：アッシュ,fire_water,ZR,37,5112,3748,2,1ターンの間、火属性の攻撃を自身に集中させる。(70%カット),advantage_creation,72,0.5972,0.4917,0.9861,1,1,0.1486,0.9384,0.1961,0.4167,0,0.9564,0.015342
12,23,21,5,em-cf78c5cc3134,オタテカモ次郎,all,CR,28,4186,3059,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,72,0.6181,0.5128,0.9861,1,1,0.1286,0.9248,0.1796,0.4167,0.2917,0.9836,0.019147
13,56,34,74,em-a06f040c9490,冬の加奈多パレード,water,伝,80,9542,5282,2,3ターンの間、自身の攻撃力を150%増加させる,counteraction,72,0.5417,0.4342,1,1,1,0.1099,0.9266,0.1502,0,0.2083,0.3767,0.006345
14,27,58,24,em-95e1d74be5b6,Ｈ・Ｆ・ウーマン,water,ZR,47,6305,3748,2,1ターンの間、攻撃を自身に集中させる(70%カット),advantage_creation,72,0.5833,0.4789,1,1,1,0.1211,0.9326,0.1636,0.3889,0,0.9523,0.013954
15,11,59,17,em-b8168a7a90ca,大杉に願いを☆ミ,water_wind,ZR,39,5129,3067,2,1ターンの間、水属性の攻撃を自身に集中させる(77%カット),advantage_creation,72,0.6042,0.4963,0.9861,1,1,0.1496,0.9284,0.1991,0.5833,0,0.9508,0.015761
