総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,2,46,1,em-83b1d87342f9,コン美なん吉先生,water,CR,20,882,3381,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.6181,0.5241,1,1,1,0.2332,0.9097,0.2687,0.7083,0,0.99,0.022403
2,14,47,5,em-11f22e87203d,骨喰　花蟲,fire,MZR,60,2300,5708,4,死亡している火属性の味方全員を60%のHPで蘇らせる,advantage_creation,72,0.5347,0.4297,0.9861,1,1,0.2313,0.8543,0.2663,0.4167,0,0.9177,0.01882
3,52,17,56,em-4c03ad40dce9,源のゴライコー,all,伝,75,7923,6390,4,3ターンの間、自身の攻撃力を500%増加させる,counteraction,72,0.5069,0.4035,1,1,1,0.2175,0.8119,0.2541,0,0.1667,0.3962,0.008297
4,8,48,7,em-b5e0f2fbff78,養老のバッカス,water,MZR,65,6475,3408,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5556,0.4538,1,1,1,0.28,0.8955,0.3068,0.5,0,0.9129,0.018621
5,53,18,2,em-d295de1e4086,海の日シスターズ♪,fire_water,ZR,40,3823,4657,4,3ターンの間、水属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.5417,0.4396,1,1,1,0.1794,0.8175,0.2238,0,0.1528,0.9646,0.021103
6,29,49,14,em-b8c4235090fa,バビるわバビル君。,fire,MZR,39,5367,3441,4,3ターンの間、味方全員にダメージを55%軽減するシールドを与える,advantage_creation,72,0.5486,0.4422,1,1,1,0.2638,0.8167,0.3003,0.2083,0,0.9082,0.016888
7,3,50,9,em-a81a753351d9,戸定梨香,all,MZR,28,3216,3534,4,死亡している味方全員を7%のHPで蘇らせる,advantage_creation,72,0.5347,0.4353,0.9861,1,1,0.2243,0.8874,0.2525,0.5694,0,0.9058,0.018048
8,54,26,10,em-84d3175a9388,コン勝神☆くー様,fire,MZR,48,3809,7024,4,3ターンの間、火属性の味方全員の攻撃力を130%増加させる,counteraction,72,0.4514,0.3467,1,1,1,0.1694,0.7874,0.2029,0,0.1111,0.9034,0.017791
9,55,51,29,em-7547c480c963,ウミユリーず,fire,MZR,60,4430,6475,5,味方全員のスキルカウントを2減少させる,ignored,72,0.4583,0.3526,0,0.8056,1,0.1667,0.7756,0.2069,0,0,0.901,0.012907
10,35,52,17,em-ad82a61bcc2a,ｺﾄﾖﾛ!巳ーちゃん様,all,MZR,55,6901,3451,4,2ターンの間、味方全員にダメージを66%軽減するシールドを与える,advantage_creation,72,0.5208,0.4139,1,1,1,0.2261,0.7936,0.2645,0.1806,0,0.8986,0.015997
11,56,29,18,em-7941e8376c00,堕楽・ぴよボロス,fire,ZR,46,756,7572,4,5ターンの間、自身の攻撃力を120%増加させる,counteraction,72,0.4167,0.3197,1,1,1,0.1212,0.8132,0.1461,0,0.0972,0.9564,0.015958
12,57,12,8,em-f89a98dd9893,大魔神！せいタン降臨,water,MZR,48,2044,6305,4,4ターンの間、水属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.4375,0.3407,1,1,1,0.1407,0.8444,0.164,0,0.1944,0.8937,0.018335
13,9,53,16,em-955edfecd83b,天晴！ぶんぶくん,fire,ZR,22,1883,1162,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5556,0.4538,1,1,1,0.2406,0.8861,0.2761,0.5,0,0.9537,0.016274
14,58,54,36,em-70a9a07ea8d9,うさ☆八幡さま,water_wind,MZR,60,5964,5964,6,火属性の敵全員の攻撃カウントを3増加させる,ignored,72,0.4514,0.3467,0,0.4306,1,0.1637,0.7946,0.197,0,0,0.8887,0.011327
