総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,60,18,2,em-c46238c7c677,ケラ,fire,ZR,70,3067,7157,3,2ターンの間、火属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.5625,0.4619,1,1,1,0.1566,0.9029,0.1964,0,0.2083,0.97,0.022481
2,61,10,4,em-a85045965911,まさか殿(マジ),all,MZR,100,7463,6628,3,4ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.5694,0.4663,1,1,1,0.1786,0.9274,0.2269,0,0.3056,0.9177,0.021031
3,62,1,1,em-32dd2642183e,ハイパーハンギョジン,fire,MZR,60,5889,3996,3,2ターンの間、味方全員の攻撃力を78%増加させる,counteraction,72,0.6111,0.5028,1,1,1,0.2078,0.9088,0.2634,0,0.4444,0.9153,0.025745
4,63,19,7,em-276d7f996bbe,竜也エボリューション,fire,MZR,49,2044,6305,3,2ターンの間、自身の攻撃力を333%増加させる,counteraction,72,0.5556,0.4484,1,1,1,0.1445,0.897,0.19,0,0.2083,0.9129,0.019543
5,10,37,11,em-41b8799b7505,まおーちゃん,fire,MZR,50,3748,4941,3,死亡している水属性の味方全員を33%のHPで蘇らせる,advantage_creation,72,0.5833,0.4737,0.9722,1,1,0.1995,0.9128,0.2542,0.6111,0,0.9106,0.018487
6,64,3,3,em-f33de53ee597,遊無給(ニート)な小町,all,MZR,100,7327,5623,3,1ターンの間、味方全員の攻撃力を200%増加させる,counteraction,72,0.5486,0.4422,1,1,1,0.1599,0.905,0.2078,0,0.4028,0.9082,0.022072
7,22,38,55,em-33880cee5e60,三貴子ツクヨミ,water_wind,伝,75,10735,4686,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5625,0.453,1,1,1,0.1826,0.8928,0.231,0.4167,0,0.3885,0.008093
8,9,39,12,em-5d34df1253d1,氷点下のレーカさん,water,MZR,40,2044,2556,3,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.6181,0.5183,1,1,1,0.1795,0.931,0.2291,0.6667,0,0.9034,0.01817
9,65,25,14,em-98730869df6a,朱染めの夏炎・朱雀,fire,MZR,70,5282,6475,3,2ターンの間、風属性の敵に対する味方全員の攻撃力を200%増加させる,counteraction,72,0.5694,0.4627,0.8194,1,1,0.1599,0.9098,0.2067,0,0.1806,0.901,0.015925
10,12,40,10,em-11cceded3ad2,創造主・アヌンナキ,water_wind,MZR,70,4260,5964,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5069,0.4017,1,1,1,0.1722,0.903,0.214,0.5694,0,0.8986,0.018814
11,18,41,73,em-748c1a866dbc,Hey Yeah 清盛,fire_wind,伝,75,11417,2896,3,1ターンの間、攻撃を自身に集中させる(77%カット),advantage_creation,72,0.5903,0.4853,1,1,1,0.1858,0.8956,0.2346,0.4444,0,0.3806,0.006534
12,28,42,17,em-f7f78d464e92,ウミウサーヌ,all,MZR,60,3408,4601,3,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,72,0.5347,0.4316,1,1,1,0.1692,0.8987,0.211,0.3611,0,0.8937,0.014485
13,66,5,5,em-b27009a57b71,架けろきしわだっしー,fire_wind,MZR,49,1559,6672,3,3ターンの間、自身の攻撃力を255%増加させる,counteraction,72,0.4792,0.3722,1,1,1,0.1382,0.879,0.1808,0,0.3333,0.8912,0.020455
14,67,22,13,em-80894fcaa10c,とんこつ神！博多美子,water,ZR,40,4089,5350,3,3ターンの間、水属性の味方全員の攻撃力を50%増加させる,counteraction,72,0.5139,0.406,1,1,1,0.1355,0.8886,0.1777,0,0.1944,0.9523,0.016071
