総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,2,49,2,em-4e2a71a8e1a6,ハチモドキアブ,water,ZR,55,5623,6100,2,死亡している水属性の味方全員を50%のHPで蘇らせる,advantage_creation,72,0.6389,0.5359,1,1,1,0.164,0.9359,0.2135,1.1111,0,0.97,0.022254
2,57,23,6,em-1e9e4475c353,ゲラー･ｻﾞ･ｸﾞﾗﾃﾞｨｴｲﾀｰ,fire_wind,MZR,55,3408,5964,2,1ターンの間、水属性の敵に対する味方全員の攻撃力を181%増加させる,counteraction,72,0.5208,0.4157,0.9861,1,1,0.098,0.9045,0.1335,0,0.3472,0.9177,0.018817
3,3,50,1,em-6f409bf9b5bd,素敵なステチュさん,fire_wind,N,14,211,2115,2,2ターンの間、水属性の味方全員にダメージを70%軽減するシールドを与える,advantage_creation,72,0.625,0.5193,0.9861,1,1,0.1309,0.9224,0.1786,1.0556,0,0.9996,0.024243
4,36,51,61,em-b2d6a846bb36,哀哭のオオウミガラス,fire_wind,伝,75,9713,4941,2,5ターンの間、味方全員に火属性の敵からのダメージを25%軽減するシールドを与える,advantage_creation,72,0.5347,0.4334,0.9861,1,1,0.1048,0.9061,0.1426,0.4306,0,0.3943,0.007816
5,17,52,8,em-6cd949ff7539,?????,fire_water,MZR,53,1842,6475,2,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,72,0.5,0.3974,1,1,1,0.0971,0.9111,0.1327,0.5972,0,0.9106,0.0177
6,58,32,5,em-d138d4e46038,きぬたン,water_wind,ZR,48,3067,4771,2,8ターンの間、味方全員の攻撃力を18%増加させる,counteraction,72,0.5278,0.42,1,1,1,0.1336,0.9084,0.179,0,0.2639,0.9633,0.018988
7,14,53,11,em-438753e77e6c,デロスの月陽姉弟,fire_water,MZR,41,3237,5453,2,味方全員のHPを60%回復する,advantage_creation,72,0.5139,0.4132,1,1,1,0.1212,0.9039,0.1578,0.6389,0,0.9058,0.016413
8,18,54,10,em-a11a3441fd8e,レンネルアルケニー,fire_wind,MZR,43,2896,3919,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5486,0.4404,1,1,1,0.1275,0.9142,0.1702,0.5972,0,0.9034,0.016417
9,59,55,25,em-814151a5ca65,登別ッキー,water,ZR,35,2556,6134,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4375,0.3388,0,1,1,0.0725,0.8728,0.1001,0,0,0.9592,0.013697
10,60,45,28,em-beaaa8c15744,カメハメハワイ大王,water_wind,MZR,50,3059,5879,2,1ターンの間、火属性の味方全員の攻撃力を120%増加させる,counteraction,72,0.4861,0.3782,0.9861,1,1,0.0966,0.9069,0.134,0,0.0833,0.8986,0.013436
