総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,41,40,52,em-22f9d46fe6f4,ウサウサ八幡,water_wind,伝,88,10872,5964,6,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.6736,0.5726,0,0,1,0.0956,0.9689,0.1393,0,0,0.4,0.0083
2,2,41,2,em-0784bb7beecf,ダリア・宮子・9,water_wind,MZR,42,4771,4089,0,味方全員のHPを25%回復する,advantage_creation,72,0.6528,0.5472,1,1,1,0.0989,0.9528,0.1449,0.9861,0,0.9177,0.023113
3,10,42,7,em-a447724e3bc1,ヴァレサバ☆関くん,water_wind,MZR,54,4055,5759,0,1ターンの間、攻撃をリーダーに集中させる(10%カット),advantage_creation,72,0.5833,0.4772,1,1,1,0.0833,0.9622,0.1207,0.6389,0,0.9153,0.02104
4,42,43,16,em-ffde6d61f228,有頂天☆安倍晴明,fire_wind,MZR,45,3936,4771,5,火属性の味方全員のスキルカウントを3減少させる,ignored,72,0.5833,0.4789,0,0,1,0.0894,0.9578,0.128,0,0,0.9129,0.01773
5,43,44,15,em-37ae218b7e9e,有砂小町,water,ZR,40,5112,5112,7,味方全員のスキルカウントを4減少させる,ignored,72,0.5556,0.452,0,0,1,0.0844,0.9483,0.1207,0,0,0.9646,0.017842
6,44,17,5,em-2b9338d5254c,電撃のびゃ子,fire,MZR,58,2641,6219,0,2ターンの間、水属性の敵に対する自身の攻撃力を39%増加させる,counteraction,72,0.5417,0.4342,1,1,1,0.0711,0.9411,0.1047,0,0.3194,0.9082,0.021333
7,45,45,21,em-3e2d46063b3e,なっとくん様,all,MZR,70,8026,4618,1,リーダーのスキルカウントを1減少させる,ignored,72,0.5625,0.453,0,0,1,0.0856,0.9594,0.1239,0,0,0.9058,0.016096
8,46,2,1,em-c1bbe00e5d61,ジョンは時を知らない,all,ZR,48,4771,3493,0,7ターンの間、自身の攻撃力を16%増加させる,counteraction,72,0.6181,0.5128,1,1,1,0.085,0.9556,0.1245,0,0.7361,0.9606,0.027999
9,47,46,18,em-cec2f0ad9373,Dr.フォックス,water_wind,ZR,40,4089,4430,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.5694,0.4593,0,0,1,0.0678,0.9439,0.1003,0,0,0.9592,0.016999
10,48,47,24,em-32538f7c8341,熊殺しのサンタマン,water_wind,MZR,58,6560,4345,5,敵全員の攻撃カウントを2増加させる,ignored,72,0.5694,0.4576,0,0,1,0.0817,0.9456,0.12,0,0,0.8986,0.014727
11,49,48,22,em-8d98226e5962,玉稜の首領・たまうー,fire_wind,ZR,29,3067,4260,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.5694,0.461,0,0,1,0.0739,0.9467,0.1085,0,0,0.9564,0.015578
12,50,49,68,em-05c5072dc080,橘の元祖☆みっちー,water_wind,伝,75,9798,4515,4,味方全員のスキルカウントを2減少させる,ignored,72,0.5417,0.4324,0,0,1,0.0911,0.945,0.1317,0,0,0.3786,0.005991
13,51,50,25,em-f3ce9865b46f,BeasT5,water,ZR,38,4116,4664,7,水属性の敵全員の攻撃カウントを5増加させる,ignored,72,0.5347,0.4316,0,0,1,0.0578,0.9411,0.086,0,0,0.9537,0.014571
14,52,51,27,em-6262a008b5c9,脱力コンビあろま＆るる,water,ZR,38,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.5,0.3903,0,0,1,0.0617,0.9367,0.0912,0,0,0.9523,0.014391
15,53,5,3,em-ceb860c3dbdd,美姫お市,water_wind,MZR,60,5964,2556,0,3ターンの間、自身の攻撃力を30%増加させる,counteraction,72,0.5972,0.4935,1,1,1,0.0917,0.9583,0.1324,0,0.5694,0.8862,0.02289
16,54,14,8,em-490281caead8,にくぁう羽子板・辰,fire_water,MZR,36,3449,3449,0,6ターンの間、風属性の敵に対する自身の攻撃力を24%増加させる,counteraction,72,0.6111,0.5045,0.8611,1,1,0.0867,0.9589,0.1266,0,0.4167,0.8838,0.020381
17,55,52,30,em-abcae044297d,ラ・ショー・ドさん,fire_water,MZR,44,5453,3424,5,風属性の敵全員の攻撃カウントを3増加させる,ignored,72,0.5486,0.4387,0,0,1,0.07,0.9378,0.1028,0,0,0.8812,0.012623
18,56,53,32,em-27802083d7f5,チュニスさん,fire_wind,MZR,50,5964,3919,4,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5208,0.4157,0,0,1,0.0656,0.945,0.0954,0,0,0.8787,0.011891
19,57,13,10,em-b6adaf9bf556,こうせえっつう女中,fire_water,CR,17,805,2898,0,5ターンの間、リーダーの攻撃力を20%増加させる,counteraction,72,0.5764,0.4673,1,1,1,0.075,0.9439,0.1103,0,0.4583,0.9793,0.019959
20,1,54,20,em-e7f75bf37d9f,あっついさん,water,MZR,40,6134,2726,0,自身のHPを60%回復する,advantage_creation,72,0.5764,0.4708,1,1,1,0.0956,0.9572,0.1372,1.1528,0,0.8736,0.016181
21,13,55,29,em-f9fcb91b983d,アエネウスと弟くん,fire_water,MZR,60,4175,4175,0,2ターンの間、味方全員に火属性の敵からのダメージを15%軽減するシールドを与える,advantage_creation,72,0.5278,0.4166,1,1,1,0.0717,0.9428,0.105,0.5417,0,0.8711,0.012838
22,58,56,38,em-c2dc184a86c0,爆誕！さくどん,water,MZR,45,3408,4260,9,敵全員の攻撃カウントを6増加させる,ignored,72,0.5,0.3921,0,0,1,0.0589,0.9428,0.0865,0,0,0.8685,0.010569
23,59,57,40,em-eb57ed2cb1f2,ペパりんズクッキング,fire,MZR,60,6305,3237,3,風属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.5278,0.4218,0,0,1,0.0683,0.9439,0.1002,0,0,0.8659,0.010284
