総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,5,41,4,em-eec45136fb23,鋼の肝臓を持つ童子,wind,MZR,60,1704,7497,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4236,0.3254,0.9861,1,1,0.1623,0.8228,0.1851,0.6111,0,0.92,0.020736
2,9,42,3,em-83b1d87342f9,コン美なん吉先生,water,CR,20,882,3381,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5069,0.4091,1,1,1,0.1851,0.8798,0.2148,0.5556,0,0.9894,0.021327
3,12,43,5,em-ad82a61bcc2a,ｺﾄﾖﾛ!巳ーちゃん様,all,MZR,55,6901,3451,4,2ターンの間、味方全員にダメージを66%軽減するシールドを与える,advantage_creation,72,0.5139,0.406,1,1,1,0.174,0.8025,0.2156,0.5,0,0.9153,0.020461
4,40,44,9,em-34ff44ed1803,富士さんは魔女,water,ZR,42,5112,4260,4,死亡している水属性の味方全員を10%のHPで蘇らせる,advantage_creation,72,0.4583,0.3581,0.9583,1,1,0.1301,0.8361,0.1596,0.25,0,0.966,0.017456
5,2,45,7,em-89867a1b17eb,ゴッホさんとおこﾀﾞﾘｱ,wind,ZR,25,3158,3220,4,1ターンの間、攻撃を自身に集中させる(90%カット),advantage_creation,72,0.4653,0.3603,1,1,1,0.2032,0.8128,0.2439,0.6806,0,0.9646,0.019468
6,26,46,10,em-b5317027555c,森神ブーナッド,wind,ZR,36,4941,3408,4,風属性の味方全員のHPを100%回復する,advantage_creation,72,0.4722,0.3611,1,1,1,0.1545,0.7485,0.1967,0.3472,0,0.9633,0.017377
7,46,47,16,em-31da7ca7be23,安倍晴明,wind,ZR,40,3919,4566,4,死亡している風属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4375,0.3369,0.8889,1,1,0.1478,0.8279,0.1726,0.1667,0,0.9619,0.01534
8,35,48,14,em-28a4ccf4cbfc,ステンバーイちび蔵,fire_water,ZR,24,596,3748,4,死亡している水属性の味方全員を30%のHPで蘇らせる,advantage_creation,72,0.4167,0.3197,1,1,1,0.1347,0.8344,0.1552,0.2639,0,0.9606,0.015899
9,56,12,6,em-d295de1e4086,海の日シスターズ♪,fire_water,ZR,40,3823,4657,4,3ターンの間、水属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.375,0.2747,1,1,1,0.1382,0.7743,0.1635,0,0.25,0.9592,0.020287
10,57,23,11,em-294f61da0084,Ｃ・Ｃ☆電車姫,fire_water,CR,22,3741,1973,4,3ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.4375,0.335,1,1,1,0.1373,0.7918,0.1681,0,0.1944,0.9848,0.017282
11,58,31,15,em-0e72749fac67,たこ焼きーナ師匠,wind,R,8,561,2446,4,4ターンの間、自身の攻撃力を100%増加させる,counteraction,72,0.4028,0.3085,1,1,1,0.1097,0.8126,0.1311,0,0.1528,0.9968,0.015692
12,59,5,2,em-13eb68eee59d,マーサイ兄さん,wind,ZR,34,4260,3834,4,3ターンの間、風属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.375,0.2786,1,1,1,0.0974,0.7336,0.1225,0,0.3611,0.9551,0.021679
13,27,49,17,em-c6a0a8b51afe,ライオットうお太,water,MZR,41,3152,4175,4,2ターンの間、味方全員に水属性の敵からのダメージを75%軽減するシールドを与える,advantage_creation,72,0.3889,0.2896,0.9167,1,1,0.1059,0.7427,0.1341,0.3472,0,0.8912,0.015213
14,60,1,1,em-f119f767f457,アダム＆エバ,fire_water,ZR,50,5112,4260,4,2ターンの間、味方全員の攻撃力を100%増加させる,counteraction,72,0.3403,0.254,1,1,1,0.0779,0.8026,0.0924,0,0.625,0.9523,0.022486
15,43,50,25,em-ff5428a9ceca,アブラムシ,wind,ZR,30,5112,3408,4,死亡している風属性の味方全員を25%のHPで蘇らせる,advantage_creation,72,0.3819,0.2822,0.9583,1,1,0.1318,0.7715,0.1566,0.1944,0,0.9508,0.013065
16,61,27,22,em-7d756ba8373e,謹賀新年のびゃこ,fire_wind,MZR,47,2300,6219,4,3ターンの間、水属性の敵に対する自身の攻撃力を999%増加させる,counteraction,72,0.3125,0.2187,0.9583,1,1,0.1033,0.7188,0.1219,0,0.1667,0.8838,0.013331
17,16,51,19,em-bccc8308e871,ぶうやれギュウちゃん,wind,ZR,34,3919,5112,5,死亡している風属性の味方全員を77%のHPで蘇らせる,advantage_creation,72,0.5347,0.4353,0.9306,0.875,1,0.1817,0.8895,0.2183,0.4583,0,0.948,0.014894
18,36,52,32,em-e6110f879f18,ユーコ隊,all,MZR,24,3408,2044,4,死亡している風属性の味方全員を20%のHPで蘇らせる,advantage_creation,72,0.4028,0.3009,0.9583,1,1,0.1296,0.8023,0.16,0.2639,0,0.8787,0.012069
19,13,53,27,em-c87499b64151,ラパヌイ先生,fire_water,MZR,45,6441,3067,4,6ターンの間、攻撃を自身に集中させる(50%カット),advantage_creation,72,0.3611,0.2581,1,1,1,0.1475,0.7436,0.1754,0.4861,0,0.8762,0.012712
