総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,4,36,2,em-eec45136fb23,鋼の肝臓を持つ童子,wind,MZR,60,1704,7497,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5764,0.4726,0.9722,1,1,0.2615,0.8688,0.3017,0.6111,0,0.92,0.021714
2,5,37,50,em-ef36b9b34984,外道丸☆酒呑童子,wind,伝,88,8179,7668,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5556,0.452,1,1,1,0.2221,0.8742,0.2618,0.5972,0,0.3981,0.0092
3,63,27,61,em-4c03ad40dce9,源のゴライコー,all,伝,75,7923,6390,4,3ターンの間、自身の攻撃力を500%増加させる,counteraction,72,0.5486,0.4422,1,1,1,0.2063,0.8345,0.245,0,0.0972,0.3962,0.007771
4,64,17,1,em-13eb68eee59d,マーサイ兄さん,wind,ZR,34,4260,3834,4,3ターンの間、風属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.5764,0.4726,1,1,1,0.2175,0.8105,0.262,0,0.1389,0.966,0.02213
5,6,38,4,em-b5e0f2fbff78,養老のバッカス,water,MZR,65,6475,3408,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5694,0.47,0.9722,1,1,0.2623,0.8882,0.296,0.5694,0,0.9106,0.01958
6,27,39,5,em-31da7ca7be23,安倍晴明,wind,ZR,40,3919,4566,4,死亡している風属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5208,0.4175,0.9722,1,1,0.241,0.8619,0.2751,0.3333,0,0.9633,0.019085
7,7,40,6,em-d0639c20e6b1,ユーコ☆宇宙,all,MZR,24,4260,2556,4,死亡している風属性の味方全員を25%のHPで蘇らせる,advantage_creation,72,0.5694,0.4663,0.9583,1,1,0.2408,0.88,0.2779,0.5556,0,0.9058,0.018627
8,30,41,10,em-9898cb7ba23e,富士さんは魔女,wind,MZR,45,5112,4260,4,死亡している風属性の味方全員を10%のHPで蘇らせる,advantage_creation,72,0.5208,0.4157,0.9444,1,1,0.2115,0.8437,0.2516,0.3194,0,0.9034,0.016008
9,46,42,20,em-c87499b64151,ラパヌイ先生,fire_water,MZR,45,6441,3067,4,6ターンの間、攻撃を自身に集中させる(50%カット),advantage_creation,72,0.5417,0.4377,1,1,1,0.1583,0.8282,0.2004,0.1389,0,0.901,0.014372
10,15,43,9,em-64fa899f397f,ダル飯☆杏,water,MZR,44,5896,3340,4,2ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,72,0.5208,0.4175,1,1,1,0.2396,0.8001,0.2756,0.4306,0,0.8986,0.016516
11,2,44,68,em-962f1faafed7,三貴子アマテラス,fire_water,伝,75,10309,5112,5,死亡している味方全員を20%のHPで蘇らせる,advantage_creation,72,0.6667,0.5697,0.9306,0.8333,1,0.344,0.9198,0.3869,0.75,0,0.3806,0.007214
12,32,45,17,em-337e85c2cd90,ユーコ☆スターダスト,all,MZR,60,6053,4354,4,死亡している風属性の味方全員を40%のHPで蘇らせる,advantage_creation,72,0.4861,0.3836,0.9722,1,1,0.2086,0.8804,0.2383,0.2917,0,0.8937,0.014589
13,16,46,8,em-f49b19428b58,ちび丸のハロウィン,fire_water,CR,17,255,2896,4,死亡している水属性の味方全員を30%のHPで蘇らせる,advantage_creation,72,0.5,0.3974,1,1,1,0.2125,0.8787,0.2445,0.4306,0,0.983,0.016785
