総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,10,41,50,em-ef36b9b34984,外道丸☆酒呑童子,wind,伝,88,8179,7668,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5556,0.452,1,1,1,0.2194,0.8781,0.2613,0.5694,0,0.4,0.009226
2,2,42,3,em-a81a753351d9,戸定梨香,all,MZR,28,3216,3534,4,死亡している味方全員を7%のHPで蘇らせる,advantage_creation,72,0.6181,0.5146,1,1,1,0.2961,0.8645,0.3376,0.7917,0,0.9177,0.021224
3,18,43,4,em-31da7ca7be23,安倍晴明,wind,ZR,40,3919,4566,4,死亡している風属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5486,0.4439,0.9861,1,1,0.2196,0.8749,0.2573,0.4306,0,0.9673,0.020769
4,60,27,7,em-623023f3cb8c,嫁劇！くーにゃん,wind,MZR,50,2556,6816,4,2ターンの間、風属性の味方全員の攻撃力を160%増加させる,counteraction,72,0.4861,0.3873,1,1,1,0.1626,0.8311,0.1973,0,0.125,0.9129,0.018706
5,36,44,11,em-d0639c20e6b1,ユーコ☆宇宙,all,MZR,24,4260,2556,4,死亡している風属性の味方全員を25%のHPで蘇らせる,advantage_creation,72,0.5694,0.4682,1,1,1,0.1692,0.8763,0.2145,0.2639,0,0.9106,0.017057
6,14,45,5,em-83b1d87342f9,コン美なん吉先生,water,CR,20,882,3381,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5417,0.4359,1,1,1,0.2362,0.8694,0.2714,0.5278,0,0.9871,0.019767
7,30,46,9,em-ff5428a9ceca,アブラムシ,wind,ZR,30,5112,3408,4,死亡している風属性の味方全員を25%のHPで蘇らせる,advantage_creation,72,0.5417,0.4414,0.9861,1,1,0.2047,0.8853,0.2397,0.3472,0,0.9619,0.017549
8,7,47,6,em-28a4ccf4cbfc,ステンバーイちび蔵,fire_water,ZR,24,596,3748,4,死亡している水属性の味方全員を30%のHPで蘇らせる,advantage_creation,72,0.5208,0.4157,1,1,1,0.2791,0.864,0.3053,0.6389,0,0.9606,0.018877
9,16,48,10,em-34ff44ed1803,富士さんは魔女,water,ZR,42,5112,4260,4,死亡している水属性の味方全員を10%のHPで蘇らせる,advantage_creation,72,0.5278,0.4236,0.9583,1,1,0.2351,0.8446,0.2702,0.4444,0,0.9592,0.017121
10,24,49,15,em-e6110f879f18,ユーコ隊,all,MZR,24,3408,2044,4,死亡している風属性の味方全員を20%のHPで蘇らせる,advantage_creation,72,0.5625,0.4638,0.9722,1,1,0.2108,0.8786,0.2452,0.375,0,0.8986,0.016062
