総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,3,35,2,em-32ef1535a66a,ハバキたん,fire_wind,MZR,60,6816,4260,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.4861,0.3854,1,1,1,0.1256,0.9103,0.1596,0.6944,0,0.92,0.024039
2,57,2,1,em-89f674ec8b42,ハクさん隊長,wind,CR,25,2737,3059,3,1ターンの間、味方全員の攻撃力を100%増加させる,counteraction,72,0.5347,0.4353,1,1,1,0.1506,0.888,0.19,0,0.375,0.9894,0.025613
3,2,36,4,em-d5ea84224259,ﾌﾗﾝﾀﾞｰｽのわんわんお,water,MZR,38,5538,3190,3,2ターンの間、攻撃を自身に集中させる(68%カット),advantage_creation,72,0.5278,0.4236,1,1,1,0.1711,0.8896,0.2165,0.75,0,0.9153,0.020721
4,18,37,7,em-904dc3a6cb19,ɚすぃとLulu？,water_wind,ZR,24,4260,2726,3,1ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,72,0.5417,0.4324,1,1,1,0.1682,0.877,0.2127,0.4028,0,0.966,0.019457
5,58,10,3,em-fe89d9d421f3,竜也エボリューション,wind,ZR,45,2044,6305,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.4444,0.3427,1,1,1,0.0784,0.8893,0.1067,0,0.25,0.9646,0.023051
6,20,38,5,em-11cceded3ad2,創造主・アヌンナキ,water_wind,MZR,70,4260,5964,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.4514,0.3449,1,1,1,0.0811,0.8534,0.114,0.375,0,0.9082,0.020572
7,35,39,13,em-fcf6ec919e80,ｱﾙﾊﾟ力のお兄(父)さん,water_wind,N,10,763,2205,3,味方全員のHPを40%回復する,advantage_creation,72,0.5486,0.4422,1,1,1,0.1336,0.8769,0.1765,0.2639,0,0.9988,0.017148
8,13,40,6,em-4533a7697d48,謀反人ミッツ,fire_water,MZR,60,6645,4430,3,2ターンの間、水属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,72,0.4653,0.3621,1,1,1,0.1142,0.8676,0.1489,0.4722,0,0.9034,0.019848
9,59,11,8,em-801d7ddfee5b,3年ε組！エレナ先生,wind,MZR,43,4430,4260,3,2ターンの間、水属性の味方全員の攻撃力を150%増加させる,counteraction,72,0.4861,0.3818,0.9583,1,1,0.1166,0.8873,0.153,0,0.2361,0.901,0.018724
10,22,41,19,em-52de8bb54262,ボビンちゃん,water,MZR,33,3748,4771,3,1ターンの間、味方全員にダメージを66%軽減するシールドを与える,advantage_creation,72,0.4583,0.3544,1,1,1,0.118,0.8648,0.1509,0.3611,0,0.8986,0.015341
11,12,42,59,em-33880cee5e60,三貴子ツクヨミ,water_wind,伝,75,10735,4686,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4444,0.3427,1,1,1,0.1161,0.8835,0.1461,0.4861,0,0.3806,0.007833
12,15,43,10,em-b17b3174de7d,ネギtheフィクサー,all,ZR,45,2405,5135,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4375,0.3297,1,1,1,0.1156,0.8672,0.1521,0.4583,0,0.9551,0.018454
13,60,14,9,em-e2c8365ae02e,ɔリバーくん,fire_wind,N,10,704,1689,3,2ターンの間、自身の攻撃力を100%増加させる,counteraction,72,0.5278,0.4254,1,1,1,0.1393,0.8992,0.1787,0,0.2222,0.9977,0.018667
14,25,44,20,em-6c2ea8631e0d,深海美少年モヅルン,fire_water,MZR,37,5964,2385,3,2ターンの間、風属性の攻撃を自身に集中させる(85%カット),advantage_creation,72,0.4931,0.3933,1,1,1,0.0995,0.923,0.1328,0.3194,0,0.8887,0.015091
15,53,45,24,em-bc2106c87bcd,?????,water,ZR,15,511,2811,3,5ターンの間、自身にダメージを55%軽減するシールドを与える,advantage_creation,72,0.4931,0.3896,1,1,1,0.134,0.8674,0.1736,0.125,0,0.9508,0.013421
16,28,46,21,em-7380c7ba233b,大崎どんと先輩,wind,ZR,37,4771,3408,3,2ターンの間、風属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,72,0.4722,0.368,1,1,1,0.1233,0.8882,0.1616,0.3056,0,0.9494,0.014832
17,21,47,27,em-15545bc62fe7,幽霊烏賊図,water,MZR,60,3408,4260,3,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4514,0.3522,1,1,1,0.1095,0.8874,0.1369,0.375,0,0.8812,0.013236
18,61,12,14,em-80894fcaa10c,とんこつ神！博多美子,water,ZR,40,4089,5350,3,3ターンの間、水属性の味方全員の攻撃力を50%増加させる,counteraction,72,0.4306,0.3274,1,1,1,0.0721,0.8639,0.0995,0,0.2361,0.9466,0.017022
19,45,48,29,em-6193e7af4d97,がうがうは考える,water,MZR,44,1704,5964,3,3ターンの間、味方全員に風属性の敵からのダメージを66%軽減するシールドを与える,advantage_creation,72,0.4306,0.3293,0.9028,1,1,0.1006,0.8783,0.133,0.2222,0,0.8762,0.013033
20,46,49,37,em-4efe36123302,輝け☆椛マン！,water,ZR,35,4260,3408,3,水属性の味方全員のHPを50%回復する,advantage_creation,72,0.4722,0.368,1,1,1,0.1078,0.867,0.1445,0.2083,0,0.9437,0.011814
21,62,1,11,em-5f311c45014a,パーントゥ大先生,water_wind,MZR,37,2409,4819,3,1ターンの間、味方全員の攻撃力を150%増加させる,counteraction,72,0.4306,0.3274,1,1,1,0.1102,0.8778,0.1397,0,0.5556,0.8711,0.01789
22,43,50,32,em-c3ea022d7d2f,にゅーさん,water,CR,12,500,1900,3,1ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,72,0.5069,0.4017,1,1,1,0.1407,0.8756,0.1801,0.2361,0,0.9775,0.012443
23,47,51,43,em-81078d011501,年齢不詳！エンゼル様,all,MZR,22,2215,3237,3,水属性の味方全員のHPを111%回復する,advantage_creation,72,0.4722,0.3662,1,1,1,0.1247,0.8719,0.1624,0.2083,0,0.8659,0.01023
24,36,52,23,em-558066e14c81,ダブル・ブロッコリー,water_wind,CR,33,2595,2436,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4861,0.3818,1,1,1,0.1309,0.8779,0.1686,0.2639,0,0.9762,0.013596
25,31,53,28,em-68afa2dec462,みどりのたけしマン,water_wind,CR,23,2592,2432,3,3ターンの間、味方全員にダメージを40%軽減するシールドを与える,advantage_creation,72,0.4931,0.386,1,1,1,0.1324,0.8583,0.1699,0.2917,0,0.9756,0.013232
26,63,5,16,em-b27009a57b71,架けろきしわだっしー,fire_wind,MZR,49,1559,6672,3,3ターンの間、自身の攻撃力を255%増加させる,counteraction,72,0.3819,0.2803,1,1,1,0.0673,0.8566,0.091,0,0.3194,0.8581,0.016262
27,17,54,26,em-48fc0bb31337,踊る☆なまずおじさん,water,MZR,60,5793,2130,3,2ターンの間、味方全員に風属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.5139,0.4096,0.9306,1,1,0.1208,0.882,0.1608,0.4167,0,0.8554,0.013247
28,64,15,18,em-9ac3c0929f90,オコオコ,fire_wind,CR,11,1704,1704,3,2ターンの間、水属性の味方全員の攻撃力を233%増加させる,counteraction,72,0.5069,0.4017,0.9583,1,1,0.1463,0.8978,0.1858,0,0.2222,0.9736,0.015395
29,37,55,44,em-75c1af17d152,浴衣美人な日女路嬢,water,ZR,38,5623,3748,3,風属性の味方全員のHPを180%回復する,advantage_creation,72,0.4792,0.3722,0.8889,1,1,0.1299,0.8706,0.1682,0.2639,0,0.9303,0.010119
30,26,56,38,em-4352c1e3cc20,恋する☆にいがタン,wind,CR,19,4508,1610,3,2ターンの間、水属性の攻撃を自身に集中させる。(70%カット),advantage_creation,72,0.5,0.3921,0.9861,1,1,0.1347,0.8843,0.1771,0.3194,0,0.9723,0.011449
31,65,6,17,em-9ec6297ea6ca,バスてとにゃん,fire_wind,MZR,38,4260,4771,3,2ターンの間、水属性の味方全員の攻撃力を250%増加させる,counteraction,72,0.4236,0.3235,0.9722,1,1,0.0843,0.8608,0.1108,0,0.3194,0.8447,0.015868
32,66,8,12,em-8561e29b5d2e,まんまんちゃん,water,R,12,1524,1682,3,2ターンの間、風属性の敵に対する味方全員の攻撃力を200%増加させる,counteraction,72,0.5,0.3993,0.9306,1,1,0.1361,0.8806,0.1722,0,0.2639,0.9894,0.017389
33,67,31,39,em-1661134d99fb,魔女っ子ruruとlulu,wind,CR,19,2898,2898,3,1ターンの間、風属性の敵に対する味方全員の攻撃力を100%増加させる。,counteraction,72,0.4861,0.3818,0.9028,1,1,0.12,0.8346,0.1575,0,0.0694,0.9703,0.011248
34,68,57,54,em-c3c3a8e92b71,仮面のいはと先生,water_wind,CR,25,2095,3063,3,水属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.4444,0.3409,0,1,1,0.1031,0.8788,0.1367,0,0,0.9697,0.008438
35,69,9,15,em-93a9275d427c,肉食ドゥブロさん,fire_water,ZR,32,5106,3404,3,3ターンの間、火属性の敵に対する味方全員の攻撃力を100%増加させる,counteraction,72,0.5,0.3956,0.7639,1,1,0.1057,0.8863,0.1435,0,0.2639,0.921,0.016295
36,24,58,25,em-8b0ee22a5cd7,ドナドナう皮,all,R,26,1676,1664,3,2ターンの間、攻撃を自身に集中させる(60%カット),advantage_creation,72,0.4722,0.3662,1,1,1,0.0977,0.869,0.1299,0.3472,0,0.988,0.013401
37,34,59,34,em-0de053498de9,犬ひらり屋,wind,CR,25,3542,1771,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4583,0.3544,1,1,1,0.1038,0.9002,0.135,0.2778,0,0.9676,0.012082
38,27,60,51,em-5d34df1253d1,氷点下のレーカさん,water,MZR,40,2044,2556,3,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4444,0.3427,0.9861,1,1,0.087,0.9037,0.1177,0.3194,0,0.8252,0.009184
39,6,61,90,em-748c1a866dbc,Hey Yeah 清盛,fire_wind,伝,75,11417,2896,3,1ターンの間、攻撃を自身に集中させる(77%カット),advantage_creation,72,0.4306,0.3274,1,1,1,0.1078,0.8603,0.1378,0.625,0,0.3208,0.003991
40,70,17,31,em-280cb07103f9,あわわ子大師匠,wind,CR,18,2898,2898,3,1ターンの間、水属性の敵に対する味方全員の攻撃力を150%増加させる,counteraction,72,0.4375,0.335,0.9583,1,1,0.1228,0.8696,0.1548,0,0.2083,0.9655,0.012622
41,71,18,33,em-f9894daec60a,ひきやまんさん先輩,wind,CR,16,1209,1267,3,1ターンの間、風属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.4722,0.368,1,1,1,0.1135,0.8692,0.1453,0,0.2083,0.9648,0.012397
42,72,62,70,em-d0ab149939aa,製鉄所★澤先輩,fire_water,CR,24,5313,1771,3,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4583,0.3526,0,1,1,0.1187,0.8605,0.1525,0,0,0.9641,0.007043
43,32,63,50,em-7f906b3752a5,華麗なびわ子たん,water,N,10,1213,1190,3,1ターンの間、味方全員に風属性の敵からのダメージを80%軽減するシールドを与える,advantage_creation,72,0.4861,0.3818,0.9306,1,1,0.1476,0.8623,0.1812,0.2917,0,0.9911,0.009251
44,16,64,36,em-76e8610f4ab5,ラリベラ大先輩,wind,R,22,2265,2265,3,2ターンの間、水属性の味方全員にダメージを75%軽減するシールドを与える,advantage_creation,72,0.4514,0.3449,0.9444,1,1,0.1175,0.874,0.1538,0.4306,0,0.9848,0.011911
45,41,65,57,em-d51ded51621f,華麗なる塚ジェンヌ,fire_wind,R,13,1684,1676,3,死亡している水属性の味方全員を13%のHPで蘇らせる,advantage_creation,72,0.4514,0.3522,0.9861,1,1,0.1121,0.8823,0.1439,0.25,0,0.9844,0.008265
46,73,3,30,em-4c7896c435d3,宮司の尊氏公,wind,MZR,48,2556,3036,3,2ターンの間、自身の攻撃力を800%増加させる,counteraction,72,0.4167,0.3159,1,1,1,0.0482,0.86,0.0714,0,0.3472,0.8017,0.012791
47,74,66,81,em-eb039b6519a5,古代のウルファマン,wind,MZR,53,7364,3067,3,水属性の味方全員のスキルカウントを3減少させる,ignored,72,0.4097,0.3084,0,1,1,0.0949,0.8392,0.1263,0,0,0.7987,0.005223
48,75,32,46,em-3ea6ac9a0933,オリバーWITHソー,fire_wind,N,8,400,800,3,2ターンの間、自身の攻撃力を75%増加させる,counteraction,72,0.4653,0.3621,1,1,1,0.1061,0.8502,0.1446,0,0.0556,0.9899,0.00992
49,76,67,73,em-d4681ac22bb8,フランク,wind,CR,16,2093,2737,4,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4097,0.3103,0,0.7361,1,0.1021,0.8573,0.1279,0,0,0.959,0.005988
50,77,68,77,em-a66d3edc0ac1,水戸Come On!,water,ZR,38,3493,3237,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.3889,0.2915,0,0.7222,1,0.0933,0.8481,0.1159,0,0,0.8959,0.005485
51,48,69,68,em-7e35b72ac7e4,琵琶子ｲﾘｭｰｼﾞｮﾝ！,all,N,13,1809,1190,3,1ターンの間、味方全員にダメージを65%軽減するシールドを与える,advantage_creation,72,0.4375,0.3332,1,1,1,0.1113,0.879,0.1456,0.2083,0,0.9892,0.007111
52,78,22,41,em-1a8cab078d61,イグナシオさんミニ,wind,R,14,2567,1812,3,1ターンの間、水属性の敵に対する自身の攻撃力を999%増加させる,counteraction,72,0.4306,0.3274,0.9722,1,1,0.1044,0.8666,0.1373,0,0.1667,0.9815,0.010838
53,79,33,55,em-6cd60ff1e38a,ひきやまんさん,wind,CR,12,815,817,3,1ターンの間、風属性の味方全員の攻撃力を60%増加させる,counteraction,72,0.4514,0.3432,1,1,1,0.1043,0.8427,0.1401,0,0.0417,0.9559,0.008399
54,38,70,93,em-94f677409ee2,月甲のルナタスピス,water,伝,75,10224,4543,3,3ターンの間、攻撃を自身に集中させる(33%カット),advantage_creation,72,0.3403,0.2477,1,1,1,0.0581,0.838,0.0776,0.2639,0,0.2838,0.002212
55,49,71,56,em-5f9efdc805e5,呼んでますトムさん,water_wind,N,15,1269,1269,3,3ターンの間、水属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.4167,0.3159,0.9861,1,1,0.1189,0.8618,0.1464,0.2083,0,0.9881,0.008373
56,5,72,42,em-7f4209b23c36,狐狗狸コックス,wind,CR,15,805,4025,4,死亡している風属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5764,0.4726,0.8472,0.7917,1,0.1602,0.9174,0.2052,0.6389,0,0.9536,0.010332
57,80,73,82,em-ce7e2e4f30af,らん坊,water,R,8,580,626,4,火属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4167,0.3178,0,0.6944,1,0.0965,0.8616,0.1212,0,0,0.9793,0.005168
58,81,16,40,em-1d6b42059506,レーティッシュ凛子,water_wind,ZR,35,5623,3229,3,2ターンの間、火属性の敵に対する味方全員の攻撃力を150%増加させる,counteraction,72,0.4236,0.318,0.7083,1,1,0.1128,0.8531,0.1481,0,0.2222,0.8812,0.01109
59,82,74,84,em-2f9e3ad50fc8,やまなしーヌの心,water_wind,CR,25,2415,2576,3,味方全員のスキルカウントを1減少させる,ignored,72,0.3472,0.2453,0,1,1,0.0741,0.8267,0.1004,0,0,0.9511,0.004764
60,33,75,53,em-53a13d10258e,コドモドラゴン！,water,N,10,1833,987,3,2ターンの間、味方全員に火属性の敵からのダメージを80%軽減するシールドを与える,advantage_creation,72,0.4514,0.3449,0.7361,1,1,0.1291,0.8816,0.1688,0.2917,0,0.9868,0.008615
61,10,76,69,em-bd98030ead3e,首領子襲来!!,water,MZR,33,5680,3786,4,味方全員のHPを111%回復する,advantage_creation,72,0.5417,0.4377,0.8889,0.6528,1,0.1504,0.9048,0.1926,0.5278,0,0.7532,0.007073
62,8,77,52,em-f49b19428b58,ちび丸のハロウィン,fire_water,CR,17,255,2896,4,死亡している水属性の味方全員を30%のHPで蘇らせる,advantage_creation,72,0.5208,0.4175,0.8194,0.7917,1,0.1919,0.9196,0.2315,0.5972,0,0.9486,0.008763
63,83,23,58,em-0dca19ae5992,降臨！天草トッキー,water,MZR,43,4260,5964,4,2ターンの間、水属性の味方全員の攻撃力を130%増加させる,counteraction,72,0.4514,0.3467,0.8611,0.6667,1,0.1092,0.8581,0.1444,0,0.1667,0.7462,0.008121
64,4,78,49,em-83b1d87342f9,コン美なん吉先生,water,CR,20,882,3381,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5486,0.4439,0.7917,0.6389,1,0.1672,0.9096,0.2062,0.6667,0,0.9468,0.009439
65,84,26,45,em-46432847d531,ＢＥＷ雪玉,water,N,8,2538,705,3,2ターンの間、火属性の味方全員の攻撃力を120%増加させる,counteraction,72,0.5,0.3956,0.5278,1,1,0.1298,0.8529,0.169,0,0.125,0.9853,0.009966
66,85,20,48,em-4b8003f0f990,メル子さま,water,CR,12,800,800,3,1ターンの間、風属性の味方全員の攻撃力を120%増加させる,counteraction,72,0.3958,0.2916,0.8611,1,1,0.085,0.8565,0.115,0,0.1944,0.9451,0.009758
67,51,79,79,em-7f18b9c64c74,家族贖罪という字面,water,ZR,40,5964,1704,3,5ターンの間、味方全員に火属性の敵からのダメージを45%軽減するシールドを与える,advantage_creation,72,0.4167,0.3141,0.6528,1,1,0.0722,0.8671,0.1007,0.1806,0,0.863,0.005371
68,19,80,65,em-9eb7fd81d237,ユウ・レーカさん,water,ZR,20,2044,2556,4,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5278,0.4236,0.8611,0.7083,1,0.1561,0.8972,0.1957,0.3889,0,0.8609,0.007173
69,29,81,76,em-31758a7d7c63,ﾗｰｶﾞﾙﾌﾘｮｩﾄﾙﾑりん,water,MZR,47,5700,2292,3,2ターンの間、火属性の味方全員にダメージを75%軽減するシールドを与える,advantage_creation,72,0.4236,0.3235,0.5972,1,1,0.0756,0.8639,0.1029,0.3056,0,0.7239,0.005651
70,55,82,87,em-1acdee18dc58,生きろ！モア蔵,water,N,7,1540,240,3,1ターンの間、攻撃を自身に集中させる(30%カット),advantage_creation,72,0.3542,0.2508,1,1,1,0.0869,0.8253,0.1124,0.0556,0,0.9838,0.004542
71,14,83,74,em-eec45136fb23,鋼の肝臓を持つ童子,wind,MZR,60,1704,7497,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4028,0.3046,0.7778,0.5833,1,0.0814,0.8757,0.1079,0.4722,0,0.7161,0.005829
72,7,84,72,em-a81a753351d9,戸定梨香,all,MZR,28,3216,3534,4,死亡している味方全員を7%のHPで蘇らせる,advantage_creation,72,0.4792,0.374,0.8194,0.7222,1,0.1799,0.9025,0.215,0.625,0,0.7121,0.006625
73,1,85,60,em-64fa899f397f,ダル飯☆杏,water,MZR,44,5896,3340,4,2ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,72,0.5208,0.4175,0.8333,0.4722,1,0.1493,0.8863,0.1906,1.0139,0,0.708,0.00775
74,86,4,22,em-f119f767f457,アダム＆エバ,fire_water,ZR,50,5112,4260,4,2ターンの間、味方全員の攻撃力を100%増加させる,counteraction,72,0.4444,0.3446,0.8611,0.6528,1,0.0965,0.8914,0.125,0,0.3472,0.8473,0.013796
75,54,34,62,em-681f5ba59a2b,角成馬之助,wind,N,4,500,700,3,1ターンの間、自身の属性を火属性に変更する,adaptive,72,0.4514,0.3467,0.5,1,1,0.1147,0.8625,0.1488,0.0972,0.0139,0.9821,0.007704
