総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,31,36,2,em-6193e7af4d97,がうがうは考える,water,MZR,44,1704,5964,3,3ターンの間、味方全員に風属性の敵からのダメージを66%軽減するシールドを与える,advantage_creation,72,0.6111,0.5063,0.9444,1,1,0.1666,0.9243,0.2143,0.3889,0,0.92,0.020802
2,64,18,1,em-a85045965911,まさか殿(マジ),all,MZR,100,7463,6628,3,4ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.5764,0.4691,1,1,1,0.1658,0.8863,0.2134,0,0.25,0.9177,0.020884
3,8,37,5,em-54cb13a72721,不思議の海のモヅルン,fire_water,MZR,60,6475,4941,3,1ターンの間、風属性の攻撃を自身に集中させる(92%カット),advantage_creation,72,0.6181,0.5128,0.9306,1,1,0.22,0.9144,0.2775,0.6944,0,0.9153,0.019656
4,12,38,6,em-de36aab296aa,月下皇帝ランたん様,fire_water,ZR,50,3150,5367,3,死亡している風属性の味方全員を50%のHPで蘇らせる,advantage_creation,72,0.5764,0.4691,0.9861,1,1,0.1932,0.915,0.237,0.6111,0,0.966,0.019285
5,17,39,4,em-11cceded3ad2,創造主・アヌンナキ,water_wind,MZR,70,4260,5964,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5278,0.4183,1,1,1,0.1731,0.8846,0.214,0.5139,0,0.9106,0.020071
6,22,40,13,em-6eed78e1fe62,リア充の権化安倍晴明,all,MZR,100,6782,6271,3,味方全員のHPを100%回復する,advantage_creation,72,0.5208,0.4121,1,1,1,0.1724,0.8797,0.2178,0.4722,0,0.9082,0.016291
7,65,23,9,em-80894fcaa10c,とんこつ神！博多美子,water,ZR,40,4089,5350,3,3ターンの間、水属性の味方全員の攻撃力を50%増加させる,counteraction,72,0.5417,0.4359,1,1,1,0.1646,0.8942,0.206,0,0.1944,0.9619,0.017643
8,66,8,3,em-fe89d9d421f3,竜也エボリューション,wind,ZR,45,2044,6305,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.5139,0.4078,1,1,1,0.1531,0.8939,0.1948,0,0.3333,0.9606,0.020603
9,18,41,10,em-4819d53ddb48,ブハラ師匠,water,ZR,39,5708,3237,3,味方全員のHPを130%回復する,advantage_creation,72,0.5903,0.4818,1,1,1,0.1924,0.9052,0.2423,0.5139,0,0.9592,0.016995
10,28,42,17,em-5981c18a4a99,オシラサマ,wind,MZR,33,4260,3322,3,味方全員のHPを90%回復する,advantage_creation,72,0.5833,0.4737,1,1,1,0.1807,0.9149,0.2319,0.4167,0,0.8986,0.015219
11,67,28,18,em-6a50fe1ba475,青き春の酔竜,water,MZR,70,2556,7668,3,2ターンの間、自身の攻撃力を400%増加させる,counteraction,72,0.4792,0.3705,1,1,1,0.1085,0.8761,0.1463,0,0.1528,0.8961,0.015046
12,68,11,12,em-b27009a57b71,架けろきしわだっしー,fire_wind,MZR,49,1559,6672,3,3ターンの間、自身の攻撃力を255%増加させる,counteraction,72,0.4931,0.3843,1,1,1,0.1508,0.897,0.1912,0,0.3056,0.8937,0.016488
13,39,43,26,em-52de8bb54262,ボビンちゃん,water,MZR,33,3748,4771,3,1ターンの間、味方全員にダメージを66%軽減するシールドを与える,advantage_creation,72,0.5347,0.428,1,1,1,0.13,0.8884,0.1726,0.3056,0,0.8912,0.013492
14,51,44,30,em-52c5ebfefb96,一服のうっぴー,wind,ZR,42,6475,3408,3,自身のHPを70%回復する,advantage_creation,72,0.5694,0.461,1,1,1,0.1631,0.8735,0.212,0.1944,0,0.9523,0.013146
15,69,25,21,em-30058093183f,ダイソナールの竜也,wind,MZR,48,2044,7497,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.4653,0.3551,1,1,1,0.1311,0.8498,0.1731,0,0.1806,0.8862,0.014436
16,70,34,35,em-089b38d8a821,超天狗くまのたん,wind,MZR,55,1704,7497,3,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.4583,0.3508,1,1,1,0.1363,0.8689,0.1753,0,0.0972,0.8838,0.012379
17,13,45,20,em-15545bc62fe7,幽霊烏賊図,water,MZR,60,3408,4260,3,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5347,0.428,0.9861,1,1,0.189,0.9105,0.2328,0.6111,0,0.8812,0.01463
18,23,46,27,em-fd155a3410b2,鯰坊主と子供たち,water,MZR,45,5793,2130,3,1ターンの間、味方全員に風属性の敵からのダメージを90%軽減するシールドを与える,advantage_creation,72,0.5833,0.4789,0.9722,1,1,0.1842,0.9157,0.2343,0.4722,0,0.8787,0.013472
19,40,47,32,em-419c23e0ec81,新生☆ＢＴ５!!,fire_water,ZR,35,3287,3615,3,1ターンの間、味方全員に風属性の敵からのダメージを80%軽減するシールドを与える,advantage_creation,72,0.5417,0.4307,1,1,1,0.1565,0.9079,0.2047,0.3056,0,0.9451,0.012813
20,32,48,23,em-68afa2dec462,みどりのたけしマン,water_wind,CR,23,2592,2432,3,3ターンの間、味方全員にダメージを40%軽減するシールドを与える,advantage_creation,72,0.5625,0.453,1,1,1,0.1966,0.884,0.2465,0.3889,0,0.9787,0.014127
21,27,49,16,em-0de053498de9,犬ひらり屋,wind,CR,25,3542,1771,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5625,0.4564,1,1,1,0.1879,0.9056,0.2293,0.4306,0,0.9781,0.015309
22,71,15,22,em-f33de53ee597,遊無給(ニート)な小町,all,MZR,100,7327,5623,3,1ターンの間、味方全員の攻撃力を200%増加させる,counteraction,72,0.4792,0.3705,1,1,1,0.1446,0.886,0.1836,0,0.2778,0.8685,0.014156
23,29,50,42,em-d7e6501e0b63,ダークるる,water_wind,MZR,60,4771,4771,3,1ターンの間、味方全員に水属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.5208,0.4139,0.9306,1,1,0.1372,0.9003,0.1795,0.4167,0,0.8659,0.011086
24,47,12,8,em-7df0be49e6e5,有砂・小町(課金C),wind,ZR,40,5112,5112,3,2ターンの間、味方全員の属性を風属性に変更する,adaptive,72,0.5139,0.4026,0.9028,1,1,0.1368,0.867,0.1807,0.2361,0.3056,0.9378,0.018242
25,7,51,19,em-48fc0bb31337,踊る☆なまずおじさん,water,MZR,60,5793,2130,3,2ターンの間、味方全員に風属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.5625,0.4564,0.9583,1,1,0.1836,0.9035,0.2334,0.7083,0,0.8607,0.014633
26,35,52,91,em-94f677409ee2,月甲のルナタスピス,water,伝,75,10224,4543,3,3ターンの間、攻撃を自身に集中させる(33%カット),advantage_creation,72,0.5,0.3886,1,1,1,0.1495,0.878,0.1908,0.3472,0,0.3498,0.004357
27,72,16,29,em-4c7896c435d3,宮司の尊氏公,wind,MZR,48,2556,3036,3,2ターンの間、自身の攻撃力を800%増加させる,counteraction,72,0.5278,0.4236,1,1,1,0.1458,0.8895,0.1888,0,0.2778,0.8554,0.013252
28,73,53,52,em-5a5c1d1004c1,妖精女王ミカーンニア,wind,ZR,42,3408,4771,4,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4861,0.38,0,0.7222,1,0.1189,0.8839,0.1544,0,0,0.9318,0.009074
29,14,54,39,em-5d34df1253d1,氷点下のレーカさん,water,MZR,40,2044,2556,3,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5278,0.4236,1,1,1,0.1711,0.907,0.2074,0.5833,0,0.8501,0.011673
