総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,15,33,5,em-54cb13a72721,不思議の海のモヅルン,fire_water,MZR,60,6475,4941,3,1ターンの間、風属性の攻撃を自身に集中させる(92%カット),advantage_creation,72,0.5972,0.4882,0.9722,1,1,0.2106,0.8705,0.2645,0.5694,0,0.92,0.019753
2,66,19,10,em-6a50fe1ba475,青き春の酔竜,water,MZR,70,2556,7668,3,2ターンの間、自身の攻撃力を400%増加させる,counteraction,72,0.5069,0.3999,1,1,1,0.155,0.8498,0.1991,0,0.2361,0.9177,0.019309
3,21,34,12,em-11cceded3ad2,創造主・アヌンナキ,water_wind,MZR,70,4260,5964,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5347,0.428,1,1,1,0.1793,0.8906,0.2269,0.5278,0,0.9153,0.019118
4,10,35,1,em-4533a7697d48,謀反人ミッツ,fire_water,MZR,60,6645,4430,3,2ターンの間、水属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,72,0.5694,0.461,1,1,1,0.1834,0.8966,0.2348,0.625,0,0.9129,0.021182
5,67,20,11,em-b27009a57b71,架けろきしわだっしー,fire_wind,MZR,49,1559,6672,3,3ターンの間、自身の攻撃力を255%増加させる,counteraction,72,0.5139,0.4043,1,1,1,0.1264,0.8988,0.164,0,0.2083,0.9106,0.019204
6,40,36,8,em-b17b3174de7d,ネギtheフィクサー,all,ZR,45,2405,5135,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5486,0.4404,1,1,1,0.1681,0.8791,0.2149,0.3472,0,0.9633,0.01947
7,35,37,59,em-94f677409ee2,月甲のルナタスピス,water,伝,75,10224,4543,3,3ターンの間、攻撃を自身に集中させる(33%カット),advantage_creation,72,0.5556,0.452,1,1,1,0.1687,0.8861,0.2075,0.4167,0,0.3885,0.007559
8,68,16,7,em-0bcb369cdcd9,キタキツネの神様,water,ZR,36,3748,4771,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.5486,0.4404,1,1,1,0.1626,0.8742,0.2027,0,0.25,0.9606,0.019512
9,69,12,3,em-fe89d9d421f3,竜也エボリューション,wind,ZR,45,2044,6305,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.5069,0.4035,1,1,1,0.1267,0.8846,0.1649,0,0.3056,0.9592,0.020012
10,8,38,9,em-32ef1535a66a,ハバキたん,fire_wind,MZR,60,6816,4260,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5486,0.4387,1,1,1,0.206,0.8786,0.2532,0.6389,0,0.8986,0.019446
11,70,1,2,em-f33de53ee597,遊無給(ニート)な小町,all,MZR,100,7327,5623,3,1ターンの間、味方全員の攻撃力を200%増加させる,counteraction,72,0.5278,0.4218,1,1,1,0.1396,0.8775,0.1786,0,0.6389,0.8961,0.02086
12,32,39,17,em-e795d2bbe2f0,北政所ねね様,fire_wind,MZR,60,5623,4601,3,2ターンの間、風属性の攻撃を自身に集中させる(80%カット),advantage_creation,72,0.5625,0.4582,0.9306,1,1,0.172,0.8912,0.2127,0.4306,0,0.8937,0.01644
13,36,40,73,em-33880cee5e60,三貴子ツクヨミ,water_wind,伝,75,10735,4686,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5278,0.4218,1,1,1,0.2103,0.8864,0.2541,0.4167,0,0.3767,0.006717
14,71,13,16,em-5f311c45014a,パーントゥ大先生,water_wind,MZR,37,2409,4819,3,1ターンの間、味方全員の攻撃力を150%増加させる,counteraction,72,0.5347,0.4297,1,1,1,0.1491,0.8838,0.1935,0,0.2917,0.8887,0.017207
15,14,41,74,em-748c1a866dbc,Hey Yeah 清盛,fire_wind,伝,75,11417,2896,3,1ターンの間、攻撃を自身に集中させる(77%カット),advantage_creation,72,0.5694,0.4682,1,1,1,0.2067,0.9097,0.2449,0.5972,0,0.3726,0.006715
16,72,9,6,em-80894fcaa10c,とんこつ神！博多美子,water,ZR,40,4089,5350,3,3ターンの間、水属性の味方全員の攻撃力を50%増加させる,counteraction,72,0.5139,0.406,1,1,1,0.1508,0.8713,0.193,0,0.3194,0.9494,0.019568
17,11,42,18,em-d5ea84224259,ﾌﾗﾝﾀﾞｰｽのわんわんお,water,MZR,38,5538,3190,3,2ターンの間、攻撃を自身に集中させる(68%カット),advantage_creation,72,0.5625,0.4564,1,1,1,0.1881,0.8823,0.2329,0.625,0,0.8812,0.016076
18,73,10,13,em-9ec6297ea6ca,バスてとにゃん,fire_wind,MZR,38,4260,4771,3,2ターンの間、水属性の味方全員の攻撃力を250%増加させる,counteraction,72,0.5486,0.4404,0.8611,1,1,0.2037,0.9021,0.2541,0,0.3194,0.8787,0.017547
19,37,43,27,em-7a8534cb5af6,クレリゴス子様,water,ZR,41,6731,2951,3,1ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,72,0.5556,0.4467,1,1,1,0.1635,0.9082,0.2101,0.4167,0,0.9451,0.013456
20,5,44,15,em-48fc0bb31337,踊る☆なまずおじさん,water,MZR,60,5793,2130,3,2ターンの間、味方全員に風属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.5694,0.4645,0.9583,1,1,0.1945,0.8927,0.243,0.7917,0,0.8736,0.017428
21,33,45,23,em-b041a6f6cf00,テヅルモヅルン,fire_water,ZR,37,5367,2147,3,2ターンの間、風属性の攻撃を自身に集中させる(82%カット),advantage_creation,72,0.5694,0.4663,0.9444,1,1,0.1736,0.9105,0.2173,0.4306,0,0.9422,0.013935
22,74,3,4,em-2a550653f0a8,時のプラズマ,wind,CR,15,1610,2737,3,1ターンの間、味方全員の攻撃力を150%増加させる,counteraction,72,0.5347,0.4297,1,1,1,0.1659,0.8905,0.2051,0,0.4583,0.9775,0.01979
23,38,46,31,em-fd155a3410b2,鯰坊主と子供たち,water,MZR,45,5793,2130,3,1ターンの間、味方全員に風属性の敵からのダメージを90%軽減するシールドを与える,advantage_creation,72,0.5556,0.452,0.9722,1,1,0.1718,0.8953,0.2149,0.4028,0,0.8659,0.011956
24,47,47,25,em-76e8610f4ab5,ラリベラ大先輩,wind,R,22,2265,2265,3,2ターンの間、水属性の味方全員にダメージを75%軽減するシールドを与える,advantage_creation,72,0.5625,0.4582,0.9306,1,1,0.1434,0.9015,0.1872,0.2778,0,0.9923,0.013866
25,61,48,38,em-55f20f5390ee,ホロー家の娘,wind,CR,26,2576,3542,3,2ターンの間、自身に風属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.5278,0.42,0.9167,1,1,0.1717,0.8757,0.2185,0.125,0,0.9756,0.010934
26,54,49,34,em-d695befcbdc2,収穫☆にいがタン,fire_wind,CR,26,4508,3655,3,2ターンの間、水属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.5069,0.3964,0.9583,1,1,0.1677,0.8614,0.2086,0.2361,0,0.9749,0.011896
27,22,50,30,em-4819d53ddb48,ブハラ師匠,water,ZR,39,5708,3237,3,味方全員のHPを130%回復する,advantage_creation,72,0.5,0.3938,1,1,1,0.1904,0.8674,0.2321,0.5278,0,0.9333,0.012177
28,17,51,32,em-6c2ea8631e0d,深海美少年モヅルン,fire_water,MZR,37,5964,2385,3,2ターンの間、風属性の攻撃を自身に集中させる(85%カット),advantage_creation,72,0.5347,0.4262,0.9444,1,1,0.2252,0.86,0.2686,0.5417,0,0.8527,0.011954
29,7,52,14,em-347ffee895b9,明日香大明神,wind,N,8,989,1343,3,2ターンの間、味方全員に水属性の敵からのダメージを90%軽減するシールドを与える,advantage_creation,72,0.5556,0.4467,0.9444,1,1,0.1673,0.9024,0.2193,0.7222,0,0.9943,0.017482
