総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,1,44,1,em-4e2a71a8e1a6,ハチモドキアブ,water,ZR,55,5623,6100,2,死亡している水属性の味方全員を50%のHPで蘇らせる,advantage_creation,72,0.6319,0.5223,1,1,1,0.1724,0.9315,0.2312,1.1944,0,0.97,0.023407
2,54,33,7,em-0984e8e9ee06,加賀のカブキ者,all,MZR,60,4430,6816,2,1ターンの間、自身の攻撃力を350%増加させる,counteraction,72,0.5486,0.437,1,1,1,0.0993,0.9206,0.14,0,0.2222,0.9177,0.017831
3,55,4,43,em-a06f040c9490,冬の加奈多パレード,water,伝,80,9542,5282,2,3ターンの間、自身の攻撃力を150%増加させる,counteraction,72,0.5556,0.4484,1,1,1,0.1144,0.9144,0.1606,0,0.5278,0.3962,0.010642
4,56,45,10,em-02bbd3e33593,飛んだ！イスタン大王,wind,ZR,35,3408,5793,3,水属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.5,0.3903,0,0.5139,1,0.101,0.8842,0.1401,0,0,0.966,0.016656
5,57,29,3,em-d138d4e46038,きぬたン,water_wind,ZR,48,3067,4771,2,8ターンの間、味方全員の攻撃力を18%増加させる,counteraction,72,0.5556,0.445,1,1,1,0.1037,0.8957,0.1481,0,0.25,0.9646,0.019889
6,6,46,5,em-4eda1d55d2fb,ガッサと5人の小ｷﾉｺ,wind,MZR,60,5680,4089,2,死亡している水属性の味方全員を15%のHPで蘇らせる,advantage_creation,72,0.5694,0.4627,0.9861,1,1,0.1278,0.9285,0.1747,0.7083,0,0.9082,0.019303
7,58,35,12,em-e442a06775e7,祭りだ☆富姫,wind,MZR,40,3067,5453,2,3ターンの間、風属性の敵に対する自身の攻撃力を133%増加させる,counteraction,72,0.5208,0.4121,0.9861,1,1,0.1187,0.9031,0.1606,0,0.1806,0.9058,0.016299
8,21,47,70,em-9667a89799b5,冬の双子姫,all,伝,77,9628,4686,2,1ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5486,0.4387,1,1,1,0.1103,0.9115,0.1542,0.5278,0,0.3865,0.006986
9,31,48,16,em-438753e77e6c,デロスの月陽姉弟,fire_water,MZR,41,3237,5453,2,味方全員のHPを60%回復する,advantage_creation,72,0.5208,0.4175,1,1,1,0.114,0.9041,0.1518,0.3889,0,0.901,0.015254
10,59,15,6,em-1e9e4475c353,ゲラー･ｻﾞ･ｸﾞﾗﾃﾞｨｴｲﾀｰ,fire_wind,MZR,55,3408,5964,2,1ターンの間、水属性の敵に対する味方全員の攻撃力を181%増加させる,counteraction,72,0.5,0.3938,1,1,1,0.0939,0.8969,0.1304,0,0.3472,0.8986,0.018243
11,60,49,23,em-6262a008b5c9,脱力コンビあろま＆るる,water,ZR,38,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.4653,0.3551,0,1,1,0.0892,0.8834,0.1239,0,0,0.9564,0.013971
12,18,50,8,em-95e1d74be5b6,Ｈ・Ｆ・ウーマン,water,ZR,47,6305,3748,2,1ターンの間、攻撃を自身に集中させる(70%カット),advantage_creation,72,0.5625,0.453,1,1,1,0.108,0.919,0.1477,0.5417,0,0.9551,0.01727
13,61,6,2,em-361f82120d03,オイボくん,fire_wind,MZR,40,6645,2556,2,4ターンの間、自身の攻撃力を95%増加させる,counteraction,72,0.5764,0.4708,1,1,1,0.1124,0.9263,0.1557,0,0.4722,0.8912,0.021252
14,62,51,31,em-f69cec08bbe4,魔女っ魚☆メルルン,wind,MZR,41,3834,4345,2,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4931,0.3826,0,1,1,0.0945,0.8892,0.1319,0,0,0.8887,0.01213
15,63,52,30,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4583,0.3474,0,1,1,0.1042,0.8801,0.144,0,0,0.9508,0.012597
16,64,2,4,em-09a7a163b0cd,沼南ぱモーセ,water,MZR,38,2556,5623,2,1ターンの間、水属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.4861,0.3782,1,1,1,0.0884,0.8994,0.1246,0,0.5556,0.8838,0.019779
17,65,53,34,em-d2350f280cb8,伊賀NINJA!,wind,ZR,40,1704,5112,3,味方全員のスキルカウントを1減少させる,ignored,72,0.4583,0.3491,0,0.5278,1,0.0833,0.8936,0.1167,0,0,0.948,0.011941
18,2,54,14,em-a02f06328adf,ゼネコン大公,water,MZR,60,6134,2726,2,1ターンの間、攻撃を自身に集中させる(77%カット),advantage_creation,72,0.5694,0.4663,1,1,1,0.1141,0.9264,0.1556,0.8611,0,0.8787,0.01576
19,66,23,22,em-00b4dc762ce0,ハクさんはファイター,wind,MZR,50,3890,5112,2,1ターンの間、味方全員の攻撃力を66%増加させる,counteraction,72,0.5,0.3903,1,1,1,0.0896,0.8946,0.1257,0,0.2778,0.8762,0.014039
20,45,55,41,em-667dae45fa9f,怪童の金たろす,wind,MZR,52,6049,6049,2,3ターンの間、自身にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4653,0.3551,1,1,1,0.0888,0.9057,0.1246,0.2639,0,0.8736,0.010767
21,8,56,18,em-1f563ca1152b,キューバのラムちゃん,wind,ZR,47,4703,4703,2,風属性の味方全員のHPを90%回復する,advantage_creation,72,0.5069,0.3982,1,1,1,0.0988,0.9052,0.1378,0.6667,0,0.9422,0.014681
22,67,24,17,em-16f5c5743e68,駆けろわだっしー,wind,ZR,42,1559,4968,2,2ターンの間、自身の攻撃力を155%増加させる,counteraction,72,0.4792,0.3758,1,1,1,0.094,0.9112,0.1287,0,0.2778,0.9408,0.014849
