総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,46,15,39,em-ceda64319ca1,蜜香のウミリンゴ,fire_water,伝,75,8520,5453,1,5ターンの間、風属性の敵に対する味方全員の攻撃力を25%増加させる,counteraction,72,0.6389,0.5396,1,1,1,0.1162,0.9476,0.1625,0,0.4722,0.4,0.01064
2,47,51,10,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5417,0.4342,0,0.3472,1,0.0972,0.9278,0.1363,0,0,0.9687,0.016958
3,48,52,15,em-6262a008b5c9,脱力コンビあろま＆るる,water,ZR,38,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.5278,0.4183,0,0.2917,1,0.0926,0.9199,0.1327,0,0,0.9673,0.016492
4,6,53,5,em-ad53908276ac,ピコ島ぴーこ,fire_wind,MZR,47,4007,5112,1,風属性の味方全員のHPを42%回復する,advantage_creation,72,0.625,0.5175,1,1,1,0.1308,0.9465,0.1834,0.7639,0,0.9129,0.018619
5,49,54,23,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.5139,0.406,0,0.3611,1,0.0798,0.9331,0.1142,0,0,0.9106,0.014695
6,50,55,26,em-3e2d46063b3e,なっとくん様,all,MZR,70,8026,4618,1,リーダーのスキルカウントを1減少させる,ignored,72,0.5347,0.4245,0,1,1,0.0928,0.9099,0.1313,0,0,0.9082,0.014271
7,51,3,1,em-06bad6d4123b,猿もの追い払いネキ,wind,ZR,31,2556,5367,1,2ターンの間、味方全員の攻撃力を20%増加させる,counteraction,72,0.5903,0.4853,1,1,1,0.1082,0.9429,0.1522,0,0.6667,0.9619,0.026232
8,52,44,72,em-8d38e9c3aa92,オルカアタッカー虎子,water_wind,伝,70,9202,6134,1,3ターンの間、火属性の敵に対する自身の攻撃力を111%増加させる,counteraction,72,0.5972,0.4865,0.8333,1,1,0.1171,0.9389,0.1639,0,0.1667,0.3865,0.00644
9,53,56,28,em-814151a5ca65,登別ッキー,water,ZR,35,2556,6134,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4861,0.3765,0,0.3333,1,0.083,0.9115,0.1171,0,0,0.9592,0.014089
10,54,57,29,em-06a3d28ae15f,オオガラッパ,wind,ZR,36,3783,4771,2,風属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5139,0.4026,0,0.3333,1,0.0846,0.924,0.119,0,0,0.9578,0.013666
11,13,58,8,em-ee43bce0e25f,vにゅーさん,all,MZR,51,3567,5271,1,5ターンの間、自身にダメージを35%軽減するシールドを与える,advantage_creation,72,0.5833,0.4754,1,1,1,0.1119,0.9343,0.1568,0.6806,0,0.8961,0.017654
12,2,59,6,em-4f85690db8f2,メムノン２８号,wind,ZR,32,937,3408,1,1ターンの間、風属性の攻撃を自身に集中させる(95%カット),advantage_creation,72,0.6389,0.5323,1,1,1,0.1249,0.9397,0.1767,0.9444,0,0.9551,0.018327
13,55,12,3,em-52a11488ce9e,新・ウオ丸くん,water,MZR,60,4294,3578,1,6ターンの間、水属性の味方全員の攻撃力を20%増加させる,counteraction,72,0.5972,0.4899,1,1,1,0.1186,0.9472,0.1665,0,0.5139,0.8912,0.020021
14,56,30,19,em-2b584e87473c,ウルルさんのオフ曜日,water,MZR,41,2958,6816,1,5ターンの間、火属性の敵に対する自身の攻撃力を65%増加させる,counteraction,72,0.5486,0.4387,0.7917,1,1,0.0998,0.9258,0.1419,0,0.3056,0.8887,0.015231
15,20,23,13,em-e5f6732bdd63,ラプンツェル・アユ,wind,MZR,48,6816,3921,1,1ターンの間、味方全員の属性を風属性に変更する,adaptive,72,0.6181,0.5076,0.9306,1,1,0.108,0.9341,0.1517,0.5556,0.375,0.8862,0.016701
16,57,6,2,em-b9b57c4067ef,危険なイナフさん,wind,MZR,60,4089,4089,1,8ターンの間、自身の攻撃力を45%増加させる,counteraction,72,0.5764,0.4656,1,1,1,0.1303,0.9314,0.1783,0,0.5833,0.8838,0.021042
17,58,60,38,em-f47697209ae1,メルっ子☆メルルン,wind,MZR,60,4856,5538,2,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4514,0.3449,0,0.3333,1,0.0767,0.9255,0.109,0,0,0.8812,0.010718
18,59,22,18,em-872b1096af45,アシナガ,water,ZR,80,3748,6816,1,2ターンの間、自身の攻撃力を88%増加させる,counteraction,72,0.4931,0.3826,1,1,1,0.1241,0.9204,0.1703,0,0.4028,0.9466,0.015541
19,4,61,74,em-dec390a52ee6,英国ストヘン技師,water_wind,伝,70,8861,4260,1,2ターンの間、味方全員に水属性の敵からのダメージを40%軽減するシールドを与える,advantage_creation,72,0.5833,0.4737,0.9861,1,1,0.1203,0.9457,0.1693,0.8056,0,0.3645,0.006059
20,60,24,17,em-35db097208c5,勝斧・冠,water,MZR,60,6816,4089,1,8ターンの間、風属性の敵に対する自身の攻撃力を60%増加させる,counteraction,72,0.5694,0.461,1,1,1,0.1011,0.9416,0.1416,0,0.3611,0.8736,0.01573
21,22,62,88,em-77df113e9f3b,聖方理納,wind,伝,80,8350,5118,1,1ターンの間、風属性の味方全員にダメージを25%軽減するシールドを与える,advantage_creation,72,0.5486,0.437,1,1,1,0.1068,0.9306,0.1514,0.5139,0,0.3603,0.004686
22,5,63,14,em-313faf3b400a,バルパラ★イソ子,fire_water,ZR,36,3237,3067,1,2ターンの間、風属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.6042,0.4963,1,1,1,0.1035,0.9279,0.1485,0.7917,0,0.9408,0.016641
23,14,64,35,em-ab3947962bd3,姫騎士なコンクさん,all,MZR,60,4856,3237,1,1ターンの間、味方全員にダメージを30%軽減するシールドを与える,advantage_creation,72,0.6042,0.4963,1,1,1,0.1131,0.9232,0.1606,0.6667,0,0.8659,0.011968
24,27,65,45,em-563e34211286,大抵カールのせい,fire_water,MZR,50,4686,5112,1,1ターンの間、味方全員にダメージを20%軽減するシールドを与える,advantage_creation,72,0.5417,0.4324,1,1,1,0.0955,0.9273,0.1363,0.4722,0,0.8633,0.010167
25,21,21,16,em-bc848e4ecf13,マラムさん,wind,ZR,38,4703,4532,1,1ターンの間、味方全員の属性を風属性に変更する,adaptive,72,0.5833,0.472,0.9167,1,1,0.114,0.927,0.1581,0.5556,0.4167,0.9363,0.016186
26,61,66,56,em-f69cec08bbe4,魔女っ魚☆メルルン,wind,MZR,41,3834,4345,2,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4792,0.3688,0,0.3194,1,0.0902,0.9061,0.1268,0,0,0.8581,0.008482
27,62,67,49,em-433922ef3e4e,夏至祭のぺた也君,fire_water,ZR,53,7266,2153,2,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5278,0.4236,0,0.2361,1,0.0745,0.9311,0.1068,0,0,0.9333,0.009037
28,10,68,30,em-30b1960a9425,赤城山の風神太郎,wind,ZR,43,3446,3919,1,2ターンの間、攻撃を自身に集中させる(50%カット),advantage_creation,72,0.5486,0.4387,1,1,1,0.1092,0.9413,0.1533,0.6944,0,0.9318,0.013401
29,63,25,33,em-4c764571b9ab,お稲荷様のパシリ,water,MZR,47,6816,3408,1,2ターンの間、風属性の敵に対する自身の攻撃力を150%増加させる,counteraction,72,0.5625,0.453,1,1,1,0.1039,0.9302,0.1456,0,0.3611,0.8501,0.012274
30,16,69,44,em-106b8d6fe4c5,ドヤ顔の女帝瑠璃,water,MZR,60,4430,4089,1,1ターンの間、水属性の味方全員に水属性の敵からのダメージを50%軽減するシールドを与える,advantage_creation,72,0.5486,0.4422,0.9861,1,1,0.0931,0.9298,0.1319,0.5972,0,0.8474,0.010234
31,32,70,42,em-898fce321115,にゅー師匠,water,CR,22,1610,4186,1,1ターンの間、攻撃を自身に集中させる(70%カット),advantage_creation,72,0.5347,0.4297,1,1,1,0.0946,0.9238,0.1334,0.4306,0,0.9717,0.010422
32,64,19,27,em-ea58b4a58701,切れる？イナフ君,wind,ZR,42,3067,3067,1,5ターンの間、自身の攻撃力を40%増加させる,counteraction,72,0.5625,0.453,1,1,1,0.1028,0.9248,0.1464,0,0.4444,0.9257,0.014144
33,65,8,11,em-0097333c9ab6,切れちゃうイナフさん,wind,MZR,42,3408,3408,1,5ターンの間、自身の攻撃力を45%増加させる,counteraction,72,0.5347,0.4316,1,1,1,0.1098,0.9409,0.1505,0,0.5556,0.8392,0.016934
34,66,32,43,em-f5955c15b029,ばんば新年2026,all,MZR,60,7668,3438,1,2ターンの間、風属性の敵に対する自身の攻撃力を120%増加させる,counteraction,72,0.5417,0.4324,1,1,1,0.1029,0.9307,0.1428,0,0.2917,0.8364,0.010368
35,67,18,25,em-4f7f91fb4514,うどんの天使,water,MZR,42,3067,3748,1,5ターンの間、自身の攻撃力を40%増加させる,counteraction,72,0.5486,0.4387,1,1,1,0.0809,0.9185,0.1174,0,0.4583,0.8336,0.01433
36,68,48,52,em-bf60c5d7bbe5,ワイン塗れのぐっすん,fire_wind,ZR,39,2453,5555,1,1ターンの間、水属性の敵に対する自身の攻撃力を200%増加させる,counteraction,72,0.4792,0.3688,1,1,1,0.1062,0.9182,0.1468,0,0.125,0.9194,0.008863
37,69,10,24,em-6b69fff3a46d,怒るよ!!勝斧さん,water,MZR,47,6164,3748,1,6ターンの間、風属性の敵に対する自身の攻撃力を60%増加させる,counteraction,72,0.5347,0.4228,1,1,1,0.1027,0.9262,0.1444,0,0.5278,0.828,0.014487
38,70,13,12,em-d1302899cad6,ナポレオーヌ一世,water,ZR,32,3512,2930,1,5ターンの間、水属性の敵に対する水属性の味方全員の攻撃力を23%増加させる,counteraction,72,0.5486,0.4387,1,1,1,0.1051,0.9198,0.1473,0,0.5139,0.9162,0.016875
39,15,71,53,em-7e81ebc98ef9,稼働！K-MEN,fire_wind,MZR,57,6475,3067,1,1ターンの間、攻撃を自身に集中させる(40%カット),advantage_creation,72,0.5486,0.4404,1,1,1,0.0901,0.9384,0.129,0.6667,0,0.8223,0.008748
40,71,7,7,em-d95aa4fb8de0,北海！白川だるま,water_wind,ZR,45,4473,2556,1,5ターンの間、風属性の敵に対する味方全員の攻撃力を15%増加させる,counteraction,72,0.5556,0.4484,1,1,1,0.1004,0.9243,0.1407,0,0.5694,0.9129,0.017711
41,72,4,20,em-e84c5851ba6b,地下大河のルーシー,water_wind,MZR,73,7668,2641,1,4ターンの間、自身の攻撃力を50%増加させる,counteraction,72,0.5417,0.4291,1,1,1,0.1198,0.9292,0.1657,0,0.6111,0.8166,0.015182
42,1,72,37,em-418076b2d218,イシマンガリソ先輩,water,ZR,42,5367,3067,1,1ターンの間、風属性の攻撃を自身に集中させる(80%カット),advantage_creation,72,0.5417,0.4307,1,1,1,0.1217,0.933,0.1685,1.1667,0,0.9096,0.011456
43,25,73,58,em-0e6d3baf12ca,ネギ少女じゅんちゃん,water,ZR,36,3544,3544,1,水属性の味方全員のHPを45%回復する,advantage_creation,72,0.5139,0.4043,1,1,1,0.0981,0.9291,0.1361,0.5,0,0.908,0.008331
44,9,74,47,em-44fb3ea29b8e,カナちゃんでい,wind,ZR,29,3438,2831,1,味方全員のHPを40%回復する,advantage_creation,72,0.5278,0.4166,1,1,1,0.1217,0.9231,0.1668,0.7222,0,0.9063,0.009947
45,73,1,4,em-2c2759ede728,?????,water_wind,ZR,44,4771,2385,1,3ターンの間、風属性の敵に対する味方全員の攻撃力を35%増加させる,counteraction,72,0.5486,0.4387,1,1,1,0.1016,0.9335,0.1427,0,0.9167,0.9046,0.019698
46,23,75,96,em-d7873747b412,藤のフヒッティ,fire_water,伝,75,10735,3578,1,3ターンの間、自身にダメージを30%軽減するシールドを与える,advantage_creation,72,0.5,0.3903,1,1,1,0.0926,0.9272,0.1308,0.5139,0,0.3041,0.002732
47,17,76,65,em-2353b8cab444,パレンケＶＲＳ改,wind,MZR,39,5623,3386,1,1ターンの間、味方全員に火属性の敵からのダメージを50%軽減するシールドを与える,advantage_creation,72,0.5694,0.461,0.7639,1,1,0.1188,0.9345,0.1663,0.5972,0,0.7987,0.007536
48,74,16,41,em-8b710fe84fda,モチノ・ウオ丸,water,MZR,32,3902,3254,1,8ターンの間、水属性の敵に対する水属性の味方全員の攻撃力を23%増加させる,counteraction,72,0.5139,0.4026,1,1,1,0.0854,0.9208,0.1223,0,0.4722,0.7956,0.01045
49,8,77,64,em-cdd2ac5f0a12,クイーンなコンク様,all,MZR,44,3578,2385,1,1ターンの間、味方全員にダメージを30%軽減するシールドを与える,advantage_creation,72,0.5347,0.428,1,1,1,0.1079,0.9271,0.1495,0.7361,0,0.7926,0.007625
50,75,78,75,em-4c2a43ecd770,ナンマトル君,all,N,14,2115,2115,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4514,0.3415,0,0.4028,1,0.083,0.9029,0.117,0,0,0.9894,0.005849
51,76,9,21,em-594e492a6818,ヤンなるネポムちゃん,water,ZR,50,3397,2930,1,2ターンの間、水属性の敵に対する味方全員の攻撃力を50%増加させる,counteraction,72,0.5069,0.3948,1,1,1,0.0992,0.9215,0.1382,0,0.5556,0.8941,0.014902
52,29,79,57,em-667dae45fa9f,怪童の金たろす,wind,MZR,52,6049,6049,2,3ターンの間、自身にダメージを50%軽減するシールドを与える,advantage_creation,72,0.6042,0.4963,0.75,0.3194,1,0.1297,0.937,0.1779,0.4583,0,0.7832,0.008357
53,3,80,46,em-4e2a71a8e1a6,ハチモドキアブ,water,ZR,55,5623,6100,2,死亡している水属性の味方全員を50%のHPで蘇らせる,advantage_creation,72,0.6389,0.5359,0.5694,0.3194,1,0.1414,0.9489,0.1923,0.9306,0,0.8905,0.010135
54,77,27,36,em-f203cae3d671,ペーチパイセン,fire_wind,N,9,1974,1100,1,5ターンの間、自身の攻撃力を39%増加させる,counteraction,72,0.5486,0.4404,1,1,1,0.0903,0.9291,0.1295,0,0.3472,0.9884,0.011643
55,11,2,22,em-6b4baf5a6b1b,ＫＫマリテレ様,water,MZR,51,6368,2926,1,1ターンの間、味方全員の属性を火属性に変更する,adaptive,72,0.5764,0.4639,0.7222,1,1,0.1153,0.9199,0.1611,0.6944,0.8611,0.7735,0.014747
56,78,5,9,em-4a6f3bc3bbfb,けるるんぱさらん,wind,R,16,906,1884,1,5ターンの間、風属性の敵に対する味方全員の攻撃力を20%増加させる,counteraction,72,0.5139,0.406,1,1,1,0.0946,0.9246,0.1326,0,0.6111,0.9798,0.017363
57,12,81,48,em-4016fa16a6ca,Dr.&萌やﾁﾝｹﾞｰﾙ,all,R,14,773,2573,1,味方全員のHPを40%回復する,advantage_creation,72,0.5139,0.406,1,1,1,0.087,0.9128,0.1237,0.6944,0,0.9793,0.009446
58,35,82,84,em-814e01d05463,非伝説の潮真,fire_water,MZR,60,7535,2423,1,1ターンの間、水属性の攻撃を自身に集中させる(50%カット),advantage_creation,72,0.5,0.3903,1,1,1,0.1,0.9365,0.1394,0.3889,0,0.7635,0.00493
59,7,83,51,em-8d766096773e,おんじとゆかいな子供達,fire_water,ZR,36,5316,1704,1,1ターンの間、味方全員に風属性の敵からのダメージを50%軽減するシールドを与える,advantage_creation,72,0.5208,0.4121,1,1,1,0.0909,0.9286,0.1294,0.75,0,0.8793,0.008869
60,79,36,67,em-1eee6f61a8bd,キングな勝斧さん,water,ZR,31,4601,2726,1,5ターンの間、風属性の敵に対する自身の攻撃力を50%増加させる,counteraction,72,0.4792,0.3705,1,1,1,0.0867,0.9135,0.1204,0,0.2778,0.8773,0.007159
61,80,45,69,em-b0799e52d0a8,カヌーイング・ケベック,water,ZR,28,3674,2641,1,2ターンの間、水属性の敵に対する自身の攻撃力を75%増加させる,counteraction,72,0.4792,0.3671,1,1,1,0.1007,0.908,0.1389,0,0.1667,0.8754,0.006934
