総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,6,40,42,em-9445cdb23342,ハビリスさん,wind,伝,94,10319,5207,0,自身のHPを56%回復する,advantage_creation,72,0.7222,0.6236,1,1,1,0.1322,0.9739,0.1888,0.8194,0,0.4,0.010144
2,41,41,62,em-22f9d46fe6f4,ウサウサ八幡,water_wind,伝,88,10872,5964,6,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.6597,0.5612,0,0,1,0.1017,0.9622,0.1464,0,0,0.3981,0.00816
3,42,42,63,em-4a7831bec582,春の音連れ,wind,伝,66,10906,3748,6,味方全員のスキルカウントを4減少させる,ignored,72,0.7083,0.6119,0,0,1,0.1078,0.9628,0.1572,0,0,0.3962,0.008023
4,43,43,9,em-70a9a07ea8d9,うさ☆八幡さま,water_wind,MZR,60,5964,5964,6,火属性の敵全員の攻撃カウントを3増加させる,ignored,72,0.6319,0.524,0,0,1,0.0911,0.9467,0.1322,0,0,0.9129,0.018028
5,44,44,72,em-05c5072dc080,橘の元祖☆みっちー,water_wind,伝,75,9798,4515,4,味方全員のスキルカウントを2減少させる,ignored,72,0.625,0.5193,0,0,1,0.1039,0.955,0.1483,0,0,0.3924,0.0074
6,45,45,13,em-e394b3795363,伝説の少女キャンディ,fire_wind,MZR,50,5507,5507,7,味方全員のスキルカウントを5減少させる,ignored,72,0.5764,0.4691,0,0,1,0.0889,0.9517,0.1272,0,0,0.9082,0.016656
7,46,46,11,em-9a400a6535d5,ｸﾗﾌﾄｼﾞﾝｼﾞｬｰの妖精,wind,ZR,44,5054,5006,4,火属性の味方全員のスキルカウントを3減少させる,ignored,72,0.5833,0.4754,0,0,1,0.0817,0.9478,0.1186,0,0,0.9619,0.017155
8,14,47,5,em-a447724e3bc1,ヴァレサバ☆関くん,water_wind,MZR,54,4055,5759,0,1ターンの間、攻撃をリーダーに集中させる(10%カット),advantage_creation,72,0.5833,0.4737,1,1,1,0.0861,0.9461,0.1254,0.5139,0,0.9034,0.019028
9,47,48,14,em-760bb0daf1c9,ゲキ悪オヤジ(神),all,ZR,53,5112,5112,6,敵全員の攻撃カウントを3増加させる,ignored,72,0.5694,0.461,0,0,1,0.0761,0.9444,0.1115,0,0,0.9592,0.016216
10,48,49,19,em-f47697209ae1,メルっ子☆メルルン,wind,MZR,60,4856,5538,2,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5486,0.4387,0,0,1,0.0939,0.9428,0.1349,0,0,0.8986,0.0149
11,49,50,22,em-448c2fa1943c,熊とか絶対殺すマン,wind,MZR,44,4086,4771,5,敵全員の攻撃カウントを2増加させる,ignored,72,0.5625,0.4513,0,0,1,0.0906,0.9472,0.1304,0,0,0.8961,0.014333
12,50,51,20,em-5a5c1d1004c1,妖精女王ミカーンニア,wind,ZR,42,3408,4771,4,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5486,0.4422,0,0,1,0.0767,0.9494,0.1116,0,0,0.9551,0.014855
13,51,52,18,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5417,0.4324,0,0,1,0.0672,0.9422,0.0992,0,0,0.9537,0.014983
14,52,53,25,em-3e2d46063b3e,なっとくん様,all,MZR,70,8026,4618,1,リーダーのスキルカウントを1減少させる,ignored,72,0.5486,0.4422,0,0,1,0.0789,0.9439,0.1139,0,0,0.8887,0.01308
15,53,54,27,em-a16b37d47f95,ふわふわちゃんとママ,wind,MZR,60,6928,3520,3,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5764,0.4691,0,0,1,0.085,0.9583,0.1218,0,0,0.8862,0.012685
16,54,55,28,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.5139,0.406,0,0,1,0.0672,0.9317,0.0997,0,0,0.8838,0.012302
17,3,56,8,em-018ed1cdac9e,フユシャク,wind,ZR,28,3067,3408,0,味方全員のHPを30%回復する,advantage_creation,72,0.6042,0.4963,1,1,1,0.0889,0.9578,0.1303,1.0139,0,0.948,0.018125
18,55,57,24,em-5b018e628ca0,道化師・コシャレ,wind,CR,32,3703,4669,5,風属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.5347,0.4262,0,0,1,0.0861,0.9478,0.1231,0,0,0.98,0.013179
19,56,58,34,em-eb039b6519a5,古代のウルファマン,wind,MZR,53,7364,3067,3,水属性の味方全員のスキルカウントを3減少させる,ignored,72,0.5833,0.4754,0,0,1,0.0806,0.9556,0.1175,0,0,0.8762,0.011256
20,4,59,21,em-f2a813466bbe,The★Youなリバ子,all,MZR,50,5770,3113,0,自身のHPを77%回復する,advantage_creation,72,0.6042,0.4963,1,1,1,0.0939,0.945,0.1368,0.8889,0,0.8736,0.014395
21,57,60,40,em-32538f7c8341,熊殺しのサンタマン,water_wind,MZR,58,6560,4345,5,敵全員の攻撃カウントを2増加させる,ignored,72,0.5347,0.4262,0,0,1,0.085,0.9478,0.1231,0,0,0.8711,0.010614
22,58,61,32,em-bae534d22214,猫キャットとOLさん,wind,ZR,37,3786,3786,3,風属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.5556,0.4467,0,0,1,0.0711,0.945,0.1043,0,0,0.9408,0.01141
23,59,62,38,em-6262a008b5c9,脱力コンビあろま＆るる,water,ZR,38,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.4931,0.386,0,0,1,0.0689,0.9261,0.1008,0,0,0.9393,0.011007
24,60,63,48,em-681c8662f2b6,まさか殿(ｼﾞｬｰｼﾞ),all,MZR,55,6475,3748,6,敵全員の攻撃カウントを3増加させる,ignored,72,0.5347,0.4262,0,0,1,0.0828,0.9478,0.1204,0,0,0.8633,0.009802
25,7,64,23,em-e7f75bf37d9f,あっついさん,water,MZR,40,6134,2726,0,自身のHPを60%回復する,advantage_creation,72,0.5903,0.4801,1,1,1,0.0783,0.95,0.1144,0.7778,0,0.8607,0.013721
26,61,65,51,em-c2dc184a86c0,爆誕！さくどん,water,MZR,45,3408,4260,9,敵全員の攻撃カウントを6増加させる,ignored,72,0.5069,0.3982,0,0,1,0.08,0.9439,0.1144,0,0,0.8581,0.009146
27,26,66,30,em-f9fcb91b983d,アエネウスと弟くん,fire_water,MZR,60,4175,4175,0,2ターンの間、味方全員に火属性の敵からのダメージを15%軽減するシールドを与える,advantage_creation,72,0.5764,0.4656,0.8194,1,1,0.0883,0.9444,0.1283,0.2361,0,0.8554,0.011925
28,62,32,31,em-52f6158a170b,まろやかマロカ先輩,wind,MZR,55,7668,3919,0,1ターンの間、水属性の敵に対する味方全員の攻撃力を50%増加させる,counteraction,72,0.5347,0.4212,1,1,1,0.1011,0.9417,0.1456,0,0.125,0.8527,0.011547
29,63,7,6,em-ceb860c3dbdd,美姫お市,water_wind,MZR,60,5964,2556,0,3ターンの間、自身の攻撃力を30%増加させる,counteraction,72,0.5694,0.4593,1,1,1,0.0928,0.945,0.1354,0,0.4583,0.8501,0.019018
