総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,69,30,8,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,30,0.55,0.3849,0,0.1667,1,0.098,0.9176,0.1391,0,0,0.92,0.017761
2,70,3,1,em-52b1a63b86dd,ヤマさんヤミーさん,fire,CR,27,1288,3220,1,5ターンの間、火属性の敵に対する味方全員の攻撃力を23%増加させる,counteraction,30,0.6667,0.5085,1,1,1,0.148,0.932,0.205,0,0.7667,0.9898,0.023609
3,10,31,3,em-59dbe02c39e1,吸血くん,fire,CR,18,1757,3067,1,1ターンの間、水属性の攻撃を自身に集中させる(90%カット),advantage_creation,30,0.7,0.547,0.9667,1,1,0.141,0.9561,0.1966,1.1,0,0.9896,0.021754
4,71,1,2,em-5d696ecc61dd,カミキリ,fire,ZR,75,5845,6134,1,8ターンの間、火属性の敵に対する火属性の味方全員の攻撃力を20%増加させる,counteraction,30,0.5667,0.4057,1,1,1,0.1163,0.9338,0.1599,0,1.6,0.9685,0.023129
5,72,24,12,em-93bcb3ddcb90,蝦夷の鬼武者,fire,MZR,50,5367,4771,1,6ターンの間、火属性の敵に対する自身の攻撃力を50%増加させる,counteraction,30,0.5667,0.4057,1,1,1,0.1272,0.9256,0.1715,0,0.2333,0.9164,0.017147
6,73,28,9,em-e6496091dd0f,シャーミーくん,fire_wind,CR,20,2948,2556,1,2ターンの間、火属性の敵に対する自身の攻撃力を60%増加させる,counteraction,30,0.6333,0.478,1,1,1,0.1035,0.907,0.1463,0,0.0333,0.9889,0.017627
7,18,32,7,em-ad53908276ac,ピコ島ぴーこ,fire_wind,MZR,47,4007,5112,1,風属性の味方全員のHPを42%回復する,advantage_creation,30,0.5667,0.4057,1,1,1,0.0964,0.914,0.1297,0.7667,0,0.9146,0.017946
8,31,25,10,em-7a57f923ab2c,ありえんキャット様,fire_wind,MZR,61,6069,5622,1,1ターンの間、自身の属性を火属性に変更する,adaptive,30,0.55,0.3849,1,1,1,0.1096,0.896,0.1487,0.6,0.2333,0.9137,0.017374
9,42,33,48,em-bdcce3725e8b,修験鬼ギュウちゃん,fire,伝,85,9372,5453,1,1ターンの間、味方全員に水属性の敵からのダメージを44%軽減するシールドを与える,advantage_creation,30,0.5667,0.399,0.9333,1,1,0.0921,0.9194,0.1328,0.4,0,0.3941,0.006748
10,1,34,6,em-2a20d82018a7,強飯式太子君,fire_water,MZR,43,4771,3408,1,火属性の味方全員のHPを40%回復する,advantage_creation,30,0.6333,0.4644,1,1,1,0.1366,0.9246,0.1888,1.5,0,0.9119,0.018769
