総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,6,45,1,em-6cd949ff7539,?????,fire_water,MZR,53,1842,6475,2,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,72,0.5069,0.4053,1,1,1,0.1248,0.9209,0.163,0.6389,0,0.92,0.020411
2,51,39,6,em-bffb26ad3975,アイヌ☆らっくるん,fire_water,MZR,60,2896,6645,2,1ターンの間、風属性の敵に対する味方全員の攻撃力を170%増加させる,counteraction,72,0.5278,0.4218,0.8889,1,1,0.1081,0.9034,0.1485,0,0.1528,0.9177,0.016807
3,52,46,14,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.4792,0.374,0,1,1,0.0993,0.89,0.1353,0,0,0.9153,0.015724
4,53,33,8,em-0984e8e9ee06,加賀のカブキ者,all,MZR,60,4430,6816,2,1ターンの間、自身の攻撃力を350%増加させる,counteraction,72,0.4792,0.3705,1,1,1,0.0911,0.9236,0.1278,0,0.2083,0.9129,0.016707
5,54,42,10,em-2c691fe63d0d,ブッシュドノエルん,fire_wind,ZR,38,3652,5354,2,1ターンの間、リーダーの攻撃力を250%増加させる,counteraction,72,0.5139,0.4026,0.9861,1,1,0.1026,0.8877,0.144,0,0.0972,0.9646,0.016188
6,55,47,20,em-814b464a2192,ナナホシ,fire,ZR,50,5044,5044,3,味方全員のスキルカウントを1減少させる,ignored,72,0.4792,0.3722,0,0.4861,1,0.0759,0.8912,0.1061,0,0,0.9633,0.015265
7,39,48,4,em-fa3191833d67,エヴァン,fire_water,CR,28,3381,2776,2,1ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5694,0.4663,1,1,1,0.1099,0.919,0.1526,0.25,0,0.9865,0.017103
8,25,49,16,em-438753e77e6c,デロスの月陽姉弟,fire_water,MZR,41,3237,5453,2,味方全員のHPを60%回復する,advantage_creation,72,0.4931,0.386,1,1,1,0.1143,0.8884,0.1536,0.3194,0,0.9034,0.015643
9,26,50,75,em-b2d6a846bb36,哀哭のオオウミガラス,fire_wind,伝,75,9713,4941,2,5ターンの間、味方全員に火属性の敵からのダメージを25%軽減するシールドを与える,advantage_creation,72,0.5,0.3921,1,1,1,0.1105,0.9083,0.1477,0.3194,0,0.3846,0.006489
10,56,43,22,em-95a008b67c52,権現くまのたん,fire,CR,22,1030,4234,2,1ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.5208,0.4104,1,1,1,0.1158,0.8911,0.1582,0,0.0833,0.9848,0.014859
11,18,51,78,em-9667a89799b5,冬の双子姫,all,伝,77,9628,4686,2,1ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5069,0.4035,1,1,1,0.0934,0.9112,0.1287,0.375,0,0.3806,0.006309
12,57,52,31,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4583,0.3526,0,1,1,0.0738,0.8785,0.1043,0,0,0.9551,0.013071
13,7,53,11,em-c37c2a529421,ディワリのｱﾗｸｼｭﾐｰ,fire,ZR,38,4771,3408,2,火属性の味方全員のHPを80%回復する,advantage_creation,72,0.5417,0.4324,1,1,1,0.1225,0.9021,0.163,0.5278,0,0.9537,0.015933
14,58,54,32,em-29cc8a9cf9cd,ビール売りの小娘,fire_wind,CR,18,1516,3638,3,味方全員のスキルカウントを1減少させる,ignored,72,0.4861,0.3765,0,0.4722,1,0.1054,0.9121,0.141,0,0,0.9824,0.012718
15,59,22,9,em-8038935d7100,竜宮の翁,fire,MZR,38,4771,3748,2,3ターンの間、自身の攻撃力を100%増加させる,counteraction,72,0.5139,0.4078,1,1,1,0.1112,0.9067,0.1509,0,0.2917,0.8862,0.016273
16,11,55,23,em-a11a3441fd8e,レンネルアルケニー,fire_wind,MZR,43,2896,3919,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5278,0.4166,1,1,1,0.1021,0.8984,0.1404,0.4722,0,0.8838,0.014561
17,60,29,13,em-b343077dd75f,塚井さんは4人乗り,fire,ZR,38,4294,3374,2,3ターンの間、自身の攻撃力を90%増加させる,counteraction,72,0.5278,0.4166,1,1,1,0.0999,0.8942,0.1387,0,0.2361,0.948,0.015778
18,8,56,25,em-454ebee4a0cd,3人はフォニピュア,all,MZR,60,4941,3578,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5208,0.4175,1,1,1,0.1166,0.9018,0.1573,0.5278,0,0.8787,0.014021
19,61,57,44,em-010ca8278422,伊賀NINJA!,fire,MZR,42,1704,5112,3,味方全員のスキルカウントを1減少させる,ignored,72,0.4375,0.3297,0,0.5972,1,0.097,0.8828,0.1339,0,0,0.8762,0.010175
20,9,58,19,em-99eb90e0260f,傾国の二条嬢,fire,CR,17,2656,2495,2,1ターンの間、水属性の攻撃を自身に集中させる(90%カット),advantage_creation,72,0.5764,0.4726,0.9028,1,1,0.1352,0.9231,0.1786,0.5139,0,0.9787,0.01534
21,62,8,7,em-1e9e4475c353,ゲラー･ｻﾞ･ｸﾞﾗﾃﾞｨｴｲﾀｰ,fire_wind,MZR,55,3408,5964,2,1ターンの間、水属性の敵に対する味方全員の攻撃力を181%増加させる,counteraction,72,0.4861,0.3782,0.9028,1,1,0.1082,0.8876,0.1468,0,0.375,0.8711,0.016729
22,63,21,27,em-d77542ffe604,?????,fire_wind,MZR,42,6475,3067,2,1ターンの間、自身の攻撃力を500%増加させる,counteraction,72,0.5278,0.42,1,1,1,0.1101,0.9003,0.1524,0,0.3056,0.8685,0.013562
23,3,59,26,em-f4980131820e,ﾊﾛｳｨﾝのヴラドさん,fire_water,MZR,41,4089,1757,2,1ターンの間、火属性の味方全員にダメージを72%軽減するシールドを与える,advantage_creation,72,0.5625,0.4564,1,1,1,0.1272,0.9085,0.1708,0.75,0,0.8659,0.013848
24,64,40,38,em-6fd11d4d3308,超天狗くまのたん,fire,ZR,35,1704,7497,3,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.5833,0.4789,0.7639,0.6667,1,0.1198,0.9136,0.1655,0,0.1389,0.9378,0.011359
25,65,34,37,em-712bee050113,ターヌムンゴネキ,fire,MZR,35,4089,4089,2,6ターンの間、自身の攻撃力を65%増加させる,counteraction,72,0.4792,0.3758,1,1,1,0.114,0.904,0.1524,0,0.2083,0.8607,0.011571
26,66,60,49,em-c4b0b6848f16,?????,fire,CR,17,2828,2470,3,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4931,0.3896,0,0.4583,1,0.0827,0.8654,0.1158,0,0,0.9749,0.009627
27,67,61,63,em-039a051d72bb,伊万里の重畳,fire,MZR,36,4260,3919,3,火属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.4514,0.3432,0,0.5,1,0.077,0.8953,0.1063,0,0,0.8554,0.008248
28,34,62,42,em-eeba5b4dcba6,カニパンだっ！,fire_wind,CR,23,2737,2415,2,1ターンの間、攻撃を自身に集中させる(60%カット),advantage_creation,72,0.5278,0.42,1,1,1,0.1109,0.9077,0.1513,0.2639,0,0.9736,0.010327
29,35,63,43,em-a7fc49aa8c73,広報担当：アッシュ,fire_water,ZR,37,5112,3748,2,1ターンの間、火属性の攻撃を自身に集中させる。(70%カット),advantage_creation,72,0.4861,0.38,1,1,1,0.0951,0.8902,0.1299,0.2639,0,0.9303,0.010228
30,68,7,17,em-4206205a0bb1,リュウ・ツカイ,fire,MZR,60,5708,4515,2,3ターンの間、自身の攻撃力を130%増加させる,counteraction,72,0.4583,0.3544,1,1,1,0.0821,0.9037,0.1115,0,0.4028,0.8474,0.015594
31,19,64,52,em-a3563f41a151,ラクダンデス隊長,fire_wind,MZR,38,4941,3578,2,1ターンの間、攻撃を自身に集中させる(70%カット),advantage_creation,72,0.4861,0.3782,1,1,1,0.1067,0.8938,0.1435,0.375,0,0.8447,0.009508
32,36,65,55,em-aae4f48cb489,もん親方,fire,ZR,28,3748,3748,2,1ターンの間、火属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.4722,0.3662,1,1,1,0.0996,0.8907,0.133,0.2639,0,0.9257,0.00902
33,23,66,46,em-98053d851e29,炎上魔女ベファーナ,fire,MZR,59,2088,3748,2,死亡しているリーダーを130%のHPで蘇らせる,advantage_creation,72,0.4792,0.374,0.9722,1,1,0.1107,0.8953,0.1431,0.3333,0,0.8392,0.009801
34,69,67,69,em-433922ef3e4e,夏至祭のぺた也君,fire_water,ZR,53,7266,2153,2,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4722,0.3645,0,1,1,0.091,0.8949,0.1247,0,0,0.9226,0.007425
35,70,68,70,em-42c90dd17240,GSPS！秀郷先生,fire_water,ZR,34,3578,4601,2,2ターンの間、風属性の敵に対する自身の攻撃力を240%増加させる,counteraction,72,0.4722,0.3628,0.875,1,1,0.1114,0.876,0.1498,0,0,0.921,0.007212
36,71,69,73,em-d020ce26e899,ＴＡＳマニア先輩,fire,ZR,40,5964,3418,3,水属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4306,0.3256,0,0.5556,1,0.0693,0.8682,0.0967,0,0,0.9194,0.007049
37,37,70,60,em-95694ab0605a,超★メジェド様,all,MZR,44,2300,3432,2,1ターンの間、攻撃を自身に集中させる(90%カット),advantage_creation,72,0.4722,0.3645,1,1,1,0.0941,0.8997,0.1277,0.2639,0,0.828,0.008315
38,29,18,35,em-aa92178d2205,糸巻万太朗,fire,MZR,40,5623,4260,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,72,0.4444,0.3356,0.9861,1,1,0.1037,0.8967,0.1395,0.3056,0.3333,0.8252,0.012057
39,72,9,21,em-c46238c7c677,ケラ,fire,ZR,70,3067,7157,3,2ターンの間、火属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.5625,0.4564,0.7222,0.5417,1,0.1125,0.9127,0.1537,0,0.375,0.9146,0.015083
40,73,23,33,em-a7be30f0211a,烏枢さま降臨！,fire,R,13,1359,2416,2,1ターンの間、水属性の敵に対する味方全員の攻撃力を250%増加させる,counteraction,72,0.5139,0.406,0.9167,1,1,0.0989,0.8912,0.1373,0,0.2778,0.9864,0.012608
41,40,10,2,em-410cc22d32bc,アロハる☆水島神人,fire_water,R,16,3246,1887,2,3ターンの間、自身の属性を水属性に変更する,adaptive,72,0.5,0.3956,1,1,1,0.0779,0.908,0.1095,0.25,0.375,0.986,0.017921
42,74,38,54,em-361f82120d03,オイボくん,fire_wind,MZR,40,6645,2556,2,4ターンの間、自身の攻撃力を95%増加させる,counteraction,72,0.4792,0.3722,1,1,1,0.1008,0.8958,0.1371,0,0.1667,0.8136,0.009172
43,75,15,28,em-b7b738711fb0,ちくわサンド,all,CR,23,2817,2656,2,1ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.4722,0.3699,1,1,1,0.0832,0.904,0.1157,0,0.3611,0.9634,0.013542
44,76,71,81,em-ab9b2ce76191,B・O・B,fire_water,ZR,37,4935,3244,3,風属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.4167,0.3087,0,0.625,1,0.1008,0.8771,0.1335,0,0,0.9063,0.005883
45,31,11,12,em-1e3b5bb54d35,ナナフシ,fire,ZR,30,4175,2999,2,3ターンの間、自身の属性を水属性に変更する,adaptive,72,0.4583,0.3508,1,1,1,0.1008,0.9,0.1366,0.2917,0.375,0.9046,0.015806
46,15,72,39,em-59636157ae2e,コーベンパイア天爵,fire_water,ZR,45,5282,1757,2,2ターンの間、味方全員に火属性の敵からのダメージを33%軽減するシールドを与える,advantage_creation,72,0.4931,0.3809,1,1,1,0.0963,0.8897,0.1337,0.4444,0,0.9029,0.011351
47,77,30,53,em-aeee7aac1b71,ジンジャーブレッド男,fire_wind,CR,20,4143,2440,2,1ターンの間、リーダーの攻撃力を200%増加させる,counteraction,72,0.4653,0.3568,1,1,1,0.0932,0.8944,0.1298,0,0.2361,0.9605,0.009405
48,5,73,61,em-6eed78e1fe62,リア充の権化安倍晴明,all,MZR,100,6782,6271,3,味方全員のHPを100%回復する,advantage_creation,72,0.5764,0.4708,0.8333,0.5833,1,0.1385,0.9085,0.1875,0.6528,0,0.7956,0.008315
49,78,16,30,em-b54ea6cda2a4,塚井さん,fire,CR,38,3817,2999,2,3ターンの間、自身の攻撃力を80%増加させる,counteraction,72,0.4514,0.3415,1,1,1,0.0975,0.8694,0.1347,0,0.3611,0.959,0.01327
50,79,3,18,em-2d3e693a8406,ツキマシモン,all,ZR,35,3919,1704,2,2ターンの間、味方全員の攻撃力を50%増加させる,counteraction,72,0.4722,0.368,1,1,1,0.1018,0.9131,0.1382,0,0.5139,0.8959,0.015555
51,21,1,3,em-abc85163565c,コキリコ・QB,fire_wind,CR,23,2817,2978,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,72,0.4583,0.3474,0.9861,1,1,0.0766,0.8806,0.1089,0.3472,0.6111,0.9575,0.017889
52,27,2,5,em-cf78c5cc3134,オタテカモ次郎,all,CR,28,4186,3059,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,72,0.4444,0.3373,0.9861,1,1,0.0833,0.8922,0.1126,0.3194,0.6111,0.9567,0.017026
53,80,74,88,em-6870ddfd0fbb,大道芸！エʃ＆エʒ,fire,R,12,1661,1661,3,水属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4306,0.3274,0,0.5,1,0.0838,0.8777,0.1137,0,0,0.9811,0.005385
54,16,75,51,em-8a030b3f4f33,無給の皇帝,fire,MZR,44,4601,2790,2,2ターンの間、味方全員に水属性の敵からのダメージを55%軽減するシールドを与える,advantage_creation,72,0.4931,0.386,0.8194,1,1,0.1067,0.905,0.1431,0.4167,0,0.7767,0.009525
55,81,26,62,em-3c2628783368,すまぁとヤスマサニキ,fire,MZR,50,4260,5623,2,2ターンの間、水属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.4097,0.3047,0.8056,1,1,0.0796,0.8923,0.1093,0,0.25,0.7735,0.0083
56,82,12,47,em-a9738b409d24,カジランガ守り隊員,fire_wind,MZR,45,7668,1533,2,1ターンの間、水属性の敵に対する味方全員の攻撃力を220%増加させる,counteraction,72,0.5069,0.3999,0.8611,1,1,0.1186,0.8979,0.1597,0,0.375,0.7702,0.009732
57,41,76,90,em-b127f99ae530,キラー・ｻﾞ・ｷﾗｰ,fire_water,MZR,55,5964,3408,2,1ターンの間、味方全員に風属性の敵からのダメージを72%軽減するシールドを与える,advantage_creation,72,0.4583,0.3562,0.8472,1,1,0.0957,0.8937,0.1296,0.1944,0,0.7669,0.004926
58,83,77,91,em-d0ab149939aa,製鉄所★澤先輩,fire_water,CR,24,5313,1771,3,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4236,0.3163,0,0.5139,1,0.101,0.8614,0.1371,0,0,0.9519,0.004752
59,84,24,59,em-ad084af57188,魔法使い らくがーる,fire,ZR,38,4601,3663,2,3ターンの間、風属性の味方全員の攻撃力を70%増加させる,counteraction,72,0.4375,0.3332,0.8472,1,1,0.0931,0.8922,0.1269,0,0.2778,0.8793,0.008383
60,12,78,41,em-6f409bf9b5bd,素敵なステチュさん,fire_wind,N,14,211,2115,2,2ターンの間、水属性の味方全員にダメージを70%軽減するシールドを与える,advantage_creation,72,0.4792,0.3688,0.8611,1,1,0.0976,0.8772,0.134,0.4722,0,0.9868,0.010927
61,85,13,36,em-640d19558093,聖なる打毬神！みるるん,fire_wind,R,19,1208,1963,2,1ターンの間、火属性の敵に対する味方全員の攻撃力を100%増加させる,counteraction,72,0.4375,0.3314,1,1,1,0.0902,0.8835,0.1235,0,0.375,0.9775,0.011619
62,86,27,58,em-a85045965911,まさか殿(マジ),all,MZR,100,7463,6628,3,4ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.5,0.3903,0.8333,0.5556,1,0.1373,0.8865,0.1819,0,0.25,0.7497,0.008391
