総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,59,7,2,em-a85045965911,まさか殿(マジ),all,MZR,100,7463,6628,3,4ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.4861,0.3765,1,1,1,0.1503,0.866,0.1918,0,0.4444,0.92,0.023562
2,11,38,4,em-32ef1535a66a,ハバキたん,fire_wind,MZR,60,6816,4260,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5139,0.406,1,1,1,0.1571,0.8889,0.2016,0.5972,0,0.9177,0.021381
3,60,16,6,em-6fd11d4d3308,超天狗くまのたん,fire,ZR,35,1704,7497,3,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.4444,0.3391,1,1,1,0.1168,0.8471,0.1519,0,0.2778,0.9673,0.020276
4,32,39,12,em-6eed78e1fe62,リア充の権化安倍晴明,all,MZR,100,6782,6271,3,味方全員のHPを100%回復する,advantage_creation,72,0.4514,0.3449,1,1,1,0.1455,0.8746,0.1765,0.2639,0,0.9129,0.01677
5,61,15,8,em-276d7f996bbe,竜也エボリューション,fire,MZR,49,2044,6305,3,2ターンの間、自身の攻撃力を333%増加させる,counteraction,72,0.4444,0.3338,1,1,1,0.1052,0.8425,0.14,0,0.2917,0.9106,0.019584
6,62,13,7,em-b95ac93b816d,キタキツネの神様,fire,MZR,29,3748,4771,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.4722,0.3628,1,1,1,0.1274,0.8619,0.1654,0,0.3056,0.9082,0.020003
7,63,6,3,em-b27009a57b71,架けろきしわだっしー,fire_wind,MZR,49,1559,6672,3,3ターンの間、自身の攻撃力を255%増加させる,counteraction,72,0.4097,0.303,1,1,1,0.109,0.8563,0.1403,0,0.4583,0.9058,0.022255
8,64,2,1,em-93a9275d427c,肉食ドゥブロさん,fire_water,ZR,32,5106,3404,3,3ターンの間、火属性の敵に対する味方全員の攻撃力を100%増加させる,counteraction,72,0.4861,0.3782,1,1,1,0.1242,0.8924,0.1664,0,0.5694,0.9606,0.024898
9,27,40,72,em-748c1a866dbc,Hey Yeah 清盛,fire_wind,伝,75,11417,2896,3,1ターンの間、攻撃を自身に集中させる(77%カット),advantage_creation,72,0.5,0.3938,1,1,1,0.134,0.8823,0.1692,0.3333,0,0.3846,0.006945
10,23,41,17,em-f7f78d464e92,ウミウサーヌ,all,MZR,60,3408,4601,3,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,72,0.4583,0.3474,1,1,1,0.1509,0.8511,0.1914,0.3611,0,0.8986,0.015263
11,45,42,19,em-db7ee0abcada,ＫＲ２ジョーの戦い,fire,ZR,30,2385,4601,3,1ターンの間、自身に火属性の敵からのダメージを95%軽減するシールドを与える,advantage_creation,72,0.4444,0.3391,0.9861,1,1,0.1111,0.8659,0.1471,0.1667,0,0.9564,0.014906
12,53,43,27,em-4805525cb8a4,ｴﾝｾﾞﾘｯｸ☆エンゼル,all,MZR,60,6816,4771,3,自身のHPを200%回復する,advantage_creation,72,0.4375,0.3332,1,1,1,0.1174,0.8388,0.1489,0.0556,0,0.8937,0.013165
13,65,14,10,em-68e23b3f15d7,あっぴーの外出,fire,CR,15,1610,3500,3,3ターンの間、リーダーの攻撃力を250%増加させる,counteraction,72,0.4722,0.3611,0.9861,1,1,0.1292,0.8628,0.1706,0,0.3056,0.983,0.019019
14,8,44,13,em-40350463a9fa,ハンドさんは泳がない,fire,MZR,27,2044,3578,3,2ターンの間、味方全員にダメージを56%軽減するシールドを与える,advantage_creation,72,0.4583,0.3491,1,1,1,0.1398,0.853,0.1826,0.6667,0,0.8887,0.016688
15,66,21,18,em-98730869df6a,朱染めの夏炎・朱雀,fire,MZR,70,5282,6475,3,2ターンの間、風属性の敵に対する味方全員の攻撃力を200%増加させる,counteraction,72,0.4306,0.3238,0.8472,1,1,0.1114,0.8557,0.1459,0,0.2222,0.8862,0.015132
