総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,5,50,1,em-6cd949ff7539,?????,fire_water,MZR,53,1842,6475,2,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,72,0.5417,0.4359,1,1,1,0.1065,0.9058,0.1478,0.6389,0,0.92,0.02012
2,7,51,4,em-438753e77e6c,デロスの月陽姉弟,fire_water,MZR,41,3237,5453,2,味方全員のHPを60%回復する,advantage_creation,72,0.5139,0.4078,1,1,1,0.1162,0.9087,0.1578,0.5556,0,0.9177,0.01932
3,46,28,3,em-4206205a0bb1,リュウ・ツカイ,fire,MZR,60,5708,4515,2,3ターンの間、自身の攻撃力を130%増加させる,counteraction,72,0.5347,0.4297,1,1,1,0.0956,0.9046,0.1331,0,0.3056,0.9153,0.019782
4,47,52,20,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.4167,0.3105,0,1,1,0.0839,0.8671,0.1135,0,0,0.9129,0.0149
5,48,41,16,em-bffb26ad3975,アイヌ☆らっくるん,fire_water,MZR,60,2896,6645,2,1ターンの間、風属性の敵に対する味方全員の攻撃力を170%増加させる,counteraction,72,0.4444,0.3373,0.9167,1,1,0.089,0.881,0.124,0,0.1944,0.9106,0.015532
6,17,53,63,em-b2d6a846bb36,哀哭のオオウミガラス,fire_wind,伝,75,9713,4941,2,5ターンの間、味方全員に火属性の敵からのダメージを25%軽減するシールドを与える,advantage_creation,72,0.4653,0.3568,1,1,1,0.0969,0.8875,0.1333,0.4306,0,0.3904,0.008061
7,27,54,18,em-a11a3441fd8e,レンネルアルケニー,fire_wind,MZR,43,2896,3919,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.4931,0.3843,1,1,1,0.1122,0.8889,0.1507,0.3333,0,0.9058,0.014985
8,2,55,5,em-c37c2a529421,ディワリのｱﾗｸｼｭﾐｰ,fire,ZR,38,4771,3408,2,火属性の味方全員のHPを80%回復する,advantage_creation,72,0.5069,0.4035,1,1,1,0.1196,0.9009,0.1591,0.7222,0,0.9606,0.019011
9,49,10,2,em-3c2628783368,すまぁとヤスマサニキ,fire,MZR,50,4260,5623,2,2ターンの間、水属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.4722,0.3662,0.8611,1,1,0.109,0.8852,0.1469,0,0.4444,0.901,0.019839
10,50,15,7,em-8038935d7100,竜宮の翁,fire,MZR,38,4771,3748,2,3ターンの間、自身の攻撃力を100%増加させる,counteraction,72,0.4861,0.3765,1,1,1,0.073,0.9102,0.1056,0,0.4028,0.8986,0.018804
11,6,56,12,em-95694ab0605a,超★メジェド様,all,MZR,44,2300,3432,2,1ターンの間、攻撃を自身に集中させる(90%カット),advantage_creation,72,0.5,0.3921,1,1,1,0.1048,0.888,0.1442,0.6111,0,0.8961,0.016489
