総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,9,45,5,em-563e34211286,大抵カールのせい,fire_water,MZR,50,4686,5112,1,1ターンの間、味方全員にダメージを20%軽減するシールドを与える,advantage_creation,72,0.6111,0.5063,1,1,1,0.1075,0.9432,0.1533,0.6667,0,0.92,0.020825
2,57,4,1,em-5d696ecc61dd,カミキリ,fire,ZR,75,5845,6134,1,8ターンの間、火属性の敵に対する火属性の味方全員の攻撃力を20%増加させる,counteraction,72,0.5625,0.4582,1,1,1,0.0972,0.9349,0.1363,0,0.7222,0.9687,0.028363
3,27,6,37,em-daac43f51729,四悪妖・鵺,all,伝,88,9542,5964,1,1ターンの間、自身の属性を水属性に変更する,adaptive,72,0.5764,0.4744,1,1,1,0.0883,0.9371,0.1262,0.375,0.5694,0.3962,0.010959
4,1,46,4,em-cc1dd429dace,?????,fire_water,MZR,58,4171,4737,1,1ターンの間、味方全員に火属性の敵からのダメージを40%軽減するシールドを与える,advantage_creation,72,0.6181,0.5128,1,1,1,0.1179,0.9363,0.1651,0.9861,0,0.9129,0.021383
5,14,47,59,em-bdcce3725e8b,修験鬼ギュウちゃん,fire,伝,85,9372,5453,1,1ターンの間、味方全員に水属性の敵からのダメージを44%軽減するシールドを与える,advantage_creation,72,0.5556,0.4484,0.9722,1,1,0.1038,0.9479,0.1443,0.5556,0,0.3924,0.008336
6,58,9,42,em-ceda64319ca1,蜜香のウミリンゴ,fire_water,伝,75,8520,5453,1,5ターンの間、風属性の敵に対する味方全員の攻撃力を25%増加させる,counteraction,72,0.5486,0.4476,0.9444,1,1,0.0837,0.9399,0.1189,0,0.5139,0.3904,0.009865
7,33,22,7,em-7a57f923ab2c,ありえんキャット様,fire_wind,MZR,61,6069,5622,1,1ターンの間、自身の属性を火属性に変更する,adaptive,72,0.5208,0.4139,0.9722,1,1,0.0955,0.9223,0.1344,0.3056,0.2778,0.9058,0.019027
8,59,48,20,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.4306,0.3256,0,0.2778,1,0.0607,0.9054,0.0868,0,0,0.9034,0.014444
9,60,1,3,em-93bcb3ddcb90,蝦夷の鬼武者,fire,MZR,50,5367,4771,1,6ターンの間、火属性の敵に対する自身の攻撃力を50%増加させる,counteraction,72,0.5208,0.4139,1,1,1,0.0916,0.9254,0.1286,0,0.8194,0.901,0.024415
10,25,49,11,em-4d47f8a702ed,モヘン女ダロぉ,fire,MZR,47,3374,6202,1,2ターンの間、味方全員に風属性の敵からのダメージを36%軽減するシールドを与える,advantage_creation,72,0.4931,0.3896,0.9167,1,1,0.076,0.9379,0.1073,0.4028,0,0.8986,0.016894
11,40,50,17,em-ee43bce0e25f,vにゅーさん,all,MZR,51,3567,5271,1,5ターンの間、自身にダメージを35%軽減するシールドを与える,advantage_creation,72,0.4931,0.3843,1,1,1,0.0788,0.9364,0.1114,0.2222,0,0.8961,0.015978
12,29,51,71,em-d7873747b412,藤のフヒッティ,fire_water,伝,75,10735,3578,1,3ターンの間、自身にダメージを30%軽減するシールドを与える,advantage_creation,72,0.5417,0.4396,1,1,1,0.0971,0.9409,0.1345,0.3472,0,0.3786,0.00644
13,61,16,6,em-52f594fdc52e,後楽園☆池田,fire_water,ZR,43,5623,2896,1,1ターンの間、火属性の敵に対する自身の攻撃力を222%増加させる,counteraction,72,0.5625,0.4564,1,1,1,0.1101,0.9391,0.1548,0,0.375,0.9537,0.020383
14,5,52,12,em-2a20d82018a7,強飯式太子君,fire_water,MZR,43,4771,3408,1,火属性の味方全員のHPを40%回復する,advantage_creation,72,0.5486,0.4439,1,1,1,0.1107,0.9391,0.1498,0.8194,0,0.8887,0.016867
15,62,53,26,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4028,0.299,0,0.3056,1,0.0655,0.9008,0.0906,0,0,0.9508,0.012913
16,63,54,31,em-3e7e7e54a83d,妖精女王ミカーンニア,fire,MZR,45,3408,4771,2,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4097,0.3047,0,0.2361,1,0.0733,0.9108,0.1002,0,0,0.8838,0.01174
17,28,55,25,em-ad53908276ac,ピコ島ぴーこ,fire_wind,MZR,47,4007,5112,1,風属性の味方全員のHPを42%回復する,advantage_creation,72,0.4861,0.38,1,1,1,0.0985,0.9001,0.1342,0.3611,0,0.8812,0.013118
18,64,56,35,em-3e2d46063b3e,なっとくん様,all,MZR,70,8026,4618,1,リーダーのスキルカウントを1減少させる,ignored,72,0.4097,0.303,0,1,1,0.0693,0.9135,0.0972,0,0,0.8787,0.011161
19,65,19,9,em-8660ff550c92,うどんの天使,fire,ZR,40,3067,3748,1,5ターンの間、自身の攻撃力を40%増加させる,counteraction,72,0.5139,0.406,1,1,1,0.0902,0.9292,0.1272,0,0.3056,0.9451,0.018253
20,8,57,13,em-59dbe02c39e1,吸血くん,fire,CR,18,1757,3067,1,1ターンの間、水属性の攻撃を自身に集中させる(90%カット),advantage_creation,72,0.5625,0.4564,0.9444,1,1,0.0942,0.9346,0.1335,0.7222,0,0.9787,0.016771
21,66,2,2,em-52b1a63b86dd,ヤマさんヤミーさん,fire,CR,27,1288,3220,1,5ターンの間、火属性の敵に対する味方全員の攻撃力を23%増加させる,counteraction,72,0.5278,0.4218,1,1,1,0.0881,0.9324,0.1231,0,0.75,0.9781,0.024676
22,42,17,14,em-10b41d0249c9,ホタル,fire,ZR,40,4396,5163,1,1ターンの間、自身の属性を水属性に変更する,adaptive,72,0.4583,0.3581,0.9861,1,1,0.0841,0.9204,0.1141,0.1806,0.3611,0.9408,0.016726
23,6,58,16,em-4016fa16a6ca,Dr.&萌やﾁﾝｹﾞｰﾙ,all,R,14,773,2573,1,味方全員のHPを40%回復する,advantage_creation,72,0.5347,0.428,1,1,1,0.0992,0.9228,0.1391,0.7639,0,0.9927,0.015983
24,67,27,21,em-bf60c5d7bbe5,ワイン塗れのぐっすん,fire_wind,ZR,39,2453,5555,1,1ターンの間、水属性の敵に対する自身の攻撃力を200%増加させる,counteraction,72,0.4375,0.3314,0.9306,1,1,0.0663,0.9204,0.0949,0,0.2222,0.9378,0.013681
25,36,59,36,em-68c38b69771b,ぱんつぁーぴよ子,fire_wind,MZR,28,4412,3287,1,1ターンの間、火属性の攻撃を自身に集中させる(10%カット),advantage_creation,72,0.4861,0.3782,1,1,1,0.0816,0.9134,0.116,0.2639,0,0.8607,0.011043
26,68,10,18,em-9974d2b554c4,ｼｬﾐｯ子！シャーミー君,fire_wind,MZR,36,4652,3919,1,2ターンの間、火属性の敵に対する自身の攻撃力を80%増加させる,counteraction,72,0.4583,0.3491,1,1,1,0.0863,0.9107,0.12,0,0.4583,0.8581,0.015221
27,17,60,29,em-dfbe69861ff7,餅もちにくぁうさん,fire,ZR,36,3449,3789,1,1ターンの間、味方全員にダメージを24%軽減するシールドを与える,advantage_creation,72,0.4583,0.3526,1,1,1,0.0835,0.9151,0.1143,0.5139,0,0.9333,0.012334
28,69,61,45,em-433922ef3e4e,夏至祭のぺた也君,fire_water,ZR,53,7266,2153,2,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4236,0.3198,0,0.2778,1,0.0596,0.8967,0.0858,0,0,0.9318,0.009435
29,70,18,83,em-cd52b65347bc,フローラさま,fire,伝,75,11161,3408,1,2ターンの間、水属性の敵に対する自身の攻撃力を250%増加させる,counteraction,72,0.4722,0.3662,0.9583,1,1,0.0903,0.9159,0.1256,0,0.3472,0.3433,0.005267
30,15,62,38,em-7f847f5ad505,電ドロ白鷺嬢,fire,MZR,40,6816,2556,1,自身のHPを70%回復する,advantage_creation,72,0.4931,0.3878,1,1,1,0.0789,0.9235,0.11,0.5278,0,0.8474,0.010654
31,71,20,23,em-f5955c15b029,ばんば新年2026,all,MZR,60,7668,3438,1,2ターンの間、風属性の敵に対する自身の攻撃力を120%増加させる,counteraction,72,0.4722,0.368,0.9167,1,1,0.0713,0.9085,0.1014,0,0.2917,0.8447,0.013335
32,21,3,8,em-f565b0314902,覚醒大氷怪・雪愛,fire_wind,ZR,37,4345,4515,1,2ターンの間、自身の属性を水属性に変更する,adaptive,72,0.4236,0.3198,0.9861,1,1,0.0811,0.9189,0.1133,0.4306,0.7361,0.9257,0.018498
33,43,63,47,em-a44b56d26d84,聖夜の又マタドーるん,all,ZR,45,3919,4260,1,1ターンの間、味方全員に水属性の敵からのダメージを20%軽減するシールドを与える,advantage_creation,72,0.4306,0.3293,0.9583,1,1,0.0706,0.9099,0.0991,0.1806,0,0.9241,0.009342
34,7,64,28,em-21262d62b170,ホーク＆フック,fire,CR,25,2093,2173,1,1ターンの間、火属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.5,0.3938,1,1,1,0.0886,0.9128,0.1264,0.7639,0,0.9697,0.012601
35,30,8,10,em-d0c26ab1312e,シガー☆直哉,fire_wind,CR,22,3542,2125,1,2ターンの間、自身の属性を水属性に変更する,adaptive,72,0.4861,0.3818,0.9861,1,1,0.0635,0.9155,0.0926,0.3472,0.5278,0.969,0.01715
36,72,13,19,em-17a8d3f2a8d3,牛迫 角子さん,fire,ZR,31,3282,4260,1,2ターンの間、水属性の敵に対する自身の攻撃力を70%増加させる,counteraction,72,0.4167,0.3105,0.9583,1,1,0.0743,0.906,0.1042,0,0.4167,0.9194,0.014937
37,18,65,41,em-7e81ebc98ef9,稼働！K-MEN,fire_wind,MZR,57,6475,3067,1,1ターンの間、攻撃を自身に集中させる(40%カット),advantage_creation,72,0.4583,0.3544,1,1,1,0.0637,0.9107,0.0916,0.5139,0,0.828,0.009965
38,10,66,46,em-d5465017bfd1,チュパカブ先輩,fire_wind,MZR,59,4819,2811,1,自身のHPを300%回復する,advantage_creation,72,0.4514,0.3415,1,1,1,0.083,0.9053,0.1181,0.6111,0,0.8252,0.009396
39,73,67,62,em-4c2a43ecd770,ナンマトル君,all,N,14,2115,2115,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.3889,0.2841,0,0.3472,1,0.0494,0.8799,0.0706,0,0,0.9921,0.007839
40,26,68,55,em-cdd2ac5f0a12,クイーンなコンク様,all,MZR,44,3578,2385,1,1ターンの間、味方全員にダメージを30%軽減するシールドを与える,advantage_creation,72,0.4722,0.3645,1,1,1,0.0683,0.9141,0.0996,0.4028,0,0.8195,0.008874
41,38,69,54,em-712f122e2051,オロモ君は欝気味,fire_water,R,17,1536,2684,1,1ターンの間、攻撃を自身に集中させる(66%カット),advantage_creation,72,0.4444,0.3427,1,1,1,0.0617,0.9226,0.087,0.25,0,0.986,0.008912
42,31,70,49,em-8e1d0fa65dc4,厩戸之太子大先生,fire,CR,24,2866,2447,1,火属性の味方全員のHPを20%回復する,advantage_creation,72,0.4444,0.3391,1,1,1,0.0759,0.9113,0.1057,0.3472,0,0.9641,0.009272
43,74,71,69,em-87a6c85241fe,蝶々ペッパーくん,fire,ZR,30,1482,1781,2,風属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.3681,0.2692,0,0.3889,1,0.0503,0.9009,0.0725,0,0,0.908,0.006607
44,34,72,56,em-30793b1211b4,ウルルさんは役者やで,fire,R,15,1310,2189,1,1ターンの間、味方全員に風属性の敵からのダメージを60%軽減するシールドを与える,advantage_creation,72,0.4653,0.3551,0.9028,1,1,0.08,0.913,0.1137,0.2917,0,0.9848,0.008512
45,19,73,51,em-1211d6248533,ピンクなコンクさん,all,ZR,32,3067,2044,1,1ターンの間、味方全員にダメージを27%軽減するシールドを与える,advantage_creation,72,0.4514,0.3449,1,1,1,0.0692,0.9034,0.0999,0.4861,0,0.9046,0.009204
46,16,74,24,em-37fd7478d2d8,壺風味の何か,fire,N,16,2809,888,1,3ターンの間、味方全員に火属性の敵からのダメージを20%軽減するシールドを与える,advantage_creation,72,0.4792,0.3705,1,1,1,0.0725,0.9094,0.1036,0.5278,0,0.9904,0.013334
47,11,75,60,em-6cd949ff7539,?????,fire_water,MZR,53,1842,6475,2,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,72,0.5208,0.4121,0.4444,0.25,1,0.1062,0.9191,0.1468,0.6111,0,0.7987,0.008161
48,20,76,48,em-d9bd2d5de563,コンクちゃん,all,CR,20,2556,1704,1,1ターンの間、味方全員にダメージを23%軽減するシールドを与える,advantage_creation,72,0.4583,0.3508,1,1,1,0.0762,0.8986,0.1085,0.4444,0,0.9598,0.009299
49,75,77,77,em-c545b5a51997,トリニダの怪人,fire_water,R,13,4077,1057,2,リーダーのスキルカウントを2減少させる,ignored,72,0.3819,0.2767,0,0.3333,1,0.0718,0.8923,0.0993,0,0,0.9828,0.006127
50,76,23,32,em-629cc99564e0,帝王ヒルズ様,fire,CR,17,1867,3333,1,1ターンの間、水属性の敵に対する自身の攻撃力を300%増加させる,counteraction,72,0.4167,0.3087,0.9167,1,1,0.0633,0.9099,0.0894,0,0.2778,0.9582,0.011695
51,77,15,27,em-84589d5b3594,コロちゃん,fire,N,11,1551,1551,1,5ターンの間、水属性の敵に対する味方全員の攻撃力を25%増加させる,counteraction,72,0.4514,0.3449,0.9583,1,1,0.0819,0.9158,0.1146,0,0.3889,0.9892,0.012689
52,22,78,40,em-313faf3b400a,バルパラ★イソ子,fire_water,ZR,36,3237,3067,1,2ターンの間、風属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.4097,0.303,0.9583,1,1,0.0677,0.9095,0.0965,0.4306,0,0.8923,0.010172
53,78,79,81,em-6d0b27bbd976,なっとくんおじさん,fire,N,7,496,484,2,リーダーのスキルカウントを1減少させる,ignored,72,0.3958,0.288,0,0.3889,1,0.0584,0.9011,0.0847,0,0,0.9886,0.005709
54,79,28,50,em-fef48f3b2f9e,まん丸！シャーミー君,fire_wind,ZR,28,3800,3237,1,2ターンの間、火属性の敵に対する自身の攻撃力を70%増加させる,counteraction,72,0.3889,0.2823,1,1,1,0.0739,0.9002,0.1036,0,0.2222,0.8887,0.009228
55,80,25,44,em-3c2628783368,すまぁとヤスマサニキ,fire,MZR,50,4260,5623,2,2ターンの間、水属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.5069,0.4017,0.5694,0.375,1,0.0857,0.9208,0.121,0,0.2639,0.7735,0.009551
56,81,11,15,em-e6496091dd0f,シャーミーくん,fire_wind,CR,20,2948,2556,1,2ターンの間、火属性の敵に対する自身の攻撃力を60%増加させる,counteraction,72,0.4028,0.299,1,1,1,0.0579,0.9005,0.0841,0,0.4444,0.9536,0.016197
57,82,42,65,em-712bee050113,ターヌムンゴネキ,fire,MZR,35,4089,4089,2,6ターンの間、自身の攻撃力を65%増加させる,counteraction,72,0.5417,0.4324,0.6389,0.3333,1,0.0936,0.9208,0.1319,0,0.0972,0.7669,0.007562
58,3,80,94,em-b2d6a846bb36,哀哭のオオウミガラス,fire_wind,伝,75,9713,4941,2,5ターンの間、味方全員に火属性の敵からのダメージを25%軽減するシールドを与える,advantage_creation,72,0.5486,0.437,0.8889,0.25,1,0.1094,0.935,0.1526,0.8611,0,0.2731,0.003583
59,2,81,95,em-9667a89799b5,冬の双子姫,all,伝,77,9628,4686,2,1ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5417,0.4324,0.8611,0.3194,1,0.1188,0.9421,0.1637,0.9167,0,0.2704,0.002824
60,23,82,68,em-a7fc49aa8c73,広報担当：アッシュ,fire_water,ZR,37,5112,3748,2,1ターンの間、火属性の攻撃を自身に集中させる。(70%カット),advantage_creation,72,0.5347,0.4228,0.7639,0.3611,1,0.0954,0.936,0.1364,0.4167,0,0.8773,0.00668
61,83,43,70,em-76691ebd833d,特攻のびゃこ,fire,ZR,38,2641,6219,2,1ターンの間、水属性の敵に対する自身の攻撃力を999%増加させる,counteraction,72,0.4306,0.3221,0.5417,0.3472,1,0.0781,0.8945,0.1079,0,0.0972,0.8754,0.006524
62,84,21,30,em-f203cae3d671,ペーチパイセン,fire_wind,N,9,1974,1100,1,5ターンの間、自身の攻撃力を39%増加させる,counteraction,72,0.4097,0.3066,1,1,1,0.0658,0.8888,0.0937,0,0.2917,0.9862,0.01221
63,85,83,87,em-c09c9bb81a01,蓮十郎,fire,N,7,1215,1187,2,風属性の味方全員のスキルカウントを1減少させる,ignored,72,0.3194,0.22,0,0.4028,1,0.049,0.8883,0.0703,0,0,0.9859,0.004692
64,86,26,53,em-b0a6405ce878,ヒルズキング,fire,CR,15,859,1598,1,1ターンの間、水属性の敵に対する自身の攻撃力を200%増加させる,counteraction,72,0.3889,0.2859,0.9722,1,1,0.0573,0.8912,0.0823,0,0.2361,0.9468,0.009075
65,37,84,88,em-13a4b4b54b04,北間・クラリス嬢,fire,MZR,10,3959,701,1,自身のHPを100%回復する,advantage_creation,72,0.4097,0.303,1,1,1,0.0635,0.906,0.0905,0.2639,0,0.739,0.004658
