総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,18,95,1,em-438753e77e6c,デロスの月陽姉弟,fire_water,MZR,41,3237,5453,2,味方全員のHPを60%回復する,advantage_creation,30,0.7,0.54,1,1,1,0.2035,0.9323,0.2702,1.3667,0,0.92,0.015535
2,53,96,3,em-c4b0b6848f16,?????,fire,CR,17,2828,2470,3,風属性の味方全員のスキルカウントを2減少させる,ignored,30,0.6833,0.5241,0,0.5333,1,0.1642,0.9368,0.2202,0,0,0.9898,0.014315
3,30,88,4,em-aa92178d2205,糸巻万太朗,fire,MZR,40,5623,4260,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,30,0.6667,0.5156,0.9667,1,1,0.1862,0.9337,0.2395,0.8667,0.1667,0.9186,0.014077
4,17,97,2,em-454ebee4a0cd,3人はフォニピュア,all,MZR,60,4941,3578,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,30,0.6833,0.5241,1,1,1,0.1818,0.9331,0.2408,1.4,0,0.9179,0.014911
5,27,98,6,em-95694ab0605a,超★メジェド様,all,MZR,44,2300,3432,2,1ターンの間、攻撃を自身に集中させる(90%カット),advantage_creation,30,0.6333,0.4644,1,1,1,0.1905,0.9031,0.2509,0.9667,0,0.9172,0.013544
6,32,99,66,em-b2d6a846bb36,哀哭のオオウミガラス,fire_wind,伝,75,9713,4941,2,5ターンの間、味方全員に火属性の敵からのダメージを25%軽減するシールドを与える,advantage_creation,30,0.5833,0.4134,1,1,1,0.1804,0.9106,0.2338,0.7667,0,0.3972,0.005904
7,23,100,7,em-6cd949ff7539,?????,fire_water,MZR,53,1842,6475,2,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,30,0.55,0.3783,1,1,1,0.1273,0.9082,0.1725,1.2,0,0.9158,0.013368
8,28,101,5,em-fa3191833d67,エヴァン,fire_water,CR,28,3381,2776,2,1ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,30,0.6167,0.4631,1,1,1,0.1883,0.9393,0.2425,0.9333,0,0.9888,0.013573
9,54,102,9,em-4c2a43ecd770,ナンマトル君,all,N,14,2115,2115,2,水属性の味方全員のスキルカウントを1減少させる,ignored,30,0.5833,0.42,0,1,1,0.1317,0.9304,0.1803,0,0,0.9995,0.012086
10,55,103,18,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,30,0.5,0.3306,0,1,1,0.1132,0.8729,0.1535,0,0,0.9137,0.010719
11,24,104,11,em-a11a3441fd8e,レンネルアルケニー,fire_wind,MZR,43,2896,3919,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,30,0.5833,0.407,1,1,1,0.1593,0.9215,0.2164,1.0333,0,0.913,0.011926
12,56,105,16,em-d0ab149939aa,製鉄所★澤先輩,fire_water,CR,24,5313,1771,3,風属性の味方全員のスキルカウントを2減少させる,ignored,30,0.5833,0.42,0,0.7,1,0.151,0.9028,0.199,0,0,0.9881,0.010992
13,57,106,21,em-ab9b2ce76191,B・O・B,fire_water,ZR,37,4935,3244,3,風属性の敵全員の攻撃カウントを1増加させる,ignored,30,0.5333,0.371,0,0.5667,1,0.1262,0.9115,0.1673,0,0,0.9652,0.010443
14,48,90,14,em-1e3b5bb54d35,ナナフシ,fire,ZR,30,4175,2999,2,3ターンの間、自身の属性を水属性に変更する,adaptive,30,0.5667,0.4201,1,1,1,0.1358,0.9114,0.1825,0.3333,0.1333,0.9648,0.011043
15,58,65,24,em-0984e8e9ee06,加賀のカブキ者,all,MZR,60,4430,6816,2,1ターンの間、自身の攻撃力を350%増加させる,counteraction,30,0.4833,0.3173,1,1,1,0.1208,0.8864,0.1622,0,0.3667,0.9102,0.010179
16,33,64,10,em-abc85163565c,コキリコ・QB,fire_wind,CR,23,2817,2978,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,30,0.5833,0.4134,1,1,1,0.1865,0.902,0.2422,0.7667,0.4,0.9874,0.011976
17,59,66,26,em-712bee050113,ターヌムンゴネキ,fire,MZR,35,4089,4089,2,6ターンの間、自身の攻撃力を65%増加させる,counteraction,30,0.5333,0.3852,1,1,1,0.1067,0.9147,0.1435,0,0.3333,0.9088,0.010052
18,29,107,20,em-a7fc49aa8c73,広報担当：アッシュ,fire_water,ZR,37,5112,3748,2,1ターンの間、火属性の攻撃を自身に集中させる。(70%カット),advantage_creation,30,0.55,0.3849,1,1,1,0.1643,0.9084,0.2093,0.9,0,0.9632,0.01056
19,60,42,15,em-4206205a0bb1,リュウ・ツカイ,fire,MZR,60,5708,4515,2,3ターンの間、自身の攻撃力を130%増加させる,counteraction,30,0.5167,0.3441,1,1,1,0.1237,0.9196,0.1661,0,0.7,0.9074,0.011015
20,61,46,13,em-2d3e693a8406,ツキマシモン,all,ZR,35,3919,1704,2,2ターンの間、味方全員の攻撃力を50%増加させる,counteraction,30,0.5667,0.399,1,1,1,0.1748,0.9156,0.2251,0,0.5,0.9624,0.011151
21,62,108,31,em-28f044d525d7,スーリヤ様が見てる,fire_water,N,7,489,1446,3,味方全員のスキルカウントを1減少させる,ignored,30,0.55,0.3783,0,0.6,1,0.1036,0.9028,0.1448,0,0,0.9989,0.008863
22,38,109,25,em-ed21bd124ab2,牛タソ☆行進曲,fire_water,R,14,755,1812,2,2ターンの間、攻撃を自身に集中させる(30%カット,advantage_creation,30,0.5667,0.399,1,1,1,0.1689,0.9149,0.2165,0.5667,0,0.998,0.010121
23,31,110,99,em-9667a89799b5,冬の双子姫,all,伝,77,9628,4686,2,1ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,30,0.5167,0.3441,1,1,1,0.1302,0.8852,0.1757,0.8333,0,0.3874,0.003866
24,63,111,42,em-010ca8278422,伊賀NINJA!,fire,MZR,42,1704,5112,3,味方全員のスキルカウントを1減少させる,ignored,30,0.45,0.2783,0,0.4333,1,0.115,0.8862,0.1553,0,0,0.9038,0.007464
25,45,91,30,em-acc7e76f32c6,満開☆チゥりっぷちゃん,fire_water,N,20,563,2957,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,30,0.5333,0.371,1,1,1,0.1201,0.8989,0.1575,0.4667,0.1,0.9986,0.008869
26,36,43,17,em-cf78c5cc3134,オタテカモ次郎,all,CR,28,4186,3059,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,30,0.5167,0.3507,1,1,1,0.145,0.9112,0.1858,0.6667,0.7,0.9857,0.010764
27,16,112,28,em-f4980131820e,ﾊﾛｳｨﾝのヴラドさん,fire_water,MZR,41,4089,1757,2,1ターンの間、火属性の味方全員にダメージを72%軽減するシールドを与える,advantage_creation,30,0.5667,0.399,1,1,1,0.1725,0.8909,0.2278,1.4667,0,0.9017,0.009443
28,64,113,45,em-d5ed773d56cd,夏至祭のヴァサクサ君,fire_water,CR,18,3976,2156,2,風属性の味方全員のスキルカウントを1減少させる,ignored,30,0.5,0.3306,0,1,1,0.1367,0.8807,0.1798,0,0,0.9854,0.007359
29,65,45,32,em-8038935d7100,竜宮の翁,fire,MZR,38,4771,3748,2,3ターンの間、自身の攻撃力を100%増加させる,counteraction,30,0.5,0.3306,1,1,1,0.1249,0.8801,0.1663,0,0.5333,0.9002,0.008852
30,19,114,23,em-6f409bf9b5bd,素敵なステチュさん,fire_wind,N,14,211,2115,2,2ターンの間、水属性の味方全員にダメージを70%軽減するシールドを与える,advantage_creation,30,0.5833,0.42,0.8333,1,1,0.1666,0.9313,0.2139,1.3,0,0.9983,0.010271
31,66,115,60,em-7ba25345ffb0,シーさま,fire_wind,MZR,60,4601,4601,3,敵全員の攻撃カウントを1増加させる,ignored,30,0.4333,0.2724,0,0.5333,1,0.1271,0.8546,0.1618,0,0,0.8988,0.006231
32,39,116,40,em-8ece38ad97a5,デンマーくん大帝,fire,N,17,1269,1057,2,1ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,30,0.55,0.3917,1,1,1,0.1112,0.9071,0.1507,0.5667,0,0.9982,0.007784
33,67,92,50,em-361f82120d03,オイボくん,fire_wind,MZR,40,6645,2556,2,4ターンの間、自身の攻撃力を95%増加させる,counteraction,30,0.5,0.3442,1,1,1,0.11,0.904,0.1452,0,0.1,0.8973,0.006811
34,37,117,39,em-8a030b3f4f33,無給の皇帝,fire,MZR,44,4601,2790,2,2ターンの間、味方全員に水属性の敵からのダメージを55%軽減するシールドを与える,advantage_creation,30,0.55,0.3917,0.7667,1,1,0.149,0.9187,0.1907,0.6,0,0.8966,0.007791
35,68,89,57,em-b343077dd75f,塚井さんは4人乗り,fire,ZR,38,4294,3374,2,3ターンの間、自身の攻撃力を90%増加させる,counteraction,30,0.4833,0.3108,1,1,1,0.122,0.878,0.1662,0,0.1667,0.9563,0.00636
36,46,118,55,em-aae4f48cb489,もん親方,fire,ZR,28,3748,3748,2,1ターンの間、火属性の攻撃を自身に集中させる(70%カット),advantage_creation,30,0.4667,0.2977,1,1,1,0.1368,0.894,0.181,0.4667,0,0.9559,0.006561
37,40,44,29,em-a91beec21e3d,やよいチゥりっぷ☆神,fire,N,13,2957,563,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,30,0.5,0.3442,1,1,1,0.1225,0.9097,0.1555,0.5667,0.5667,0.9979,0.00897
38,47,119,47,em-2def672b1533,バターリャ後悔王子,fire,CR,30,3213,3213,3,2ターンの間、味方全員に水属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,30,0.5833,0.4269,0.6333,0.6333,1,0.1506,0.931,0.1986,0.4667,0,0.9836,0.007136
39,69,94,68,em-3dc0af65e330,ランたんちゃん,fire,ZR,43,3425,5295,2,1ターンの間、味方全員の属性を全属性(3色混合)に変更する,adaptive,30,0.3833,0.216,0.6667,1,1,0.1175,0.8344,0.1521,0,0.0333,0.9547,0.005748
40,70,93,52,em-9ac3c0929f90,オコオコ,fire_wind,CR,11,1704,1704,3,2ターンの間、水属性の味方全員の攻撃力を233%増加させる,counteraction,30,0.5333,0.371,0.6,0.5667,1,0.1095,0.8925,0.1439,0,0.0667,0.9832,0.006676
41,41,120,61,em-7b7bc6faa9ba,パティは実況勢,all,MZR,41,5623,3352,2,1ターンの間、自身にダメージを77%軽減するシールドを与える,advantage_creation,4,0.25,0,1,1,1,0.0333,0.836,0.051,0.5,0,0.8915,0.006224
42,71,1,12,em-1e9e4475c353,ゲラー･ｻﾞ･ｸﾞﾗﾃﾞｨｴｲﾀｰ,fire_wind,MZR,55,3408,5964,2,1ターンの間、水属性の敵に対する味方全員の攻撃力を181%増加させる,counteraction,4,0.125,0,1,1,1,0,0.7173,0,0,3,0.8908,0.011634
43,72,121,81,em-433922ef3e4e,夏至祭のぺた也君,fire_water,ZR,53,7266,2153,2,風属性の味方全員のスキルカウントを2減少させる,ignored,4,0.25,0,0,1,1,0.1471,0.5548,0.1761,0,0,0.953,0.004951
44,73,122,80,em-0d48fb639618,どうする？リオンさん,fire,CR,18,2093,2737,3,風属性の敵全員の攻撃カウントを2増加させる,ignored,4,0.125,0,0,0,1,0,0.8279,0,0,0,0.9825,0.004975
45,74,123,83,em-01325fd9f459,いやひこさま,fire,R,16,1200,600,3,火属性の敵全員の攻撃カウントを1増加させる,ignored,4,0.25,0,0,0.5,1,0.0833,0.8186,0.1136,0,0,0.9958,0.004902
46,8,124,35,em-a3563f41a151,ラクダンデス隊長,fire_wind,MZR,38,4941,3578,2,1ターンの間、攻撃を自身に集中させる(70%カット),advantage_creation,4,0.25,0,1,1,1,0.1094,0.7048,0.1411,1.75,0,0.8878,0.008377
47,75,6,19,em-d77542ffe604,?????,fire_wind,MZR,42,6475,3067,2,1ターンの間、自身の攻撃力を500%増加させる,counteraction,4,0.25,0,1,1,1,0.0147,0.8724,0.0236,0,2,0.8871,0.010562
48,76,125,92,em-eb57ed2cb1f2,ペパりんズクッキング,fire,MZR,60,6305,3237,3,風属性の敵全員の攻撃カウントを2増加させる,ignored,4,0.125,0,0,0,1,0,0.7162,0,0,0,0.8864,0.004422
