総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,13,38,2,em-32ef1535a66a,ハバキたん,fire_wind,MZR,60,6816,4260,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.6181,0.5146,1,1,1,0.1819,0.9105,0.2357,0.6528,0,0.92,0.021693
2,15,39,6,em-4533a7697d48,謀反人ミッツ,fire_water,MZR,60,6645,4430,3,2ターンの間、水属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,72,0.6042,0.5017,1,1,1,0.1883,0.902,0.2347,0.5972,0,0.9177,0.01959
3,54,20,4,em-6fd11d4d3308,超天狗くまのたん,fire,ZR,35,1704,7497,3,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.4931,0.3843,1,1,1,0.1438,0.8692,0.1862,0,0.1667,0.9673,0.0201
4,55,24,12,em-276d7f996bbe,竜也エボリューション,fire,MZR,49,2044,6305,3,2ターンの間、自身の攻撃力を333%増加させる,counteraction,72,0.5069,0.4017,1,1,1,0.1354,0.8776,0.179,0,0.1389,0.9129,0.018528
5,42,40,8,em-b17b3174de7d,ネギtheフィクサー,all,ZR,45,2405,5135,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5139,0.406,1,1,1,0.1557,0.8667,0.1969,0.25,0,0.9646,0.018932
6,56,4,1,em-c46238c7c677,ケラ,fire,ZR,70,3067,7157,3,2ターンの間、火属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.4653,0.3585,1,1,1,0.0994,0.8635,0.1352,0,0.4444,0.9633,0.025049
7,36,41,11,em-9d7275c7d84e,ハンドさんの匍匐前進,fire,ZR,27,1840,3220,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5486,0.4457,1,1,1,0.1735,0.8985,0.2179,0.3056,0,0.9619,0.018611
8,22,42,16,em-40350463a9fa,ハンドさんは泳がない,fire,MZR,27,2044,3578,3,2ターンの間、味方全員にダメージを56%軽減するシールドを与える,advantage_creation,72,0.5417,0.4324,1,1,1,0.1679,0.911,0.2147,0.4444,0,0.9034,0.016707
9,43,14,5,em-ae529aca2139,夜鳥の会会長,fire,ZR,35,3408,4260,3,1ターンの間、味方全員の属性を水属性に変更する,adaptive,72,0.5278,0.4236,1,1,1,0.1352,0.8913,0.1782,0.25,0.3194,0.9592,0.019604
10,57,6,3,em-32dd2642183e,ハイパーハンギョジン,fire,MZR,60,5889,3996,3,2ターンの間、味方全員の攻撃力を78%増加させる,counteraction,72,0.5278,0.4236,1,1,1,0.1502,0.8979,0.193,0,0.4306,0.8986,0.020423
