総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,35,39,6,em-7547c480c963,ウミユリーず,fire,MZR,60,4430,6475,5,味方全員のスキルカウントを2減少させる,ignored,72,0.625,0.5175,0,0,1,0.0894,0.945,0.1316,0,0,0.92,0.019486
2,36,40,4,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.6111,0.5063,0,0,1,0.0739,0.9444,0.1097,0,0,0.9687,0.020115
3,37,41,7,em-7c0ef69518eb,有砂小町２ＰＣ,fire,ZR,40,5112,5112,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.6042,0.4963,0,0,1,0.0817,0.9417,0.1204,0,0,0.9673,0.018803
4,38,42,9,em-039b9996f6f0,おろろセット先輩,fire,ZR,45,1363,5623,5,火属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.5833,0.4754,0,0,1,0.0833,0.945,0.1231,0,0,0.966,0.018354
5,6,43,5,em-ccfeb40e6439,更にThe★Youなリバ子,all,MZR,50,1509,5770,0,味方全員のHPを22%回復する,advantage_creation,72,0.6042,0.4946,1,1,1,0.0772,0.9472,0.1153,0.5139,0,0.9106,0.019801
6,39,44,12,em-814b464a2192,ナナホシ,fire,ZR,50,5044,5044,3,味方全員のスキルカウントを1減少させる,ignored,72,0.5903,0.4818,0,0,1,0.0789,0.9344,0.1172,0,0,0.9633,0.01727
7,40,45,16,em-c4663d98c2ff,海・百合男,fire,MZR,33,3748,4430,5,味方全員のスキルカウントを2減少させる,ignored,72,0.5972,0.4917,0,0,1,0.0744,0.9394,0.1105,0,0,0.9058,0.016117
8,41,46,15,em-df40dba7c56a,高野さん,fire_water,ZR,34,4089,4089,5,風属性の味方全員のスキルカウントを4減少させる,ignored,72,0.6042,0.4981,0,0,1,0.075,0.9472,0.1122,0,0,0.9606,0.01629
9,42,47,19,em-681c8662f2b6,まさか殿(ｼﾞｬｰｼﾞ),all,MZR,55,6475,3748,6,敵全員の攻撃カウントを3増加させる,ignored,72,0.6042,0.5036,0,0,1,0.08,0.9556,0.1177,0,0,0.901,0.014933
10,43,48,20,em-5d34c0af44dd,白兎神★ばうあー,fire,MZR,72,3878,5487,3,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5694,0.4593,0,0,1,0.0767,0.9394,0.1125,0,0,0.8986,0.014416
11,44,4,2,em-2b9338d5254c,電撃のびゃ子,fire,MZR,58,2641,6219,0,2ターンの間、水属性の敵に対する自身の攻撃力を39%増加させる,counteraction,72,0.6111,0.5081,0.8472,1,1,0.0794,0.9528,0.1173,0,0.3611,0.8961,0.022802
12,5,49,11,em-f2a813466bbe,The★Youなリバ子,all,MZR,50,5770,3113,0,自身のHPを77%回復する,advantage_creation,72,0.6458,0.5407,1,1,1,0.0856,0.9506,0.1266,0.5278,0,0.8937,0.017766
13,18,50,14,em-d7d6357dff74,フェニックス師匠,fire,CR,32,4508,4830,0,自身のHPを20%回復する,advantage_creation,72,0.5972,0.4899,1,1,1,0.0722,0.9444,0.1082,0.2361,0,0.983,0.016854
14,45,51,22,em-d020ce26e899,ＴＡＳマニア先輩,fire,ZR,40,5964,3418,3,水属性の味方全員のスキルカウントを2減少させる,ignored,72,0.6042,0.4963,0,0,1,0.0794,0.945,0.1168,0,0,0.9523,0.01395
15,46,52,32,em-3e2d46063b3e,なっとくん様,all,MZR,70,8026,4618,1,リーダーのスキルカウントを1減少させる,ignored,72,0.5694,0.461,0,0,1,0.0906,0.9417,0.1316,0,0,0.8862,0.012563
16,47,53,33,em-39a2f0d8ec72,ロードスのエルフ騎士,fire,MZR,44,4430,5623,6,味方全員のスキルカウントを4減少させる,ignored,72,0.5417,0.4307,0,0,1,0.0878,0.9344,0.1277,0,0,0.8838,0.012183
17,48,54,30,em-f3861e35df6f,暗黒王まはーかーらん,fire_water,ZR,47,3731,3926,4,水属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.5833,0.4737,0,0,1,0.0656,0.9372,0.0989,0,0,0.948,0.012969
18,49,55,34,em-1e8ec25622df,切間・ンジャロさん,fire_wind,MZR,39,5871,3442,4,リーダーのスキルカウントを4減少させる,ignored,72,0.5833,0.4789,0,0,1,0.0811,0.9394,0.1183,0,0,0.8787,0.011464
19,7,56,18,em-7f6d8a20493b,寝起きのクラリス,fire,MZR,60,7668,1704,0,自身のHPを60%回復する,advantage_creation,72,0.6319,0.5294,1,1,1,0.0783,0.9644,0.1158,0.5139,0,0.8762,0.015262
20,50,57,39,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.5139,0.4026,0,0,1,0.0767,0.9394,0.1131,0,0,0.8736,0.010814
21,4,58,24,em-f9fcb91b983d,アエネウスと弟くん,fire_water,MZR,60,4175,4175,0,2ターンの間、味方全員に火属性の敵からのダメージを15%軽減するシールドを与える,advantage_creation,72,0.5694,0.461,1,1,1,0.0928,0.9383,0.1352,0.5694,0,0.8711,0.013877
22,9,59,26,em-42b503c8643c,姉上と青コリくん,fire_water,MZR,48,3322,3322,0,1ターンの間、味方全員に火属性の敵からのダメージを20%軽減するシールドを与える,advantage_creation,72,0.5903,0.4853,1,1,1,0.0867,0.9433,0.1272,0.5,0,0.8685,0.013486
23,51,60,40,em-215080a7a05b,?????,fire,ZR,39,4924,4413,4,風属性の味方全員のスキルカウントを3減少させる,ignored,72,0.5347,0.428,0,0,1,0.0644,0.9417,0.0957,0,0,0.9393,0.010765
24,52,61,47,em-039a051d72bb,伊万里の重畳,fire,MZR,36,4260,3919,3,火属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.5486,0.4387,0,0,1,0.0644,0.9417,0.0966,0,0,0.8633,0.009754
25,53,1,1,em-c1bbe00e5d61,ジョンは時を知らない,all,ZR,48,4771,3493,0,7ターンの間、自身の攻撃力を16%増加させる,counteraction,72,0.5764,0.4691,1,1,1,0.0761,0.9511,0.1128,0,0.5,0.9363,0.022809
26,54,62,91,em-a5e1e009bda8,くまのたん伝説,fire,伝,80,8861,8179,5,1ターンの間、自身の攻撃力を1000%増加させる,counteraction,72,0.7014,0.6013,0.0139,0,1,0.1189,0.9661,0.1733,0,0,0.3498,0.003809
27,2,63,27,em-2f0a120135a2,神降ろし！宮子様,fire,MZR,24,3578,3152,0,味方全員のHPを25%回復する,advantage_creation,72,0.5764,0.4708,1,1,1,0.0844,0.9394,0.1225,0.75,0,0.8554,0.01327
28,55,19,23,em-d1a3ff650b2f,メテオ大好きっこ,fire,CR,26,4669,3229,0,2ターンの間、自身の攻撃力を10%増加させる,counteraction,72,0.5625,0.4564,1,1,1,0.08,0.9422,0.1171,0,0.125,0.9736,0.01392
29,56,8,3,em-b6adaf9bf556,こうせえっつう女中,fire_water,CR,17,805,2898,0,5ターンの間、リーダーの攻撃力を20%増加させる,counteraction,72,0.5694,0.4576,1,1,1,0.0739,0.9356,0.1099,0,0.2778,0.973,0.020474
30,8,64,25,em-9b1b7dceab8e,ブダ山ペスト太郎,all,MZR,40,6305,2044,0,2ターンの間、自身にダメージを20%軽減するシールドを与える,advantage_creation,72,0.5764,0.4691,1,1,1,0.0711,0.9472,0.1063,0.5139,0,0.8474,0.013575
31,57,65,48,em-0d48fb639618,どうする？リオンさん,fire,CR,18,2093,2737,3,風属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.5347,0.4245,0,0,1,0.0694,0.94,0.1024,0,0,0.9717,0.009511
32,58,11,68,em-ceda64319ca1,蜜香のウミリンゴ,fire_water,伝,75,8520,5453,1,5ターンの間、風属性の敵に対する味方全員の攻撃力を25%増加させる,counteraction,72,0.75,0.6531,0.6806,0,1,0.1267,0.9633,0.1844,0,0.2083,0.3367,0.006814
