総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,56,9,2,em-93bcb3ddcb90,蝦夷の鬼武者,fire,MZR,50,5367,4771,1,6ターンの間、火属性の敵に対する自身の攻撃力を50%増加させる,counteraction,72,0.6458,0.5407,1,1,1,0.1243,0.958,0.1747,0,0.2778,0.92,0.024254
2,57,2,1,em-5d696ecc61dd,カミキリ,fire,ZR,75,5845,6134,1,8ターンの間、火属性の敵に対する火属性の味方全員の攻撃力を20%増加させる,counteraction,72,0.5972,0.4972,1,1,1,0.1028,0.9535,0.1441,0,0.4583,0.9687,0.028991
3,27,28,51,em-daac43f51729,四悪妖・鵺,all,伝,88,9542,5964,1,1ターンの間、自身の属性を水属性に変更する,adaptive,72,0.6111,0.5045,1,1,1,0.1094,0.9439,0.155,0.375,0.1389,0.3962,0.008898
4,58,46,12,em-3e2d46063b3e,なっとくん様,all,MZR,70,8026,4618,1,リーダーのスキルカウントを1減少させる,ignored,72,0.5556,0.4502,0,1,1,0.1061,0.9481,0.1477,0,0,0.9129,0.016444
5,59,47,17,em-682cda3863fb,脱力コンビあろま＆るる,all,MZR,48,3067,5623,2,リーダーのスキルカウントを1減少させる,ignored,72,0.5278,0.42,0,0.2917,1,0.0983,0.9384,0.1381,0,0,0.9106,0.015777
6,18,48,6,em-4d47f8a702ed,モヘン女ダロぉ,fire,MZR,47,3374,6202,1,2ターンの間、味方全員に風属性の敵からのダメージを36%軽減するシールドを与える,advantage_creation,72,0.6042,0.4981,0.9028,1,1,0.108,0.9444,0.1518,0.4722,0,0.9082,0.01852
7,12,49,58,em-bdcce3725e8b,修験鬼ギュウちゃん,fire,伝,85,9372,5453,1,1ターンの間、味方全員に水属性の敵からのダメージを44%軽減するシールドを与える,advantage_creation,72,0.6181,0.5128,0.9444,1,1,0.1345,0.949,0.1879,0.5278,0,0.3885,0.007986
8,60,50,22,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.5139,0.4096,0,0.2361,1,0.0848,0.9378,0.1207,0,0,0.9606,0.015426
9,61,51,26,em-3e7e7e54a83d,妖精女王ミカーンニア,fire,MZR,45,3408,4771,2,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5,0.3938,0,0.2639,1,0.0912,0.9363,0.1295,0,0,0.901,0.014124
10,62,15,63,em-ceda64319ca1,蜜香のウミリンゴ,fire_water,伝,75,8520,5453,1,5ターンの間、風属性の敵に対する味方全員の攻撃力を25%増加させる,counteraction,72,0.5764,0.4708,0.9028,1,1,0.1154,0.9465,0.1618,0,0.2222,0.3826,0.00741
11,13,52,10,em-ad53908276ac,ピコ島ぴーこ,fire_wind,MZR,47,4007,5112,1,風属性の味方全員のHPを42%回復する,advantage_creation,72,0.5833,0.4772,1,1,1,0.1113,0.9408,0.157,0.5139,0,0.8961,0.017037
12,7,53,8,em-563e34211286,大抵カールのせい,fire_water,MZR,50,4686,5112,1,1ターンの間、味方全員にダメージを20%軽減するシールドを与える,advantage_creation,72,0.5694,0.461,1,1,1,0.1124,0.9409,0.1564,0.6111,0,0.8937,0.017496
