総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,4,67,1,em-f7db929b2ed5,シャボテンの世界,water,R,17,1510,1812,5,死亡している味方全員を40%のHPで蘇らせる,advantage_creation,30,0.55,0.3917,0.9333,0.9,1,0.3032,0.8457,0.3261,0.5333,0,1,0.020292
2,11,68,4,em-9eb7fd81d237,ユウ・レーカさん,water,ZR,20,2044,2556,4,死亡している水属性の味方全員を1%のHPで蘇らせる,advantage_creation,30,0.55,0.3783,1,1,1,0.2932,0.8237,0.3251,0.4333,0,0.9697,0.018152
3,43,57,8,em-294f61da0084,Ｃ・Ｃ☆電車姫,fire_water,CR,22,3741,1973,4,3ターンの間、自身の攻撃力を200%増加させる,counteraction,30,0.5167,0.3441,1,1,1,0.2514,0.7081,0.2883,0,0.2,0.9898,0.016002
4,12,69,7,em-7fafc017f6f6,水蛭子リターンズ,water,MZR,43,6816,3408,7,死亡している水属性の味方全員を200%のHPで蘇らせる,advantage_creation,30,0.5,0.3242,0.3667,0.1,1,0.2296,0.7116,0.2777,0.3667,0,0.9186,0.016412
5,44,8,3,em-f119f767f457,アダム＆エバ,fire_water,ZR,50,5112,4260,4,2ターンの間、味方全員の攻撃力を100%増加させる,counteraction,30,0.4667,0.3113,1,1,1,0.1888,0.8282,0.2134,0,0.8,0.9689,0.018225
6,1,70,2,em-b943dbad0d0c,姫武者伏姫,water,MZR,54,6253,3823,5,2ターンの間、攻撃を自身に集中させる(85%カット),advantage_creation,30,0.4833,0.3108,0.9333,0.6333,1,0.2841,0.7722,0.3189,0.9,0,0.9176,0.01893
7,5,71,5,em-2697b5e55b56,あろまちゃん+空気,water,N,6,650,700,4,死亡している水属性の味方全員を15%のHPで蘇らせる,advantage_creation,30,0.4667,0.2977,1,1,1,0.2038,0.7282,0.2316,0.5333,0,0.9998,0.018035
8,45,39,11,em-6de5eba89049,天孫降臨ににぎくん,water,CR,25,2334,2817,5,3ターンの間、水属性の味方全員の攻撃力を120%増加させる,counteraction,30,0.4333,0.2657,0.9667,0.8333,1,0.1897,0.6923,0.2179,0,0.4333,0.9892,0.014755
9,2,72,6,em-1a835be38386,朱雀ニート,water,N,5,320,320,6,死亡している水属性の味方全員を5%のHPで蘇らせる,advantage_creation,30,0.4167,0.2602,0.6,0.4333,1,0.1735,0.7279,0.1932,0.7333,0,0.9997,0.017996
10,46,66,16,em-86b8f3a86278,レボリューション凜子,water,R,10,800,800,4,1ターンの間、火属性の敵に対する味方全員の攻撃力を150%増加させる,counteraction,30,0.4167,0.2602,0.4333,1,1,0.1571,0.7141,0.1856,0,0.0333,0.9994,0.012852
11,16,73,10,em-4442b5ee096e,朱雀むりょく,all,N,5,165,165,6,死亡している味方全員を5%のHPで蘇らせる,advantage_creation,30,0.4167,0.2533,0.7667,0.6,1,0.1833,0.6466,0.2023,0.2667,0,0.9996,0.015119
12,3,74,38,em-b2125332555b,呵々Doの閑雅・ルー,water_wind,伝,85,9883,4771,5,2ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,30,0.4167,0.2467,0.9,0.5,1,0.2188,0.6796,0.2485,0.7333,0,0.3958,0.007045
13,17,75,12,em-f8bc07a12f5c,Ir☆D☆F！,water,R,19,1,2839,6,1ターンの間、水属性の攻撃を自身に集中させる(100%カット),advantage_creation,30,0.4,0.2414,0.6333,0.5,1,0.1701,0.682,0.1928,0.2667,0,0.9992,0.014419
14,47,40,17,em-ba817035b6a5,ハクさんの本気,water,MZR,38,4601,4089,5,3ターンの間、味方全員の攻撃力を125%増加させる,counteraction,30,0.4,0.2345,1,0.8,1,0.1752,0.7171,0.206,0,0.3333,0.9138,0.012242
15,48,20,14,em-9467ad3af2e0,大杵社のユッフィー,water,R,19,1699,1699,5,2ターンの間、水属性の味方全員の攻撃力を200%増加させる,counteraction,30,0.3833,0.2298,0.8667,0.7667,1,0.1365,0.7417,0.1615,0,0.6333,0.9991,0.014244
16,49,76,21,em-c2dc184a86c0,爆誕！さくどん,water,MZR,45,3408,4260,9,敵全員の攻撃カウントを6増加させる,ignored,30,0.3833,0.2227,0,0,1,0.1903,0.6546,0.2097,0,0,0.9129,0.01
17,14,77,15,em-9625a8dc4056,祟らない幽子,water,N,8,370,410,7,死亡している水属性の味方全員を50%のHPで蘇らせる,advantage_creation,30,0.3833,0.2227,0.3,0.2,1,0.1789,0.6637,0.197,0.3,0,0.9994,0.013829
18,13,78,13,em-4b4011b90d8c,ロータス先輩,water_wind,CR,16,1932,1932,6,2ターンの間、味方全員に水属性の敵からのダメージを90%軽減するシールドを与える,advantage_creation,30,0.3833,0.216,0.7667,0.6667,1,0.2381,0.6813,0.2589,0.3333,0,0.988,0.014377
