総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,70,26,7,em-95a2dbeaf4ea,神使！ナモミさま,water,CR,18,805,4025,2,1ターンの間、自身の攻撃力を200%増加させる,counteraction,30,0.5667,0.399,1,1,1,0.1562,0.8433,0.2017,0,0.3,0.99,0.017198
2,71,38,9,em-a04fcf6167db,いはと先生,water,CR,17,2093,3059,3,風属性の敵全員の攻撃カウントを2増加させる,ignored,30,0.55,0.3849,0,0.5333,1,0.185,0.8047,0.2327,0,0,0.9898,0.016015
3,1,39,32,em-33880cee5e60,三貴子ツクヨミ,water_wind,伝,75,10735,4686,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,30,0.55,0.372,0.8333,0.1667,1,0.2063,0.8148,0.26,1.8667,0,0.3989,0.009214
4,22,40,4,em-1eb5e932843b,ダンブッラの蘭,fire_water,ZR,38,5112,3578,2,1ターンの間、風属性の味方全員にダメージを70%軽減するシールドを与える,advantage_creation,30,0.5333,0.371,0.9333,1,1,0.1134,0.8405,0.1514,0.8333,0,0.9689,0.017878
5,23,41,6,em-96a3648b46e2,チョコ染めの安井さん,water,ZR,32,3646,4089,3,1ターンの間、攻撃をリーダーに集中させる(85%カット),advantage_creation,30,0.5333,0.3644,0.8,0.4667,1,0.1698,0.8166,0.2153,0.8333,0,0.9685,0.017375
6,14,42,8,em-95694ab0605a,超★メジェド様,all,MZR,44,2300,3432,2,1ターンの間、攻撃を自身に集中させる(90%カット),advantage_creation,30,0.5333,0.3644,1,1,1,0.1511,0.8467,0.1973,1.1,0,0.9166,0.017157
7,72,43,16,em-d09d2f80d34e,トマティーナ少佐,fire_water,CR,16,3748,2130,2,2ターンの間、自身の攻撃が2回連続攻撃になる,counteraction,30,0.5333,0.3644,0,1,1,0.1354,0.7751,0.1755,0,0,0.989,0.014029
8,8,44,2,em-7a8534cb5af6,クレリゴス子様,water,ZR,41,6731,2951,3,1ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,30,0.5333,0.3579,0.8667,0.4,1,0.2219,0.8292,0.268,1.4667,0,0.9673,0.018332
9,9,45,3,em-4533a7697d48,謀反人ミッツ,fire_water,MZR,60,6645,4430,3,2ターンの間、水属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,30,0.5333,0.3579,0.8667,0.3,1,0.1777,0.8768,0.2241,1.3333,0,0.9146,0.018128
10,4,46,1,em-4e2a71a8e1a6,ハチモドキアブ,water,ZR,55,5623,6100,2,死亡している水属性の味方全員を50%のHPで蘇らせる,advantage_creation,30,0.5167,0.3378,1,1,1,0.1871,0.8965,0.2459,1.6,0,0.9666,0.018367
11,15,47,10,em-7b76cc31326e,迷走のヴァニ江,all,MZR,36,4379,2505,2,1ターンの間、水属性の味方全員にダメージを66%軽減するシールドを与える,advantage_creation,30,0.4833,0.3173,1,1,1,0.1579,0.7985,0.1947,1.1,0,0.9133,0.015359
12,73,1,5,em-8cafabee26c4,ホルトバージ君,water_wind,R,22,5285,830,2,4ターンの間、水属性の敵に対する自身の攻撃力を400%増加させる,counteraction,30,0.4833,0.3108,1,1,1,0.18,0.8637,0.2157,0,1.9,0.999,0.017406
13,33,48,14,em-90e071b9735c,乗り海苔カスティリャ,water_wind,R,16,2707,1223,2,1ターンの間、火属性の攻撃を自身に集中させる(83%カット),advantage_creation,30,0.4833,0.3108,0.8,1,1,0.1661,0.82,0.2062,0.6333,0,0.9989,0.014194
14,74,6,12,em-6c5a2955b199,ほぼネ甲ネイ・テウケ,water,CR,26,3059,2737,2,1ターンの間、水属性の敵に対する味方全員の攻撃力を150%増加させる,counteraction,30,0.4833,0.3108,1,1,1,0.1617,0.8235,0.2024,0,1,0.9879,0.015045
15,24,49,17,em-a02f06328adf,ゼネコン大公,water,MZR,60,6134,2726,2,1ターンの間、攻撃を自身に集中させる(77%カット),advantage_creation,30,0.4833,0.3108,1,1,1,0.125,0.7987,0.1618,0.8333,0,0.9106,0.013222
16,17,50,13,em-b8168a7a90ca,大杉に願いを☆ミ,water_wind,ZR,39,5129,3067,2,1ターンの間、水属性の攻撃を自身に集中させる(77%カット),advantage_creation,30,0.4833,0.3045,1,1,1,0.1555,0.8077,0.2006,1.0333,0,0.9643,0.014548
17,67,51,22,em-7f906b3752a5,華麗なびわ子たん,water,N,10,1213,1190,3,1ターンの間、味方全員に風属性の敵からのダメージを80%軽減するシールドを与える,advantage_creation,30,0.4667,0.2977,0.4333,0.5,1,0.1474,0.7852,0.1867,0.1667,0,0.9991,0.011194
18,16,52,15,em-67086191a83f,マダラなシオマネキ君,fire_water,ZR,27,5490,1059,2,1ターンの間、水属性の攻撃を自身に集中させる(80%カット),advantage_creation,30,0.4667,0.2977,1,1,1,0.1399,0.8174,0.1777,1.0667,0,0.9635,0.014129
19,75,53,24,em-643d05a15e4e,エビユルゲ大佐,water,N,5,520,460,2,1ターンの間、自身の属性を火属性に変更する,adaptive,30,0.4667,0.2977,0.3333,1,1,0.1371,0.8157,0.1773,0,0,0.999,0.010418
20,68,54,25,em-7e35b72ac7e4,琵琶子ｲﾘｭｰｼﾞｮﾝ！,all,N,13,1809,1190,3,1ターンの間、味方全員にダメージを65%軽減するシールドを与える,advantage_creation,30,0.4667,0.2977,0.6667,0.4667,1,0.132,0.8155,0.1714,0.1667,0,0.999,0.010357
21,76,55,29,em-c545b5a51997,トリニダの怪人,fire_water,R,13,4077,1057,2,リーダーのスキルカウントを2減少させる,ignored,30,0.45,0.2849,0,1,1,0.1152,0.7961,0.147,0,0,0.9982,0.009871
22,77,56,37,em-74c87c37d930,むぅむぅ,all,MZR,30,2839,2525,3,2ターンの間、自身の攻撃が6回連続攻撃になる,counteraction,30,0.45,0.2783,0,0.6,1,0.1368,0.853,0.1742,0,0,0.9058,0.008712
23,34,33,19,em-7f58743c664e,ポリミタス☆おかいこ,fire_water,MZR,34,4771,3069,2,3ターンの間、自身の属性を風属性に変更する,adaptive,30,0.4167,0.2602,1,1,1,0.1032,0.8424,0.1328,0.5,0.2333,0.9051,0.012104
24,78,34,26,em-0bcb369cdcd9,キタキツネの神様,water,ZR,36,3748,4771,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,30,0.4333,0.2592,0.7,0.3667,1,0.1303,0.7711,0.1674,0,0.2333,0.9611,0.010338
25,48,57,28,em-bff3cff5162a,トキシッくんｵｯｽｵｯｽ,water,N,9,2253,1267,3,死亡している火属性の味方全員を100%のHPで蘇らせる,advantage_creation,30,0.4167,0.2467,0.6,0.6667,1,0.1319,0.773,0.1698,0.4,0,0.9987,0.010075
26,79,58,38,em-f5c067498bab,深窓のやまなしーヌ,water,R,17,1661,1812,3,味方全員のスキルカウントを1減少させる,ignored,30,0.4167,0.2467,0,0.4333,1,0.1241,0.7663,0.1602,0,0,0.9977,0.00871
27,80,5,20,em-2d179e9f0835,ﾇｯと出る☆ウイス君,water,MZR,36,5354,2486,2,4ターンの間、リーダーの攻撃力を140%増加させる,counteraction,30,0.4167,0.2467,1,1,1,0.1168,0.8099,0.1461,0,1.2333,0.9023,0.012096
28,50,59,27,em-ed21bd124ab2,牛タソ☆行進曲,fire_water,R,14,755,1812,2,2ターンの間、攻撃を自身に集中させる(30%カット,advantage_creation,30,0.4,0.2345,1,1,1,0.1108,0.8178,0.1411,0.3667,0,0.9975,0.010252
29,49,60,41,em-7a58e59098c4,森神ブーナッド,water,MZR,36,4941,3408,2,風属性の味方全員のHPを120%回復する,advantage_creation,30,0.3833,0.2227,0.7333,1,1,0.118,0.7776,0.141,0.4,0,0.9009,0.008309
30,81,61,43,em-84a7ce7d3a80,ゴロウ,water,N,4,310,302,2,1ターンの間、風属性の敵に対する味方全員の攻撃力を80%増加させる,counteraction,30,0.3833,0.2227,0.6667,1,1,0.0986,0.7643,0.1262,0,0,0.9984,0.007885
31,82,37,36,em-501834a284b1,加賀友☆禅野さん,water_wind,ZR,38,4175,4771,2,4ターンの間、味方全員の属性を4属性に変更する,adaptive,30,0.3667,0.2186,0.3667,1,1,0.0614,0.7554,0.0853,0,0.0333,0.9584,0.008768
32,83,36,39,em-7c7befcdeb38,メル子大先生,water,CR,16,1773,1934,2,1ターンの間、風属性の味方全員の攻撃力を150%増加させる,counteraction,30,0.3667,0.2113,0.7,1,1,0.1063,0.8069,0.1299,0,0.0667,0.9849,0.00844
33,51,62,42,em-8de6e4494a60,称えよ☆メジェド様！,all,CR,25,2415,2415,2,1ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,30,0.3833,0.2095,1,1,1,0.1291,0.7863,0.1628,0.3333,0,0.9847,0.00829
34,84,10,23,em-d138d4e46038,きぬたン,water_wind,ZR,48,3067,4771,2,8ターンの間、味方全員の攻撃力を18%増加させる,counteraction,30,0.35,0.2079,1,1,1,0.0741,0.8201,0.094,0,0.8333,0.9572,0.010893
35,85,22,34,em-6c215846fcb0,アン・ごろう,fire_water,N,16,1356,1189,2,1ターンの間、風属性の敵に対する味方全員の攻撃力を230%増加させる,counteraction,30,0.3667,0.2044,0.8333,1,1,0.1238,0.7646,0.1547,0,0.4667,0.9981,0.009065
36,69,25,35,em-83954a93a691,閃きのヒラメちゃん,fire_water,MZR,60,6560,4430,2,4ターンの間、自身の属性を全属性(3色混合)に変更する,adaptive,30,0.3667,0.1977,1,1,1,0.0854,0.6974,0.1112,0.1667,0.3333,0.8961,0.008997
37,86,35,44,em-b83d457ef580,王国民ゴロウ,water,N,5,390,390,2,1ターンの間、風属性の敵に対する味方全員の攻撃力を90%増加させる,counteraction,30,0.35,0.1862,0.7667,1,1,0.1189,0.8159,0.1513,0,0.2333,0.998,0.007821
38,87,24,40,em-4b42211e8e80,ナモミさん,water,CR,12,200,1200,2,1ターンの間、自身の攻撃力を100%増加させる,counteraction,30,0.35,0.1862,1,1,1,0.0707,0.7433,0.0938,0,0.3667,0.9838,0.008329
39,88,23,46,em-bffb26ad3975,アイヌ☆らっくるん,fire_water,MZR,60,2896,6645,2,1ターンの間、風属性の敵に対する味方全員の攻撃力を170%増加させる,counteraction,30,0.3333,0.1683,0.8667,1,1,0.0899,0.7371,0.1151,0,0.4667,0.894,0.007505
40,89,15,30,em-554c0093231a,おあげさん,water,R,7,505,495,3,2ターンの間、風属性の敵に対する味方全員の攻撃力を100%増加させる,counteraction,4,0.625,0.1559,0.5,0.25,1,0.1864,0.8833,0.2366,0,0.5,0.9964,0.009557
41,2,63,18,em-88028fdebb04,オペラハウス侯爵,water,CR,24,3154,3177,3,死亡している火属性の味方全員を100%のHPで蘇らせる,advantage_creation,4,0.625,0.1559,0.25,0.25,1,0.2031,0.9868,0.2333,1.75,0,0.9833,0.012562
42,90,64,58,em-c33cc8cd4298,ほたるんるんるん,water,R,12,1100,1600,2,1ターンの間、自身の属性を風属性に変更する,adaptive,4,0.625,0.1559,1,1,1,0.1549,0.9125,0.212,0,0,0.9962,0.005919
43,91,65,53,em-53a13d10258e,コドモドラゴン！,water,N,10,1833,987,3,2ターンの間、味方全員に火属性の敵からのダメージを80%軽減するシールドを与える,advantage_creation,4,0.625,0.1559,1,0.75,1,0.151,0.9286,0.2036,0,0,0.9977,0.006504
44,25,66,33,em-bc2106c87bcd,?????,water,ZR,15,511,2811,3,5ターンの間、自身にダメージを55%軽減するシールドを与える,advantage_creation,4,0.625,0.1559,0.75,0.5,1,0.1228,0.8553,0.1639,0.75,0,0.9532,0.009108
45,35,67,49,em-cb9a138787d0,摩陀羅　潮真,fire_water,MZR,27,7194,1741,2,1ターンの間、水属性の攻撃を自身に集中させる(80%カット),advantage_creation,4,0.625,0.1559,1,1,1,0.1218,0.9868,0.1625,0.5,0,0.8897,0.006917
