総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,42,2,1,em-2b266990d35f,エトナさん・ＦＸ,fire,MZR,50,5673,2130,1,1ターンの間、自身の攻撃が全体攻撃になる,counteraction,30,0.6333,0.478,1,1,1,0.173,0.95,0.229,0,1.8,0.92,0.021658
2,43,54,5,em-e99bfc1ea066,ご入学ぴよ子,fire,CR,9,883,2397,2,1ターンの間、火属性の敵に対する自身の攻撃力を190%増加させる,counteraction,30,0.6333,0.471,0.2667,0.2,1,0.1187,0.9191,0.1674,0,0.2667,0.9898,0.018071
3,20,75,4,em-aae4f48cb489,もん親方,fire,ZR,28,3748,3748,2,1ターンの間、火属性の攻撃を自身に集中させる(70%カット),advantage_creation,30,0.6167,0.4561,0.7333,0.3,1,0.1337,0.9213,0.1829,0.6667,0,0.969,0.018897
4,44,73,11,em-42c90dd17240,GSPS！秀郷先生,fire_water,ZR,34,3578,4601,2,2ターンの間、風属性の敵に対する自身の攻撃力を240%増加させる,counteraction,30,0.6,0.4345,0.7,0.3,1,0.1552,0.9246,0.206,0,0.1667,0.9685,0.016285
5,1,76,2,em-2a20d82018a7,強飯式太子君,fire_water,MZR,43,4771,3408,1,火属性の味方全員のHPを40%回復する,advantage_creation,30,0.6,0.4217,1,1,1,0.1645,0.9421,0.2206,1.9667,0,0.9164,0.020275
6,13,77,6,em-cc1dd429dace,?????,fire_water,MZR,58,4171,4737,1,1ターンの間、味方全員に火属性の敵からのダメージを40%軽減するシールドを与える,advantage_creation,30,0.5833,0.42,1,1,1,0.1259,0.9382,0.1702,0.8667,0,0.9155,0.017741
7,6,78,3,em-a7fc49aa8c73,広報担当：アッシュ,fire_water,ZR,37,5112,3748,2,1ターンの間、火属性の攻撃を自身に集中させる。(70%カット),advantage_creation,30,0.5833,0.4134,0.7667,0.2667,1,0.1484,0.8971,0.2031,1.0667,0,0.9669,0.01961
8,14,79,10,em-563e34211286,大抵カールのせい,fire_water,MZR,50,4686,5112,1,1ターンの間、味方全員にダメージを20%軽減するシールドを与える,advantage_creation,30,0.5833,0.4134,1,1,1,0.1398,0.9205,0.1855,0.8667,0,0.9137,0.016881
9,45,21,8,em-52b1a63b86dd,ヤマさんヤミーさん,fire,CR,27,1288,3220,1,5ターンの間、火属性の敵に対する味方全員の攻撃力を23%増加させる,counteraction,30,0.5667,0.4127,1,1,1,0.1144,0.9199,0.1565,0,0.8333,0.9882,0.017557
10,46,48,57,em-ceda64319ca1,蜜香のウミリンゴ,fire_water,伝,75,8520,5453,1,5ターンの間、風属性の敵に対する味方全員の攻撃力を25%増加させる,counteraction,30,0.5667,0.4057,1,1,1,0.1124,0.9128,0.151,0,0.3333,0.3934,0.006072
11,47,23,13,em-9413da55b7e0,ヤマピカリャーコ,all,MZR,47,4515,5095,2,1ターンの間、リーダーの攻撃が3回連続攻撃になる,counteraction,30,0.5667,0.4057,0.6667,0.1667,1,0.116,0.9296,0.1563,0,0.8,0.9109,0.015299
12,2,80,7,em-759ef91c7c65,古の灰かぶりロドピス,fire,MZR,47,4175,3578,1,1ターンの間、火属性の味方全員にダメージを33%軽減するシールドを与える,advantage_creation,30,0.5667,0.399,1,1,1,0.1277,0.9108,0.1752,1.3,0,0.91,0.017715
13,48,31,14,em-0fd17c65da62,大患部！ぴよ子大佐,fire,CR,18,2415,2861,2,1ターンの間、自身の攻撃が3回連続攻撃になる,counteraction,30,0.5667,0.3925,0.4333,0.2,1,0.1387,0.8952,0.1893,0,0.5667,0.9874,0.015236
14,49,51,24,em-712bee050113,ターヌムンゴネキ,fire,MZR,35,4089,4089,2,6ターンの間、自身の攻撃力を65%増加させる,counteraction,30,0.5333,0.371,0.7333,0.1667,1,0.1137,0.9135,0.1534,0,0.3,0.9082,0.012625
15,7,81,9,em-814278d8eb9b,轟け！阿蘇さん,fire,CR,15,1680,920,1,1ターンの間、水属性の攻撃を自身に集中させる(70%カット),advantage_creation,30,0.5333,0.371,1,1,1,0.0833,0.9144,0.1173,1.0333,0,0.9869,0.017295
16,50,49,21,em-86e0d0475819,使い魔のミナヅキ,fire,CR,22,2385,3067,2,2ターンの間、風属性の味方全員の攻撃力を88%増加させる,counteraction,30,0.5167,0.3574,0.4333,0.2333,1,0.105,0.8852,0.1415,0,0.3333,0.9867,0.013198
17,40,70,29,em-7f58743c664e,ポリミタス☆おかいこ,fire_water,MZR,34,4771,3069,2,3ターンの間、自身の属性を風属性に変更する,adaptive,30,0.5,0.3372,0.7667,0.2,1,0.0828,0.894,0.1129,0.2333,0.2,0.9054,0.011808
