総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,14,43,53,em-ef36b9b34984,外道丸☆酒呑童子,wind,伝,88,8179,7668,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5972,0.4972,0.9861,1,1,0.2365,0.91,0.2715,0.4583,0,0.4,0.00886
2,8,44,3,em-eec45136fb23,鋼の肝臓を持つ童子,wind,MZR,60,1704,7497,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5694,0.47,1,1,1,0.2925,0.8923,0.3176,0.5278,0,0.9177,0.020453
3,12,45,4,em-11f22e87203d,骨喰　花蟲,fire,MZR,60,2300,5708,4,死亡している火属性の味方全員を60%のHPで蘇らせる,advantage_creation,72,0.5417,0.4396,0.9861,1,1,0.2415,0.9048,0.274,0.4861,0,0.9153,0.019032
4,19,46,7,em-9372502bc6a4,餞のガブリン,fire,MZR,42,1913,5367,4,死亡している火属性の味方全員を40%のHPで蘇らせる,advantage_creation,72,0.5139,0.4114,1,1,1,0.1923,0.8912,0.2272,0.4028,0,0.9129,0.018493
5,51,10,1,em-14d31235a3f8,かっちゃんのBIG強飯,fire_wind,ZR,48,3067,4601,4,2ターンの間、味方全員の攻撃力を120%増加させる,counteraction,72,0.5139,0.4114,1,1,1,0.1659,0.8427,0.2022,0,0.2083,0.9646,0.023208
6,52,28,10,em-7e9ffb70cffa,企業だ浅ちゃん！,fire,ZR,32,1192,7327,4,2ターンの間、自身の攻撃力を400%増加させる,counteraction,72,0.4306,0.3293,1,1,1,0.1584,0.8329,0.1913,0,0.125,0.9633,0.018028
7,53,12,2,em-84d3175a9388,コン勝神☆くー様,fire,MZR,48,3809,7024,4,3ターンの間、火属性の味方全員の攻撃力を130%増加させる,counteraction,72,0.4375,0.335,1,1,1,0.171,0.8235,0.1992,0,0.1806,0.9058,0.020476
8,4,47,6,em-a81a753351d9,戸定梨香,all,MZR,28,3216,3534,4,死亡している味方全員を7%のHPで蘇らせる,advantage_creation,72,0.5,0.3974,1,1,1,0.2322,0.8918,0.2565,0.6111,0,0.9034,0.018596
9,40,48,13,em-b8c4235090fa,バビるわバビル君。,fire,MZR,39,5367,3441,4,3ターンの間、味方全員にダメージを55%軽減するシールドを与える,advantage_creation,72,0.5069,0.4053,1,1,1,0.1683,0.8597,0.2066,0.125,0,0.901,0.016345
10,9,49,12,em-337e85c2cd90,ユーコ☆スターダスト,all,MZR,60,6053,4354,4,死亡している風属性の味方全員を40%のHPで蘇らせる,advantage_creation,72,0.4792,0.3722,0.9722,1,1,0.1856,0.8507,0.2229,0.5278,0,0.8986,0.016565
11,21,50,15,em-d0639c20e6b1,ユーコ☆宇宙,all,MZR,24,4260,2556,4,死亡している風属性の味方全員を25%のHPで蘇らせる,advantage_creation,72,0.5069,0.4072,1,1,1,0.2205,0.8657,0.2477,0.3889,0,0.8961,0.01545
12,54,51,26,em-9a400a6535d5,ｸﾗﾌﾄｼﾞﾝｼﾞｬｰの妖精,wind,ZR,44,5054,5006,4,火属性の味方全員のスキルカウントを3減少させる,ignored,72,0.4583,0.3526,0,1,1,0.1482,0.8205,0.186,0,0,0.9551,0.013511
13,55,29,14,em-7941e8376c00,堕楽・ぴよボロス,fire,ZR,46,756,7572,4,5ターンの間、自身の攻撃力を120%増加させる,counteraction,72,0.3958,0.2952,1,1,1,0.1151,0.7847,0.1401,0,0.125,0.9537,0.015547
14,56,39,81,em-4c03ad40dce9,源のゴライコー,all,伝,75,7923,6390,4,3ターンの間、自身の攻撃力を500%増加させる,counteraction,72,0.4167,0.3178,1,1,1,0.1072,0.8126,0.1331,0,0.0833,0.3746,0.005815
15,25,52,16,em-ad82a61bcc2a,ｺﾄﾖﾛ!巳ーちゃん様,all,MZR,55,6901,3451,4,2ターンの間、味方全員にダメージを66%軽減するシールドを与える,advantage_creation,72,0.4861,0.3818,1,1,1,0.1458,0.7809,0.1831,0.3194,0,0.8862,0.015407
16,32,53,17,em-d74e6be8b4b9,クビキリギス,fire,ZR,40,3800,3544,4,2ターンの間、自身にダメージを90%軽減するシールドを与える,advantage_creation,72,0.4722,0.3699,1,1,1,0.1529,0.838,0.1858,0.2083,0,0.9494,0.015079
17,2,54,11,em-3e1bbfb34a76,芳一大師匠,fire,N,14,1128,1269,4,死亡している火属性の味方全員を20%のHPで蘇らせる,advantage_creation,72,0.5139,0.4114,1,1,1,0.257,0.8489,0.2838,0.6389,0,0.9969,0.017225
18,37,55,24,em-f49b19428b58,ちび丸のハロウィン,fire_water,CR,17,255,2896,4,死亡している水属性の味方全員を30%のHPで蘇らせる,advantage_creation,72,0.4653,0.3639,1,1,1,0.1716,0.8689,0.1999,0.1389,0,0.98,0.013684
19,57,13,5,em-e0dcffe4d5d0,大魔神！せいタン降臨,fire,ZR,44,2044,6305,4,3ターンの間、火属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.3889,0.2896,1,1,1,0.1159,0.7751,0.1411,0,0.1806,0.9451,0.018843
20,26,56,25,em-e73e837049b5,ｿﾞﾝﾋﾞｶﾞｰﾙ･ガブリン,fire,ZR,28,1366,3834,4,死亡している火属性の味方全員を20%のHPで蘇らせる,advantage_creation,72,0.4375,0.3369,1,1,1,0.1786,0.8457,0.2016,0.3194,0,0.9437,0.013598
