総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,3,41,44,em-9445cdb23342,ハビリスさん,wind,伝,94,10319,5207,0,自身のHPを56%回復する,advantage_creation,72,0.7361,0.6412,1,1,1,0.1256,0.9711,0.1809,0.8611,0,0.4,0.009934
2,10,42,4,em-2f0a120135a2,神降ろし！宮子様,fire,MZR,24,3578,3152,0,味方全員のHPを25%回復する,advantage_creation,72,0.7222,0.6275,1,1,1,0.0956,0.9639,0.1403,0.6111,0,0.9177,0.022321
3,40,43,60,em-22f9d46fe6f4,ウサウサ八幡,water_wind,伝,88,10872,5964,6,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.6181,0.5128,0,0,1,0.0972,0.9522,0.1398,0,0,0.3962,0.007767
4,14,44,6,em-f9fcb91b983d,アエネウスと弟くん,fire_water,MZR,60,4175,4175,0,2ターンの間、味方全員に火属性の敵からのダメージを15%軽減するシールドを与える,advantage_creation,72,0.6806,0.583,0.9722,1,1,0.0911,0.9683,0.1342,0.5556,0,0.9129,0.021694
5,41,45,15,em-70a9a07ea8d9,うさ☆八幡さま,water_wind,MZR,60,5964,5964,6,火属性の敵全員の攻撃カウントを3増加させる,ignored,72,0.6042,0.4981,0,0,1,0.0794,0.9539,0.1174,0,0,0.9106,0.016851
6,42,46,16,em-f47697209ae1,メルっ子☆メルルン,wind,MZR,60,4856,5538,2,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.6111,0.5045,0,0,1,0.0972,0.9444,0.1409,0,0,0.9082,0.016742
7,43,47,13,em-814b464a2192,ナナホシ,fire,ZR,50,5044,5044,3,味方全員のスキルカウントを1減少させる,ignored,72,0.6181,0.5128,0,0,1,0.0989,0.9533,0.1437,0,0,0.9619,0.017333
8,44,48,18,em-215080a7a05b,?????,fire,ZR,39,4924,4413,4,風属性の味方全員のスキルカウントを3減少させる,ignored,72,0.625,0.5247,0,0,1,0.0972,0.955,0.1394,0,0,0.9606,0.016425
9,4,8,1,em-2e6dfffcc947,グレート三重子ちゃん,fire,ZR,50,4473,4473,0,1ターンの間、味方全員の属性を火属性に変更する,adaptive,72,0.6597,0.5593,0.9583,1,1,0.0933,0.9661,0.1362,0.8194,0.5139,0.9592,0.026394
10,45,49,71,em-05c5072dc080,橘の元祖☆みっちー,water_wind,伝,75,9798,4515,4,味方全員のスキルカウントを2減少させる,ignored,72,0.6111,0.5028,0,0,1,0.0972,0.9522,0.1416,0,0,0.3826,0.006302
11,2,50,10,em-f2a813466bbe,The★Youなリバ子,all,MZR,50,5770,3113,0,自身のHPを77%回復する,advantage_creation,72,0.6736,0.5726,1,1,1,0.0911,0.9533,0.1323,0.9306,0,0.8961,0.019047
12,46,20,9,em-2b9338d5254c,電撃のびゃ子,fire,MZR,58,2641,6219,0,2ターンの間、水属性の敵に対する自身の攻撃力を39%増加させる,counteraction,72,0.6319,0.5258,0.8472,1,1,0.1089,0.9506,0.1555,0,0.3472,0.8937,0.019071
