総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,13,37,3,em-eec45136fb23,鋼の肝臓を持つ童子,wind,MZR,60,1704,7497,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5278,0.433,1,1,1,0.1862,0.9048,0.2141,0.4583,0,0.92,0.020601
2,9,38,4,em-c89260e1ef3b,曲芸師・ブンブク,fire,MZR,60,6305,2996,4,死亡している味方全員を10%のHPで蘇らせる,advantage_creation,72,0.6111,0.51,1,1,1,0.2173,0.9259,0.2633,0.4861,0,0.9177,0.020558
3,20,39,6,em-11f22e87203d,骨喰　花蟲,fire,MZR,60,2300,5708,4,死亡している火属性の味方全員を60%のHPで蘇らせる,advantage_creation,72,0.5069,0.4072,1,1,1,0.2187,0.8835,0.2409,0.375,0,0.9153,0.019183
4,29,40,7,em-d25a7727f654,プラハ嬢,fire_water,MZR,32,1482,4991,4,2ターンの間、味方全員に火属性の敵からのダメージを75%軽減するシールドを与える,advantage_creation,72,0.5208,0.4157,0.9861,1,1,0.1505,0.8555,0.1909,0.2361,0,0.9129,0.019177
5,2,41,8,em-832edc9513ca,Ｈ・Ｆ・ウーマン,fire,MZR,45,6305,3748,4,1ターンの間、攻撃を自身に集中させる(88%カット),advantage_creation,72,0.5417,0.4377,1,1,1,0.2384,0.8696,0.2786,0.5833,0,0.9106,0.018818
6,57,8,1,em-7e9ffb70cffa,企業だ浅ちゃん！,fire,ZR,32,1192,7327,4,2ターンの間、自身の攻撃力を400%増加させる,counteraction,72,0.4306,0.3311,1,1,1,0.1376,0.8357,0.1628,0,0.2083,0.9633,0.021972
7,58,9,55,em-4c03ad40dce9,源のゴライコー,all,伝,75,7923,6390,4,3ターンの間、自身の攻撃力を500%増加させる,counteraction,72,0.4514,0.3522,1,1,1,0.1301,0.8543,0.1598,0,0.2083,0.3885,0.008456
8,59,5,2,em-623023f3cb8c,嫁劇！くーにゃん,wind,MZR,50,2556,6816,4,2ターンの間、風属性の味方全員の攻撃力を160%増加させる,counteraction,72,0.4444,0.3427,1,1,1,0.1398,0.8,0.1637,0,0.25,0.9034,0.021524
9,14,42,10,em-955edfecd83b,天晴！ぶんぶくん,fire,ZR,22,1883,1162,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5694,0.47,1,1,1,0.2172,0.9068,0.248,0.4444,0,0.9592,0.01804
10,3,43,12,em-a81a753351d9,戸定梨香,all,MZR,28,3216,3534,4,死亡している味方全員を7%のHPで蘇らせる,advantage_creation,72,0.5069,0.4035,0.9861,1,1,0.2589,0.8913,0.2864,0.5833,0,0.8986,0.017332
