総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,8,49,3,em-313faf3b400a,バルパラ★イソ子,fire_water,ZR,36,3237,3067,1,2ターンの間、風属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.5903,0.4835,1,1,1,0.1694,0.8964,0.2189,1.3472,0,0.97,0.024146
2,34,50,9,em-4d47f8a702ed,モヘン女ダロぉ,fire,MZR,47,3374,6202,1,2ターンの間、味方全員に風属性の敵からのダメージを36%軽減するシールドを与える,advantage_creation,72,0.5,0.3921,0.9861,1,1,0.1284,0.8839,0.1699,0.625,0,0.9177,0.019056
3,1,51,5,em-4f85690db8f2,メムノン２８号,wind,ZR,32,937,3408,1,1ターンの間、風属性の攻撃を自身に集中させる(95%カット),advantage_creation,72,0.5903,0.4871,1,1,1,0.1878,0.9072,0.2436,2.3472,0,0.9673,0.021925
4,30,2,1,em-ac3306faeab5,マサムネーダー,fire,ZR,32,3919,5112,1,1ターンの間、味方全員の属性を火属性に変更する,adaptive,72,0.5417,0.4342,0.9583,1,1,0.153,0.9122,0.2007,0.6806,1.2917,0.966,0.026508
5,4,52,7,em-2353b8cab444,パレンケＶＲＳ改,wind,MZR,39,5623,3386,1,1ターンの間、味方全員に火属性の敵からのダメージを50%軽減するシールドを与える,advantage_creation,72,0.5833,0.4772,0.9861,1,1,0.1841,0.9042,0.2358,1.4583,0,0.9106,0.01953
6,48,53,19,em-f69cec08bbe4,魔女っ魚☆メルルン,wind,MZR,41,3834,4345,2,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4375,0.328,0,0.3056,1,0.1321,0.8438,0.1689,0,0,0.9082,0.014564
7,49,4,2,em-06bad6d4123b,猿もの追い払いネキ,wind,ZR,31,2556,5367,1,2ターンの間、味方全員の攻撃力を20%増加させる,counteraction,72,0.4861,0.3765,1,1,1,0.1437,0.8896,0.1885,0,1.1389,0.9619,0.025929
8,9,54,10,em-7f847f5ad505,電ドロ白鷺嬢,fire,MZR,40,6816,2556,1,自身のHPを70%回復する,advantage_creation,72,0.5625,0.453,1,1,1,0.1981,0.8949,0.2497,1.3194,0,0.9034,0.017998
9,22,55,11,em-dfbe69861ff7,餅もちにくぁうさん,fire,ZR,36,3449,3789,1,1ターンの間、味方全員にダメージを24%軽減するシールドを与える,advantage_creation,72,0.5278,0.42,1,1,1,0.1357,0.888,0.1793,0.8472,0,0.9592,0.017491
10,50,16,63,em-cd52b65347bc,フローラさま,fire,伝,75,11161,3408,1,2ターンの間、水属性の敵に対する自身の攻撃力を250%増加させる,counteraction,72,0.5417,0.4324,0.9167,1,1,0.1516,0.8696,0.2,0,0.7639,0.3826,0.007908
11,3,56,12,em-2a20d82018a7,強飯式太子君,fire_water,MZR,43,4771,3408,1,火属性の味方全員のHPを40%回復する,advantage_creation,72,0.5417,0.4324,1,1,1,0.1546,0.8822,0.2005,1.4861,0,0.8961,0.017256
12,51,57,24,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.3819,0.2767,0,0.25,1,0.0877,0.8161,0.1194,0,0,0.9551,0.013244
13,14,58,68,em-d7873747b412,藤のフヒッティ,fire_water,伝,75,10735,3578,1,3ターンの間、自身にダメージを30%軽減するシールドを与える,advantage_creation,72,0.5069,0.3964,1,1,1,0.1508,0.8631,0.1962,0.9583,0,0.3767,0.00714
14,45,59,21,em-ee43bce0e25f,vにゅーさん,all,MZR,51,3567,5271,1,5ターンの間、自身にダメージを35%軽減するシールドを与える,advantage_creation,72,0.4514,0.3449,1,1,1,0.0929,0.8619,0.1244,0.3472,0,0.8887,0.014233
15,52,60,25,em-7099769414bf,ある半ブラというＰＷ,wind,CR,16,2994,2962,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4306,0.3238,0,0.3333,1,0.1165,0.8446,0.1522,0,0,0.9818,0.012643
16,2,61,13,em-bb22778026f9,吸血さん,fire,ZR,43,6645,2839,1,1ターンの間、水属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.5556,0.4484,0.8889,1,1,0.1815,0.9013,0.2303,1.5833,0,0.9494,0.016331
17,53,62,33,em-06a3d28ae15f,オオガラッパ,wind,ZR,36,3783,4771,2,風属性の味方全員のスキルカウントを1減少させる,ignored,72,0.375,0.2693,0,0.3472,1,0.0971,0.8382,0.1273,0,0,0.948,0.011579
18,54,46,23,em-e72fd59cfccf,フルーツ運ぶネキ,wind,CR,17,1007,3493,1,2ターンの間、味方全員の攻撃力を15%増加させる,counteraction,72,0.4861,0.3765,1,1,1,0.1276,0.8667,0.1694,0,0.1667,0.98,0.013748
19,55,6,4,em-5d696ecc61dd,カミキリ,fire,ZR,75,5845,6134,1,8ターンの間、火属性の敵に対する火属性の味方全員の攻撃力を20%増加させる,counteraction,72,0.4236,0.3145,1,1,1,0.0846,0.8498,0.1165,0,1.0694,0.9451,0.022888
20,56,10,64,em-ceda64319ca1,蜜香のウミリンゴ,fire_water,伝,75,8520,5453,1,5ターンの間、風属性の敵に対する味方全員の攻撃力を25%増加させる,counteraction,72,0.4375,0.3263,1,1,1,0.129,0.8349,0.1694,0,0.9306,0.3624,0.007829
21,57,9,8,em-08c96cb40803,ノローニャ・パイセン,water_wind,ZR,43,5964,3410,1,5ターンの間、火属性の敵に対する味方全員の攻撃力を30%増加させる,counteraction,72,0.4931,0.3826,0.9861,1,1,0.1409,0.8637,0.1862,0,0.9444,0.9422,0.019209
22,58,20,16,em-93bcb3ddcb90,蝦夷の鬼武者,fire,MZR,50,5367,4771,1,6ターンの間、火属性の敵に対する自身の攻撃力を50%増加させる,counteraction,72,0.4583,0.3491,0.9861,1,1,0.109,0.8568,0.1454,0,0.6528,0.8685,0.015611
23,12,63,22,em-4016fa16a6ca,Dr.&萌やﾁﾝｹﾞｰﾙ,all,R,14,773,2573,1,味方全員のHPを40%回復する,advantage_creation,72,0.5278,0.4183,1,1,1,0.1354,0.8637,0.1778,1.0556,0,0.9927,0.01421
24,59,64,54,em-f47697209ae1,メルっ子☆メルルン,wind,MZR,60,4856,5538,2,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.3472,0.2417,0,0.2361,1,0.0683,0.8111,0.0938,0,0,0.8633,0.009089
25,10,65,20,em-59dbe02c39e1,吸血くん,fire,CR,18,1757,3067,1,1ターンの間、水属性の攻撃を自身に集中させる(90%カット),advantage_creation,72,0.5556,0.4467,0.8472,1,1,0.1529,0.8704,0.198,1.2083,0,0.9756,0.014318
26,60,66,55,em-9298dde558c4,超豹！ペパりんさん,fire,MZR,30,2119,2545,2,風属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.4167,0.3105,0,0.25,1,0.1079,0.8568,0.1442,0,0,0.8581,0.008573
27,25,67,31,em-eb82ebf01396,ぶりょぶりょ,wind,N,16,39,2961,1,1ターンの間、風属性の攻撃を自身に集中させる(99%カット),advantage_creation,72,0.5,0.3903,1,1,1,0.1381,0.8678,0.181,0.75,0,0.9948,0.012046
28,24,68,44,em-563e34211286,大抵カールのせい,fire_water,MZR,50,4686,5112,1,1ターンの間、味方全員にダメージを20%軽減するシールドを与える,advantage_creation,72,0.4306,0.3221,1,1,1,0.1388,0.8548,0.1779,0.8194,0,0.8527,0.010054
29,61,69,51,em-4c2a43ecd770,ナンマトル君,all,N,14,2115,2115,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4236,0.3198,0,0.2778,1,0.1012,0.8271,0.1335,0,0,0.9943,0.009177
30,18,70,88,em-77df113e9f3b,聖方理納,wind,伝,80,8350,5118,1,1ターンの間、風属性の味方全員にダメージを25%軽減するシールドを与える,advantage_creation,72,0.4444,0.3373,1,1,1,0.0986,0.8195,0.1323,0.8889,0,0.3411,0.004288
31,16,71,43,em-c7bfc44f703b,輝け☆椛マン！,wind,MZR,28,4260,3408,1,水属性の味方全員のHPを50%回復する,advantage_creation,72,0.5139,0.406,0.8194,1,1,0.1428,0.897,0.1868,0.9028,0,0.8447,0.010201
32,5,72,27,em-d07cd0c8b0b0,二条城☆浴衣モード,fire_water,CR,19,2656,2495,1,1ターンの間、風属性の攻撃を自身に集中させる。(80%カット),advantage_creation,72,0.5,0.3903,1,1,1,0.1673,0.8756,0.2131,1.4306,0,0.971,0.012434
33,62,73,56,em-c09c9bb81a01,蓮十郎,fire,N,7,1215,1187,2,風属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4375,0.3297,0,0.2639,1,0.1084,0.8576,0.1447,0,0,0.9934,0.008571
34,11,74,53,em-6885c7d684d6,雪の美女と魔獣,fire_water,MZR,52,4304,3016,1,自身のHPを220%回復する,advantage_creation,72,0.4722,0.3645,1,1,1,0.1423,0.8587,0.183,1.0972,0,0.8364,0.009105
